Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2020-07-12;13,00;19,00;2,00;0,00;1,00;22,00;1,00;2,00;17,00;22,00;1,00;1,00;1,00;1,00;18,00;3,00;0,50;1,00;1,00;1,00;2,00;2,00;4,00;0,00;0,00;0,00;0,50;3,00;0,00;0,00;0,50;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00
2020-07-19;13,00;16,00;1,00;0,00;1,00;21,00;1,00;2,00;19,00;26,00;1,00;1,00;1,00;1,00;26,00;1,00;0,50;1,00;2,00;0,50;2,00;2,00;3,00;0,00;0,50;0,00;0,00;2,00;0,50;0,50;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-26;13,00;19,00;2,00;0,00;1,00;22,00;1,00;1,00;20,00;25,00;1,00;1,00;1,00;1,00;31,00;2,00;0,50;1,00;1,00;1,00;2,00;3,00;4,00;0,00;0,00;0,00;0,50;3,00;0,50;0,50;0,50;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-02;15,00;19,00;1,00;0,00;1,00;27,00;1,00;2,00;24,00;27,00;2,00;1,00;1,00;1,00;27,00;1,00;0,50;1,00;1,00;1,00;4,00;2,00;4,00;0,00;0,00;0,50;0,50;5,00;0,00;0,50;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,50;0,00;0,00
2020-08-09;15,00;20,36;2,14;0,54;1,07;25,71;2,14;1,07;25,71;26,79;1,07;1,07;1,07;1,07;22,50;2,14;0,54;1,07;2,14;1,07;4,29;3,21;4,29;0,00;0,00;0,00;0,00;3,21;0,00;0,54;0,54;0,00;0,54;0,54;0,00;0,54;0,00;0,00;0,00;0,00
2020-08-16;11,00;13,00;1,00;0,00;0,50;14,00;1,00;2,00;11,00;18,00;1,00;1,00;1,00;1,00;15,00;1,00;1,00;1,00;3,00;1,00;3,00;3,00;3,00;0,00;0,50;0,00;0,50;3,00;0,50;0,00;0,50;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00
2020-08-23;10,00;7,00;1,00;0,00;1,00;9,00;1,00;1,00;6,00;12,00;0,50;1,00;1,00;1,00;8,00;1,00;0,50;1,00;9,00;1,00;1,00;1,00;3,00;0,00;0,00;0,00;0,00;1,00;0,50;0,50;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-30;9,00;7,00;0,50;0,00;0,50;7,00;1,00;1,00;4,00;7,00;0,50;1,00;0,50;1,00;6,00;1,00;0,00;1,00;2,00;0,50;1,00;1,00;1,00;0,00;0,00;0,00;0,50;1,00;0,00;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-06;7,00;6,00;1,00;0,00;1,00;6,00;1,00;1,00;3,00;8,00;1,00;1,00;0,50;1,00;4,00;1,00;3,00;1,00;1,00;0,50;1,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-13;6,00;5,00;1,00;0,50;0,50;5,00;1,00;1,00;3,00;6,00;0,50;1,00;0,50;1,00;4,00;1,00;0,50;2,00;1,00;0,50;1,00;1,00;1,00;0,00;0,00;0,00;0,50;1,00;0,50;0,00;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,50;0,00;0,00
2020-09-20;6,00;3,00;0,50;0,00;1,00;4,00;1,00;1,00;3,00;5,00;1,00;0,50;1,00;0,50;3,00;1,00;0,50;1,00;1,00;0,50;1,00;0,50;1,00;0,50;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-27;7,00;4,00;1,00;0,00;0,50;3,00;1,00;0,50;3,00;5,00;0,50;0,50;0,50;0,50;3,00;1,00;0,50;1,00;1,00;0,50;0,50;1,00;1,00;0,00;0,50;0,00;0,00;0,50;0,00;0,50;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-04;5,00;3,00;1,00;0,00;1,00;2,00;1,00;0,50;2,00;5,00;0,50;1,00;0,00;0,50;2,00;0,50;0,00;0,50;0,50;0,50;0,50;0,50;0,50;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-11;4,00;4,00;1,00;0,00;0,50;2,00;0,50;0,50;1,00;3,00;1,00;0,50;0,50;0,50;2,00;1,00;0,50;1,00;0,00;0,00;0,50;0,50;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;5,00;3,00;0,50;0,00;0,50;2,00;0,50;0,50;1,00;3,00;0,50;0,50;0,50;0,50;2,00;1,00;0,00;1,00;1,00;0,50;0,50;0,50;1,00;0,00;0,00;0,50;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-25;100,00;3,00;0,50;0,00;1,00;3,00;0,50;1,00;2,00;3,00;0,50;0,50;0,50;0,50;1,00;1,00;0,00;0,50;0,50;0,50;0,50;0,50;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;5,00;3,00;1,00;0,00;0,00;3,00;0,50;0,50;2,00;3,00;0,50;0,50;0,50;1,00;1,00;0,50;0,00;0,50;0,50;0,00;0,50;0,50;1,00;0,50;0,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;3,00;3,00;0,50;0,00;0,50;2,00;0,50;0,50;1,00;6,00;0,50;0,50;0,50;0,50;2,00;0,50;0,00;0,00;1,00;0,50;0,50;0,00;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;3,00;4,00;0,50;0,00;1,00;3,00;0,50;0,50;2,00;7,00;0,50;0,50;0,00;0,50;2,00;0,50;0,00;0,50;0,50;0,50;0,50;0,50;1,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;3,00;4,00;0,50;0,00;0,50;4,00;1,00;1,00;1,00;3,00;0,50;0,50;0,00;1,00;3,00;0,50;0,00;0,50;0,50;0,00;0,50;0,50;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2020-11-29;3,00;4,00;0,50;0,00;0,50;4,00;1,00;0,50;1,00;3,00;0,50;0,50;0,50;0,50;3,00;0,50;0,50;0,50;1,00;0,50;0,50;0,50;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-06;3,00;4,00;1,00;0,00;1,00;3,00;0,50;0,50;3,00;3,00;1,00;0,50;0,50;0,50;2,00;0,50;0,50;0,50;1,00;0,50;0,50;0,50;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-13;4,00;2,00;0,50;0,00;0,50;3,00;1,00;0,50;3,00;4,00;0,50;0,50;0,50;0,50;2,00;0,50;0,50;0,50;1,00;0,50;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-20;4,00;3,00;1,00;0,00;0,50;3,00;1,00;0,50;2,00;5,00;0,50;0,00;0,50;0,50;3,00;0,50;0,00;2,00;1,00;0,50;0,50;0,50;1,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-27;4,00;5,00;1,00;0,00;1,00;4,00;0,50;1,00;4,00;4,00;1,00;0,50;0,50;1,00;4,00;1,00;0,50;1,00;0,50;1,00;0,50;1,00;1,00;0,50;0,00;0,00;0,50;0,50;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-03;3,00;5,00;0,50;0,00;0,50;5,00;2,00;1,00;5,00;6,00;0,50;0,50;0,50;1,00;4,00;1,00;0,50;0,50;0,50;0,00;0,50;1,00;1,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;3,00;5,00;1,00;0,00;0,50;3,00;1,00;1,00;4,00;5,00;1,00;0,50;0,50;0,50;3,00;0,50;0,00;0,50;1,00;0,50;0,50;0,50;0,50;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-17;3,00;4,00;0,50;0,00;1,00;5,00;1,00;0,50;4,00;5,00;1,00;0,50;0,00;0,50;3,00;1,00;0,50;0,50;0,50;1,00;0,50;1,00;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;4,00;5,33;1,33;0,00;1,33;5,33;1,33;1,33;4,00;5,33;1,33;0,67;0,67;0,67;4,00;1,33;0,67;1,33;1,33;0,67;0,67;0,67;1,33;0,00;0,00;0,00;0,67;0,67;0,00;0,00;0,00;0,00;0,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-31;4,00;5,00;1,00;0,00;1,00;4,00;1,00;1,00;3,00;4,00;1,00;0,00;0,50;0,50;4,00;1,00;0,50;1,00;0,50;0,50;0,50;1,00;1,00;0,00;0,00;0,50;0,00;1,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;4,00;5,00;1,00;0,50;0,50;3,00;1,00;1,00;3,00;5,00;0,50;0,50;0,00;0,50;3,00;0,50;0,50;0,50;0,50;0,50;0,50;1,00;0,50;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-14;4,00;4,00;0,67;0,00;1,33;4,00;1,33;1,33;5,33;8,00;0,67;0,67;0,67;1,33;4,00;1,33;0,67;1,33;1,33;0,00;0,67;1,33;1,33;0,00;0,00;0,00;0,00;0,67;0,00;0,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;8,00;4,00;1,00;0,00;0,50;4,00;0,50;0,50;3,00;5,00;0,50;0,00;0,50;0,50;2,00;1,00;0,00;2,00;0,50;0,50;1,00;1,00;1,00;0,50;0,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-28;4,00;4,00;0,50;0,00;0,50;5,00;1,00;1,00;3,00;6,00;0,50;0,50;1,00;1,00;4,00;0,50;0,50;1,00;0,50;0,50;0,50;1,00;1,00;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-07;5,00;4,00;0,50;0,00;1,00;5,00;0,50;1,00;5,00;4,00;1,00;0,50;0,50;1,00;4,00;0,50;0,00;0,50;1,00;0,50;0,50;0,50;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,50;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-14;3,00;6,00;1,00;0,00;0,50;4,00;1,00;1,00;5,00;7,00;1,00;0,50;0,50;0,50;5,00;1,00;0,00;1,00;0,50;0,50;0,50;1,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;4,00;7,00;1,00;0,00;0,50;5,00;1,00;1,00;6,00;7,00;1,00;0,50;0,50;1,00;6,00;0,50;0,50;0,50;1,00;0,50;0,50;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-28;5,00;13,00;0,50;0,00;0,50;8,00;1,00;2,00;4,00;8,00;1,00;0,50;0,50;0,50;5,00;0,50;0,00;0,50;1,00;0,50;0,50;1,00;1,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2021-04-04;3,00;8,00;1,00;0,00;0,50;10,00;1,00;1,00;10,00;12,00;1,00;1,00;0,50;1,00;7,00;1,00;0,50;0,50;1,00;0,50;1,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-11;4,00;9,00;1,00;0,50;0,50;9,00;1,00;1,00;9,00;12,00;1,00;0,50;0,50;0,50;8,00;1,00;0,00;0,50;1,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;5,00;11,00;1,00;0,00;0,50;11,00;1,00;2,00;12,00;15,00;1,00;0,50;0,50;1,00;10,00;0,50;0,50;0,50;0,50;0,50;0,50;1,00;0,50;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-25;4,00;11,00;1,00;0,00;0,50;8,00;1,00;1,00;9,00;17,00;1,00;0,50;0,50;0,50;9,00;0,50;0,50;1,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,50;0,50;0,00;0,50;0,00;0,00;0,00;0,00
2021-05-02;4,00;11,00;1,00;0,00;0,50;11,00;0,50;2,00;10,00;18,00;1,00;0,50;0,50;0,50;10,00;1,00;0,00;1,00;1,00;0,50;0,50;2,00;1,00;0,00;0,50;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2021-05-09;6,00;14,00;1,00;0,00;0,50;13,00;1,00;1,00;13,00;23,00;1,00;0,50;1,00;1,00;10,00;1,00;0,50;1,00;1,00;0,50;1,00;2,00;1,00;0,00;0,50;0,50;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-16;7,00;18,00;2,00;0,50;1,00;15,00;1,00;2,00;16,00;25,00;1,00;0,50;1,00;1,00;15,00;1,00;0,50;0,50;0,50;0,50;1,00;2,00;1,00;0,00;0,00;0,50;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-23;7,00;18,00;2,00;0,00;1,00;23,00;1,00;2,00;18,00;33,00;1,00;1,00;1,00;1,00;14,00;1,00;0,00;1,00;0,50;0,50;1,00;2,00;3,00;0,00;0,00;0,00;0,50;1,00;0,00;0,50;0,50;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-30;8,00;22,00;2,00;0,00;1,00;89,00;2,00;3,00;20,00;37,00;1,00;1,00;1,00;1,00;24,00;1,00;0,50;1,00;1,00;0,50;1,00;2,00;3,00;0,00;0,00;0,00;0,50;2,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;9,00;29,25;2,25;0,00;1,13;32,63;1,13;4,50;30,38;45,00;2,25;1,13;1,13;1,13;29,25;1,13;0,56;0,56;1,13;0,56;1,13;2,25;2,25;0,00;0,00;0,56;0,56;2,25;0,00;0,00;0,56;0,00;0,56;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-13;8,00;29,00;2,00;0,00;2,00;26,00;1,00;4,00;29,00;54,00;2,00;1,00;1,00;1,00;31,00;1,00;0,50;1,00;1,00;0,50;1,00;4,00;2,00;0,00;0,50;0,00;0,00;2,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2021-06-20;10,00;30,00;2,00;0,00;0,50;34,00;2,00;5,00;28,00;53,00;1,00;1,00;1,00;2,00;40,00;2,00;1,00;0,50;1,00;1,00;2,00;3,00;2,00;0,00;0,50;0,00;0,50;2,00;0,50;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00
2021-06-27;11,00;57,00;2,00;0,00;2,00;31,00;1,00;6,00;35,00;51,00;2,00;1,00;1,00;2,00;41,00;1,00;0,50;1,00;1,00;0,50;1,00;3,00;2,00;0,00;0,50;0,00;0,00;3,00;0,00;0,50;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-04;14,00;32,00;2,00;0,00;1,00;30,00;1,00;7,00;35,00;56,00;2,00;1,00;1,00;2,00;45,00;1,00;0,50;2,00;1,00;0,50;3,00;4,00;3,00;0,00;0,00;0,00;0,00;2,00;0,00;0,50;0,50;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2021-07-11;11,00;22,00;2,00;0,00;1,00;28,00;1,00;3,00;36,00;44,00;1,00;0,50;0,50;2,00;52,00;2,00;1,00;1,00;1,00;0,50;3,00;5,00;2,00;0,00;0,00;0,00;0,00;3,00;0,50;0,00;0,50;0,50;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2021-07-18;11,00;20,00;1,00;0,00;0,50;25,00;1,00;3,00;38,00;44,00;2,00;1,00;1,00;1,00;56,00;2,00;1,00;1,00;1,00;0,50;3,00;3,00;2,00;0,00;0,00;0,50;0,50;2,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2021-07-25;22,00;22,00;2,10;0,00;1,05;23,05;1,05;2,10;30,38;44,00;1,05;1,05;1,05;2,10;46,10;1,05;0,52;1,05;2,10;0,52;2,10;4,19;3,14;0,00;0,00;0,00;0,52;3,14;0,00;0,00;0,52;0,52;0,00;0,52;0,00;0,52;0,00;0,52;0,00;0,00
2021-08-01;18,00;28,59;2,12;0,00;1,06;27,53;1,06;3,18;31,76;50,82;2,12;1,06;1,06;2,12;45,53;2,12;0,53;1,06;1,06;0,53;2,12;4,24;3,18;0,53;0,00;0,00;0,00;3,18;0,53;0,00;0,53;0,00;0,53;0,53;0,00;0,00;0,00;0,53;0,00;0,00
2021-08-08;15,00;30,00;3,00;0,00;1,00;29,00;2,00;3,00;31,00;56,00;2,00;1,00;1,00;1,00;44,00;3,00;0,50;1,00;2,00;1,00;3,00;5,00;5,00;0,50;0,00;0,00;1,00;4,00;0,50;0,00;1,00;0,00;1,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-15;16,00;26,00;2,00;0,50;1,00;26,00;1,00;2,00;29,00;51,00;2,00;1,00;1,00;2,00;40,00;1,00;0,50;2,00;1,00;1,00;2,00;5,00;4,00;0,00;0,00;0,50;0,00;3,00;0,50;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-22;22,00;21,00;2,00;0,00;1,00;23,00;1,00;2,00;19,00;40,00;1,00;1,00;1,00;1,00;28,00;1,00;0,50;1,00;1,00;0,50;2,00;3,00;4,00;0,50;0,00;0,00;0,00;2,00;0,00;0,00;0,50;0,00;0,50;0,50;0,00;0,00;0,00;0,50;0,00;0,00
2021-08-29;11,00;16,00;1,00;0,00;1,00;17,00;1,00;1,00;16,00;29,00;1,00;1,00;1,00;1,00;18,00;1,00;0,50;1,00;1,00;1,00;3,00;2,00;3,00;0,00;0,50;0,00;0,00;1,00;0,00;0,00;0,50;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-05;11,00;13,00;1,00;0,00;1,00;15,00;1,00;2,00;10,00;22,00;1,00;0,50;0,50;0,50;12,00;1,00;0,50;1,00;1,00;0,50;2,00;2,00;1,00;0,00;0,00;0,00;0,50;1,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-12;8,00;12,00;1,00;0,00;1,00;14,00;1,00;1,00;9,00;16,00;0,50;0,50;1,00;0,50;12,00;1,00;0,50;0,50;1,00;1,00;1,00;2,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-19;8,00;15,00;1,00;0,00;1,00;14,00;1,00;1,00;6,00;15,00;1,00;1,00;1,00;1,00;10,00;1,00;0,50;1,00;0,50;0,50;1,00;1,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-26;8,00;12,57;2,29;0,00;1,14;12,57;1,14;1,14;9,14;14,86;0,57;0,57;1,14;1,14;9,14;1,14;0,57;0,57;1,14;0,57;1,14;1,14;2,29;0,00;0,57;0,00;0,00;1,14;0,00;0,00;0,00;0,00;0,57;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-03;10,00;8,00;1,00;0,00;1,00;9,00;1,00;1,00;6,00;11,00;2,00;1,00;1,00;1,00;5,00;1,00;0,00;1,00;1,00;0,50;1,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-10;10,00;10,00;1,00;0,00;1,00;7,00;1,00;1,00;5,00;9,00;1,00;0,50;1,00;1,00;4,00;1,00;0,50;0,50;1,00;1,00;1,00;0,50;2,00;0,00;0,00;0,00;0,00;2,00;0,50;0,00;0,50;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00
2021-10-17;9,00;10,00;1,00;0,00;2,00;6,00;1,00;1,00;4,00;7,00;1,00;1,00;1,00;0,50;3,00;1,00;0,50;0,50;1,00;0,50;1,00;1,00;1,00;0,00;0,50;0,00;0,00;1,00;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-24;8,00;8,00;1,00;0,00;1,00;5,00;1,00;1,00;3,00;5,00;1,00;1,00;1,00;0,50;3,00;0,50;0,00;1,00;1,00;0,50;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00
2021-10-31;8,00;8,00;0,50;0,00;2,00;4,00;1,00;1,00;2,00;4,00;2,00;1,00;1,00;0,50;2,00;1,00;0,50;2,00;0,50;0,50;1,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-07;8,00;9,00;1,00;0,00;2,00;4,00;1,00;1,00;1,00;4,00;1,00;0,50;1,00;0,50;3,00;0,50;0,50;0,50;0,50;0,50;1,00;1,00;1,00;0,00;0,00;0,00;0,50;0,50;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-14;9,00;7,00;0,50;0,00;1,00;4,00;1,00;1,00;3,00;4,00;1,00;0,50;1,00;0,50;2,00;0,50;0,50;0,50;0,50;0,50;0,50;0,50;1,00;0,00;0,00;0,00;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-21;7,00;7,00;1,00;0,00;1,00;3,00;1,00;1,00;2,00;3,00;1,00;0,50;1,00;1,00;3,00;0,50;0,00;0,50;1,00;0,50;0,50;0,50;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-28;6,00;4,00;1,00;0,50;1,00;4,00;0,50;1,00;3,00;4,00;0,50;0,50;0,00;0,50;3,00;0,50;0,00;0,50;0,50;0,50;0,50;1,00;1,00;0,00;0,00;0,00;0,50;1,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-05;8,00;5,00;1,00;0,00;1,00;3,00;1,00;0,50;2,00;4,00;0,50;0,50;1,00;0,50;2,00;0,50;0,00;0,50;1,00;0,50;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-12;6,00;5,00;1,00;0,00;0,50;4,00;1,00;0,50;3,00;5,00;1,00;0,50;1,00;0,50;2,00;1,00;0,50;0,50;0,50;0,50;1,00;0,50;1,00;0,00;0,50;0,00;0,00;1,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-19;6,00;6,00;0,50;0,00;1,00;3,00;0,50;0,50;2,00;4,00;0,50;0,50;1,00;0,50;4,00;1,00;0,50;0,50;0,50;0,50;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-26;10,00;9,00;2,00;0,00;1,00;7,00;0,50;1,00;3,00;5,00;1,00;1,00;1,00;0,50;4,00;1,00;0,50;1,00;0,50;0,50;1,00;1,00;2,00;0,50;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-01-02;7,00;12,00;1,00;0,00;0,50;11,00;1,00;2,00;5,00;11,00;1,00;0,50;1,00;1,00;6,00;1,00;0,50;0,50;1,00;0,50;1,00;1,00;2,00;0,00;0,50;0,50;0,50;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-01-09;6,00;11,00;1,00;0,00;1,00;10,00;1,00;0,50;6,00;9,00;1,00;1,00;1,00;1,00;8,00;1,00;0,00;1,00;1,00;0,50;1,00;1,00;1,00;0,00;0,50;0,50;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-01-16;7,00;10,00;1,00;0,00;1,00;11,00;1,00;1,00;8,00;12,00;1,00;1,00;1,00;1,00;6,00;1,00;0,00;1,00;1,00;0,50;1,00;2,00;1,00;0,00;0,50;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2022-01-23;7,00;13,00;3,00;0,00;1,00;9,00;3,00;2,00;9,00;13,00;2,00;1,00;1,00;1,00;11,00;1,00;0,50;1,00;1,00;0,50;1,00;1,00;1,00;0,00;0,00;0,00;0,50;1,00;0,00;0,00;0,50;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00
