Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;86,00;53,00;36,00;48,00;16,00;66,00;34,00;43,00;11,00;37,00;16,00;89,00;32,00;10,00;16,00;28,00;3,00;100,00;4,00;39,00;37,00;0,00;21,00;11,00;2,00;11,00;12,00;1,00;43,00;35,00;13,00;22,00;0,00;3,00;4,00;1,00;2,00;17,00;2,00;1,00;1,00;0,00;1,00;0,00
2019-01-13;100,00;43,00;37,00;36,00;6,00;60,00;38,00;36,00;11,00;25,00;10,00;68,00;30,00;4,00;13,00;29,00;2,00;92,93;7,07;27,27;43,43;1,00;16,00;10,00;1,00;8,00;11,00;1,00;41,00;34,00;12,00;19,00;0,00;3,00;2,00;1,00;1,00;10,00;4,00;2,00;1,00;0,00;0,00;0,00
2019-01-20;76,00;38,00;38,00;30,00;5,00;50,00;30,00;26,00;11,00;25,00;16,00;33,00;31,00;2,00;7,00;28,00;1,00;79,04;6,08;26,35;27,36;2,00;46,00;7,00;1,00;7,00;11,00;1,00;32,00;29,00;8,00;10,00;1,00;3,00;2,00;1,00;2,00;11,00;1,00;1,00;1,00;1,00;1,00;1,00
2019-01-27;77,00;32,00;27,00;33,00;12,00;47,00;32,00;17,00;11,00;27,00;11,00;38,00;22,00;4,00;10,00;31,00;2,00;85,00;7,00;27,00;30,00;0,00;15,00;10,00;0,00;5,00;6,00;2,00;36,00;30,00;5,00;12,00;0,00;1,00;5,00;2,00;0,00;8,00;3,00;2,00;1,00;0,00;1,00;1,00
2019-02-03;83,00;26,00;35,00;25,00;14,00;44,00;29,00;14,00;7,00;18,00;9,00;42,00;24,00;8,00;12,00;21,00;2,00;73,89;6,07;27,33;22,27;0,00;16,00;8,00;1,00;7,00;8,00;2,00;34,00;23,00;7,00;8,00;1,00;1,00;5,00;1,00;0,00;10,00;1,00;2,00;1,00;0,00;1,00;0,00
2019-02-10;68,00;32,00;28,00;25,00;3,00;36,00;24,00;17,00;7,00;12,00;8,00;29,00;24,00;3,00;7,00;26,00;2,00;69,00;6,00;28,00;19,00;3,00;16,00;4,00;1,00;5,00;17,00;0,00;33,00;21,00;6,00;9,00;0,00;3,00;2,00;1,00;0,00;11,00;2,00;1,00;1,00;0,00;0,00;0,00
2019-02-17;65,00;32,00;35,00;29,00;7,00;49,00;20,00;21,00;13,00;16,00;6,00;37,00;35,00;1,00;10,00;24,00;2,00;61,00;6,00;21,00;22,00;2,00;23,00;5,00;1,00;8,00;9,00;0,00;26,00;25,00;6,00;11,00;0,00;2,00;1,00;1,00;1,00;11,00;2,00;1,00;0,00;1,00;1,00;0,00
2019-02-24;64,00;23,00;30,00;22,00;4,00;40,00;32,00;16,00;3,00;18,00;9,00;39,00;21,00;3,00;3,00;20,00;1,00;57,00;3,00;29,00;13,00;1,00;15,00;8,00;1,00;6,00;7,00;1,00;26,00;20,00;7,00;11,00;1,00;1,00;2,00;1,00;1,00;7,00;3,00;1,00;1,00;0,00;0,00;0,00
2019-03-03;61,00;30,00;31,00;23,00;4,00;28,00;25,00;13,00;8,00;18,00;8,00;35,00;24,00;2,00;7,00;26,00;1,00;61,00;4,00;21,00;23,00;1,00;13,00;7,00;1,00;3,00;5,00;0,00;27,00;41,00;4,00;8,00;1,00;1,00;1,00;1,00;1,00;7,00;1,00;1,00;0,00;0,00;1,00;0,00
2019-03-10;52,00;33,00;24,00;26,00;7,00;34,00;26,00;17,00;7,00;14,00;10,00;26,00;23,00;2,00;4,00;25,00;1,00;48,94;1,02;17,33;18,35;1,00;8,00;5,00;1,00;5,00;8,00;0,00;23,00;17,00;4,00;7,00;0,00;1,00;2,00;1,00;1,00;2,00;2,00;0,00;1,00;0,00;0,00;0,00
