Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2019-10-13;9,00;4,50;126,00;96,75;1,13;10,00
2019-10-20;13,00;6,50;117,00;75,83;1,08;12,00
2019-10-27;12,00;1,20;120,00;86,40;1,20;14,00
2019-11-03;55,00;2,20;125,40;81,40;0,00;11,00
2019-11-10;18,00;1,13;132,75;65,25;2,25;9,00
2019-11-17;13,00;4,33;99,67;73,67;1,08;13,00
2019-11-24;12,00;4,80;124,80;69,60;2,40;10,00
2019-12-01;9,00;2,25;105,75;72,00;1,13;7,00
2019-12-08;15,00;4,29;92,14;57,86;2,14;9,00
2019-12-15;13,00;2,17;97,50;75,83;2,17;13,00
2019-12-22;14,00;2,33;154,00;88,67;1,17;16,00
2019-12-29;12,00;2,00;178,00;94,00;2,00;29,00
2020-01-05;18,00;4,50;207,00;112,50;2,25;19,00
2020-01-12;20,00;2,22;200,00;108,89;2,22;15,00
2020-01-19;16,00;2,29;185,14;109,71;2,29;16,00
2020-01-26;12,00;4,80;184,80;115,20;2,40;13,00
2020-02-02;13,00;2,17;143,00;97,50;2,17;15,00
2020-02-09;12,00;4,80;151,20;91,20;1,20;16,00
2020-02-16;12,00;4,00;134,00;88,00;2,00;13,00
2020-02-23;11,00;4,40;123,20;77,00;0,00;10,00
2020-03-01;14,00;4,00;88,00;74,00;2,00;10,00
2020-03-08;18,00;2,25;101,25;85,50;2,25;9,00
2020-03-15;9,00;6,75;96,75;85,50;1,13;9,00
2020-03-22;13,00;4,33;52,00;49,83;1,08;6,00
2020-03-29;12,00;6,00;40,00;48,00;1,00;9,00
2020-04-05;12,00;2,40;74,40;64,80;1,20;6,00
2020-04-12;14,00;2,33;149,33;60,67;1,17;13,00
2020-04-19;10,00;4,00;60,00;56,00;0,00;8,00
2020-04-26;10,00;2,50;67,50;52,50;1,25;7,00
2020-05-03;8,00;6,00;44,00;46,00;0,00;9,00
2020-05-10;8,00;4,00;52,00;40,00;0,00;8,00
2020-05-17;8,00;2,00;52,00;48,00;1,00;7,00
2020-05-24;9,00;2,25;60,75;56,25;0,00;3,00
2020-05-31;10,00;4,00;58,00;42,00;1,00;10,00
2020-06-07;7,00;2,33;53,67;56,00;2,33;8,00
2020-06-14;12,00;6,00;42,00;46,00;1,00;6,00
2020-06-21;7,00;2,33;65,33;58,33;2,33;5,00
2020-06-28;18,00;4,50;69,75;51,75;1,13;5,00
2020-07-05;15,00;4,29;70,71;51,43;2,14;7,00
2020-07-12;12,00;2,40;69,60;60,00;1,20;7,00
2020-07-19;11,00;2,20;70,40;41,80;2,20;3,00
2020-07-26;9,00;2,25;58,50;60,75;2,25;6,00
2020-08-02;12,00;4,00;68,00;48,00;2,00;7,00
2020-08-09;13,00;4,33;97,50;58,50;1,08;7,00
2020-08-16;13,00;4,33;73,67;54,17;2,17;8,00
2020-08-23;10,00;1,00;60,00;56,00;2,00;6,00
2020-08-30;8,00;2,00;62,00;50,00;1,00;6,00
2020-09-06;26,00;4,33;65,00;52,00;1,08;4,00
2020-09-13;12,00;4,80;69,60;64,80;0,00;6,00
2020-09-20;11,00;2,20;57,20;46,20;2,20;7,00
2020-09-27;13,00;4,33;52,00;52,00;1,08;6,00
2020-10-04;12,00;2,00;60,00;58,00;1,00;6,00
2020-10-11;11,00;1,10;59,40;55,00;1,10;11,00
2020-10-18;9,00;2,25;63,00;63,00;1,13;4,00
2020-10-25;10,00;2,00;48,00;70,00;2,00;4,00
2020-11-01;10,00;2,50;50,00;45,00;0,00;8,00
2020-11-08;6,00;2,00;56,00;44,00;2,00;8,00
2020-11-15;6,00;2,00;46,00;46,00;2,00;5,00
2020-11-22;8,00;2,00;54,00;52,00;2,00;7,00
2020-11-29;8,00;2,00;40,00;52,00;1,00;5,00
2020-12-06;6,00;2,00;48,00;50,00;1,00;5,00
2020-12-13;90,00;2,14;51,43;49,29;1,07;22,00
2020-12-20;100,00;2,17;39,13;56,52;2,17;10,00
2020-12-27;46,00;2,19;78,86;61,33;2,19;12,00
2021-01-03;20,00;2,22;64,44;64,44;2,22;8,00
2021-01-10;19,00;2,11;63,33;52,78;2,11;9,00
2021-01-17;17,00;2,13;61,63;65,88;1,06;7,00
2021-01-24;10,00;2,00;34,00;44,00;4,00;6,00
2021-01-31;12,00;2,00;38,00;46,00;1,00;4,00
2021-02-07;11,00;2,20;46,20;52,80;2,20;6,00
2021-02-14;10,00;2,00;44,00;42,00;2,00;8,00
2021-02-21;10,00;2,00;72,00;42,00;1,00;10,00
2021-02-28;8,00;2,00;60,00;54,00;1,00;6,00
2021-03-07;8,00;2,00;48,00;48,00;2,00;9,00
2021-03-14;9,00;4,50;58,50;47,25;2,25;7,00
2021-03-21;12,00;2,40;45,60;69,60;1,20;6,00
2021-03-28;9,00;2,25;47,25;54,00;0,00;8,00
2021-04-04;10,00;2,00;36,00;52,00;1,00;4,00
2021-04-11;12,00;2,00;34,00;40,00;0,00;4,00
2021-04-18;9,00;1,13;38,25;51,75;1,13;2,00
2021-04-25;6,00;2,00;36,00;44,00;1,00;7,00
2021-05-02;10,00;2,50;60,00;102,50;2,50;7,00
2021-05-09;6,00;2,00;32,00;72,00;1,00;6,00
2021-05-16;7,00;2,33;30,33;49,00;1,17;5,00
2021-05-23;9,00;0,00;31,50;49,50;0,00;4,00
2021-05-30;11,00;1,10;35,20;39,60;1,10;3,00
2021-06-06;8,00;1,00;22,00;34,00;0,00;4,00
2021-06-13;7,00;2,33;32,67;39,67;1,17;4,00
2021-06-20;9,00;4,50;40,50;38,25;1,13;3,00
2021-06-27;10,00;2,50;40,00;42,50;1,25;5,00
2021-07-04;7,00;2,33;53,67;35,00;2,33;5,00
2021-07-11;14,00;2,33;51,33;39,67;1,17;3,00
2021-07-18;17,00;2,13;61,63;40,38;2,13;6,00
2021-07-25;22,00;1,10;79,20;46,20;1,10;3,00
2021-08-01;24,00;15,27;96,00;41,45;1,09;8,00
2021-08-08;12,00;2,40;84,00;43,20;0,00;5,00
2021-08-15;10,00;2,00;70,00;38,00;1,00;5,00
2021-08-22;12,00;2,40;96,00;45,60;1,20;8,00
2021-08-29;12,00;1,00;80,00;40,00;0,00;5,00
2021-09-05;24,00;1,09;87,27;34,91;1,09;3,00
2021-09-12;7,00;2,33;102,67;39,67;2,33;6,00
2021-09-19;9,00;1,13;117,00;45,00;2,25;7,00
2021-09-26;8,00;2,00;92,00;34,00;1,00;6,00
2021-10-03;15,00;4,29;139,29;51,43;0,00;6,00
2021-10-10;8,00;2,00;142,00;56,00;1,00;5,00
2021-10-17;9,00;1,13;128,25;65,25;0,00;5,00
2021-10-24;8,00;1,00;106,00;46,00;1,00;6,00
2021-10-31;7,00;2,33;109,67;56,00;1,17;8,00
2021-11-07;10,00;1,00;94,00;54,00;1,00;7,00
2021-11-14;12,00;1,00;94,00;50,00;1,00;7,00
2021-11-21;8,00;2,00;88,00;40,00;4,00;7,00
2021-11-28;10,00;1,00;60,00;38,00;2,00;4,00
2021-12-05;11,00;2,20;66,00;37,40;2,20;6,00
2021-12-12;10,00;2,00;62,00;44,00;0,00;4,00
2021-12-19;13,00;4,33;58,50;52,00;2,17;3,00
2021-12-26;16,00;2,29;128,00;89,14;2,29;8,00
2022-01-02;9,00;1,13;166,50;92,25;2,25;17,00
2022-01-09;8,00;1,00;154,00;74,00;2,00;7,00
2022-01-16;8,00;2,67;194,67;109,33;2,67;3,00
2022-01-23;14,00;2,33;170,33;88,67;2,33;11,00
2022-01-30;9,00;1,13;177,75;81,00;1,13;8,00
2022-02-06;6,00;4,00;150,00;70,00;1,00;11,00
2022-02-13;11,00;1,10;145,20;83,60;1,10;6,00
2022-02-20;11,00;2,20;145,20;68,20;2,20;9,00
2022-02-27;8,00;0,00;118,00;68,00;2,00;11,00
2022-03-06;7,00;2,33;144,67;79,33;2,33;7,00
2022-03-13;8,00;2,00;122,00;82,00;0,00;8,00
2022-03-20;10,00;2,50;150,00;85,00;2,50;8,00
2022-03-27;13,00;1,08;127,83;78,00;0,00;9,00
2022-04-03;11,00;2,20;145,20;90,20;2,20;11,00
2022-04-10;5,00;5,00;132,50;87,50;2,50;11,00
2022-04-17;13,00;2,17;149,50;82,33;2,17;8,00
2022-04-24;9,00;2,25;146,25;78,75;2,25;12,00
2022-05-01;10,00;2,00;134,00;66,00;1,00;8,00
2022-05-08;13,00;8,67;121,33;69,33;2,17;7,00
2022-05-15;9,00;2,25;132,75;78,75;1,13;11,00
2022-05-22;14,00;1,17;130,67;74,67;2,33;11,00
2022-05-29;20,00;2,22;128,89;64,44;2,22;11,00
2022-06-05;10,00;1,00;104,00;80,00;1,00;10,00
2022-06-12;9,00;2,25;119,25;60,75;2,25;12,00
