Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;55,00;412,50;536,25;0,00;55,00;154,52;2,62;55,00;123,10;184,25;82,50;85,25;33,00;37,32;92,32;13,75;5,89;12,00;3,00;5,00;3,00;38,00;10,00;34,00;6,00;2,00;11,00;1,00;2,00;5,00;1,00;1,00;0,00;5,00;0,00;0,50;1,00;0,00;0,00;0,50;0,00;1,00;0,00
2019-01-13;56,00;364,00;497,00;0,00;49,00;149,33;2,67;56,00;138,67;170,80;92,40;100,80;42,00;30,90;73,38;9,66;5,79;13,00;2,00;8,00;3,00;38,00;10,00;34,00;5,00;2,00;10,00;0,50;2,00;3,00;0,50;1,00;0,00;7,00;0,50;0,50;0,00;0,00;0,50;1,00;0,50;0,50;0,00
2019-01-20;54,00;330,75;432,00;0,00;54,00;121,50;2,70;32,40;129,60;176,21;71,05;82,42;36,95;28,93;73,29;9,64;5,79;12,00;2,00;8,00;1,00;35,00;10,00;34,00;7,00;4,00;8,00;0,00;1,00;4,00;0,00;0,50;0,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00;0,50;0,50;0,00
2019-01-27;49,00;308,00;420,00;0,00;56,00;139,26;2,58;25,79;105,74;147,00;62,61;84,39;40,83;22,62;62,19;9,42;3,77;7,00;2,00;5,00;3,00;28,00;7,00;29,00;8,00;2,00;8,00;0,50;1,00;5,00;1,00;1,00;0,00;5,00;0,50;2,00;1,00;0,00;0,00;0,00;0,50;1,00;0,50
2019-02-03;50,00;328,57;414,29;0,00;50,00;110,53;2,63;31,58;115,79;138,89;69,44;83,33;36,11;28,85;57,69;13,46;5,77;7,00;2,00;6,00;1,00;37,00;5,00;31,00;8,00;2,00;7,00;0,00;1,00;4,00;2,00;1,00;0,00;3,00;0,50;1,00;1,00;0,00;0,00;0,50;0,00;1,00;0,00
2019-02-10;50,00;314,29;428,57;0,00;50,00;97,37;2,63;28,95;105,26;125,00;66,67;83,33;33,33;25,00;53,85;9,62;3,85;8,00;1,00;4,00;2,00;33,00;10,00;32,00;8,00;3,00;9,00;0,00;1,00;3,00;0,50;0,00;0,00;6,00;0,50;1,00;0,00;1,00;0,50;0,00;0,50;0,50;0,00
2019-02-17;54,00;378,00;501,43;0,00;61,71;102,60;2,70;24,30;113,40;147,79;65,37;88,11;39,79;32,79;46,29;13,50;7,71;11,21;2,04;4,08;4,08;37,70;10,19;29,55;6,11;2,04;6,11;0,00;0,51;3,06;2,04;0,51;0,00;6,00;0,00;0,50;1,00;0,51;0,00;0,51;1,02;1,02;0,00
2019-02-24;54,00;297,00;432,00;0,00;40,50;121,50;2,70;29,70;116,10;179,05;68,21;85,26;34,11;27,00;46,29;13,50;5,79;9,17;3,06;6,11;1,02;31,58;10,19;32,60;4,08;1,02;8,15;0,51;2,04;4,08;1,02;1,02;0,00;6,00;1,00;1,00;0,50;0,00;0,00;0,51;0,00;0,51;0,00
2019-03-03;58,00;333,50;427,75;0,00;50,75;108,09;2,64;23,73;105,45;143,62;69,05;91,14;46,95;25,13;50,27;13,53;5,80;8,14;3,05;6,11;2,04;39,68;12,21;33,58;7,12;2,04;6,11;0,51;0,51;5,09;1,02;0,00;1,02;3,00;0,00;1,00;1,00;0,00;1,02;0,00;0,00;1,02;0,00
2019-03-10;64,00;341,33;426,67;0,00;49,78;106,67;2,67;32,00;106,67;136,35;64,00;91,83;36,17;29,09;56,24;15,52;5,82;10,00;1,00;4,00;1,00;37,00;14,00;34,00;7,00;0,50;9,00;0,50;1,00;3,00;1,00;0,50;0,00;5,00;0,50;0,50;0,50;0,00;0,50;0,50;0,00;1,00;0,00
