Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-01-06;35,00;402,50;315,00;192,50;140,00;121,58;81,05;88,42;106,84;63,97;79,66;57,93;53,10;75,00;67,50;32,50;22,50;40,00;42,00;22,00;37,00;21,00;27,00;27,00;16,00;17,00;24,00;16,00;9,00;8,00;8,00;4,00;1,00;4,00;3,00;2,00
2019-01-13;34,00;374,00;306,00;187,00;187,00;127,05;85,89;69,79;119,89;62,14;59,79;52,76;59,79;72,86;60,71;29,14;21,86;39,00;67,00;26,00;31,00;26,00;17,00;20,00;23,00;29,00;13,00;14,00;13,00;12,00;4,00;8,00;8,00;0,00;4,00;2,00
2019-01-20;31,00;294,50;248,00;201,50;124,00;124,00;78,41;102,12;120,35;84,32;57,04;57,04;63,24;74,92;67,17;25,83;20,67;41,00;53,00;23,00;25,00;24,00;30,00;22,00;26,00;18,00;23,00;16,00;12,00;9,00;7,00;6,00;4,00;4,00;3,00;1,00
2019-01-27;22,00;231,00;209,00;121,00;110,00;110,00;69,67;89,83;115,50;82,21;60,21;53,26;69,47;70,89;56,22;34,22;29,33;31,00;48,00;25,00;24,00;34,00;22,00;15,00;24,00;15,00;20,00;6,00;7,00;9,00;12,00;5,00;5,00;5,00;0,00;1,00
2019-02-03;19,00;437,00;342,00;247,00;152,00;95,00;64,60;100,70;119,70;70,93;74,73;53,20;81,07;81,43;73,29;21,71;24,43;33,00;63,00;30,00;21,00;30,00;24,00;28,00;24,00;14,00;21,00;4,00;15,00;10,00;14,00;5,00;3,00;5,00;2,00;2,00
2019-02-10;27,00;310,50;256,50;175,50;121,50;118,80;63,00;88,20;100,80;77,48;54,00;42,26;68,09;73,64;63,82;24,55;31,91;37,00;53,00;22,00;26,00;32,00;15,00;19,00;15,00;17,00;16,00;4,00;13,00;13,00;18,00;11,00;10,00;11,00;1,00;3,00
2019-02-17;25,00;262,50;237,50;150,00;112,50;103,85;55,77;101,92;123,08;73,81;51,19;59,52;73,81;62,50;75,00;32,50;22,50;42,00;56,00;36,00;31,00;34,00;25,00;16,00;22,00;27,00;17,00;4,00;9,00;13,00;8,00;7,00;8,00;6,00;2,00;5,00
2019-02-24;28,00;322,00;266,00;168,00;112,00;121,33;67,20;108,27;112,00;76,70;79,13;52,35;79,13;66,18;63,64;17,82;25,45;36,00;47,00;27,00;37,00;29,00;15,00;16,00;16,00;19,00;15,00;2,00;9,00;13,00;11,00;6,00;8,00;7,00;4,00;5,00
2019-03-03;32,00;416,00;288,00;224,00;144,00;135,53;77,18;112,94;107,29;71,38;71,38;54,15;87,38;56,62;66,46;32,00;27,08;31,00;52,00;31,00;32,00;21,00;17,00;26,00;21,00;26,00;18,00;4,00;11,00;12,00;14,00;6,00;10,00;3,00;2,00;4,00
2019-03-10;23,00;276,00;207,00;138,00;92,00;107,92;60,15;95,54;113,23;69,00;59,32;60,53;94,42;43,44;58,78;20,44;28,11;30,00;54,00;24,00;25,00;28,00;26,00;23,00;23,00;18,00;21,00;3,00;7,00;11,00;11,00;8,00;9,00;4,00;2,00;3,00
2019-03-17;26,00;338,00;234,00;169,00;104,00;118,86;55,71;91,00;109,57;53,24;68,10;70,57;78,00;52,00;62,40;28,60;23,40;36,00;52,00;20,00;27,00;25,00;27,00;18,00;16,00;19,00;21,00;6,00;9,00;5,00;17,00;4,00;2,00;4,00;2,00;2,00
2019-03-24;38,00;304,00;240,67;152,00;114,00;110,38;70,57;88,67;114,00;66,19;69,87;53,94;77,23;70,93;73,47;32,93;27,87;30,00;49,00;30,00;39,00;37,00;24,00;17,00;21,00;21,00;13,00;6,00;8,00;13,00;11,00;6,00;17,00;6,00;4,00;4,00
2019-03-31;39,00;325,00;221,00;182,00;156,00;137,43;81,71;100,29;144,86;87,75;75,56;73,13;97,50;75,56;73,13;26,81;21,94;42,00;44,00;24,00;31,00;38,00;22,00;11,00;23,00;24,00;18,00;16,00;16,00;19,00;17,00;11,00;9,00;7,00;8,00;5,00
2019-04-07;48,00;448,00;336,00;240,00;208,00;156,92;107,08;110,77;120,00;79,20;78,00;72,00;64,80;85,89;80,84;27,79;27,79;55,00;54,00;29,00;38,00;33,00;23,00;23,00;19,00;28,00;10,00;14,00;10,00;9,00;13,00;2,00;14,00;9,00;3,00;0,00
2019-04-14;35,00;1750,00;297,50;297,50;192,50;106,84;99,47;92,11;136,32;66,50;67,67;59,50;59,50;72,50;45,00;27,50;42,50;37,00;52,00;25,00;30,00;36,00;13,00;14,00;18,00;33,00;14,00;19,00;13,00;12,00;16,00;10,00;8,00;6,00;5,00;1,00
2019-04-21;42,00;336,00;210,00;154,00;126,00;85,83;74,87;87,65;91,30;64,80;49,20;39,60;73,20;42,00;42,00;32,12;27,18;43,00;51,00;32,00;20,00;40,00;18,00;11,00;25,00;28,00;12,00;9,00;10,00;11,00;12,00;10,00;8,00;2,00;2,00;3,00
2019-04-28;36,00;396,00;252,00;216,00;162,00;130,74;60,63;92,84;115,58;67,20;61,20;46,80;56,40;64,29;56,57;28,29;18,00;56,00;42,00;29,00;28,00;25,00;21,00;26,00;15,00;18,00;10,00;20,00;18,00;10,00;5,00;10,00;8,00;5,00;6,00;0,00
2019-05-05;43,00;315,33;186,33;157,67;114,67;107,50;51,96;136,17;103,92;59,72;62,11;57,33;51,36;63,24;68,29;20,24;20,24;51,00;49,00;20,00;31,00;33,00;22,00;22,00;21,00;29,00;19,00;20,00;17,00;14,00;16,00;4,00;15,00;8,00;7,00;7,00
2019-05-12;49,00;343,00;212,33;179,67;179,67;125,22;78,04;85,30;110,70;60,95;64,54;54,98;58,56;61,25;66,15;22,05;14,70;49,00;42,00;22,00;24,00;35,00;21,00;25,00;25,00;22,00;16,00;10,00;15,00;4,00;11,00;7,00;8,00;10,00;1,00;7,00
2019-05-19;45,00;345,00;210,00;165,00;165,00;125,63;71,25;82,50;106,88;47,43;62,03;76,62;60,81;65,00;70,00;22,50;25,00;44,00;50,00;28,00;32,00;24,00;13,00;26,00;25,00;27,00;11,00;27,00;14,00;8,00;8,00;12,00;7,00;5,00;4,00;5,00
2019-05-26;42,00;322,00;182,00;168,00;126,00;109,57;96,78;96,78;89,48;62,40;54,00;44,40;61,20;79,06;66,71;19,76;27,18;26,00;39,00;27,00;25,00;33,00;13,00;23,00;12,00;25,00;6,00;19,00;9,00;10,00;7,00;8,00;12,00;7,00;10,00;4,00
2019-06-02;40,00;306,67;213,33;146,67;120,00;98,18;80,00;80,00;96,36;63,03;77,58;49,70;55,76;60,00;127,50;32,50;22,50;48,00;39,00;32,00;18,00;42,00;17,00;22,00;23,00;26,00;14,00;19,00;14,00;14,00;8,00;10,00;9,00;13,00;11,00;4,00
2019-06-09;51,00;340,00;238,00;170,00;153,00;100,18;89,25;120,21;105,64;66,42;65,23;53,37;61,67;68,00;77,71;24,29;21,86;45,00;43,00;33,00;31,00;50,00;25,00;13,00;12,00;30,00;16,00;24,00;5,00;12,00;6,00;8,00;13,00;8,00;4,00;6,00
2019-06-16;56,00;294,00;182,00;140,00;126,00;121,03;79,48;84,90;93,94;66,72;38,13;48,85;65,53;60,87;53,57;24,35;26,78;47,00;45,00;34,00;30,00;36,00;19,00;22,00;19,00;21,00;15,00;15,00;9,00;17,00;12,00;5,00;16,00;11,00;3,00;3,00
2019-06-23;53,00;291,50;172,25;145,75;119,25;102,34;91,38;85,90;96,86;73,48;49,39;49,39;87,93;60,57;55,52;35,33;30,29;47,00;46,00;53,00;26,00;26,00;19,00;27,00;20,00;28,00;22,00;28,00;15,00;19,00;13,00;9,00;9,00;6,00;4,00;10,00
2019-06-30;50,00;433,33;316,67;250,00;200,00;114,81;105,56;98,15;94,44;82,14;79,76;61,90;69,05;77,50;70,00;20,00;40,00;38,00;52,00;33,00;35,00;52,00;20,00;18,00;24,00;40,00;20,00;23,00;14,00;23,00;19,00;17,00;14,00;3,00;8,00;6,00
2019-07-07;60,00;390,00;270,00;195,00;150,00;116,36;92,73;109,09;105,45;91,20;76,80;63,60;72,00;80,00;85,00;42,50;40,00;47,00;48,00;43,00;35,00;40,00;30,00;18,00;30,00;45,00;24,00;29,00;16,00;11,00;17,00;3,00;18,00;6,00;8,00;13,00
2019-07-14;81,00;469,80;259,20;210,60;178,20;123,34;119,66;88,36;112,30;90,67;66,49;65,28;59,24;81,00;96,19;32,91;43,03;42,00;37,00;38,00;35,00;48,00;31,00;29,00;19,00;37,00;19,00;17,00;24,00;19,00;27,00;9,00;15,00;3,00;11,00;9,00
2019-07-21;67,00;361,80;227,80;174,20;147,40;113,53;98,64;102,36;132,14;93,32;58,63;77,77;57,43;86,85;89,33;34,74;37,22;39,00;50,00;29,00;46,00;52,00;19,00;29,00;27,00;38,00;19,00;26,00;21,00;13,00;19,00;8,00;12,00;6,00;7,00;10,00
2019-07-28;65,00;520,00;325,00;260,00;195,00;115,56;115,56;104,72;113,75;104,72;68,61;56,57;79,44;77,50;75,00;47,50;22,50;38,00;68,00;49,00;51,00;52,00;23,00;34,00;37,00;37,00;23,00;26,00;20,00;14,00;17,00;11,00;20,00;11,00;8,00;3,00
2019-08-04;60,00;420,00;315,00;240,00;195,00;118,18;109,09;100,00;105,45;84,00;72,00;60,00;69,60;57,50;77,50;30,00;37,50;46,00;58,00;47,00;39,00;51,00;25,00;33,00;23,00;38,00;27,00;31,00;24,00;16,00;16,00;8,00;8,00;8,00;9,00;3,00
2019-08-11;57,00;370,50;270,75;213,75;185,25;112,16;102,97;97,45;99,29;90,25;81,94;55,81;70,06;74,35;76,83;29,74;32,22;38,00;59,00;38,00;33,00;43,00;25,00;24,00;18,00;43,00;17,00;16,00;17,00;9,00;20,00;16,00;11,00;12,00;8,00;7,00
2019-08-18;50,00;383,33;316,67;250,00;166,67;135,19;105,56;77,78;120,37;73,17;68,29;47,56;71,95;67,50;67,50;27,50;32,50;41,00;50,00;31,00;27,00;40,00;22,00;25,00;23,00;21,00;21,00;22,00;12,00;12,00;14,00;7,00;10,00;5,00;6,00;8,00
