Semaine;London (GB);Paris (FR);Amsterdam (NL);Roma (IT);Lille (FR);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-03-17;72,00;64,00;17,14;36,00;1,06;14,82;21,00;23,00;13,00;21,00;20,00;20,00;25,00;2,00;5,00;19,00;3,00;7,00;3,00;7,00;8,00;3,00;3,00;1,00;0,50;3,00;2,00;1,00;2,00;1,00;1,00;0,50;0,00
2019-03-24;78,00;53,91;18,35;36,83;1,08;17,33;24,00;22,00;11,00;21,00;19,00;17,00;23,00;2,00;6,00;16,00;3,00;8,00;3,00;7,00;7,00;4,00;2,00;1,00;1,00;5,00;3,00;1,00;2,00;1,00;2,00;0,50;0,50
2019-03-31;70,00;50,49;14,92;56,88;1,09;21,88;31,00;20,00;16,00;22,00;22,00;22,00;20,00;2,00;7,00;18,00;2,00;6,00;3,00;7,00;9,00;5,00;5,00;3,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-04-07;74,00;55,78;17,08;54,97;1,06;19,03;31,00;18,00;16,00;22,00;25,00;21,00;19,00;3,00;5,00;17,00;2,00;6,00;4,00;7,00;8,00;3,00;5,00;3,00;1,00;3,00;4,00;2,00;2,00;1,00;2,00;0,50;0,50
2019-04-14;73,00;114,06;12,55;62,26;1,07;25,76;29,00;17,00;15,00;22,00;21,00;21,00;20,00;2,00;5,00;19,00;3,00;8,00;4,00;7,00;9,00;4,00;7,00;4,00;2,00;4,00;4,00;2,00;3,00;1,00;2,00;0,50;0,50
2019-04-21;64,00;50,29;14,86;51,20;1,07;14,93;26,00;16,00;14,00;20,00;18,00;21,00;17,00;2,00;6,00;16,00;3,00;7,00;4,00;6,00;8,00;3,00;6,00;3,00;2,00;4,00;3,00;1,00;2,00;0,50;1,00;0,00;1,00
2019-04-28;62,00;43,96;12,40;42,76;1,07;17,10;25,00;18,00;13,00;18,00;24,00;20,00;17,00;1,00;5,00;14,00;2,00;6,00;3,00;6,00;7,00;3,00;4,00;3,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-05-05;68,00;58,78;14,98;48,26;1,10;19,74;24,00;18,00;16,00;21,00;16,00;21,00;18,00;2,00;6,00;16,00;3,00;7,00;3,00;7,00;6,00;2,00;5,00;4,00;1,00;4,00;2,00;1,00;3,00;1,00;1,00;0,50;0,50
2019-05-12;60,00;47,31;13,85;126,43;1,07;17,14;24,00;17,00;14,00;21,00;19,00;20,00;18,00;2,00;7,00;15,00;3,00;7,00;3,00;8,00;9,00;3,00;5,00;3,00;2,00;3,00;3,00;1,00;2,00;1,00;1,00;0,00;0,50
2019-05-19;56,00;46,86;14,86;73,23;1,08;15,08;25,00;14,00;13,00;17,00;19,00;23,00;17,00;2,00;7,00;16,00;4,00;8,00;4,00;6,00;9,00;4,00;5,00;3,00;1,00;4,00;3,00;1,00;3,00;1,00;2,00;0,50;1,00
2019-05-26;60,00;45,00;12,69;47,14;1,07;15,00;24,00;16,00;13,00;18,00;22,00;20,00;15,00;2,00;6,00;16,00;3,00;5,00;2,00;8,00;6,00;3,00;4,00;3,00;2,00;3,00;3,00;1,00;2,00;0,50;2,00;0,50;0,50
2019-06-02;67,00;54,51;15,90;47,55;1,08;17,29;26,00;18,00;14,00;17,00;20,00;35,00;16,00;4,00;8,00;16,00;3,00;7,00;3,00;7,00;8,00;4,00;6,00;3,00;1,00;4,00;5,00;2,00;3,00;1,00;2,00;0,50;0,50
2019-06-09;67,00;47,69;15,90;49,71;1,08;15,13;27,00;20,00;16,00;19,00;20,00;24,00;20,00;5,00;8,00;18,00;3,00;7,00;5,00;8,00;9,00;3,00;5,00;4,00;1,00;4,00;4,00;2,00;3,00;1,00;2,00;0,50;0,50
2019-06-16;70,00;49,68;15,81;42,42;1,06;16,97;29,00;17,00;14,00;20,00;23,00;23,00;18,00;4,00;7,00;17,00;3,00;7,00;4,00;8,00;8,00;4,00;6,00;3,00;2,00;4,00;4,00;1,00;3,00;1,00;2,00;0,50;0,50
2019-06-23;68,00;51,00;15,87;44,63;1,06;21,25;24,00;19,00;17,00;22,00;21,00;21,00;19,00;3,00;7,00;20,00;3,00;9,00;4,00;8,00;9,00;4,00;6,00;2,00;2,00;3,00;3,00;2,00;3,00;1,00;2,00;0,50;0,50
2019-06-30;66,00;51,21;19,34;44,71;1,06;19,16;29,00;23,00;13,00;20,00;22,00;23,00;21,00;4,00;6,00;23,00;4,00;7,00;4,00;8,00;8,00;5,00;6,00;3,00;2,00;5,00;3,00;2,00;3,00;1,00;2,00;0,50;1,00
2019-07-07;69,00;50,90;18,10;45,28;1,08;19,41;34,00;21,00;16,00;21,00;24,00;26,00;22,00;3,00;7,00;18,00;3,00;8,00;5,00;8,00;10,00;4,00;6,00;3,00;2,00;5,00;4,00;2,00;3,00;1,00;2,00;0,50;0,50
2019-07-14;68,00;60,07;19,27;44,63;1,06;21,25;33,00;20,00;18,00;20,00;24,00;26,00;22,00;2,00;9,00;22,00;4,00;9,00;5,00;9,00;11,00;4,00;7,00;3,00;3,00;4,00;5,00;1,00;4,00;1,00;2,00;0,50;1,00
2019-07-21;81,00;62,75;20,54;46,89;1,07;23,45;35,00;23,00;18,00;23,00;26,00;24,00;22,00;3,00;8,00;22,00;3,00;10,00;5,00;10,00;13,00;4,00;8,00;3,00;3,00;5,00;4,00;2,00;3,00;1,00;2,00;0,50;1,00
2019-07-28;81,00;65,03;21,68;46,89;2,13;23,45;34,00;25,00;17,00;25,00;28,00;26,00;25,00;3,00;8,00;21,00;3,00;10,00;5,00;10,00;14,00;4,00;9,00;3,00;2,00;5,00;6,00;2,00;3,00;1,00;3,00;0,50;0,50
2019-08-04;82,00;61,50;19,36;53,95;1,08;25,89;42,00;23,00;15,00;25,00;33,00;28,00;28,00;3,00;7,00;24,00;4,00;9,00;7,00;10,00;16,00;5,00;9,00;4,00;2,00;5,00;5,00;3,00;4,00;1,00;3,00;0,50;1,00
2019-08-11;78,00;65,38;17,21;67,17;1,08;26,00;38,00;22,00;16,00;23,00;29,00;23,00;26,00;3,00;7,00;21,00;3,00;9,00;7,00;8,00;12,00;5,00;9,00;3,00;2,00;4,00;6,00;3,00;4,00;2,00;2,00;0,50;0,50
2019-08-18;76,00;62,18;19,58;52,11;1,09;21,71;38,00;24,00;16,00;24,00;30,00;23,00;24,00;3,00;8,00;18,00;4,00;8,00;5,00;9,00;10,00;5,00;9,00;3,00;2,00;5,00;5,00;3,00;3,00;1,00;3,00;0,50;0,50
2019-08-25;74,00;55,78;17,08;50,06;2,18;19,59;35,00;23,00;17,00;21,00;26,00;25,00;22,00;4,00;6,00;19,00;3,00;8,00;6,00;8,00;10,00;4,00;6,00;4,00;1,00;5,00;4,00;1,00;3,00;1,00;2,00;0,50;0,50
2019-09-01;76,00;57,85;18,15;49,94;1,09;17,37;34,00;21,00;18,00;29,00;26,00;26,00;20,00;2,00;6,00;20,00;3,00;7,00;4,00;7,00;9,00;5,00;6,00;3,00;2,00;5,00;4,00;1,00;3,00;0,50;1,00;0,50;0,50
2019-09-08;71,00;52,97;16,90;47,33;1,08;17,21;31,00;17,00;16,00;21,00;25,00;24,00;21,00;3,00;6,00;19,00;3,00;9,00;5,00;7,00;9,00;4,00;5,00;3,00;2,00;4,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-09-15;76,00;64,66;18,15;56,46;1,09;17,37;32,00;19,00;18,00;26,00;21,00;23,00;21,00;3,00;7,00;19,00;3,00;8,00;2,00;8,00;8,00;4,00;5,00;3,00;1,00;4,00;3,00;1,00;3,00;1,00;1,00;0,50;0,00
2019-09-22;83,00;61,40;15,92;55,33;1,06;14,90;32,00;20,00;17,00;26,00;23,00;24,00;21,00;4,00;5,00;18,00;3,00;8,00;3,00;9,00;10,00;3,00;5,00;3,00;1,00;5,00;3,00;1,00;2,00;1,00;1,00;0,50;0,50
2019-09-29;82,00;58,08;18,22;49,63;1,08;15,11;33,00;19,00;16,00;21,00;25,00;22,00;23,00;3,00;5,00;19,00;3,00;7,00;3,00;9,00;8,00;5,00;6,00;2,00;1,00;5,00;3,00;1,00;2,00;1,00;2,00;1,00;0,50
2019-10-06;84,00;55,62;18,16;56,00;1,08;17,23;34,00;20,00;17,00;21,00;24,00;21,00;23,00;3,00;5,00;23,00;4,00;7,00;3,00;8,00;7,00;4,00;5,00;3,00;1,00;4,00;4,00;1,00;3,00;1,00;1,00;0,50;0,00
2019-10-13;71,00;48,10;17,18;47,33;1,08;15,06;29,00;19,00;16,00;19,00;20,00;18,00;18,00;3,00;5,00;18,00;3,00;7,00;4,00;7,00;10,00;3,00;6,00;3,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,00;0,00
2019-10-20;68,00;54,40;15,87;44,63;1,06;14,88;37,00;20,00;17,00;21,00;22,00;18,00;23,00;3,00;5,00;17,00;2,00;7,00;2,00;7,00;8,00;4,00;5,00;3,00;2,00;5,00;4,00;1,00;3,00;1,00;1,00;0,00;0,50
2019-10-27;67,00;64,69;18,48;47,55;1,08;17,29;27,00;18,00;17,00;21,00;23,00;20,00;28,00;3,00;4,00;16,00;2,00;6,00;3,00;8,00;6,00;4,00;5,00;3,00;1,00;4,00;2,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-11-03;80,00;54,86;20,57;51,89;1,08;17,30;32,00;30,00;18,00;21,00;26,00;18,00;23,00;4,00;4,00;16,00;2,00;7,00;3,00;9,00;7,00;3,00;5,00;4,00;1,00;4,00;3,00;2,00;2,00;0,50;1,00;0,50;0,50
2019-11-10;100,00;53,41;17,05;46,81;1,06;21,28;33,00;18,00;18,00;17,00;23,00;82,00;24,00;3,00;3,00;15,00;3,00;7,00;2,00;8,00;7,00;3,00;4,00;4,00;0,50;3,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-11-17;84,00;53,35;14,76;51,69;1,08;21,54;31,00;19,00;15,00;17,00;25,00;33,00;24,00;4,00;4,00;15,00;2,00;6,00;2,00;5,00;6,00;3,00;5,00;3,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-11-24;97,00;55,92;17,12;45,27;1,08;21,56;33,00;18,00;14,00;21,00;24,00;20,00;23,00;5,00;4,00;15,00;3,00;5,00;2,00;7,00;6,00;3,00;5,00;3,00;1,00;3,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-12-01;87,00;55,36;16,95;46,68;1,06;29,71;34,00;20,00;17,00;21,00;26,00;17,00;24,00;3,00;5,00;16,00;3,00;6,00;3,00;6,00;8,00;3,00;6,00;3,00;1,00;4,00;4,00;1,00;2,00;1,00;1,00;0,50;0,50
2019-12-08;68,00;47,25;16,14;43,87;1,10;15,35;27,00;18,00;14,00;20,00;19,00;15,00;20,00;3,00;4,00;12,00;3,00;4,00;3,00;6,00;6,00;3,00;4,00;3,00;1,00;4,00;2,00;0,50;1,00;0,50;1,00;0,00;0,50
2019-12-15;63,00;45,82;13,75;41,28;1,09;15,21;22,00;15,00;13,00;14,00;18,00;16,00;19,00;2,00;4,00;12,00;2,00;7,00;2,00;6,00;5,00;2,00;4,00;3,00;1,00;3,00;2,00;1,00;1,00;0,50;1,00;0,50;0,50
2019-12-22;67,00;48,52;15,02;45,39;1,08;17,29;27,00;17,00;15,00;18,00;20,00;19,00;22,00;3,00;5,00;13,00;3,00;6,00;3,00;6,00;6,00;3,00;5,00;3,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-12-29;73,00;51,33;15,97;45,09;1,07;19,32;27,00;19,00;15,00;18,00;25,00;18,00;44,00;3,00;5,00;16,00;2,00;5,00;3,00;5,00;6,00;4,00;6,00;3,00;1,00;2,00;4,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-01-05;83,00;55,71;20,47;55,33;1,06;19,15;29,00;18,00;16,00;23,00;23,00;20,00;22,00;3,00;5,00;17,00;2,00;6,00;3,00;6,00;7,00;3,00;4,00;3,00;1,00;3,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-01-12;86,00;58,48;19,49;62,35;1,08;19,35;28,00;19,00;17,00;24,00;22,00;25,00;22,00;3,00;6,00;16,00;2,00;5,00;3,00;7,00;8,00;3,00;5,00;4,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-01-19;78,00;52,76;20,65;54,17;1,08;17,33;28,00;17,00;16,00;22,00;24,00;20,00;21,00;2,00;6,00;15,00;2,00;4,00;3,00;6,00;7,00;4,00;5,00;3,00;1,00;3,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-01-26;73,00;53,61;18,25;55,82;1,07;15,03;29,00;15,00;16,00;22,00;22,00;23,00;22,00;2,00;6,00;16,00;1,00;5,00;3,00;7,00;6,00;3,00;5,00;3,00;1,00;3,00;2,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-02-02;80,00;56,00;18,29;58,38;1,08;17,30;26,00;18,00;16,00;28,00;22,00;22,00;21,00;2,00;6,00;16,00;3,00;6,00;2,00;6,00;7,00;4,00;4,00;4,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-02-09;76,00;52,18;18,15;54,29;1,09;17,37;24,00;17,00;15,00;20,00;20,00;21,00;20,00;2,00;7,00;20,00;2,00;7,00;3,00;6,00;6,00;3,00;4,00;3,00;1,00;4,00;4,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-02-16;69,00;56,56;15,84;56,06;1,08;17,25;27,00;19,00;18,00;22,00;20,00;25,00;21,00;2,00;6,00;15,00;2,00;5,00;3,00;6,00;7,00;3,00;5,00;3,00;1,00;3,00;3,00;1,00;2,00;1,00;1,00;0,50;0,50
2020-02-23;61,00;48,34;12,66;45,75;1,09;17,43;24,00;16,00;21,00;18,00;21,00;26,00;20,00;2,00;6,00;16,00;3,00;6,00;3,00;7,00;6,00;3,00;4,00;2,00;2,00;4,00;2,00;2,00;2,00;1,00;1,00;0,50;0,50
2020-03-01;55,00;43,78;13,47;35,96;1,06;12,69;21,00;15,00;13,00;17,00;17,00;14,00;16,00;2,00;4,00;12,00;2,00;5,00;2,00;4,00;4,00;2,00;3,00;3,00;1,00;4,00;3,00;1,00;1,00;0,50;1,00;0,50;0,50
2020-03-08;52,00;36,98;10,40;30,33;1,08;10,83;16,00;12,00;13,00;12,00;12,00;11,00;11,00;1,00;3,00;11,00;2,00;6,00;2,00;5,00;4,00;2,00;3,00;2,00;1,00;3,00;2,00;1,00;1,00;0,50;1,00;0,00;0,50
2020-03-15;31,00;22,96;6,89;19,93;1,11;4,43;7,00;9,00;5,00;6,00;6,00;23,00;6,00;1,00;1,00;8,00;1,00;8,00;1,00;5,00;4,00;1,00;1,00;2,00;1,00;5,00;1,00;0,50;1,00;0,50;1,00;0,50;0,50
2020-03-22;19,00;15,44;3,56;19,00;1,06;2,11;5,00;5,00;4,00;6,00;3,00;15,00;5,00;0,50;1,00;3,00;1,00;3,00;1,00;3,00;3,00;0,50;1,00;1,00;0,50;2,00;0,50;0,50;0,50;0,50;1,00;0,50;0,50
2020-03-29;18,00;13,50;3,38;14,00;1,00;2,00;6,00;4,00;4,00;6,00;4,00;10,00;4,00;1,00;1,00;4,00;1,00;2,00;1,00;2,00;3,00;0,50;1,00;0,50;1,00;2,00;1,00;0,50;0,50;0,50;0,50;0,50;0,50
2020-04-05;17,00;14,73;3,40;19,13;1,06;2,13;16,00;6,00;3,00;6,00;4,00;10,00;6,00;0,50;1,00;3,00;0,50;3,00;1,00;1,00;6,00;1,00;1,00;0,50;0,50;1,00;1,00;0,50;0,50;0,50;1,00;0,00;0,00
2020-04-12;17,00;15,87;2,27;19,13;0,00;2,13;6,00;4,00;5,00;7,00;4,00;8,00;4,00;0,50;1,00;4,00;1,00;3,00;1,00;2,00;3,00;1,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;0,50;1,00;0,00;0,50
2020-04-19;17,00;13,60;2,27;17,00;0,00;2,13;6,00;4,00;3,00;6,00;5,00;8,00;4,00;0,50;1,00;4,00;0,50;2,00;1,00;2,00;3,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;1,00;0,00;0,50
2020-04-26;16,00;12,57;2,29;16,00;1,14;4,57;5,00;5,00;3,00;6,00;4,00;10,00;3,00;0,50;1,00;4,00;0,50;2,00;1,00;1,00;4,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;1,00;0,00;0,50
2020-05-03;18,00;12,38;2,25;18,00;0,00;2,25;5,00;5,00;4,00;6,00;4,00;9,00;3,00;1,00;1,00;4,00;1,00;3,00;1,00;1,00;3,00;1,00;0,50;1,00;1,00;1,00;1,00;0,50;0,50;0,50;0,50;0,50;0,00
2020-05-10;17,00;13,60;2,27;17,00;1,06;2,13;5,00;4,00;3,00;5,00;4,00;6,00;5,00;1,00;1,00;3,00;1,00;2,00;1,00;1,00;3,00;1,00;0,50;1,00;0,50;1,00;1,00;0,50;0,50;0,50;0,50;0,50;0,00
2020-05-17;15,00;11,54;2,31;17,14;1,07;2,14;6,00;5,00;4,00;6,00;3,00;6,00;3,00;0,50;1,00;4,00;1,00;1,00;1,00;1,00;3,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;0,00;0,50;0,50;0,50;0,00
2020-05-24;15,00;11,79;3,21;15,00;1,07;4,29;6,00;4,00;4,00;7,00;3,00;6,00;3,00;0,50;2,00;3,00;0,50;3,00;1,00;1,00;2,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;1,00;0,50;0,50;0,50;0,00
2020-05-31;17,00;13,60;3,40;14,88;1,06;4,25;5,00;4,00;3,00;6,00;4,00;7,00;5,00;1,00;2,00;4,00;1,00;3,00;1,00;1,00;3,00;1,00;1,00;1,00;1,00;1,00;1,00;0,50;1,00;0,00;0,50;0,00;0,00
2020-06-07;16,00;14,86;3,43;14,00;1,00;4,00;6,00;4,00;4,00;6,00;4,00;6,00;5,00;0,50;2,00;4,00;1,00;2,00;1,00;2,00;2,00;1,00;1,00;1,00;0,50;1,00;1,00;1,00;1,00;0,50;0,50;0,00;0,50
2020-06-14;17,00;17,00;4,53;14,88;1,06;4,25;6,00;5,00;4,00;7,00;6,00;6,00;6,00;1,00;3,00;4,00;1,00;4,00;2,00;3,00;3,00;1,00;2,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;1,00;0,50;0,00
2020-06-21;17,00;17,00;4,53;12,75;0,00;4,25;9,00;5,00;5,00;8,00;4,00;6,00;5,00;1,00;2,00;4,00;2,00;3,00;2,00;2,00;3,00;1,00;2,00;1,00;0,50;2,00;1,00;0,50;1,00;0,50;0,50;0,50;0,50
2020-06-28;17,00;18,13;4,53;14,88;1,06;6,38;6,00;4,00;5,00;7,00;5,00;6,00;7,00;1,00;2,00;4,00;2,00;3,00;2,00;2,00;3,00;1,00;3,00;2,00;0,50;2,00;1,00;1,00;1,00;1,00;1,00;0,50;0,50
2020-07-05;18,00;16,88;4,50;15,75;1,13;4,50;7,00;5,00;4,00;5,00;5,00;8,00;8,00;1,00;2,00;3,00;1,00;2,00;2,00;3,00;2,00;1,00;2,00;2,00;1,00;2,00;2,00;1,00;1,00;0,50;1,00;0,00;0,50
2020-07-12;18,00;19,13;5,63;12,00;1,00;6,00;7,00;6,00;5,00;8,00;5,00;8,00;8,00;1,00;2,00;5,00;2,00;3,00;2,00;2,00;3,00;1,00;3,00;2,00;1,00;1,00;1,00;1,00;21,00;0,50;1,00;0,50;1,00
2020-07-19;22,00;19,68;5,79;13,20;1,10;6,60;7,00;6,00;5,00;6,00;6,00;8,00;7,00;2,00;3,00;7,00;2,00;4,00;3,00;2,00;3,00;1,00;3,00;2,00;0,50;2,00;2,00;1,00;7,00;0,50;1,00;0,50;0,50
2020-07-26;22,00;22,00;4,63;15,40;1,10;6,60;6,00;6,00;4,00;9,00;4,00;8,00;8,00;1,00;2,00;6,00;1,00;4,00;2,00;3,00;2,00;1,00;3,00;2,00;0,50;2,00;2,00;1,00;2,00;0,50;0,50;0,50;0,50
2020-08-02;17,00;21,53;5,67;17,00;1,06;6,38;9,00;7,00;4,00;8,00;7,00;9,00;7,00;1,00;3,00;5,00;2,00;4,00;3,00;3,00;4,00;1,00;5,00;2,00;1,00;2,00;1,00;1,00;1,00;0,50;1,00;0,50;1,00
2020-08-09;17,00;26,07;5,67;17,00;1,06;8,50;9,00;6,00;4,00;9,00;6,00;8,00;8,00;1,00;2,00;5,00;2,00;5,00;3,00;3,00;3,00;1,00;3,00;1,00;1,00;4,00;2,00;1,00;1,00;1,00;2,00;0,00;0,50
2020-08-16;19,00;28,50;4,75;12,67;1,06;8,44;9,00;6,00;6,00;8,00;5,00;7,00;12,00;1,00;2,00;5,00;2,00;5,00;2,00;2,00;4,00;1,00;3,00;1,00;1,00;2,00;2,00;1,00;1,00;0,50;1,00;0,50;0,50
2020-08-23;17,00;24,93;3,40;12,75;1,06;8,50;6,00;6,00;6,00;10,00;4,00;7,00;7,00;1,00;2,00;5,00;2,00;4,00;2,00;2,00;3,00;1,00;2,00;2,00;0,50;2,00;2,00;1,00;1,00;0,50;1,00;0,00;0,50
2020-08-30;22,00;25,47;5,79;15,40;1,10;6,60;8,00;7,00;5,00;8,00;5,00;11,00;7,00;1,00;2,00;6,00;2,00;4,00;2,00;2,00;4,00;1,00;2,00;1,00;1,00;2,00;1,00;1,00;1,00;0,50;1,00;0,50;0,50
2020-09-06;19,00;23,47;4,47;12,67;1,06;6,33;12,00;5,00;5,00;9,00;5,00;6,00;6,00;1,00;2,00;5,00;1,00;3,00;2,00;1,00;3,00;1,00;2,00;1,00;1,00;2,00;2,00;1,00;1,00;0,50;1,00;0,00;0,50
2020-09-13;17,00;21,53;4,53;65,88;1,06;4,25;6,00;4,00;5,00;8,00;3,00;6,00;5,00;1,00;2,00;6,00;1,00;3,00;2,00;2,00;4,00;1,00;2,00;1,00;0,50;1,00;1,00;1,00;1,00;0,50;1,00;0,50;0,50
2020-09-20;20,00;24,71;4,71;37,78;1,11;6,67;6,00;5,00;6,00;11,00;10,00;5,00;5,00;1,00;1,00;5,00;1,00;3,00;1,00;3,00;3,00;1,00;2,00;1,00;0,50;1,00;1,00;0,50;1,00;0,50;1,00;0,00;0,50
2020-09-27;21,00;21,00;3,50;14,70;1,05;6,30;6,00;5,00;5,00;9,00;3,00;7,00;5,00;0,50;2,00;5,00;1,00;2,00;1,00;2,00;4,00;1,00;2,00;1,00;0,50;1,00;1,00;1,00;1,00;0,50;0,50;0,50;0,50
2020-10-04;23,00;23,00;4,60;14,64;1,05;6,27;6,00;4,00;5,00;11,00;4,00;12,00;5,00;1,00;1,00;4,00;1,00;2,00;1,00;2,00;4,00;1,00;3,00;1,00;1,00;1,00;2,00;0,50;1,00;0,50;0,50;0,00;0,00
2020-10-11;18,00;24,00;4,80;18,00;1,13;6,75;6,00;5,00;4,00;9,00;4,00;7,00;6,00;1,00;1,00;4,00;1,00;2,00;0,50;2,00;3,00;1,00;2,00;1,00;1,00;1,00;2,00;0,50;1,00;0,50;1,00;0,50;0,50
2020-10-18;18,00;16,88;4,50;13,50;1,13;6,75;5,00;5,00;4,00;10,00;3,00;4,00;5,00;1,00;1,00;4,00;1,00;2,00;1,00;1,00;3,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;1,00;0,50;1,00;0,50;0,50
2020-10-25;18,00;15,75;2,25;12,00;1,00;4,00;4,00;4,00;4,00;10,00;2,00;4,00;13,00;1,00;1,00;4,00;1,00;2,00;1,00;2,00;4,00;1,00;1,00;1,00;0,50;1,00;0,50;0,50;0,50;0,50;1,00;0,00;0,50
2020-11-01;17,00;20,40;2,27;12,75;1,06;2,13;4,00;5,00;4,00;9,00;3,00;4,00;58,00;0,50;1,00;3,00;0,50;2,00;1,00;1,00;3,00;1,00;0,50;1,00;0,50;1,00;0,50;0,50;0,50;0,50;0,50;0,00;0,50
