Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;15,00;97,50;7,50;0,00;7,50;30,00;8,00;7,00;21,00;39,00;5,00;5,00;7,00;6,67;31,67;8,33;1,67;2,00;3,00;1,00;2,00;5,00;4,00;7,00;3,00;0,00;1,00;1,00;0,00;3,00;3,00;1,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;26,00;92,86;3,71;0,00;11,14;33,00;13,00;5,00;15,00;36,00;7,00;13,00;6,00;4,88;24,38;8,13;4,88;1,00;6,00;4,00;2,00;6,00;4,00;3,00;3,00;0,00;0,00;1,00;1,00;1,00;3,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;27,00;81,00;9,00;0,00;5,40;25,00;13,00;7,00;25,00;33,00;11,00;16,00;4,00;6,75;21,94;1,69;0,84;2,00;4,00;1,00;1,00;10,00;4,00;9,00;3,00;1,00;0,00;1,00;1,00;1,00;3,00;1,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;16,00;97,78;5,33;0,00;3,56;23,00;16,00;6,00;21,00;34,00;6,00;10,00;7,00;3,20;20,80;6,40;4,80;2,00;3,00;5,00;0,00;7,00;2,00;5,00;4,00;0,00;0,00;1,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;14,00;85,75;5,25;0,00;7,00;26,00;8,00;8,00;26,00;37,00;8,00;21,00;7,00;7,78;23,33;7,78;1,56;1,00;4,00;5,00;2,00;3,00;5,00;2,00;4,00;0,00;1,00;2,00;0,00;2,00;6,00;2,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00
2019-02-10;20,00;94,55;7,27;0,00;12,73;22,00;14,00;12,00;21,00;33,00;9,00;10,00;3,00;5,00;23,33;10,00;3,33;2,00;4,00;3,00;2,00;9,00;5,00;8,00;3,00;0,00;2,00;2,00;2,00;3,00;2,00;1,00;0,00;0,00;0,00;2,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00
2019-02-17;25,00;82,14;7,14;0,00;8,93;20,00;15,00;9,00;17,00;27,00;9,00;12,00;5,00;3,33;25,00;11,67;3,33;3,00;5,00;0,00;1,00;7,00;3,00;7,00;7,00;0,00;1,00;0,00;1,00;3,00;2,00;1,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;20,00;81,82;5,45;0,00;3,64;24,00;14,00;8,00;22,00;34,00;6,00;6,00;8,00;5,00;28,33;10,00;3,33;3,00;3,00;3,00;3,00;5,00;3,00;8,00;2,00;0,00;0,00;1,00;1,00;2,00;4,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2019-03-03;21,00;87,82;5,73;0,00;5,73;25,00;14,00;9,00;27,00;26,00;9,00;12,00;7,00;8,08;25,85;11,31;3,23;2,00;3,00;7,00;2,00;4,00;4,00;5,00;6,00;0,00;0,00;1,00;0,00;4,00;1,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00
2019-03-10;25,00;89,29;7,14;0,00;10,71;14,00;13,00;10,00;19,00;36,00;10,00;4,00;13,00;6,25;32,81;3,13;1,56;5,00;4,00;4,00;4,00;7,00;4,00;5,00;7,00;0,00;1,00;3,00;0,00;5,00;3,00;1,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;24,00;92,31;5,54;0,00;9,23;25,00;9,00;6,00;15,00;38,00;11,00;6,00;7,00;9,60;44,80;3,20;1,60;2,00;2,00;6,00;2,00;8,00;7,00;7,00;6,00;0,00;0,00;1,00;1,00;2,00;3,00;0,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;25,00;100,00;5,36;0,89;3,57;24,00;21,00;5,00;15,00;40,00;8,00;11,00;4,00;9,38;18,75;10,94;0,00;2,00;5,00;5,00;2,00;5,00;8,00;10,00;4,00;0,00;1,00;1,00;1,00;3,00;4,00;2,00;2,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;36,00;88,20;7,20;0,00;9,00;36,00;21,00;8,00;10,00;52,00;4,00;8,00;10,00;9,82;26,18;4,91;6,55;0,00;3,00;4,00;2,00;8,00;5,00;7,00;4,00;0,00;0,00;1,00;0,00;5,00;1,00;0,00;1,00;1,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;47,00;128,35;5,42;0,00;9,04;25,00;20,00;5,00;17,00;46,00;6,00;14,00;5,00;11,34;35,66;14,59;4,86;6,00;6,00;4,00;3,00;11,00;10,00;5,00;5,00;0,00;1,00;0,00;1,00;9,00;4,00;1,00;1,00;1,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-04-14;49,00;139,74;3,63;0,00;9,07;41,00;21,00;11,00;11,00;39,00;18,00;13,00;9,00;11,43;27,77;13,07;4,90;6,00;11,00;5,00;8,00;10,00;8,00;8,00;8,00;0,00;0,00;2,00;0,00;7,00;4,00;4,00;1,00;3,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;39,00;128,14;7,43;0,00;7,43;38,00;18,00;7,00;24,00;42,00;10,00;17,00;6,00;11,38;32,50;3,25;1,63;4,00;7,00;6,00;3,00;8,00;11,00;6,00;8,00;0,00;1,00;0,00;3,00;3,00;1,00;1,00;3,00;3,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-04-28;38,00;114,00;7,24;0,00;9,05;38,00;19,00;10,00;17,00;38,00;14,00;12,00;5,00;11,57;28,09;11,57;3,30;5,00;6,00;3,00;1,00;14,00;7,00;8,00;4,00;0,00;0,00;1,00;1,00;1,00;6,00;2,00;0,00;3,00;1,00;0,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00
2019-05-05;29,00;112,38;10,88;0,00;10,88;27,00;18,00;10,00;34,00;49,00;7,00;12,00;9,00;12,89;32,22;12,89;1,61;4,00;10,00;5,00;1,00;12,00;4,00;5,00;5,00;1,00;2,00;1,00;0,00;3,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00
2019-05-12;34,00;147,33;5,67;0,00;5,67;43,00;21,00;7,00;36,00;40,00;13,00;12,00;8,00;12,95;34,00;11,33;6,48;3,00;10,00;4,00;3,00;8,00;10,00;6,00;7,00;0,00;0,00;3,00;1,00;5,00;4,00;2,00;2,00;1,00;0,00;1,00;0,00;2,00;1,00;0,00;0,00;1,00;0,00
2019-05-19;35,00;117,89;7,37;0,00;9,21;40,00;22,00;10,00;26,00;44,00;10,00;7,00;8,00;15,00;56,67;5,00;5,00;3,00;9,00;7,00;4,00;7,00;8,00;6,00;5,00;0,00;0,00;1,00;0,00;4,00;5,00;2,00;0,00;1,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00
2019-05-26;61,00;122,00;9,24;0,00;5,55;62,00;21,00;12,00;38,00;48,00;7,00;13,00;9,00;19,78;49,46;9,89;4,95;4,00;6,00;13,00;2,00;6,00;9,00;7,00;7,00;0,00;0,00;4,00;0,00;10,00;5,00;5,00;2,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;35,00;117,89;9,21;0,92;5,53;39,00;16,00;15,00;22,00;57,00;12,00;15,00;5,00;18,33;53,33;11,67;6,67;6,00;11,00;5,00;4,00;14,00;10,00;9,00;6,00;0,00;0,00;2,00;0,00;8,00;5,00;2,00;2,00;4,00;1,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00
2019-06-09;46,00;139,84;7,36;0,00;5,52;49,00;26,00;10,00;43,00;61,00;16,00;15,00;8,00;14,79;60,79;9,86;3,29;6,00;8,00;10,00;5,00;15,00;10,00;10,00;6,00;0,00;0,00;2,00;1,00;2,00;8,00;3,00;1,00;2,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;49,00;158,31;7,54;0,00;7,54;45,00;24,00;16,00;32,00;63,00;13,00;9,00;5,00;21,23;55,53;14,70;8,17;6,00;9,00;5,00;5,00;8,00;8,00;13,00;9,00;0,00;1,00;0,00;1,00;4,00;5,00;2,00;2,00;2,00;1,00;0,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00
2019-06-23;41,00;160,27;14,91;0,00;11,18;44,00;30,00;17,00;27,00;55,00;12,00;11,00;7,00;22,96;59,04;14,76;1,64;2,00;13,00;5,00;9,00;13,00;4,00;13,00;14,00;0,00;0,00;1,00;1,00;2,00;3,00;2,00;2,00;0,00;0,00;0,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00
