Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;78,00;6,00;6,00;1,00;11,00;8,00;3,00;3,00;0,00;8,36;0,00;29,25;76,61;5,00;1,00;31,00;4,00;4,80;0,00;61,20;2,40;0,00;3,00;6,00;1,00;0,00;4,00;0,00;8,00;4,00;10,00;7,00;0,00;6,00;3,00;0,00;0,00;3,00;4,00;3,00;0,00;0,00;0,00;0,00
2019-01-13;87,00;7,00;1,00;1,00;0,00;12,00;4,00;1,00;3,00;0,00;2,81;28,06;89,81;0,00;0,00;19,00;3,00;2,38;0,00;63,16;1,19;0,00;6,00;0,00;0,00;1,00;4,00;0,00;5,00;3,00;6,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-01-20;73,00;3,00;7,00;1,00;5,00;7,00;4,00;6,00;0,00;5,62;1,40;21,06;75,81;3,00;1,00;19,00;1,00;2,39;0,00;52,66;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;5,00;1,00;1,00;6,00;0,00;14,00;3,00;0,00;1,00;0,00;6,00;0,00;1,00;0,00;0,00;0,00
2019-01-27;71,00;1,00;3,00;3,00;2,00;4,00;6,00;1,00;2,00;0,00;1,39;15,31;65,43;1,00;1,00;14,00;3,00;2,41;1,20;52,95;1,20;0,00;3,00;3,00;1,00;1,00;1,00;0,00;6,00;7,00;7,00;3,00;0,00;6,00;3,00;0,00;0,00;0,00;4,00;1,00;1,00;0,00;0,00;0,00
2019-02-03;52,00;3,00;4,00;0,00;7,00;3,00;4,00;1,00;0,00;0,00;0,00;25,30;73,08;3,00;1,00;10,00;1,00;4,73;0,00;35,45;1,18;0,00;11,00;1,00;0,00;3,00;1,00;0,00;12,00;3,00;8,00;8,00;0,00;4,00;1,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;67,00;4,00;10,00;3,00;4,00;4,00;1,00;0,00;0,00;1,40;0,00;8,38;64,21;1,00;1,00;20,00;1,00;2,39;1,20;56,23;0,00;1,00;20,00;0,00;1,00;3,00;0,00;0,00;7,00;7,00;3,00;8,00;0,00;8,00;1,00;1,00;1,00;1,00;8,00;0,00;1,00;0,00;0,00;0,00
2019-02-17;71,00;0,00;14,00;1,00;3,00;0,00;1,00;1,00;0,00;1,42;1,42;4,26;75,26;1,00;0,00;14,00;1,00;6,02;0,00;52,95;1,20;0,00;6,00;3,00;0,00;0,00;0,00;0,00;7,00;4,00;6,00;0,00;1,00;6,00;1,00;0,00;0,00;1,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;64,00;3,00;8,00;1,00;0,00;3,00;1,00;3,00;2,00;2,78;2,78;23,65;96,00;3,00;1,00;18,00;0,00;5,93;0,00;40,30;1,19;0,00;6,00;1,00;0,00;3,00;0,00;0,00;4,00;3,00;1,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;67,00;6,00;10,00;1,00;0,00;6,00;4,00;1,00;0,00;0,00;0,00;6,98;76,77;0,00;0,00;14,00;0,00;1,20;0,00;34,70;0,00;0,00;9,00;1,00;1,00;0,00;0,00;0,00;0,00;6,00;6,00;5,00;0,00;9,00;1,00;0,00;0,00;0,00;4,00;1,00;0,00;0,00;0,00;0,00
2019-03-10;49,00;1,00;7,00;0,00;5,00;7,00;0,00;4,00;2,00;0,00;0,00;9,80;60,20;1,00;1,00;10,00;3,00;1,20;0,00;38,24;2,39;0,00;7,00;1,00;0,00;0,00;1,00;0,00;2,00;7,00;1,00;2,00;0,00;6,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;73,00;0,00;4,00;0,00;2,00;3,00;0,00;4,00;0,00;0,00;1,40;14,04;57,56;0,00;0,00;10,00;0,00;1,18;0,00;32,97;0,00;0,00;1,00;1,00;0,00;2,00;3,00;2,00;3,00;3,00;3,00;0,00;0,00;6,00;1,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;56,00;3,00;7,00;1,00;3,00;2,00;0,00;0,00;0,00;1,40;0,00;5,60;56,00;0,00;1,00;13,00;1,00;5,96;1,19;25,02;1,19;0,00;9,00;0,00;0,00;0,00;3,00;2,00;5,00;3,00;1,00;2,00;0,00;7,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;49,00;3,00;6,00;0,00;5,00;2,00;0,00;3,00;0,00;0,00;0,00;5,60;44,80;1,00;0,00;9,00;1,00;3,59;0,00;35,85;1,20;0,00;7,00;0,00;0,00;0,00;3,00;0,00;3,00;1,00;6,00;5,00;0,00;16,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
