Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;35,00;96,76;65,88;0,00;37,06;40,30;46,67;45,61;33,94;45,00;29,00;18,00;13,00;13,00;16,00;10,00;13,00;5,00;15,00;7,00;11,00;10,00;8,00;13,00;2,00;2,00;7,00;5,00;0,00;3,00;4,00;1,00;1,00;0,00;3,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00
2019-01-13;34,00;80,00;42,00;0,00;40,00;45,69;37,19;30,81;32,94;40,00;30,00;30,00;16,00;12,00;12,00;10,00;11,00;12,00;11,00;9,00;9,00;3,00;7,00;12,00;2,00;4,00;3,00;2,00;0,00;5,00;3,00;1,00;2,00;0,00;1,00;0,00;4,00;0,00;0,00;0,00;1,00;0,00;1,00
2019-01-20;31,00;86,80;59,93;0,00;45,47;31,00;36,54;37,64;35,43;49,00;16,00;27,00;14,00;13,00;19,00;9,00;13,00;6,00;7,00;7,00;5,00;11,00;6,00;14,00;8,00;3,00;4,00;2,00;1,00;2,07;2,07;3,10;4,13;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00
2019-01-27;22,00;76,00;54,00;0,00;56,00;39,81;48,19;37,71;31,43;40,00;19,00;18,00;27,00;21,00;14,00;10,00;13,00;7,00;8,00;5,00;5,00;4,00;8,00;10,00;8,00;5,00;1,00;7,00;1,00;2,10;2,10;1,05;2,10;2,00;2,00;1,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00
2019-02-03;19,00;95,00;57,00;0,00;46,44;49,18;38,00;34,65;38,00;24,00;29,00;18,00;21,00;16,00;10,00;6,00;15,00;12,00;5,00;4,00;8,00;8,00;6,00;9,00;9,00;5,00;3,00;3,00;4,00;2,11;5,28;2,11;0,00;1,00;1,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00
2019-02-10;28,00;90,46;45,23;0,00;38,77;48,16;41,44;31,36;42,56;43,56;22,81;19,70;24,89;10,37;21,78;10,37;15,56;8,30;9,33;7,26;15,56;7,26;11,41;5,19;4,15;2,07;5,19;6,22;4,15;1,00;2,00;1,00;1,00;0,00;1,04;0,00;0,00;1,04;0,00;0,00;0,00;0,00;0,00
2019-02-17;25,00;87,50;50,00;0,00;68,75;41,30;32,61;28,26;30,43;28,00;30,00;24,00;17,00;14,00;15,00;9,00;8,00;11,00;9,00;5,00;16,00;8,00;6,00;11,00;5,00;6,00;1,00;2,00;3,00;2,00;3,00;2,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-02-24;29,00;80,79;47,64;0,00;47,64;37,92;53,54;36,81;29,00;36,25;26,93;13,46;23,82;15,54;17,61;11,39;10,36;11,39;11,39;4,14;8,29;8,29;3,11;15,54;1,04;5,18;1,04;4,14;5,18;1,00;6,00;3,00;0,00;0,00;0,00;1,04;3,11;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;32,00;91,73;46,93;0,00;42,67;37,52;48,55;29,79;28,69;29,00;33,00;19,00;21,00;13,00;18,00;11,00;15,00;12,00;13,00;4,00;13,00;7,00;11,00;15,00;4,00;4,00;2,00;3,00;2,00;1,10;3,31;2,21;1,10;1,00;2,00;1,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00
2019-03-10;24,00;113,45;54,55;0,00;50,18;49,14;57,14;43,43;32,00;22,96;29,22;22,96;26,09;14,61;5,22;11,48;9,39;9,39;9,39;5,22;8,35;5,22;7,30;11,48;1,04;3,13;0,00;1,04;0,00;3,00;4,00;3,00;2,00;0,00;0,00;0,00;1,04;1,04;1,04;1,04;0,00;0,00;0,00
