Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Marseille (FR);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-03-17;22,00;154,00;185,43;179,14;113,14;67,83;1,83;73,33;111,83;128,86;56,57;125,71;88,00;143,00;126,50;71,50;51,70;80,30;6,60;12,00;34,00;22,00;7,00;12,00;2,00;6,00;4,00;4,00;2,00;10,00;1,00;1,00
2019-03-24;19,00;155,17;177,33;161,50;120,33;58,90;1,90;77,90;127,30;167,20;72,20;136,80;76,00;114,00;109,25;71,25;49,18;76,00;4,47;11,00;32,00;22,00;9,00;11,00;2,00;6,00;2,00;2,00;3,00;9,00;1,00;1,00
2019-03-31;24,00;171,43;185,14;168,00;164,57;110,77;1,85;73,85;118,15;192,00;68,57;178,29;76,80;124,80;110,40;62,40;53,45;64,36;7,64;12,00;32,00;24,00;8,00;10,00;5,00;4,00;3,00;5,00;3,00;5,00;1,00;0,50
2019-04-07;37,00;205,18;191,73;185,00;185,00;118,40;1,85;86,95;185,00;218,64;84,09;158,09;83,25;124,88;120,25;69,38;53,32;71,82;7,62;13,00;31,00;26,00;7,00;11,00;4,00;4,00;3,00;4,00;2,00;7,00;1,00;1,00
2019-04-14;36,00;327,27;173,45;206,18;173,45;115,20;1,80;77,40;147,60;255,27;68,73;140,73;97,71;174,86;154,29;97,71;49,09;77,45;7,64;16,00;39,00;22,00;9,00;12,00;4,00;5,00;5,00;3,00;1,00;6,00;1,00;0,50
2019-04-21;35,00;155,91;165,45;155,91;162,27;106,84;1,84;70,00;105,00;227,50;66,50;119,00;85,00;140,00;130,00;80,00;47,73;63,64;5,30;14,00;40,00;30,00;13,00;10,00;5,00;4,00;4,00;3,00;2,00;9,00;1,00;1,00
2019-04-28;30,00;156,67;176,67;150,00;166,67;111,18;1,76;68,82;93,53;213,33;60,00;126,67;85,00;160,00;120,00;75,00;52,50;63,21;7,50;15,00;45,00;31,00;10,00;9,00;5,00;4,00;4,00;3,00;2,00;6,00;0,50;0,50
2019-05-05;27,00;155,25;192,38;141,75;182,25;106,20;1,80;90,00;95,40;185,63;67,50;128,25;67,50;130,50;108,00;54,00;52,92;69,12;6,48;14,00;38,00;19,00;8,00;12,00;7,00;6,00;4,00;2,00;2,00;8,00;1,00;1,00
2019-05-12;32,00;160,00;172,80;140,80;150,40;112,00;1,78;72,89;97,78;195,56;60,44;128,00;73,14;137,14;114,29;68,57;50,76;68,41;8,83;15,00;37,00;23,00;7,00;12,00;5,00;6,00;3,00;2,00;2,00;6,00;1,00;1,00
2019-05-19;29,00;161,11;148,22;145,00;151,44;110,56;1,81;68,88;101,50;183,67;58,00;112,78;67,67;145,00;116,00;72,50;52,63;68,74;11,81;15,00;41,00;34,00;7,00;20,00;5,00;4,00;3,00;3,00;2,00;6,00;2,00;1,00
2019-05-26;36,00;163,64;160,36;150,55;166,91;100,80;3,60;77,40;95,40;226,80;64,80;136,80;195,43;159,43;144,00;82,29;54,55;68,73;10,91;15,00;41,00;33,00;10,00;13,00;5,00;6,00;5,00;2,00;3,00;12,00;2,00;1,00
2019-06-02;39,00;175,50;175,50;146,25;159,25;100,29;1,86;70,57;94,71;216,27;60,27;127,64;102,38;326,63;117,00;73,13;48,75;66,08;9,75;15,00;41,00;29,00;10,00;10,00;4,00;5,00;4,00;5,00;2,00;6,00;1,00;1,00
2019-06-09;38,00;177,33;158,33;148,83;161,50;106,76;1,81;65,14;101,33;221,09;65,64;124,36;80,75;156,75;128,25;80,75;53,20;62,97;7,60;17,00;49,00;28,00;10,00;12,00;6,00;6,00;5,00;4,00;2,00;8,00;2,00;1,00
2019-06-16;45,00;160,71;154,29;151,07;141,43;103,13;1,88;71,25;90,00;218,08;62,31;152,31;85,00;145,00;130,00;90,00;51,59;69,15;10,98;17,00;48,00;34,00;11,00;12,00;6,00;5,00;6,00;3,00;3,00;7,00;1,00;1,00
2019-06-23;38,00;142,50;145,67;129,83;148,83;92,29;1,81;65,14;92,29;183,09;65,64;203,82;71,25;128,25;104,50;57,00;54,29;66,23;7,60;21,00;41,00;31,00;12,00;10,00;5,00;8,00;5,00;3,00;4,00;9,00;2,00;2,00
2019-06-30;39,00;146,25;156,00;149,50;156,00;96,57;1,86;68,71;83,57;195,00;53,18;141,82;78,00;131,63;117,00;63,38;49,03;63,51;10,03;16,00;38,00;31,00;10,00;11,00;4,00;4,00;5,00;4,00;2,00;10,00;1,00;1,00
2019-07-07;41,00;160,85;160,85;176,62;160,85;99,83;1,78;62,39;90,91;218,67;58,08;140,08;87,13;220,38;138,38;76,88;60,42;75,53;7,55;15,00;44,00;33,00;12,00;14,00;4,00;6,00;6,00;3,00;4,00;6,00;1,00;1,00
2019-07-14;42,00;190,62;164,77;180,92;180,92;102,26;3,65;73,04;91,30;248,50;59,50;157,50;79,33;172,67;126,00;84,00;75,38;72,15;8,62;16,00;44,00;36,00;10,00;14,00;5,00;4,00;7,00;5,00;4,00;8,00;1,00;1,00
2019-07-21;48,00;156,80;169,60;185,60;160,00;103,38;3,69;79,38;88,62;216,00;61,71;144,00;86,40;163,20;124,80;72,00;54,55;74,18;10,91;16,00;43,00;33,00;7,00;13,00;6,00;5,00;4,00;4,00;3,00;8,00;1,00;1,00
2019-07-28;43,00;191,85;168,69;201,77;188,54;95,35;1,87;71,04;86,00;205,08;49,62;145,54;86,00;148,11;114,67;76,44;48,51;63,95;8,82;15,00;48,00;31,00;12,00;11,00;5,00;5,00;4,00;3,00;2,00;9,00;2,00;1,00
2019-08-04;39,00;162,50;195,00;198,25;172,25;120,55;3,55;62,05;92,18;204,75;55,25;123,50;97,50;156,00;141,38;87,75;52,00;73,67;7,58;19,00;47,00;33,00;12,00;10,00;5,00;6,00;5,00;4,00;4,00;7,00;3,00;1,00
2019-08-11;46,00;167,57;187,29;167,57;187,29;117,76;3,68;62,56;101,20;207,00;49,29;124,86;97,11;168,67;138,00;97,11;52,57;74,48;12,05;17,00;46,00;32,00;9,00;12,00;5,00;4,00;5,00;4,00;3,00;9,00;2,00;1,00
2019-08-18;39,00;165,75;185,25;162,50;162,50;102,14;1,86;68,71;117,00;216,27;63,82;141,82;87,75;156,00;156,00;141,38;57,94;72,43;7,80;17,00;43,00;34,00;9,00;11,00;4,00;3,00;3,00;3,00;2,00;5,00;3,00;1,00
2019-08-25;38,00;145,67;177,33;161,50;148,83;106,76;1,81;83,24;103,14;207,27;51,82;134,73;76,00;147,25;123,50;199,50;53,65;68,18;10,06;19,00;41,00;36,00;11,00;9,00;5,00;6,00;7,00;3,00;3,00;8,00;1,00;2,00
2019-09-01;41,00;160,58;198,17;157,17;160,58;117,41;1,86;70,82;119,27;194,75;64,92;136,67;82,00;153,75;123,00;71,75;54,30;72,03;9,97;10,00;32,00;25,00;10,00;11,00;5,00;3,00;4,00;4,00;2,00;6,00;1,00;1,00
2019-09-08;43,00;162,08;215,00;162,08;158,77;115,91;1,87;80,39;108,43;198,46;59,54;122,38;81,22;148,11;129,00;76,44;52,92;76,08;9,92;14,00;35,00;28,00;11,00;13,00;5,00;6,00;5,00;5,00;2,00;6,00;2,00;1,00
2019-09-15;37,00;188,36;211,91;151,36;188,36;114,70;1,85;77,70;109,15;208,55;63,91;141,27;89,86;148,00;132,14;84,57;62,03;74,00;8,71;15,00;35,00;27,00;11,00;11,00;5,00;6,00;4,00;3,00;3,00;5,00;2,00;1,00
2019-09-22;30,00;186,67;210,00;160,00;156,67;114,38;3,75;75,00;95,63;226,67;60,00;183,33;90,00;130,00;135,00;80,00;60,00;72,22;7,78;13,00;33,00;26,00;7,00;9,00;6,00;4,00;4,00;2,00;2,00;7,00;1,00;0,50
2019-09-29;31,00;230,78;234,22;196,33;172,22;125,82;1,82;72,94;102,12;344,44;65,44;151,56;87,83;139,50;149,83;103,33;57,57;75,29;8,86;14,00;31,00;32,00;8,00;12,00;5,00;5,00;5,00;2,00;2,00;7,00;1,00;1,00
2019-10-06;26,00;159,25;191,75;143,00;133,25;113,29;1,86;72,43;94,71;217,75;58,50;120,25;83,20;124,80;130,00;83,20;48,75;67,17;7,58;17,00;37,00;24,00;7,00;10,00;3,00;4,00;3,00;1,00;2,00;6,00;1,00;1,00
2019-10-13;22,00;172,86;176,00;138,29;223,14;113,67;1,83;77,00;91,67;207,43;53,43;110,00;70,40;96,80;114,40;57,20;47,30;62,70;6,60;12,00;32,00;22,00;7,00;12,00;4,00;3,00;4,00;3,00;2,00;5,00;1,00;1,00
2019-10-20;22,00;163,43;172,86;125,71;135,14;106,33;1,83;69,67;93,50;223,67;73,33;124,67;82,50;126,50;137,50;71,50;53,90;62,70;5,50;10,00;28,00;19,00;6,00;10,00;4,00;5,00;4,00;2,00;1,00;5,00;0,50;0,50
2019-10-27;19,00;145,67;183,67;133,00;123,50;88,09;3,45;62,18;81,18;205,83;47,50;110,83;76,00;95,00;109,25;85,50;47,50;60,17;5,28;10,00;28,00;24,00;6,00;7,00;3,00;5,00;2,00;2,00;1,00;5,00;1,00;1,00
2019-11-03;17,00;149,60;176,80;129,20;122,40;86,70;1,70;64,60;69,70;193,80;51,00;122,40;55,25;76,50;106,25;46,75;47,81;45,69;5,31;8,00;27,00;24,00;6,00;7,00;5,00;4,00;3,00;2,00;1,00;4,00;1,00;1,00
2019-11-10;14,00;150,50;182,00;126,00;105,00;80,50;1,75;59,50;70,00;185,50;52,50;112,00;60,67;466,67;112,00;51,33;40,92;48,46;6,46;9,00;24,00;19,00;5,00;12,00;2,00;4,00;3,00;3,00;0,50;6,00;1,00;1,00
2019-11-17;15,00;132,00;153,00;99,00;93,00;78,75;1,88;71,25;69,38;153,00;42,00;93,00;65,00;245,00;110,00;65,00;40,71;50,36;5,36;7,00;28,00;20,00;3,00;8,00;2,00;5,00;2,00;2,00;1,00;4,00;1,00;0,50
2019-11-24;17,00;136,00;193,80;108,80;115,60;73,67;1,89;58,56;60,44;170,00;40,80;115,60;68,00;102,00;119,00;68,00;39,67;48,73;5,67;7,00;25,00;17,00;5,00;6,00;3,00;5,00;3,00;2,00;1,00;3,00;0,50;0,00
2019-12-01;18,00;126,00;141,00;96,00;84,00;70,20;1,80;66,60;72,00;180,00;46,80;115,20;58,50;72,00;103,50;72,00;36,00;55,06;6,35;7,00;30,00;17,00;4,00;10,00;3,00;6,00;1,00;3,00;1,00;4,00;0,50;0,50
2019-12-08;13,00;133,25;143,00;104,00;97,50;72,43;1,86;63,14;57,57;234,00;42,25;110,50;52,00;60,67;95,33;65,00;36,83;50,92;5,42;6,00;27,00;18,00;6,00;10,00;4,00;3,00;2,00;1,00;1,00;5,00;0,50;1,00
2019-12-15;16,00;147,20;144,00;112,00;102,40;72,89;1,78;69,33;62,22;163,20;48,00;108,80;69,33;74,67;138,67;80,00;33,07;44,80;5,33;11,00;28,00;18,00;6,00;11,00;2,00;5,00;3,00;3,00;1,00;4,00;1,00;0,50
2019-12-22;21,00;203,00;203,00;175,00;129,50;99,27;1,91;63,00;84,00;259,00;56,00;154,00;73,50;162,75;162,75;105,00;39,79;56,37;5,53;12,00;34,00;27,00;7,00;10,00;4,00;4,00;3,00;2,00;1,00;6,00;1,00;0,50
2019-12-29;22,00;182,29;188,57;157,14;116,29;99,00;1,83;56,83;84,33;256,67;58,67;132,00;88,00;121,00;165,00;88,00;47,30;56,10;7,70;11,00;35,00;22,00;8,00;11,00;3,00;4,00;2,00;2,00;2,00;7,00;1,00;1,00
2020-01-05;20,00;170,00;176,67;136,67;120,00;105,45;1,82;58,18;81,82;156,67;50,00;123,33;75,00;100,00;130,00;55,00;52,22;65,56;8,89;12,00;36,00;25,00;6,00;10,00;4,00;5,00;4,00;2,00;1,00;3,00;1,00;1,00
2020-01-12;23,00;161,00;190,57;134,71;131,43;106,15;1,77;65,46;88,46;151,14;55,86;115,00;69,00;119,60;115,00;46,00;51,48;70,10;7,67;10,00;32,00;23,00;4,00;8,00;4,00;3,00;3,00;2,00;2,00;5,00;1,00;1,00
2020-01-19;21,00;154,00;185,50;147,00;150,50;108,82;1,91;68,73;85,91;150,50;52,50;133,00;68,25;99,75;126,00;42,00;50,84;60,79;5,53;10,00;36,00;26,00;7,00;10,00;3,00;2,00;4,00;2,00;2,00;5,00;0,00;1,00
2020-01-26;22,00;128,86;157,14;122,57;119,43;99,00;1,83;58,67;84,33;172,33;58,67;128,33;71,50;93,50;132,00;49,50;46,20;61,60;7,70;9,00;30,00;19,00;7,00;11,00;3,00;3,00;2,00;2,00;2,00;3,00;1,00;1,00
2020-02-02;22,00;135,14;160,29;119,43;122,57;100,83;0,92;95,33;84,33;187,00;58,67;172,33;77,00;104,50;110,00;55,00;49,50;68,20;5,50;10,00;28,00;18,00;6,00;9,00;2,00;5,00;2,00;4,00;1,00;6,00;1,00;0,50
2020-02-09;21,00;164,50;199,50;147,00;133,00;101,18;1,91;70,64;89,73;168,00;52,50;119,00;78,75;99,75;120,75;57,75;45,32;65,21;6,63;12,00;31,00;24,00;5,00;13,00;5,00;4,00;3,00;2,00;1,00;4,00;1,00;1,00
2020-02-16;23,00;164,29;174,14;131,43;131,43;97,31;1,77;67,23;83,15;167,57;52,57;131,43;64,40;96,60;124,20;55,20;44,90;67,90;7,67;11,00;30,00;23,00;6,00;11,00;4,00;5,00;5,00;3,00;2,00;4,00;0,50;1,00
2020-02-23;20,00;136,67;146,67;116,67;123,33;94,55;1,82;63,64;69,09;156,67;60,00;130,00;65,00;125,00;110,00;55,00;46,67;58,89;5,56;8,00;25,00;20,00;5,00;12,00;2,00;4,00;4,00;3,00;1,00;3,00;1,00;1,00
2020-03-01;22,00;122,57;122,57;103,71;110,00;84,33;1,83;67,83;77,00;154,00;44,00;132,00;60,50;104,50;99,00;55,00;46,20;52,80;7,70;10,00;23,00;19,00;6,00;12,00;4,00;4,00;3,00;3,00;1,00;3,00;2,00;1,00
2020-03-08;18,00;108,00;114,00;87,00;108,00;81,00;1,80;115,20;64,80;165,60;46,80;151,20;45,00;85,50;103,50;36,00;36,00;48,71;4,24;7,00;19,00;15,00;3,00;7,00;2,00;4,00;3,00;2,00;1,00;4,00;1,00;1,00
2020-03-15;10,00;73,33;86,67;50,00;53,33;41,67;1,67;63,33;33,33;33,33;23,33;56,67;25,00;250,00;35,00;20,00;20,00;30,00;2,22;5,00;10,00;6,00;3,00;6,00;3,00;4,00;2,00;2,00;1,00;2,00;0,00;0,00
2020-03-22;5,00;42,50;50,00;25,00;25,00;41,67;0,83;45,00;18,33;22,50;15,00;27,50;20,00;140,00;25,00;35,00;13,00;20,00;2,00;4,00;11,00;2,00;2,00;4,00;2,00;1,00;2,00;0,50;0,50;2,00;0,50;0,50
2020-03-29;6,00;45,00;48,00;21,00;24,00;40,00;1,00;38,00;52,00;24,00;12,00;33,00;18,00;78,00;30,00;18,00;15,00;18,00;1,00;3,00;7,00;3,00;3,00;3,00;2,00;1,00;1,00;1,00;1,00;4,00;0,50;0,00
2020-04-05;6,00;42,00;42,00;18,00;33,00;48,00;0,00;26,00;32,00;30,00;15,00;45,00;18,00;84,00;36,00;12,00;19,20;20,40;3,60;4,00;10,00;4,00;1,00;4,00;2,00;1,00;1,00;1,00;1,00;3,00;1,00;0,50
2020-04-12;5,00;32,50;32,50;20,00;22,50;40,00;0,83;16,67;18,33;25,00;10,00;30,00;15,00;50,00;30,00;15,00;13,00;12,00;3,00;3,00;9,00;6,00;1,00;3,00;1,00;1,00;2,00;0,50;0,50;2,00;0,50;0,00
2020-04-19;6,00;36,00;39,00;21,00;24,00;36,00;0,00;22,00;20,00;24,00;12,00;30,00;18,00;66,00;30,00;12,00;19,20;15,60;1,20;4,00;7,00;5,00;1,00;4,00;2,00;1,00;1,00;1,00;1,00;2,00;0,50;0,50
2020-04-26;6,00;36,00;39,00;21,00;21,00;38,00;1,00;22,00;18,00;24,00;9,00;30,00;18,00;60,00;30,00;12,00;14,00;11,00;1,00;3,00;9,00;6,00;2,00;3,00;2,00;1,00;1,00;1,00;1,00;2,00;0,50;0,50
2020-05-03;6,00;36,00;45,00;24,00;27,00;34,00;1,00;20,00;18,00;27,00;15,00;30,00;18,00;54,00;36,00;18,00;16,00;15,00;1,00;3,00;8,00;5,00;2,00;4,00;2,00;2,00;1,00;0,50;1,00;3,00;0,00;0,00
2020-05-10;8,00;34,67;34,67;26,67;24,00;38,00;1,00;26,00;22,00;36,00;16,00;44,00;16,00;44,00;28,00;12,00;19,00;17,00;1,00;3,00;7,00;6,00;2,00;3,00;2,00;2,00;1,00;1,00;1,00;3,00;0,50;1,00
2020-05-17;10,00;43,33;46,67;43,33;36,67;34,00;1,00;26,00;24,00;36,67;16,67;43,33;20,00;55,00;40,00;15,00;24,44;17,78;3,33;4,00;10,00;4,00;4,00;6,00;1,00;1,00;2,00;1,00;0,50;4,00;0,50;0,50
2020-05-24;12,00;39,00;39,00;51,00;42,00;38,00;1,00;24,00;30,00;44,00;20,00;56,00;24,00;60,00;54,00;18,00;26,18;15,27;2,18;4,00;15,00;7,00;3,00;4,00;1,00;1,00;1,00;2,00;0,50;3,00;1,00;0,50
2020-05-31;16,00;54,40;54,40;70,40;35,20;44,44;0,89;19,56;30,22;54,40;19,20;48,00;26,67;85,33;69,33;21,33;27,43;17,14;2,29;5,00;13,00;13,00;4,00;5,00;2,00;2,00;1,00;1,00;0,50;4,00;0,50;1,00
2020-06-07;21,00;59,50;52,50;101,50;49,00;49,64;0,95;26,73;36,27;87,50;24,50;73,50;36,75;94,50;73,50;31,50;29,84;18,79;3,32;8,00;12,00;11,00;7,00;6,00;3,00;2,00;2,00;1,00;2,00;5,00;1,00;1,00
2020-06-14;18,00;79,20;50,40;111,60;54,00;43,20;0,90;25,20;34,20;97,20;25,20;64,80;31,50;76,50;67,50;31,50;28,13;18,00;5,63;8,00;10,00;12,00;5,00;6,00;2,00;2,00;2,00;2,00;1,00;4,00;1,00;1,00
2020-06-21;24,00;68,57;41,14;106,29;65,14;44,31;1,85;29,54;57,23;99,43;24,00;65,14;28,80;96,00;72,00;38,40;29,45;17,45;3,27;9,00;10,00;13,00;6,00;9,00;1,00;2,00;3,00;1,00;1,00;4,00;2,00;1,00
2020-06-28;26,00;81,25;52,00;149,50;74,75;46,43;1,86;29,71;53,86;113,75;26,00;65,00;41,60;104,00;83,20;46,80;34,67;17,33;5,42;11,00;12,00;14,00;8,00;8,00;2,00;4,00;3,00;3,00;1,00;7,00;1,00;1,00
2020-07-05;34,00;98,60;54,40;180,20;88,40;50,11;1,79;30,42;44,74;142,80;34,00;81,60;43,71;121,43;87,43;53,43;35,10;20,84;6,58;12,00;13,00;18,00;10,00;11,00;3,00;4,00;5,00;2,00;2,00;7,00;1,00;2,00
2020-07-12;47,00;117,50;53,71;208,14;90,64;41,58;1,81;63,27;48,81;161,14;30,21;83,93;52,22;146,22;104,44;62,67;41,53;19,67;7,65;15,00;13,00;18,00;8,00;8,00;2,00;2,00;5,00;14,00;1,00;7,00;2,00;2,00
2020-07-19;44,00;100,57;53,43;201,14;84,86;45,83;1,83;27,50;44,00;176,00;33,85;88,00;48,89;141,78;88,00;63,56;39,60;20,90;6,60;14,00;11,00;18,00;8,00;10,00;3,00;3,00;4,00;6,00;2,00;9,00;1,00;1,00
2020-07-26;36,00;91,64;49,09;199,64;88,36;46,80;1,80;25,20;41,40;173,45;26,18;65,45;46,29;144,00;82,29;61,71;38,18;17,45;5,45;11,00;10,00;13,00;9,00;8,00;3,00;3,00;4,00;3,00;1,00;8,00;1,00;2,00
2020-08-02;38,00;95,00;53,83;171,00;63,33;50,67;1,81;27,14;54,29;152,00;27,64;72,55;52,25;142,50;80,75;66,50;39,09;19,54;5,43;12,00;12,00;12,00;8,00;10,00;3,00;1,00;5,00;2,00;2,00;7,00;2,00;1,00
2020-08-09;31,00;99,89;55,11;141,22;86,11;54,71;1,82;38,29;58,35;165,33;31,00;65,44;51,67;170,50;87,83;62,00;44,29;19,93;4,43;13,00;13,00;13,00;8,00;11,00;3,00;2,00;3,00;2,00;2,00;7,00;2,00;1,00
2020-08-16;29,00;90,22;61,22;119,22;48,33;48,94;1,81;25,38;58,00;151,44;22,56;61,22;38,67;159,50;82,17;58,00;33,30;21,48;6,44;9,00;13,00;17,00;5,00;8,00;2,00;3,00;3,00;1,00;1,00;5,00;1,00;1,00
2020-08-23;35,00;89,09;57,27;105,00;44,55;49,74;1,84;20,26;71,84;150,50;31,50;59,50;50,00;150,00;75,00;60,00;35,00;19,69;6,56;8,00;13,00;15,00;6,00;13,00;3,00;2,00;4,00;2,00;1,00;5,00;0,50;1,00
2020-08-30;26,00;58,50;58,50;94,25;39,00;52,00;1,86;20,43;48,29;136,50;26,00;52,00;31,20;166,40;83,20;57,20;37,92;20,58;3,25;4,00;11,00;14,00;5,00;6,00;3,00;3,00;2,00;2,00;0,50;4,00;0,50;1,00
2020-09-06;9,00;48,00;60,00;102,00;33,00;45,00;1,80;23,40;48,60;153,00;27,00;48,00;27,00;153,00;72,00;45,00;43,88;18,00;4,50;4,00;14,00;14,00;4,00;10,00;2,00;2,00;1,00;1,00;0,50;2,00;1,00;0,50
2020-09-13;8,00;72,00;92,00;116,00;44,00;58,00;2,00;24,00;58,00;104,00;36,00;64,00;24,00;120,00;56,00;32,00;48,00;26,29;3,43;19,00;12,00;16,00;3,00;7,00;2,00;2,00;2,00;2,00;1,00;4,00;0,50;0,50
2020-09-20;8,00;76,00;76,00;60,00;44,00;64,00;2,00;42,00;72,00;72,00;32,00;64,00;40,00;100,00;40,00;32,00;44,57;20,57;2,29;5,00;18,00;11,00;3,00;5,00;2,00;3,00;2,00;1,00;0,50;3,00;0,00;0,50
2020-09-27;12,00;48,00;57,00;39,00;33,00;48,00;1,71;32,57;27,43;42,00;27,00;54,00;24,00;138,00;48,00;42,00;39,27;18,55;3,27;3,00;11,00;7,00;1,00;4,00;2,00;2,00;1,00;1,00;1,00;3,00;0,50;0,00
2020-10-04;14,00;45,50;59,50;38,50;31,50;45,50;1,75;24,50;26,25;45,50;24,50;59,50;18,67;107,33;32,67;28,00;38,77;15,08;2,15;3,00;10,00;6,00;3,00;5,00;1,00;2,00;1,00;0,50;0,00;2,00;1,00;0,50
2020-10-11;5,00;37,50;35,00;20,00;20,00;40,00;0,83;15,00;23,33;30,00;17,50;37,50;15,00;80,00;30,00;30,00;36,00;12,00;2,00;3,00;9,00;6,00;1,00;5,00;2,00;1,00;0,50;1,00;0,50;3,00;0,50;0,50
2020-10-18;7,00;42,00;49,00;21,00;28,00;33,25;1,75;26,25;17,50;45,50;17,50;45,50;21,00;84,00;35,00;28,00;29,00;14,00;2,00;1,00;9,00;4,00;2,00;2,00;1,00;1,00;1,00;1,00;0,50;2,00;1,00;0,00
2020-10-25;100,00;41,94;38,71;19,35;35,48;27,27;0,91;21,82;16,36;37,93;13,79;55,17;20,00;45,00;25,00;20,00;25,00;9,78;1,09;3,00;7,00;3,00;0,50;4,00;1,00;1,00;0,50;0,50;1,00;3,00;0,50;0,50
2020-11-01;12,00;30,00;33,00;12,00;27,00;20,57;0,86;13,71;17,14;30,00;9,00;36,00;8,00;20,00;60,00;8,00;18,55;12,00;2,18;2,00;7,00;3,00;1,00;2,00;1,00;0,50;0,50;0,00;0,50;2,00;0,00;0,00
2020-11-08;11,00;36,67;55,00;22,00;25,67;25,67;0,92;29,33;18,33;40,33;14,67;62,33;16,50;49,50;27,50;11,00;14,30;12,10;1,10;2,00;8,00;3,00;1,00;3,00;1,00;0,50;1,00;1,00;0,50;2,00;0,00;0,00
2020-11-15;5,00;30,00;37,50;12,50;27,50;28,33;0,83;26,67;41,67;40,00;30,00;70,00;15,00;30,00;60,00;10,00;13,00;10,00;2,00;4,00;7,00;5,00;1,00;3,00;0,50;2,00;0,50;0,50;1,00;2,00;1,00;0,00
2020-11-22;6,00;33,00;36,00;15,00;24,00;26,00;1,00;18,00;44,00;24,00;12,00;36,00;18,00;36,00;30,00;18,00;14,40;10,80;2,40;2,00;7,00;3,00;1,00;3,00;1,00;1,00;2,00;1,00;0,50;2,00;0,50;0,00
