Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Flachau (AT);La Clusaz (FR);Zillertal (AT);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-04-21;67,00;4,28;4,28;0,00;15,68;4,25;0,00;1,06;0,00;1,00;1,00;12,00;0,00;4,00;13,00;7,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;3,00;0,00;0,00;4,00;1,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;36,00;0,00;1,44;0,00;27,36;0,00;0,00;1,09;1,09;2,00;0,00;7,00;2,00;1,00;3,00;2,00;2,00;2,00;0,00;1,00;3,00;0,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;2,00;1,00;1,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-05-05;33,00;2,87;2,87;0,00;11,48;3,19;1,06;1,06;0,00;1,00;0,00;7,00;2,00;1,00;7,00;4,00;5,00;2,00;0,00;0,00;1,00;0,00;1,00;2,00;0,00;2,00;0,00;0,00;5,00;0,00;6,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;33,00;5,74;1,43;1,43;5,74;1,10;0,00;4,40;0,00;2,00;0,00;4,00;0,00;4,00;2,00;8,00;0,00;5,00;0,00;1,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;1,00;2,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;35,00;0,00;2,92;0,00;7,29;0,00;0,00;3,18;0,00;0,00;0,00;11,00;1,00;5,00;2,00;6,00;2,00;0,00;0,00;0,00;6,00;0,00;0,00;2,00;0,00;0,00;0,00;6,00;5,00;0,00;1,00;0,00;0,00;4,00;1,00;0,00;0,00;0,00;0,00;1,00
2019-05-26;58,00;0,00;0,00;0,00;4,35;2,15;0,00;2,15;0,00;3,00;0,00;12,00;1,00;4,00;3,00;10,00;4,00;4,00;0,00;1,00;1,00;0,00;1,00;4,00;0,00;1,00;1,00;5,00;6,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;49,00;0,00;4,32;0,00;10,09;0,00;1,09;4,36;0,00;1,00;0,00;5,00;0,00;6,00;8,00;4,00;1,00;4,00;0,00;4,00;2,00;0,00;0,00;6,00;0,00;2,00;1,00;1,00;6,00;0,00;1,00;2,00;1,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-06-09;47,00;0,00;1,42;4,27;9,97;4,27;0,00;1,07;0,00;1,00;0,00;10,00;5,00;2,00;13,00;6,00;1,00;12,00;0,00;0,00;4,00;0,00;0,00;10,00;1,00;0,00;1,00;1,00;7,00;0,00;5,00;2,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-06-16;38,00;1,46;1,46;1,46;10,23;6,51;2,17;2,17;0,00;4,00;1,00;9,00;2,00;1,00;6,00;9,00;4,00;5,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;1,00;1,00;5,00;0,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;60,00;1,43;4,29;0,00;7,14;2,14;0,00;1,07;0,00;1,00;0,00;7,00;0,00;1,00;7,00;3,00;4,00;10,00;0,00;0,00;4,00;3,00;1,00;3,00;1,00;0,00;0,00;4,00;3,00;0,00;5,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;46,00;1,44;1,44;7,19;10,06;0,00;0,00;1,07;0,00;2,00;0,00;10,00;1,00;1,00;9,00;27,00;6,00;2,00;0,00;1,00;4,00;0,00;2,00;6,00;1,00;2,00;0,00;4,00;5,00;1,00;5,00;2,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;58,00;0,00;0,00;1,45;20,30;2,15;1,07;5,37;0,00;1,00;1,00;17,00;0,00;5,00;12,00;31,00;4,00;9,00;1,00;1,00;0,00;0,00;1,00;8,00;0,00;1,00;0,00;3,00;6,00;0,00;5,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-14;82,00;2,88;8,63;2,88;18,70;0,00;0,00;1,06;0,00;6,00;0,00;17,00;1,00;3,00;12,00;8,00;4,00;3,00;0,00;0,00;4,00;0,00;3,00;6,00;1,00;0,00;0,00;1,00;6,00;0,00;6,00;3,00;3,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-07-21;84,00;8,69;5,79;5,79;24,62;11,70;0,00;3,19;1,06;3,00;0,00;12,00;1,00;7,00;9,00;10,00;6,00;1,00;0,00;0,00;3,00;0,00;0,00;3,00;4,00;1,00;1,00;1,00;10,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-07-28;74,00;0,00;4,35;4,35;26,12;4,29;1,07;6,43;0,00;6,00;0,00;22,00;1,00;6,00;18,00;6,00;6,00;10,00;0,00;4,00;9,00;0,00;0,00;4,00;0,00;3,00;1,00;3,00;10,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;70,00;4,29;2,86;1,43;15,71;3,23;0,00;4,31;0,00;4,00;0,00;25,00;0,00;4,00;10,00;3,00;7,00;3,00;1,00;1,00;6,00;0,00;1,00;3,00;1,00;0,00;3,00;0,00;6,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;75,00;4,33;2,88;2,88;17,31;2,14;2,14;7,50;0,00;6,00;3,00;13,00;1,00;3,00;13,00;8,00;6,00;5,00;0,00;0,00;4,00;0,00;0,00;3,00;1,00;1,00;1,00;3,00;10,00;1,00;4,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;81,00;0,00;4,34;1,45;18,80;7,46;1,07;3,20;0,00;1,00;0,00;12,00;1,00;7,00;6,00;10,00;10,00;1,00;0,00;2,00;2,00;0,00;1,00;1,00;1,00;2,00;1,00;5,00;7,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;72,00;0,00;2,88;0,00;11,52;6,45;1,07;1,07;0,00;2,00;0,00;5,00;0,00;6,00;12,00;7,00;7,00;9,00;0,00;0,00;4,00;1,00;0,00;5,00;1,00;0,00;1,00;1,00;5,00;0,00;0,00;2,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;68,00;1,45;0,00;0,00;17,36;1,06;1,06;3,19;0,00;1,00;1,00;10,00;0,00;2,00;9,00;2,00;8,00;3,00;0,00;7,00;3,00;0,00;1,00;2,00;1,00;0,00;0,00;5,00;6,00;0,00;3,00;0,00;3,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-09-08;66,00;2,87;2,87;0,00;14,35;2,13;1,06;2,13;1,06;6,00;0,00;16,00;1,00;2,00;12,00;1,00;8,00;7,00;0,00;1,00;7,00;4,00;1,00;2,00;0,00;1,00;2,00;2,00;1,00;0,00;1,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;38,00;2,92;7,31;0,00;17,54;0,00;1,06;0,00;1,06;1,00;1,00;16,00;1,00;7,00;8,00;2,00;4,00;4,00;0,00;4,00;1,00;0,00;0,00;2,00;0,00;0,00;1,00;4,00;2,00;0,00;2,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-09-22;57,00;2,85;2,85;1,43;17,10;4,22;0,00;6,33;0,00;2,00;1,00;10,00;0,00;6,00;4,00;1,00;4,00;4,00;0,00;1,00;1,00;1,00;0,00;5,00;0,00;1,00;1,00;6,00;8,00;0,00;4,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;37,00;2,85;0,00;2,85;14,23;2,18;2,18;2,18;1,09;1,00;1,00;7,00;1,00;4,00;11,00;2,00;1,00;4,00;0,00;2,00;1,00;1,00;0,00;2,00;0,00;1,00;1,00;6,00;4,00;1,00;6,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-10-06;50,00;1,43;2,86;1,43;17,14;2,13;1,06;0,00;0,00;0,00;1,00;12,00;0,00;6,00;12,00;2,00;7,00;2,00;0,00;1,00;2,00;0,00;0,00;1,00;0,00;2,00;1,00;2,00;7,00;0,00;7,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;49,00;4,32;2,88;0,00;14,41;2,13;0,00;3,20;0,00;1,00;0,00;9,00;1,00;0,00;9,00;5,00;1,00;4,00;0,00;0,00;0,00;0,00;1,00;4,00;0,00;1,00;1,00;4,00;2,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;58,00;1,45;2,90;1,45;18,85;1,07;2,15;4,30;3,22;3,00;0,00;15,00;0,00;6,00;13,00;2,00;2,00;6,00;0,00;5,00;3,00;0,00;1,00;1,00;0,00;1,00;0,00;10,00;5,00;0,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-10-27;52,00;2,89;4,33;1,44;23,11;1,08;0,00;3,25;1,08;7,00;0,00;16,00;1,00;2,00;2,00;7,00;1,00;1,00;0,00;6,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;8,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;39,00;7,22;1,44;2,89;21,67;4,33;1,08;1,08;1,08;3,00;5,00;15,00;1,00;6,00;7,00;6,00;3,00;2,00;0,00;1,00;2,00;0,00;1,00;5,00;0,00;1,00;1,00;3,00;6,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;40,00;2,86;1,43;0,00;35,71;10,53;2,11;3,16;1,05;8,00;2,00;21,00;0,00;5,00;11,00;5,00;5,00;3,00;0,00;2,00;2,00;2,00;0,00;2,00;0,00;1,00;2,00;8,00;7,00;0,00;1,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;1,00;0,00
2019-11-17;55,00;5,79;4,34;2,89;30,39;3,24;3,24;4,31;1,08;3,00;0,00;18,00;0,00;5,00;3,00;6,00;6,00;5,00;0,00;0,00;1,00;1,00;0,00;1,00;1,00;3,00;1,00;11,00;2,00;1,00;0,00;1,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;42,00;4,34;2,90;2,90;33,31;6,46;2,15;5,38;2,15;10,00;4,00;22,00;1,00;13,00;2,00;6,00;6,00;3,00;1,00;2,00;2,00;1,00;1,00;2,00;0,00;1,00;1,00;7,00;6,00;0,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;55,00;5,79;8,68;0,00;44,87;4,31;3,24;4,31;3,24;8,00;1,00;41,00;1,00;10,00;3,00;7,00;5,00;10,00;1,00;8,00;2,00;1,00;2,00;7,00;0,00;2,00;3,00;10,00;7,00;0,00;0,00;2,00;2,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;69,00;4,31;2,88;1,44;24,44;7,55;2,16;6,47;2,16;18,00;0,00;20,00;0,00;12,00;5,00;5,00;8,00;7,00;0,00;5,00;2,00;0,00;3,00;6,00;0,00;2,00;5,00;13,00;6,00;1,00;1,00;1,00;3,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00
2019-12-15;62,00;2,88;2,88;1,44;36,05;5,34;1,07;3,21;0,00;20,00;3,00;24,00;0,00;14,00;5,00;7,00;5,00;5,00;0,00;5,00;2,00;1,00;2,00;2,00;0,00;3,00;5,00;14,00;3,00;0,00;3,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;100,00;8,70;2,90;4,35;44,93;4,30;4,30;8,60;1,08;15,00;1,00;35,00;8,00;14,00;17,00;14,00;4,00;26,00;0,00;15,00;4,00;3,00;4,00;10,00;0,00;1,00;7,00;21,00;1,00;3,00;1,00;1,00;11,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;81,00;7,23;5,79;1,45;37,61;14,92;4,26;6,39;3,20;20,00;3,00;38,00;3,00;23,00;8,00;9,00;11,00;24,00;0,00;17,00;4,00;4,00;1,00;12,00;1,00;3,00;1,00;28,00;7,00;0,00;3,00;0,00;7,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-01-05;67,00;4,37;4,37;2,91;46,61;2,16;8,65;3,24;4,32;20,00;3,00;34,00;1,00;18,00;13,00;9,00;12,00;23,00;0,00;8,00;3,00;4,00;0,00;7,00;1,00;6,00;4,00;22,00;8,00;1,00;7,00;2,00;6,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2020-01-12;58,00;8,70;1,45;1,45;44,95;5,37;5,37;3,22;1,07;22,00;1,00;36,00;37,00;11,00;8,00;19,00;10,00;27,00;0,00;4,00;0,00;1,00;2,00;8,00;2,00;8,00;1,00;19,00;3,00;0,00;1,00;1,00;2,00;0,00;9,00;1,00;0,00;0,00;0,00;0,00
2020-01-19;47,00;7,34;2,94;1,47;33,78;6,41;1,07;7,48;3,20;17,00;3,00;37,00;1,00;17,00;12,00;8,00;2,00;23,00;1,00;1,00;4,00;1,00;2,00;9,00;0,00;3,00;3,00;13,00;22,00;0,00;3,00;1,00;4,00;1,00;4,00;2,00;0,00;0,00;0,00;0,00
2020-01-26;64,00;10,18;4,36;5,82;32,00;8,68;0,00;6,51;2,17;11,00;0,00;22,00;2,00;10,00;8,00;12,00;10,00;13,00;0,00;8,00;2,00;0,00;2,00;7,00;0,00;2,00;1,00;16,00;12,00;1,00;9,00;12,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;92,00;10,06;7,19;2,88;33,06;9,63;1,07;8,56;4,28;17,00;0,00;27,00;4,00;16,00;7,00;17,00;14,00;14,00;0,00;2,00;2,00;1,00;0,00;7,00;0,00;4,00;1,00;9,00;7,00;0,00;7,00;2,00;4,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-02-09;89,00;10,21;2,92;1,46;20,43;4,29;4,29;107,23;2,14;21,00;0,00;35,00;0,00;21,00;7,00;12,00;16,00;21,00;0,00;13,00;2,00;1,00;0,00;9,00;2,00;3,00;8,00;25,00;3,00;0,00;2,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2020-02-16;57,00;8,55;4,28;2,85;32,78;4,30;2,15;6,45;1,08;14,00;1,00;23,00;6,00;11,00;6,00;8,00;7,00;10,00;0,00;8,00;2,00;3,00;1,00;6,00;2,00;1,00;2,00;11,00;7,00;0,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2020-02-23;46,00;5,75;7,19;0,00;31,63;3,21;4,28;5,35;3,21;15,00;1,00;20,00;2,00;9,00;7,00;6,00;7,00;20,00;0,00;8,00;1,00;0,00;2,00;3,00;0,00;3,00;4,00;10,00;3,00;0,00;2,00;1,00;3,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;50,00;4,29;4,29;0,00;25,71;3,19;1,06;7,45;1,06;10,00;1,00;21,00;0,00;12,00;6,00;6,00;6,00;7,00;0,00;7,00;2,00;1,00;0,00;2,00;1,00;2,00;2,00;9,00;3,00;0,00;0,00;0,00;3,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-03-08;44,00;5,68;5,68;1,42;141,94;9,43;6,29;5,24;2,10;15,00;2,00;48,00;2,00;7,00;6,00;9,00;8,00;14,00;0,00;4,00;2,00;4,00;1,00;5,00;0,00;7,00;9,00;11,00;5,00;1,00;2,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00
2020-03-15;18,00;3,00;1,50;0,00;57,00;1,06;0,00;6,35;0,00;2,00;0,00;9,00;0,00;2,00;10,00;2,00;6,00;2,00;0,00;1,00;0,00;0,00;0,00;2,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;5,00;0,00;1,25;0,00;23,75;0,00;0,00;2,00;0,00;0,00;0,00;3,00;0,00;2,00;9,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;10,00;1,43;1,43;0,00;27,14;0,00;2,22;1,11;0,00;1,00;0,00;3,00;0,00;1,00;5,00;0,00;0,00;1,00;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;2,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;1,00;1,00;1,00;0,00;12,00;0,00;2,00;0,00;0,00;2,00;0,00;3,00;0,00;2,00;1,00;1,00;0,00;2,00;0,00;1,00;0,00;3,00;0,00;1,00;0,00;0,00;2,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;12,00;0,00;1,50;1,50;10,50;0,00;0,00;1,09;0,00;1,00;0,00;1,00;0,00;2,00;1,00;1,00;0,00;0,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;11,00;1,38;0,00;0,00;9,63;2,20;0,00;1,10;0,00;1,00;0,00;7,00;0,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;3,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;4,00;0,00;1,33;0,00;8,00;3,00;0,00;0,00;0,00;2,00;0,00;4,00;1,00;0,00;3,00;4,00;2,00;4,00;0,00;0,00;0,00;0,00;0,00;2,00;1,00;0,00;0,00;1,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-05-03;10,00;1,43;1,43;0,00;10,00;1,11;0,00;0,00;0,00;1,00;0,00;3,00;0,00;3,00;3,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;13,00;0,00;1,44;1,44;11,56;1,08;0,00;5,42;0,00;1,00;0,00;5,00;1,00;1,00;4,00;1,00;0,00;2,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;11,00;0,00;1,57;1,57;11,00;0,00;1,10;2,20;0,00;0,00;0,00;4,00;1,00;0,00;4,00;1,00;4,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-05-24;22,00;1,47;0,00;0,00;5,87;2,20;0,00;2,20;0,00;0,00;1,00;7,00;1,00;0,00;8,00;1,00;2,00;1,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;29,00;1,45;1,45;0,00;5,80;1,07;1,07;3,22;0,00;3,00;0,00;4,00;1,00;4,00;7,00;2,00;3,00;2,00;0,00;0,00;3,00;1,00;1,00;3,00;0,00;1,00;1,00;9,00;2,00;0,00;3,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-06-07;29,00;1,45;0,00;0,00;10,15;0,00;0,00;2,15;0,00;2,00;0,00;8,00;2,00;4,00;6,00;1,00;4,00;2,00;0,00;0,00;5,00;1,00;0,00;4,00;0,00;0,00;0,00;1,00;5,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-14;36,00;2,88;1,44;2,88;8,64;3,18;0,00;5,29;0,00;0,00;1,00;10,00;3,00;1,00;8,00;0,00;1,00;3,00;0,00;0,00;4,00;0,00;0,00;1,00;0,00;0,00;2,00;5,00;4,00;0,00;2,00;2,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-06-21;30,00;2,86;1,43;0,00;15,71;1,07;0,00;1,07;0,00;1,00;0,00;4,00;0,00;1,00;9,00;7,00;4,00;2,00;0,00;0,00;2,00;0,00;0,00;4,00;0,00;0,00;0,00;7,00;0,00;0,00;4,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-28;61,00;0,00;0,00;0,00;14,52;5,35;0,00;2,14;0,00;1,00;0,00;6,00;0,00;3,00;9,00;2,00;6,00;3,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;1,00;0,00;6,00;4,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-05;62,00;0,00;4,33;0,00;12,98;1,07;3,21;4,28;0,00;5,00;0,00;5,00;0,00;5,00;12,00;9,00;9,00;5,00;0,00;2,00;1,00;0,00;0,00;2,00;0,00;1,00;1,00;7,00;2,00;0,00;0,00;1,00;2,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00
