Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2020-12-27;46,00;2,19;74,48;59,14;2,19;12,00
2021-01-03;20,00;2,22;62,22;62,22;2,22;9,00
2021-01-10;19,00;2,38;68,88;59,38;2,38;8,00
2021-01-17;17,00;2,13;59,50;65,88;1,06;6,00
2021-01-24;10,00;2,00;34,00;42,00;2,00;6,00
2021-01-31;12,00;2,00;38,00;46,00;1,00;5,00
2021-02-07;12,00;2,40;48,00;50,40;2,40;6,00
2021-02-14;9,00;2,25;49,50;47,25;2,25;8,00
2021-02-21;10,00;2,00;70,00;40,00;1,00;10,00
2021-02-28;8,00;2,00;60,00;54,00;1,00;6,00
2021-03-07;8,00;2,00;46,00;46,00;2,00;8,00
2021-03-14;9,00;4,50;56,25;47,25;2,25;7,00
2021-03-21;12,00;2,40;45,60;69,60;1,20;6,00
2021-03-28;9,00;2,25;47,25;51,75;0,00;8,00
2021-04-04;10,00;2,50;45,00;65,00;2,50;4,00
2021-04-11;12,00;2,40;38,40;48,00;0,00;4,00
2021-04-18;9,00;1,13;38,25;49,50;1,13;3,00
2021-04-25;6,00;2,00;34,00;42,00;1,00;8,00
2021-05-02;10,00;2,50;60,00;97,50;2,50;8,00
2021-05-09;6,00;3,00;48,00;105,00;1,50;6,00
2021-05-16;7,00;2,33;30,33;49,00;1,17;5,00
2021-05-23;9,00;0,00;31,50;49,50;1,13;4,00
2021-05-30;10,00;1,00;32,00;38,00;1,00;3,00
2021-06-06;8,00;1,00;22,00;34,00;0,00;3,00
2021-06-13;7,00;2,33;30,33;42,00;1,17;4,00
2021-06-20;9,00;4,50;40,50;38,25;1,13;3,00
2021-06-27;10,00;2,50;37,50;42,50;1,25;4,00
2021-07-04;7,00;2,33;51,33;35,00;2,33;5,00
2021-07-11;13,00;2,17;47,67;36,83;1,08;3,00
2021-07-18;17,00;2,13;59,50;38,25;2,13;6,00
2021-07-25;22,00;1,10;74,80;44,00;1,10;4,00
2021-08-01;25,00;15,91;97,73;43,18;1,14;8,00
2021-08-08;11,00;2,20;77,00;39,60;0,00;5,00
2021-08-15;11,00;2,20;77,00;41,80;1,10;5,00
2021-08-22;12,00;2,40;96,00;43,20;1,20;8,00
2021-08-29;12,00;1,20;91,20;43,20;0,00;5,00
2021-09-05;23,00;1,15;89,70;36,80;1,15;3,00
2021-09-12;7,00;2,33;98,00;35,00;2,33;5,00
2021-09-19;9,00;1,13;114,75;42,75;2,25;7,00
2021-09-26;9,00;2,25;101,25;38,25;1,13;6,00
2021-10-03;14,00;4,00;126,00;48,00;0,00;6,00
2021-10-10;8,00;2,00;138,00;56,00;2,00;5,00
2021-10-17;10,00;1,00;112,00;56,00;0,00;5,00
2021-10-24;8,00;1,33;138,67;58,67;1,33;5,00
2021-10-31;8,00;2,00;92,00;46,00;1,00;8,00
2021-11-07;10,00;1,25;117,50;65,00;1,25;7,00
2021-11-14;12,00;1,20;112,80;57,60;1,20;7,00
2021-11-21;8,00;2,00;88,00;38,00;4,00;7,00
2021-11-28;11,00;1,10;66,00;41,80;2,20;5,00
2021-12-05;11,00;2,20;63,80;35,20;2,20;7,00
2021-12-12;10,00;2,00;60,00;42,00;0,00;4,00
2021-12-19;13,00;4,33;56,33;52,00;2,17;4,00
2021-12-26;16,00;2,29;123,43;86,86;2,29;9,00
2022-01-02;9,00;1,13;164,25;92,25;2,25;17,00
2022-01-09;9,00;1,13;168,75;83,25;2,25;6,00
2022-01-16;8,00;2,67;184,00;104,00;1,33;3,00
2022-01-23;14,00;2,33;163,33;88,67;2,33;10,00
2022-01-30;10,00;1,25;192,50;87,50;1,25;8,00
2022-02-06;5,00;2,50;185,00;90,00;1,25;11,00
2022-02-13;11,00;1,10;147,40;81,40;1,10;6,00
2022-02-20;11,00;2,20;140,80;70,40;2,20;9,00
2022-02-27;8,00;0,00;112,00;68,00;2,00;10,00
2022-03-06;7,00;2,33;147,00;79,33;1,17;7,00
2022-03-13;8,00;2,67;162,67;106,67;0,00;8,00
2022-03-20;9,00;2,25;128,25;76,50;2,25;8,00
2022-03-27;13,00;1,08;130,00;75,83;0,00;10,00
