Semaine;Nice (FR);Paris (FR);London (GB);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-03-31;47,00;626,67;548,33;297,67;217,91;17,09;183,73;277,73;196,55;264,91;136,73;205,09;141,00;126,31;102,81;11,75;76,59;123,59;20,89;69,63;16,68;77,32;45,48;62,16;19,58;22,19;15,67;49,61;5,00;8,00;12,00;7,00;8,00;7,00;4,00
2019-04-07;65,00;698,75;666,25;357,50;260,00;21,67;199,33;229,67;203,67;312,00;177,67;190,67;150,68;138,86;97,50;11,82;91,35;145,81;22,84;63,24;42,33;84,65;60,47;57,44;15,92;27,86;21,22;53,06;6,00;5,00;8,00;10,00;12,00;3,00;3,00
2019-04-14;47,00;1566,67;720,67;344,67;260,64;34,18;213,64;205,09;230,73;260,64;128,18;166,64;123,38;138,06;82,25;23,50;80,07;135,78;22,63;71,37;21,23;90,97;50,03;43,97;18,28;18,28;33,94;48,31;8,00;11,00;7,00;7,00;12,00;6,00;0,00
2019-04-21;55,00;880,00;733,33;385,00;228,46;12,69;207,31;279,23;211,54;296,15;118,46;177,69;138,95;150,53;86,84;14,47;58,55;104,68;23,06;88,71;28,24;71,35;66,89;68,38;18,33;26,19;37,98;72,02;7,00;12,00;7,00;10,00;8,00;11,00;6,00
2019-04-28;62,00;821,50;775,00;372,00;256,27;20,67;347,20;252,13;223,20;322,40;107,47;157,07;153,52;135,81;94,48;23,62;79,71;141,71;23,03;69,09;18,15;84,68;81,66;58,98;21,11;31,66;29,02;68,60;13,00;8,00;14,00;8,00;14,00;3,00;3,00
2019-05-05;59,00;545,75;590,00;339,25;219,14;12,64;421,43;252,86;185,43;299,21;105,36;160,14;135,70;112,10;100,30;17,70;109,06;132,30;23,24;85,82;19,67;75,64;51,44;51,44;24,91;28,84;52,44;43,27;19,00;9,00;4,00;4,00;12,00;5,00;1,00
2019-05-12;59,00;590,00;486,75;368,75;261,29;16,86;164,36;244,43;177,00;273,93;118,00;155,93;144,55;112,10;100,30;26,55;67,94;109,06;19,67;62,58;34,79;74,13;69,59;51,44;19,67;17,04;20,98;44,58;10,00;7,00;3,00;8,00;10,00;4,00;4,00
2019-05-19;55,00;770,00;641,67;403,33;224,23;12,69;160,77;207,31;194,62;253,85;118,46;165,00;130,26;104,21;112,89;14,47;83,39;113,55;40,81;67,42;20,81;89,19;63,92;52,03;31,43;27,50;22,26;69,40;9,00;15,00;6,00;6,00;41,00;6,00;0,00
2019-05-26;50,00;733,33;600,00;366,67;262,50;29,17;204,17;216,67;204,17;270,83;120,83;175,00;164,71;108,82;100,00;26,47;94,64;121,43;23,21;50,00;27,27;81,82;57,58;56,06;30,26;21,05;38,16;51,32;10,00;16,00;8,00;8,00;53,00;8,00;3,00
2019-06-02;55,00;843,33;715,00;385,00;224,23;25,38;148,08;236,92;211,54;258,08;143,85;135,38;138,95;289,47;112,89;17,37;74,52;111,77;19,52;86,94;20,81;86,22;43,11;57,97;36,67;28,81;32,74;52,38;13,00;10,00;7,00;5,00;16,00;4,00;2,00
2019-06-09;62,00;604,50;573,50;310,00;227,33;20,67;140,53;223,20;186,00;279,00;88,57;159,43;121,05;144,67;82,67;20,67;62,00;116,91;23,03;63,77;28,73;87,71;54,44;66,54;29,02;18,47;51,45;56,72;14,00;19,00;10,00;8,00;6,00;1,00;3,00
2019-06-16;62,00;620,00;542,50;310,00;194,27;20,67;165,33;202,53;202,53;272,80;111,60;165,33;124,00;121,05;97,43;17,71;97,43;139,94;24,80;74,40;39,32;99,80;55,95;55,95;27,70;38,26;43,53;60,68;14,00;10,00;10,00;4,00;13,00;6,00;0,00
2019-06-23;60,00;585,00;510,00;270,00;171,43;21,43;154,29;188,57;218,57;252,86;120,00;197,14;137,14;108,57;74,29;14,29;77,65;107,65;42,35;61,76;21,00;85,50;51,00;52,50;22,67;26,67;38,67;53,33;25,00;14,00;7,00;7,00;10,00;10,00;3,00
2019-06-30;75,00;645,00;630,00;300,00;187,50;29,17;145,83;187,50;233,33;295,83;116,67;162,50;135,58;112,50;138,46;31,73;81,98;129,07;109,88;83,72;25,50;93,00;70,50;72,00;27,63;30,26;44,74;69,74;14,00;16,00;17,00;16,00;17,00;9,00;5,00
2019-07-07;73,00;744,60;642,40;408,80;249,06;25,76;176,06;257,65;257,65;356,41;150,29;193,24;154,76;148,92;125,56;32,12;89,02;115,73;40,95;85,46;41,06;115,58;79,08;79,08;34,51;35,84;42,47;74,33;23,00;19,00;8,00;9,00;22,00;13,00;3,00
2019-07-14;86,00;946,00;774,00;447,20;253,70;25,80;146,20;236,50;253,70;361,20;137,60;197,80;192,76;174,97;130,48;32,62;98,54;125,42;26,88;112,88;33,19;113,16;70,91;79,96;37,05;30,43;41,02;84,68;20,00;27,00;11,00;8,00;15,00;12,00;5,00
2019-07-21;70,00;927,50;752,50;437,50;255,29;41,18;160,59;226,47;251,18;354,12;177,06;193,53;198,33;177,92;128,33;26,25;84,00;133,00;40,25;136,50;55,11;148,94;83,40;68,51;55,47;42,26;44,91;103,02;19,00;19,00;15,00;6,00;19,00;10,00;1,00
2019-07-28;79,00;1027,00;695,20;458,20;232,84;16,63;174,63;253,63;257,79;345,11;145,53;174,63;251,63;175,56;122,89;40,96;93,04;114,11;35,11;142,20;21,27;145,85;80,52;94,19;38,18;38,18;53,98;76,37;26,00;24,00;7,00;17,00;30,00;13,00;3,00
2019-08-04;75,00;840,00;720,00;435,00;216,67;29,17;158,33;241,67;304,17;416,67;150,00;158,33;276,92;184,62;132,69;43,27;128,57;148,21;30,36;71,43;38,27;125,51;90,31;76,53;43,42;30,26;48,68;86,84;16,00;29,00;10,00;9,00;29,00;10,00;9,00
2019-08-11;61,00;747,25;716,75;396,50;222,21;26,14;156,86;230,93;274,50;326,79;130,71;178,64;209,14;130,71;113,29;37,76;80,74;123,79;26,91;80,74;30,50;109,80;51,85;79,30;31,83;41,11;33,15;76,91;12,00;17,00;11,00;5,00;13,00;4,00;7,00
2019-08-18;72,00;756,00;864,00;414,00;216,00;21,18;173,65;254,12;224,47;313,41;127,06;156,71;155,52;100,80;106,56;28,80;98,34;112,39;21,07;72,00;36,00;73,50;66,00;57,00;20,95;23,56;48,44;60,22;12,00;17,00;6,00;6,00;19,00;3,00;0,00
2019-08-25;68,00;629,00;714,00;408,00;191,25;38,25;161,50;229,50;199,75;314,50;114,75;165,75;127,13;88,70;94,61;20,70;81,95;141,23;20,92;76,72;28,71;87,64;54,40;51,38;18,31;24,85;41,85;73,23;12,00;17,00;5,00;3,00;11,00;3,00;3,00
2019-09-01;61,00;579,50;716,75;350,75;235,29;17,43;187,36;278,86;204,79;326,79;139,43;169,93;119,10;145,24;110,38;17,43;93,29;152,50;26,91;75,35;28,98;76,25;77,78;67,10;19,89;35,80;37,13;53,04;9,00;14,00;6,00;3,00;21,00;8,00;0,00
2019-09-08;65,00;715,00;731,25;357,50;216,67;17,33;186,33;225,33;203,67;312,00;125,67;195,00;144,77;106,36;109,32;20,68;100,14;163,38;17,57;63,24;25,70;68,02;69,53;54,42;20,80;32,50;28,60;80,60;17,00;8,00;10,00;10,00;12,00;4,00;0,00
2019-09-15;53,00;777,33;777,33;335,67;207,92;16,31;203,85;220,15;224,23;309,85;89,69;183,46;153,11;111,89;103,06;23,56;95,40;157,23;28,27;61,83;16,66;90,86;59,06;46,94;13,25;31,80;38,43;72,88;6,00;10,00;8,00;4,00;11,00;3,00;3,00
2019-09-22;46,00;613,33;782,00;291,33;230,00;25,09;184,00;259,27;238,36;347,09;112,91;184,00;152,38;109,25;100,63;8,63;104,38;153,92;14,15;77,85;20,77;89,03;60,84;48,97;14,46;22,34;27,60;49,94;5,00;5,00;2,00;4,00;12,00;1,00;4,00
2019-09-29;45,00;675,00;720,00;330,00;225,00;16,36;216,82;220,91;220,50;342,00;117,00;175,50;129,00;102,00;99,00;27,00;91,80;165,60;32,40;57,60;21,00;99,00;42,00;58,50;11,91;31,76;29,12;46,32;19,00;11,00;9,00;1,00;9,00;2,00;4,00
2019-10-06;41,00;669,67;683,33;300,67;225,50;24,60;196,80;237,80;225,50;291,10;110,70;168,10;137,64;102,50;158,14;17,57;90,91;178,26;12,48;55,26;16,70;82,00;71,37;62,26;14,55;18,52;35,71;62,16;11,00;6,00;6,00;4,00;10,00;2,00;2,00
2019-10-13;35,00;857,50;962,50;472,50;227,50;26,25;175,00;253,75;253,75;310,63;118,13;179,38;142,92;87,50;119,58;20,42;73,50;155,75;14,00;59,50;22,83;79,13;54,78;65,43;18,15;20,74;46,67;60,93;9,00;11,00;6,00;2,00;10,00;2,00;0,00
2019-10-20;27,00;648,00;661,50;229,50;225,00;22,50;180,00;216,00;247,50;355,50;112,50;184,50;117,00;102,00;123,00;18,00;64,13;106,31;13,50;47,25;18,00;63,00;40,50;46,50;21,86;18,00;25,71;48,86;10,00;10,00;5,00;4,00;9,00;1,00;0,00
2019-10-27;23,00;805,00;989,00;368,00;164,83;19,17;138,00;176,33;193,20;262,20;101,20;170,20;112,13;74,75;83,38;14,38;70,77;134,46;23,00;49,54;19,93;65,93;49,07;49,07;10,22;15,33;21,72;56,22;7,00;4,00;5,00;2,00;6,00;1,00;0,00
2019-11-03;21,00;777,00;945,00;315,00;163,80;12,60;147,00;197,40;193,20;268,80;130,20;189,00;114,00;66,00;120,00;18,00;87,50;133,00;10,50;66,50;18,00;64,50;46,50;52,50;13,13;19,69;13,13;55,13;10,00;7,00;2,00;1,00;9,00;2,00;0,00
2019-11-10;21,00;819,00;882,00;336,00;155,40;25,20;151,20;168,00;155,40;264,60;96,60;151,20;144,00;261,00;93,00;18,00;80,50;131,25;14,00;57,75;19,50;63,00;52,50;45,00;13,13;32,81;19,69;52,50;5,00;6,00;2,00;2,00;6,00;5,00;1,00
2019-11-17;29,00;522,00;710,50;188,50;149,14;12,43;178,14;140,86;190,57;207,14;140,86;161,57;130,50;150,80;127,60;20,30;72,50;119,63;14,50;56,19;16,79;54,95;54,95;45,79;10,55;25,05;29,00;52,73;10,00;9,00;2,00;4,00;6,00;2,00;0,00
2019-11-24;26,00;507,00;676,00;143,00;164,67;43,33;134,33;186,33;195,00;242,67;91,00;143,00;104,00;89,56;69,33;20,22;81,47;112,67;12,13;65,87;9,18;61,18;47,41;42,82;13,00;15,60;14,30;46,80;6,00;10,00;4,00;0,00;8,00;1,00;0,00
2019-12-01;22,00;814,00;990,00;286,00;154,00;8,80;158,40;162,80;189,20;242,00;88,00;167,20;137,50;55,00;99,00;16,50;62,62;96,46;13,54;74,46;23,47;48,40;57,20;30,80;9,06;24,59;15,53;46,59;5,00;0,00;5,00;4,00;7,00;4,00;1,00
2019-12-08;20,00;680,00;920,00;260,00;152,00;20,00;132,00;168,00;156,00;232,00;72,00;128,00;122,86;60,00;128,57;20,00;61,82;118,18;25,45;74,55;15,38;78,46;33,85;29,23;14,67;46,67;16,00;49,33;1,00;9,00;6,00;3,00;11,00;1,00;0,00
2019-12-15;48,00;592,00;704,00;224,00;139,64;21,82;152,73;174,55;178,91;253,09;87,27;148,36;93,00;57,00;135,00;21,00;48,00;115,56;17,78;60,44;22,50;79,50;55,50;45,00;16,00;16,00;12,00;50,67;6,00;6,00;5,00;2,00;15,00;0,00;5,00
2019-12-22;46,00;720,67;736,00;230,00;175,64;20,91;154,73;184,00;200,73;288,55;96,18;179,82;138,00;66,13;123,63;17,25;67,23;130,92;17,69;69,00;19,93;92,00;49,07;52,13;19,71;34,17;23,66;51,26;3,00;11,00;3,00;1,00;5,00;1,00;1,00
2019-12-29;31,00;682,00;666,50;263,50;221,43;17,71;172,71;203,71;212,57;292,29;119,57;159,43;164,30;71,30;170,50;12,40;82,06;164,12;18,24;62,00;27,90;97,65;65,10;75,95;13,48;21,57;21,57;43,13;10,00;6,00;3,00;3,00;5,00;4,00;0,00
2020-01-05;46,00;628,67;644,00;337,33;209,09;20,91;163,09;276,00;209,09;250,91;104,55;171,45;126,50;97,75;120,75;11,50;76,08;130,92;19,46;65,46;18,40;78,20;47,53;53,67;15,77;32,86;23,66;52,57;8,00;8,00;7,00;4,00;5,00;1,00;0,00
2020-01-12;48,00;688,00;736,00;352,00;257,45;13,09;170,18;288,00;213,82;322,91;96,00;192,00;168,00;129,00;123,00;18,00;106,67;138,67;23,11;53,33;33,00;90,00;87,00;76,50;22,67;42,67;32,00;62,67;10,00;9,00;7,00;3,00;12,00;8,00;2,00
2020-01-19;45,00;630,00;600,00;300,00;245,45;24,55;143,18;261,82;208,64;237,27;110,45;208,64;141,00;87,00;147,00;18,00;82,80;163,80;18,00;50,40;22,50;97,50;64,50;66,00;10,59;34,41;39,71;47,65;12,00;12,00;10,00;7,00;11,00;1,00;1,00
2020-01-26;42,00;532,00;532,00;238,00;252,00;16,80;147,00;252,00;210,00;256,20;121,80;168,00;120,40;75,60;100,80;11,20;85,75;133,00;22,75;52,50;21,00;81,00;54,00;52,50;17,06;24,94;38,06;47,25;13,00;5,00;7,00;5,00;18,00;5,00;2,00
2020-02-02;55,00;678,33;1320,00;366,67;245,38;16,92;334,23;287,69;211,54;262,31;110,00;266,54;156,32;101,32;112,89;26,05;76,29;131,29;23,06;56,77;19,86;94,72;64,17;53,47;16,10;41,59;29,51;48,29;21,00;12,00;8,00;5,00;14,00;4,00;0,00
2020-02-09;54,00;756,00;918,00;324,00;232,62;16,62;232,62;236,77;207,69;245,08;128,77;186,92;114,00;78,00;102,00;24,00;100,80;140,40;28,80;82,80;35,49;100,29;33,94;74,06;23,71;43,46;25,02;63,22;8,00;13,00;3,00;5,00;10,00;5,00;1,00
2020-02-16;44,00;616,00;733,33;366,67;228,80;22,00;198,00;321,20;215,60;277,20;145,20;206,80;152,53;76,27;114,40;11,73;109,12;124,96;15,84;65,12;27,31;94,07;56,14;53,10;17,33;22,67;22,67;48,00;9,00;12,00;8,00;4,00;5,00;1,00;2,00
2020-02-23;35,00;735,00;735,00;385,00;231,88;17,50;183,75;210,00;205,63;266,88;210,00;210,00;113,75;107,92;81,67;14,58;66,50;124,25;19,25;59,50;24,35;77,61;44,13;56,30;12,96;42,78;24,63;50,56;9,00;9,00;7,00;2,00;7,00;6,00;2,00
2020-03-01;38,00;703,00;703,00;304,00;173,11;8,44;156,22;198,44;164,67;202,67;118,22;152,00;108,15;73,08;70,15;14,62;60,45;107,09;20,73;44,91;27,36;71,44;38,00;44,08;22,28;38,00;22,28;47,17;9,00;20,00;10,00;1,00;15,00;7,00;2,00
2020-03-08;29,00;435,00;449,50;261,00;165,71;4,14;211,29;186,43;145,00;232,00;103,57;140,86;110,20;69,60;60,90;11,60;67,06;96,06;19,94;52,56;12,21;59,53;35,11;38,16;10,55;19,77;23,73;39,55;8,00;10,00;1,00;2,00;4,00;1,00;2,00
2020-03-15;13,00;182,00;247,00;78,00;60,67;8,67;134,33;78,00;43,33;112,67;43,33;82,33;44,20;231,40;26,00;7,80;32,50;45,50;8,13;35,75;14,44;62,11;17,33;8,67;5,20;14,30;10,40;24,70;4,00;2,00;3,00;0,00;6,00;2,00;1,00
2020-03-22;8,00;176,00;208,00;64,00;48,00;4,00;72,00;36,00;32,00;80,00;40,00;52,00;26,67;112,00;18,67;2,67;36,00;38,00;4,00;26,00;6,40;38,40;9,60;17,60;8,00;8,00;9,33;20,00;1,00;2,00;2,00;0,00;8,00;1,00;0,00
2020-03-29;13,00;156,00;130,00;39,00;52,00;4,33;65,00;65,00;39,00;65,00;26,00;56,33;29,25;65,00;19,50;3,25;18,57;29,71;3,71;24,14;8,13;21,13;13,00;9,75;3,90;7,80;13,00;11,70;2,00;3,00;2,00;2,00;3,00;0,00;0,00
2020-04-05;9,00;81,00;90,00;27,00;36,00;4,50;45,00;45,00;22,50;72,00;27,00;45,00;33,00;54,00;18,00;3,00;19,80;30,60;1,80;23,40;3,00;28,50;19,50;15,00;5,14;3,86;6,43;12,86;0,00;1,00;0,00;1,00;4,00;0,00;0,00
2020-04-12;6,00;120,00;108,00;36,00;84,00;6,00;84,00;48,00;48,00;90,00;54,00;60,00;36,00;72,00;15,00;1,50;20,00;38,00;6,00;30,00;3,00;27,00;15,00;12,00;6,00;4,50;15,00;19,50;1,00;3,00;1,00;1,00;3,00;1,00;0,00
2020-04-19;10,00;80,00;80,00;30,00;50,00;5,00;60,00;40,00;45,00;55,00;30,00;55,00;36,67;33,33;26,67;10,00;11,67;21,67;3,33;13,33;5,71;21,43;28,57;10,00;2,86;4,29;10,00;20,00;2,00;1,00;1,00;2,00;5,00;1,00;2,00
2020-04-26;7,00;126,00;140,00;42,00;28,00;1,75;35,00;28,00;35,00;59,50;14,00;31,50;31,50;42,00;31,50;3,50;21,00;29,75;1,75;17,50;7,00;10,50;17,50;12,25;7,00;4,20;9,80;9,80;1,00;2,00;0,00;2,00;2,00;0,00;0,00
2020-05-03;11,00;99,00;99,00;44,00;40,33;3,67;44,00;33,00;33,00;55,00;22,00;51,33;30,25;41,25;22,00;5,50;16,50;29,33;7,33;12,83;7,86;14,14;18,86;12,57;6,88;8,25;8,25;12,38;1,00;5,00;1,00;0,00;3,00;0,00;0,00
2020-05-10;4,00;80,00;88,00;40,00;44,00;4,00;40,00;32,00;28,00;72,00;16,00;48,00;40,00;64,00;28,00;8,00;36,00;30,00;4,00;22,00;2,67;21,33;16,00;12,00;2,67;5,33;6,67;29,33;1,00;0,00;1,00;2,00;5,00;1,00;0,00
2020-05-17;13,00;117,00;143,00;52,00;69,33;4,33;39,00;60,67;30,33;86,67;39,00;73,67;20,80;44,20;18,20;2,60;40,86;26,00;5,57;24,14;4,33;23,11;14,44;14,44;6,50;11,70;13,00;23,40;1,00;2,00;1,00;1,00;3,00;1,00;0,00
2020-05-24;12,00;156,00;132,00;60,00;52,00;4,00;44,00;44,00;44,00;68,00;24,00;44,00;21,00;45,00;30,00;9,00;29,14;24,00;5,14;18,86;12,00;24,00;25,50;16,50;8,00;9,33;8,00;22,67;6,00;6,00;1,00;0,00;6,00;0,00;4,00
2020-05-31;34,00;255,00;187,00;85,00;68,00;8,50;59,50;68,00;42,50;93,50;34,00;76,50;31,17;53,83;28,33;8,50;39,37;35,79;19,68;30,42;23,65;26,61;23,65;14,78;14,38;10,46;11,77;26,15;5,00;10,00;2,00;3,00;8,00;1,00;3,00
2020-06-07;33,00;264,00;198,00;82,50;70,13;12,38;57,75;78,38;37,13;111,38;37,13;90,75;39,00;54,00;33,00;12,00;38,21;27,79;20,84;22,58;18,00;52,50;15,00;10,50;14,52;17,16;13,20;29,04;6,00;8,00;2,00;3,00;18,00;3,00;1,00
2020-06-14;48,00;288,00;176,00;112,00;65,45;17,45;56,73;104,73;65,45;109,09;52,36;61,09;39,53;42,35;39,53;11,29;32,00;30,22;23,11;33,78;25,50;45,00;25,50;22,50;12,97;14,27;14,27;32,43;7,00;8,00;2,00;4,00;14,00;4,00;2,00
2020-06-21;51,00;374,00;221,00;119,00;76,50;4,25;63,75;157,25;76,50;136,00;55,25;68,00;45,00;81,00;42,00;15,00;28,14;43,97;19,34;24,62;31,50;57,00;6,00;28,50;17,00;11,77;13,08;34,00;7,00;15,00;4,00;2,00;13,00;8,00;7,00
2020-06-28;47,00;407,33;172,33;203,67;76,91;8,55;81,18;192,27;94,00;162,36;55,55;81,18;67,56;76,38;61,69;23,50;61,46;34,35;30,73;47,00;25,77;43,97;16,68;28,81;28,20;25,51;10,74;36,26;11,00;13,00;5,00;7,00;16,00;8,00;3,00
2020-07-05;67,00;586,25;284,75;217,75;87,94;20,94;71,19;104,69;83,75;184,25;67,00;100,50;67,00;72,83;61,17;26,22;51,13;35,26;33,50;38,79;38,07;62,43;19,80;27,41;32,84;24,96;24,96;42,04;11,00;22,00;5,00;7,00;13,00;9,00;7,00
2020-07-12;64,00;656,00;256,00;304,00;81,07;17,07;81,07;76,80;132,27;221,87;81,07;93,87;78,55;87,27;66,91;29,09;62,22;32,00;42,67;44,44;25,90;70,10;15,24;35,05;32,00;24,00;16,00;50,67;17,00;20,00;28,00;8,00;16,00;7,00;4,00
2020-07-19;62,00;620,00;232,50;186,00;74,40;12,40;78,53;74,40;111,60;202,53;66,13;119,87;67,90;106,29;62,00;23,62;62,00;42,51;30,11;38,97;33,27;95,27;18,15;21,17;22,43;30,34;19,79;54,09;11,00;7,00;16,00;2,00;23,00;12,00;1,00
2020-07-26;49,00;604,33;196,00;196,00;61,25;16,33;73,50;77,58;98,00;191,92;61,25;102,08;57,65;95,12;51,88;25,94;57,75;52,50;24,50;42,00;36,75;79,63;13,78;38,28;25,16;25,16;13,24;42,38;11,00;12,00;5,00;6,00;21,00;9,00;6,00
2020-08-02;64,00;528,00;240,00;96,00;76,80;17,07;72,53;59,73;102,40;187,73;46,93;106,67;72,73;122,18;58,18;23,27;65,78;40,89;33,78;40,89;25,30;53,58;31,26;31,26;28,73;19,59;18,29;53,55;11,00;14,00;5,00;9,00;14,00;7,00;7,00
2020-08-09;52,00;658,67;242,67;138,67;86,67;13,00;60,67;73,67;91,00;177,67;52,00;86,67;63,56;72,22;46,22;31,78;43,03;41,24;26,90;34,07;35,18;67,29;13,76;27,53;21,33;18,67;17,33;29,33;6,00;15,00;7,00;5,00;17,00;5,00;5,00
2020-08-16;44,00;308,00;161,33;102,67;83,60;13,20;44,00;57,20;92,40;158,40;70,40;79,20;64,53;90,93;41,07;20,53;28,16;31,68;14,08;31,68;19,72;48,55;22,76;21,24;21,33;25,33;8,00;30,67;10,00;14,00;2,00;1,00;10,00;9,00;3,00
2020-08-23;66,00;297,00;429,00;66,00;86,63;12,38;37,13;78,38;88,00;184,80;70,40;96,80;51,00;108,00;63,00;18,00;33,89;35,68;14,27;46,38;16,88;66,00;21,49;29,16;21,12;18,48;22,44;25,08;8,00;8,00;2,00;2,00;14,00;6,00;5,00
2020-08-30;53,00;265,00;318,00;53,00;70,67;8,83;53,00;57,42;92,75;141,33;83,92;61,83;29,44;82,44;55,94;17,67;60,07;54,77;14,13;38,87;6,06;57,54;19,69;28,77;11,93;19,88;11,93;42,40;8,00;8,00;4,00;1,00;6,00;2,00;0,00
2020-09-06;20,00;360,00;260,00;80,00;88,00;12,00;44,00;56,00;92,00;132,00;68,00;76,00;28,57;100,00;45,71;11,43;70,91;49,09;10,91;34,55;12,31;52,31;20,00;33,85;10,67;16,00;10,67;45,33;7,00;5,00;3,00;1,00;7,00;2,00;0,00
2020-09-13;19,00;285,00;228,00;57,00;109,25;4,75;57,00;57,00;80,75;166,25;85,50;95,00;31,67;117,17;79,17;19,00;58,73;38,00;6,91;34,55;19,00;42,75;15,83;36,42;8,14;14,93;5,43;48,86;5,00;7,00;1,00;1,00;5,00;0,00;1,00
2020-09-20;11,00;198,00;143,00;44,00;88,00;3,67;51,33;51,33;47,67;106,33;62,33;77,00;33,00;96,25;44,00;19,25;55,00;33,00;5,50;31,17;9,43;36,14;26,71;18,86;6,11;11,00;8,56;28,11;8,00;6,00;5,00;1,00;5,00;1,00;0,00
2020-09-27;13,00;195,00;117,00;52,00;73,67;4,33;69,33;47,67;34,67;99,67;60,67;95,33;35,75;78,00;32,50;6,50;46,43;33,43;7,43;22,29;3,25;29,25;22,75;13,00;13,00;10,40;9,10;32,50;2,00;3,00;2,00;1,00;3,00;0,00;1,00
