Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;24,00;288,00;9,60;2,40;24,00;43,50;16,50;27,00;81,00;75,27;12,00;27,27;8,73;17,00;35,00;4,00;1,00;1,00;2,00;4,00;2,00;10,00;3,00;10,00;3,00;0,50;1,00;0,50;0,50;1,00;2,00;2,00;0,00;1,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;22,00;352,00;11,00;0,00;33,00;47,14;25,14;22,00;86,43;77,00;11,00;24,20;7,70;21,00;31,00;4,00;1,00;3,00;3,00;2,00;1,00;10,00;3,00;15,00;4,00;0,50;1,00;0,50;1,00;1,00;2,00;1,00;0,00;1,00;0,50;1,00;1,00;0,00;0,50;0,50;0,50;0,00;0,00
2019-01-20;22,00;259,60;8,80;0,00;22,00;38,13;16,13;16,13;70,40;64,95;8,38;25,14;11,52;22,00;28,00;3,00;1,00;3,00;1,00;3,00;2,00;8,00;4,00;11,00;2,00;0,50;1,00;0,00;1,00;1,00;1,00;1,00;0,50;1,00;0,50;0,50;1,00;0,50;0,00;0,50;0,00;0,00;0,00
2019-01-27;18,00;274,50;4,50;0,00;27,00;39,00;21,00;16,50;87,00;51,88;9,53;22,24;10,59;16,00;29,00;3,00;4,00;2,00;1,00;3,00;1,00;10,00;4,00;11,00;2,00;0,50;0,50;0,50;0,50;2,00;2,00;2,00;0,50;1,00;0,00;1,00;1,00;0,50;0,00;0,00;1,00;0,00;0,00
2019-02-03;14,00;284,67;4,67;0,00;28,00;42,00;15,56;14,00;65,33;47,38;9,69;25,85;9,69;16,00;25,00;4,00;2,00;2,00;1,00;3,00;1,00;10,00;3,00;10,00;1,00;0,50;1,00;0,50;1,00;1,00;1,00;1,00;0,00;1,00;0,00;0,50;1,00;0,50;0,00;0,50;0,00;0,50;0,00
2019-02-10;16,00;309,33;5,33;2,67;26,67;34,91;17,45;11,64;69,82;46,93;11,73;24,53;9,60;17,00;23,00;4,00;1,00;3,00;1,00;3,00;2,00;9,00;3,00;9,00;3,00;0,00;1,00;0,50;0,50;2,00;2,00;2,00;0,50;1,00;1,00;0,50;0,50;0,50;0,00;0,00;0,00;0,50;0,00
2019-02-17;18,00;247,50;4,50;0,00;27,00;33,00;15,00;12,00;57,00;51,88;8,47;25,41;7,41;17,00;26,00;5,00;1,00;3,00;1,00;3,00;1,00;7,00;4,00;10,00;3,00;0,50;1,00;1,00;0,50;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,50;0,50;0,50;0,00;0,50;0,00;0,00
2019-02-24;17,00;328,67;11,33;0,00;28,33;34,00;13,91;9,27;58,73;46,75;6,38;21,25;8,50;17,00;23,00;3,00;1,00;2,00;2,00;3,00;2,00;7,00;4,00;10,00;2,00;0,00;0,00;0,50;0,50;1,00;1,00;1,00;0,00;0,50;0,00;0,50;0,50;0,00;0,00;0,50;0,00;0,00;0,00
2019-03-03;18,00;279,00;4,50;0,00;22,50;34,50;16,50;10,50;67,50;49,76;5,29;26,47;7,41;17,00;27,00;3,00;1,00;1,00;1,00;4,00;2,00;12,00;4,00;13,00;3,00;0,50;1,00;0,50;0,50;1,00;1,00;0,00;1,00;1,00;0,00;0,50;0,50;0,50;0,00;0,00;0,00;0,00;0,00
2019-03-10;20,00;310,00;5,00;0,00;20,00;38,46;20,00;13,85;61,54;49,47;6,32;25,26;8,42;15,00;26,00;5,00;2,00;2,00;3,00;4,00;2,00;10,00;4,00;11,00;3,00;0,00;0,50;1,00;0,50;2,00;1,00;1,00;0,50;1,00;0,00;0,50;1,00;0,50;0,00;0,00;0,50;0,00;0,00
2019-03-17;22,00;268,40;4,40;0,00;26,40;39,60;16,13;13,20;64,53;45,05;8,38;26,19;8,38;18,00;25,00;5,00;0,50;3,00;0,50;2,00;1,00;13,00;3,00;11,00;4,00;0,00;0,50;0,00;0,00;1,00;2,00;1,00;0,50;2,00;0,50;0,50;0,50;0,00;0,50;0,00;0,00;0,00;0,00
