Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;43,00;319,43;135,14;0,00;43,00;272,33;4,78;119,44;157,67;107,50;51,06;80,63;40,31;24,57;43,00;11,26;12,29;11,22;9,35;3,74;14,96;17,00;5,00;21,00;3,00;0,00;19,00;4,00;0,00;3,00;3,00;4,00;0,00;1,00;1,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00
2019-01-13;44,00;339,43;119,43;0,00;56,57;242,00;4,40;105,60;136,40;148,50;49,50;79,75;41,25;34,00;54,00;12,00;3,00;12,83;16,50;12,83;7,33;24,00;3,00;25,00;4,00;0,00;15,00;0,00;0,00;7,00;3,00;1,00;0,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-01-20;43,00;251,86;98,29;0,00;49,14;224,56;4,78;81,22;109,89;112,88;48,38;56,44;26,88;25,00;29,00;9,00;8,00;1,79;1,79;5,38;10,75;8,00;5,00;27,00;6,00;0,00;15,00;0,00;1,00;5,00;1,00;1,00;1,00;3,00;1,00;1,00;1,00;1,00;0,00;1,00;0,00;1,00;0,00
2019-01-27;18,00;234,00;132,00;0,00;60,00;180,00;4,50;58,50;112,50;113,14;33,43;69,43;38,57;38,00;49,00;8,00;8,00;3,60;9,00;5,40;12,60;14,00;5,00;9,00;1,00;0,00;9,00;1,00;0,00;1,00;1,00;1,00;1,00;4,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00
2019-02-03;22,00;242,00;99,00;0,00;60,50;167,20;4,40;52,80;101,20;74,25;41,25;77,00;38,50;46,00;40,00;10,00;5,00;1,83;1,83;7,33;11,00;11,00;5,00;16,00;7,00;1,00;49,00;3,00;1,00;4,00;3,00;3,00;1,00;5,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00
2019-02-10;24,00;252,00;126,00;0,00;72,00;192,00;9,60;76,80;105,60;72,00;40,00;74,67;45,33;24,00;42,00;9,00;8,00;9,23;1,85;11,08;7,38;17,00;3,00;17,00;3,00;0,00;9,00;3,00;0,00;1,00;0,00;0,00;0,00;4,00;0,00;4,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00
2019-02-17;28,00;252,00;78,40;0,00;39,20;163,33;4,67;56,00;98,00;96,73;35,64;43,27;58,55;32,00;39,00;8,00;5,00;3,73;1,87;9,33;7,47;15,00;12,00;14,00;4,00;0,00;7,00;1,00;1,00;5,00;1,00;4,00;0,00;7,00;0,00;3,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00
2019-02-24;37,00;252,83;92,50;0,00;61,67;171,13;9,25;41,63;97,13;95,14;34,36;68,71;50,21;20,00;41,00;5,00;9,00;5,55;7,40;11,10;9,25;19,00;9,00;17,00;3,00;1,00;11,00;3,00;4,00;0,00;1,00;0,00;1,00;4,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00
2019-03-03;33,00;220,00;77,00;0,00;49,50;207,43;4,71;33,00;89,57;88,00;33,00;66,00;44,00;26,00;55,00;14,00;0,00;1,83;5,50;7,33;1,83;15,00;12,00;15,00;4,00;0,00;7,00;1,00;1,00;4,00;1,00;3,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00
2019-03-10;31,00;235,60;124,00;0,00;43,40;208,14;4,43;57,57;84,14;74,92;38,75;56,83;41,33;36,00;31,00;12,00;6,00;10,94;10,94;16,41;14,59;22,00;9,00;14,00;6,00;0,00;8,00;1,00;1,00;6,00;8,00;3,00;0,00;0,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;22,00;236,50;99,00;0,00;33,00;224,40;8,80;48,40;66,00;96,25;38,50;49,50;41,25;31,00;46,00;9,00;8,00;3,67;1,83;5,50;9,17;18,00;0,00;22,00;1,00;0,00;12,00;0,00;3,00;1,00;3,00;0,00;0,00;8,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00
2019-03-24;29,00;261,00;87,00;0,00;34,80;222,33;4,83;53,17;87,00;73,82;47,45;47,45;52,73;23,00;38,00;8,00;3,00;5,44;7,25;9,06;3,63;25,00;7,00;20,00;3,00;3,00;1,00;0,00;3,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;47,00;287,88;88,13;0,00;41,13;277,30;47,00;42,30;117,50;112,28;41,78;57,44;33,94;39,00;36,00;7,00;7,00;1,81;5,42;9,04;14,46;13,00;9,00;15,00;7,00;0,00;5,00;1,00;1,00;7,00;0,00;3,00;0,00;3,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00
