Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;79,00;6,00;6,00;1,00;12,00;9,00;3,00;4,00;0,00;7,05;0,00;33,86;76,18;6,00;1,00;31,00;4,00;4,86;0,00;59,55;2,43;0,00;3,00;6,00;1,00;0,00;4,00;0,00;9,00;4,00;10,00;7,00;0,00;6,00;3,00;0,00;0,00;3,00;4,00;3,00;0,00;0,00;0,00;0,00
2019-01-13;90,00;7,00;1,00;1,00;1,00;12,00;4,00;1,00;3,00;0,00;2,86;28,57;94,29;0,00;0,00;19,00;3,00;2,43;0,00;66,89;1,22;0,00;6,00;0,00;0,00;1,00;4,00;0,00;6,00;3,00;6,00;3,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-01-20;74,00;3,00;9,00;1,00;4,00;7,00;4,00;4,00;0,00;5,69;1,42;22,77;75,42;3,00;1,00;19,00;1,00;2,43;0,00;52,16;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;4,00;1,00;1,00;12,00;0,00;14,00;3,00;0,00;1,00;0,00;6,00;0,00;1,00;0,00;0,00;0,00
2019-01-27;67,00;1,00;3,00;3,00;1,00;4,00;6,00;1,00;1,00;0,00;1,40;20,94;67,00;1,00;1,00;14,00;3,00;2,44;1,22;51,16;1,22;0,00;3,00;3,00;1,00;1,00;3,00;0,00;6,00;7,00;7,00;6,00;0,00;6,00;2,00;0,00;0,00;0,00;4,00;1,00;1,00;0,00;0,00;0,00
2019-02-03;50,00;3,00;4,00;0,00;7,00;6,00;4,00;1,00;0,00;0,00;0,00;24,29;78,57;3,00;1,00;10,00;1,00;3,66;0,00;36,59;1,22;0,00;11,00;1,00;0,00;3,00;1,00;0,00;11,00;3,00;8,00;10,00;0,00;4,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;68,00;4,00;10,00;3,00;6,00;4,00;1,00;0,00;0,00;1,42;0,00;11,33;62,33;1,00;1,00;20,00;1,00;2,43;1,21;58,29;0,00;1,00;20,00;0,00;1,00;3,00;0,00;0,00;9,00;7,00;3,00;10,00;0,00;10,00;1,00;1,00;1,00;1,00;8,00;0,00;1,00;0,00;0,00;0,00
2019-02-17;72,00;0,00;16,00;1,00;3,00;1,00;1,00;1,00;0,00;1,41;1,41;9,88;80,47;1,00;0,00;14,00;1,00;6,10;0,00;53,69;1,22;0,00;6,00;3,00;0,00;0,00;0,00;0,00;9,00;4,00;6,00;0,00;1,00;6,00;0,00;0,00;0,00;1,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;65,00;3,00;10,00;1,00;1,00;3,00;3,00;3,00;1,00;2,83;2,83;24,02;100,33;4,00;1,00;17,00;0,00;6,13;0,00;42,92;1,23;0,00;6,00;1,00;0,00;3,00;0,00;0,00;4,00;3,00;1,00;6,00;0,00;8,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;66,00;6,00;10,00;1,00;0,00;6,00;4,00;1,00;0,00;0,00;0,00;9,83;77,23;0,00;0,00;14,00;0,00;1,22;0,00;36,67;0,00;0,00;9,00;1,00;3,00;0,00;0,00;0,00;1,00;7,00;6,00;7,00;0,00;9,00;2,00;0,00;0,00;0,00;4,00;1,00;0,00;0,00;0,00;0,00
2019-03-10;47,00;1,00;7,00;0,00;4,00;7,00;1,00;4,00;3,00;0,00;0,00;9,97;58,39;1,00;1,00;10,00;3,00;1,21;0,00;38,56;2,41;0,00;7,00;1,00;0,00;0,00;1,00;0,00;1,00;7,00;1,00;3,00;0,00;7,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
