Semaine;London (GB);Paris (FR);Amsterdam (NL);Roma (IT);Lille (FR);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-03-17;72,00;63,14;16,62;36,77;0,77;15,32;21,00;23,00;14,00;21,00;20,00;20,00;25,00;2,00;5,00;19,00;3,00;7,00;2,00;8,00;8,00;4,00;3,00;1,00;0,50;3,00;2,00;1,00;2,00;1,00;1,00;0,50;0,50
2019-03-24;79,00;55,30;18,06;35,63;0,77;18,59;24,00;22,00;12,00;21,00;19,00;16,00;23,00;2,00;6,00;16,00;3,00;8,00;3,00;8,00;7,00;4,00;3,00;1,00;1,00;5,00;3,00;1,00;2,00;1,00;2,00;0,50;0,50
2019-03-31;70,00;50,81;14,68;57,56;0,78;20,22;31,00;20,00;16,00;23,00;22,00;23,00;20,00;2,00;7,00;18,00;2,00;6,00;3,00;7,00;9,00;5,00;6,00;3,00;1,00;4,00;3,00;1,00;2,00;0,50;2,00;0,50;0,50
2019-04-07;75,00;55,97;16,79;56,63;1,53;19,90;31,00;18,00;16,00;21,00;25,00;21,00;19,00;3,00;5,00;17,00;2,00;6,00;4,00;7,00;8,00;4,00;5,00;3,00;1,00;3,00;4,00;2,00;2,00;1,00;2,00;0,50;0,50
2019-04-14;73,00;112,31;12,35;62,13;1,55;26,40;29,00;17,00;15,00;22,00;21,00;21,00;20,00;2,00;5,00;19,00;3,00;8,00;4,00;7,00;9,00;4,00;7,00;4,00;2,00;5,00;5,00;2,00;3,00;1,00;2,00;0,50;0,50
2019-04-21;65,00;50,43;14,57;52,62;0,77;15,48;27,00;16,00;14,00;20,00;18,00;21,00;17,00;2,00;6,00;16,00;3,00;7,00;4,00;7,00;8,00;3,00;6,00;3,00;2,00;4,00;3,00;2,00;2,00;1,00;1,00;0,00;1,00
2019-04-28;63,00;44,21;12,16;43,02;0,77;18,44;25,00;18,00;13,00;18,00;24,00;20,00;17,00;1,00;5,00;14,00;2,00;6,00;3,00;6,00;7,00;3,00;4,00;3,00;1,00;4,00;2,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-05-05;69,00;58,82;15,84;49,07;0,77;18,40;25,00;18,00;16,00;21,00;16,00;21,00;18,00;2,00;6,00;16,00;3,00;7,00;3,00;7,00;6,00;2,00;5,00;4,00;1,00;4,00;2,00;1,00;3,00;1,00;1,00;0,50;0,50
2019-05-12;60,00;47,55;13,58;127,69;0,77;16,92;24,00;17,00;14,00;21,00;19,00;20,00;18,00;2,00;7,00;15,00;3,00;7,00;3,00;9,00;9,00;3,00;5,00;3,00;2,00;3,00;4,00;1,00;2,00;1,00;1,00;0,00;0,50
2019-05-19;56,00;47,04;15,68;72,65;0,76;13,62;25,00;14,00;13,00;18,00;19,00;24,00;17,00;2,00;7,00;15,00;4,00;8,00;4,00;6,00;9,00;4,00;5,00;3,00;1,00;4,00;3,00;1,00;3,00;1,00;2,00;0,50;1,00
2019-05-26;59,00;44,53;12,25;46,90;0,76;15,13;24,00;16,00;13,00;18,00;22,00;20,00;15,00;3,00;6,00;17,00;3,00;6,00;2,00;8,00;6,00;3,00;4,00;3,00;2,00;3,00;3,00;2,00;2,00;0,50;2,00;0,50;0,50
2019-06-02;68,00;55,53;15,87;47,91;0,77;17,00;26,00;18,00;14,00;18,00;20,00;35,00;16,00;4,00;8,00;17,00;3,00;8,00;4,00;7,00;8,00;4,00;6,00;3,00;1,00;4,00;5,00;2,00;3,00;1,00;2,00;0,50;0,50
2019-06-09;68,00;48,73;15,87;51,00;0,77;15,45;27,00;20,00;16,00;20,00;21,00;25,00;20,00;5,00;8,00;18,00;4,00;7,00;5,00;8,00;9,00;3,00;5,00;4,00;1,00;4,00;4,00;2,00;3,00;1,00;2,00;0,50;1,00
2019-06-16;70,00;50,00;15,56;42,61;1,52;16,74;29,00;18,00;14,00;20,00;24,00;23,00;18,00;4,00;7,00;17,00;3,00;7,00;4,00;8,00;8,00;4,00;6,00;3,00;2,00;4,00;4,00;1,00;3,00;1,00;2,00;0,50;0,50
2019-06-23;68,00;51,28;16,72;46,36;0,77;21,64;24,00;19,00;17,00;22,00;21,00;21,00;19,00;3,00;8,00;20,00;3,00;9,00;4,00;8,00;9,00;4,00;6,00;2,00;2,00;3,00;3,00;2,00;4,00;1,00;2,00;0,50;0,50
2019-06-30;66,00;51,46;20,14;46,05;0,77;19,95;29,00;23,00;13,00;20,00;22,00;23,00;21,00;4,00;6,00;23,00;4,00;7,00;4,00;8,00;9,00;5,00;6,00;3,00;2,00;4,00;3,00;2,00;3,00;1,00;2,00;0,50;1,00
2019-07-07;70,00;52,22;17,78;44,13;1,52;19,78;34,00;21,00;16,00;21,00;25,00;26,00;22,00;3,00;7,00;19,00;3,00;8,00;5,00;8,00;10,00;5,00;6,00;3,00;2,00;6,00;4,00;2,00;3,00;1,00;2,00;0,50;0,50
2019-07-14;70,00;62,10;20,32;46,67;0,78;23,33;33,00;20,00;18,00;20,00;25,00;26,00;22,00;2,00;9,00;22,00;4,00;9,00;5,00;10,00;11,00;4,00;7,00;3,00;3,00;4,00;5,00;1,00;4,00;1,00;2,00;0,50;1,00
2019-07-21;81,00;63,00;20,25;47,38;1,53;22,92;35,00;23,00;18,00;23,00;27,00;24,00;22,00;3,00;8,00;22,00;3,00;10,00;5,00;10,00;13,00;4,00;8,00;3,00;2,00;5,00;5,00;2,00;3,00;1,00;2,00;0,50;1,00
2019-07-28;82,00;66,27;21,34;47,96;1,55;24,75;34,00;25,00;17,00;25,00;28,00;26,00;25,00;3,00;8,00;21,00;3,00;11,00;5,00;10,00;15,00;5,00;9,00;3,00;2,00;5,00;6,00;2,00;3,00;1,00;3,00;0,50;1,00
2019-08-04;83,00;62,81;20,19;53,80;1,54;26,13;42,00;23,00;15,00;24,00;33,00;28,00;28,00;3,00;7,00;25,00;4,00;9,00;7,00;10,00;16,00;5,00;10,00;4,00;2,00;5,00;5,00;3,00;4,00;1,00;3,00;0,50;1,00
2019-08-11;79,00;66,59;16,93;68,16;0,77;24,78;38,00;22,00;16,00;24,00;29,00;23,00;26,00;3,00;7,00;21,00;4,00;10,00;7,00;8,00;12,00;5,00;9,00;3,00;2,00;4,00;6,00;4,00;4,00;2,00;2,00;0,50;0,50
2019-08-18;76,00;61,47;19,00;51,68;0,76;21,28;38,00;24,00;16,00;23,00;30,00;23,00;25,00;3,00;8,00;18,00;4,00;8,00;4,00;9,00;10,00;5,00;9,00;3,00;2,00;4,00;6,00;3,00;3,00;1,00;3,00;0,50;0,50
2019-08-25;75,00;58,21;17,91;48,98;1,53;19,90;35,00;23,00;17,00;21,00;26,00;25,00;22,00;4,00;6,00;19,00;3,00;8,00;6,00;8,00;10,00;4,00;6,00;5,00;1,00;5,00;4,00;2,00;3,00;1,00;2,00;0,50;0,50
2019-09-01;77,00;59,14;18,97;50,82;0,77;18,48;34,00;21,00;18,00;29,00;26,00;26,00;21,00;2,00;6,00;20,00;3,00;7,00;4,00;7,00;9,00;5,00;7,00;3,00;2,00;5,00;4,00;1,00;3,00;0,50;1,00;0,50;0,50
2019-09-08;72,00;54,00;16,88;47,49;1,53;16,85;31,00;18,00;17,00;21,00;25,00;25,00;21,00;3,00;6,00;19,00;3,00;9,00;5,00;7,00;9,00;4,00;5,00;3,00;2,00;5,00;4,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-09-15;77,00;65,68;18,12;55,44;0,77;18,48;32,00;19,00;18,00;26,00;22,00;23,00;22,00;3,00;7,00;20,00;3,00;8,00;2,00;8,00;8,00;4,00;5,00;3,00;1,00;4,00;3,00;1,00;3,00;1,00;1,00;0,50;0,00
2019-09-22;84,00;61,60;16,80;56,51;0,76;15,27;33,00;20,00;17,00;26,00;23,00;24,00;21,00;4,00;5,00;19,00;3,00;9,00;3,00;10,00;11,00;3,00;5,00;3,00;1,00;5,00;3,00;1,00;2,00;1,00;1,00;0,50;0,50
2019-09-29;83,00;59,45;19,07;49,19;0,77;15,37;33,00;19,00;15,00;21,00;25,00;22,00;23,00;3,00;5,00;19,00;3,00;7,00;3,00;9,00;8,00;5,00;6,00;2,00;1,00;5,00;3,00;1,00;2,00;1,00;2,00;1,00;0,50
2019-10-06;84,00;54,88;19,04;54,98;1,53;16,80;34,00;20,00;18,00;21,00;25,00;21,00;24,00;3,00;6,00;23,00;4,00;7,00;3,00;8,00;8,00;4,00;5,00;3,00;1,00;4,00;4,00;1,00;3,00;1,00;1,00;0,50;0,00
2019-10-13;71,00;48,46;18,03;47,85;0,77;15,43;29,00;19,00;16,00;19,00;20,00;18,00;18,00;3,00;6,00;18,00;3,00;7,00;4,00;7,00;10,00;3,00;6,00;3,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,00;0,00
2019-10-20;69,00;54,53;15,58;46,00;1,53;15,33;37,00;20,00;17,00;21,00;23,00;18,00;23,00;3,00;5,00;17,00;2,00;8,00;2,00;7,00;8,00;4,00;5,00;3,00;2,00;5,00;4,00;1,00;3,00;1,00;1,00;0,00;0,50
2019-10-27;67,00;64,77;17,87;48,73;1,52;18,27;27,00;18,00;17,00;21,00;23,00;19,00;28,00;3,00;4,00;16,00;2,00;7,00;3,00;8,00;6,00;4,00;5,00;3,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-11-03;80,00;55,21;21,41;52,31;0,77;18,46;33,00;30,00;18,00;21,00;26,00;19,00;22,00;4,00;4,00;16,00;3,00;7,00;3,00;9,00;7,00;3,00;5,00;4,00;1,00;4,00;3,00;2,00;2,00;0,50;1,00;0,50;0,50
2019-11-10;100,00;55,06;16,85;47,69;0,77;21,54;33,00;18,00;18,00;17,00;23,00;82,00;24,00;3,00;3,00;15,00;3,00;7,00;2,00;8,00;7,00;3,00;4,00;4,00;0,50;3,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-11-17;84,00;53,76;15,68;51,93;0,76;21,38;32,00;19,00;15,00;17,00;26,00;33,00;24,00;4,00;4,00;15,00;3,00;6,00;2,00;6,00;6,00;3,00;6,00;3,00;1,00;4,00;3,00;2,00;2,00;0,50;1,00;0,50;0,50
2019-11-24;98,00;56,32;16,90;45,11;0,78;21,78;32,00;18,00;15,00;21,00;24,00;20,00;24,00;5,00;4,00;15,00;3,00;5,00;2,00;7,00;7,00;3,00;5,00;3,00;1,00;3,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-12-01;88,00;57,54;18,05;47,86;0,77;30,88;34,00;20,00;16,00;21,00;26,00;17,00;24,00;3,00;4,00;16,00;3,00;6,00;3,00;6,00;8,00;3,00;6,00;3,00;1,00;4,00;4,00;1,00;2,00;1,00;1,00;0,50;0,50
2019-12-08;69,00;47,51;15,84;41,40;0,77;15,33;27,00;19,00;14,00;20,00;19,00;15,00;20,00;3,00;4,00;12,00;3,00;5,00;2,00;6,00;6,00;3,00;4,00;3,00;1,00;4,00;2,00;1,00;1,00;0,50;1,00;0,00;0,50
2019-12-15;63,00;45,32;13,26;39,95;0,77;13,83;22,00;15,00;13,00;15,00;19,00;16,00;20,00;2,00;4,00;12,00;2,00;7,00;2,00;6,00;5,00;2,00;4,00;3,00;1,00;3,00;2,00;1,00;1,00;0,50;1,00;0,50;0,50
2019-12-22;67,00;48,83;15,90;45,19;0,78;17,14;27,00;17,00;15,00;18,00;21,00;19,00;22,00;3,00;5,00;13,00;3,00;6,00;3,00;6,00;6,00;3,00;5,00;3,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2019-12-29;74,00;52,70;16,82;44,71;0,77;18,50;27,00;19,00;15,00;18,00;25,00;18,00;44,00;3,00;5,00;16,00;3,00;6,00;3,00;5,00;6,00;4,00;6,00;3,00;1,00;2,00;4,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-01-05;83,00;56,08;21,31;56,87;0,77;18,44;29,00;18,00;16,00;24,00;24,00;20,00;22,00;3,00;5,00;17,00;2,00;6,00;3,00;6,00;7,00;3,00;4,00;3,00;1,00;3,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-01-12;86,00;59,19;20,10;61,43;0,77;19,96;29,00;19,00;17,00;24,00;22,00;25,00;22,00;3,00;6,00;16,00;2,00;5,00;3,00;7,00;8,00;3,00;5,00;4,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-01-19;78,00;53,49;20,06;53,53;0,76;16,82;28,00;17,00;16,00;23,00;25,00;20,00;22,00;2,00;6,00;15,00;2,00;4,00;3,00;6,00;7,00;4,00;5,00;3,00;1,00;3,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-01-26;74,00;53,82;17,94;55,50;0,77;15,42;29,00;15,00;16,00;23,00;22,00;23,00;22,00;2,00;6,00;16,00;1,00;5,00;3,00;7,00;7,00;3,00;5,00;3,00;1,00;3,00;2,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-02-02;81,00;57,38;19,13;58,08;0,76;16,81;26,00;17,00;16,00;28,00;22,00;22,00;21,00;2,00;6,00;17,00;3,00;6,00;2,00;6,00;7,00;4,00;5,00;4,00;1,00;4,00;3,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-02-09;76,00;52,53;19,00;53,20;0,76;16,72;25,00;17,00;15,00;20,00;20,00;21,00;20,00;2,00;7,00;21,00;2,00;7,00;3,00;7,00;6,00;3,00;4,00;3,00;1,00;4,00;4,00;1,00;2,00;0,50;1,00;0,50;0,50
2020-02-16;69,00;57,87;16,69;56,73;0,77;16,87;28,00;19,00;18,00;22,00;20,00;25,00;21,00;2,00;6,00;15,00;2,00;5,00;3,00;6,00;7,00;3,00;5,00;3,00;1,00;4,00;3,00;1,00;2,00;1,00;1,00;0,50;0,50
2020-02-23;61,00;47,69;13,31;45,75;1,53;18,30;24,00;16,00;22,00;19,00;21,00;26,00;20,00;2,00;6,00;16,00;3,00;6,00;3,00;7,00;6,00;3,00;4,00;3,00;2,00;4,00;3,00;2,00;2,00;1,00;1,00;0,50;0,50
2020-03-01;56,00;44,80;13,44;38,89;0,78;12,44;21,00;15,00;13,00;17,00;18,00;14,00;16,00;2,00;4,00;12,00;2,00;5,00;2,00;5,00;4,00;2,00;3,00;3,00;1,00;4,00;3,00;2,00;1,00;0,50;1,00;0,50;0,50
2020-03-08;51,00;36,59;9,98;29,36;0,77;10,82;16,00;12,00;13,00;12,00;12,00;11,00;11,00;1,00;3,00;11,00;2,00;6,00;2,00;5,00;4,00;2,00;3,00;2,00;0,50;3,00;2,00;1,00;1,00;0,50;1,00;0,00;0,50
2020-03-15;31,00;22,14;6,64;18,60;0,78;4,65;7,00;9,00;5,00;6,00;6,00;23,00;6,00;1,00;1,00;7,00;1,00;8,00;1,00;4,00;3,00;1,00;1,00;2,00;1,00;5,00;1,00;1,00;1,00;0,50;1,00;0,50;0,50
2020-03-22;19,00;14,53;3,35;20,58;0,79;3,17;5,00;5,00;4,00;6,00;3,00;15,00;5,00;0,50;1,00;4,00;1,00;3,00;1,00;3,00;3,00;0,50;1,00;1,00;0,50;2,00;0,50;0,50;0,50;0,50;1,00;0,50;0,50
2020-03-29;18,00;14,63;3,38;15,00;0,75;1,50;6,00;4,00;4,00;6,00;4,00;10,00;4,00;1,00;1,00;4,00;1,00;2,00;1,00;2,00;3,00;0,50;1,00;0,50;1,00;2,00;1,00;0,50;0,50;0,50;0,50;0,50;0,50
2020-04-05;17,00;14,73;3,40;20,09;0,77;3,09;16,00;5,00;3,00;6,00;4,00;10,00;6,00;0,50;1,00;3,00;1,00;3,00;1,00;1,00;6,00;1,00;1,00;0,50;0,50;1,00;1,00;0,50;0,50;0,50;1,00;0,00;0,00
2020-04-12;17,00;15,87;2,27;20,09;0,00;1,55;6,00;5,00;5,00;7,00;4,00;8,00;4,00;0,50;1,00;4,00;1,00;3,00;1,00;2,00;3,00;1,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;0,50;1,00;0,00;0,50
2020-04-19;17,00;13,60;2,27;17,00;0,00;3,09;6,00;4,00;3,00;6,00;5,00;8,00;4,00;0,50;1,00;4,00;0,50;2,00;1,00;2,00;3,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;1,00;0,00;0,50
2020-04-26;16,00;13,71;2,29;16,00;0,80;3,20;5,00;5,00;3,00;6,00;4,00;10,00;4,00;0,50;1,00;4,00;0,50;2,00;1,00;1,00;4,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;0,50;0,50;1,00;0,00;0,50
2020-05-03;18,00;12,38;2,25;16,50;0,00;3,00;5,00;5,00;4,00;6,00;4,00;9,00;3,00;1,00;1,00;4,00;1,00;3,00;1,00;1,00;3,00;1,00;0,50;1,00;0,50;1,00;1,00;0,50;0,50;0,50;0,50;0,50;0,00
2020-05-10;17,00;14,73;2,27;17,00;0,77;3,09;5,00;4,00;3,00;5,00;4,00;6,00;5,00;1,00;1,00;4,00;1,00;2,00;1,00;1,00;3,00;1,00;0,50;1,00;0,50;1,00;1,00;0,50;0,50;0,50;1,00;0,50;0,00
2020-05-17;15,00;12,69;2,31;18,00;0,75;3,00;6,00;5,00;4,00;6,00;3,00;6,00;3,00;0,50;1,00;4,00;1,00;1,00;1,00;1,00;3,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;0,00;0,50;0,50;0,50;0,00
2020-05-24;16,00;13,71;3,43;16,00;0,80;4,80;6,00;5,00;4,00;7,00;3,00;6,00;3,00;0,50;2,00;3,00;0,50;3,00;1,00;1,00;3,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;1,00;0,50;0,50;0,50;0,00
2020-05-31;17,00;14,73;3,40;13,91;0,77;3,09;5,00;4,00;3,00;6,00;4,00;7,00;5,00;1,00;2,00;4,00;1,00;3,00;1,00;1,00;3,00;1,00;1,00;1,00;1,00;1,00;1,00;0,50;1,00;0,00;0,50;0,00;0,00
2020-06-07;16,00;14,86;3,43;16,00;0,80;4,80;6,00;4,00;4,00;6,00;4,00;6,00;5,00;0,50;2,00;4,00;1,00;2,00;1,00;2,00;2,00;1,00;1,00;1,00;0,50;1,00;1,00;1,00;1,00;0,50;1,00;0,00;0,50
2020-06-14;16,00;16,00;4,27;13,09;0,73;4,36;6,00;5,00;4,00;7,00;6,00;6,00;6,00;1,00;3,00;4,00;1,00;4,00;2,00;3,00;3,00;1,00;2,00;1,00;0,50;2,00;1,00;0,50;0,50;0,50;1,00;0,50;0,00
2020-06-21;18,00;16,88;4,50;14,73;0,00;4,91;9,00;5,00;5,00;8,00;4,00;6,00;5,00;1,00;2,00;4,00;2,00;3,00;2,00;2,00;3,00;1,00;3,00;1,00;0,50;2,00;1,00;1,00;1,00;0,50;0,50;0,50;0,50
2020-06-28;17,00;19,27;4,53;13,91;0,77;6,18;6,00;4,00;5,00;7,00;5,00;6,00;7,00;1,00;2,00;4,00;2,00;3,00;2,00;2,00;3,00;1,00;3,00;2,00;1,00;2,00;1,00;1,00;1,00;1,00;1,00;0,50;0,50
2020-07-05;18,00;18,00;4,50;13,50;0,75;4,50;7,00;5,00;4,00;6,00;6,00;8,00;8,00;1,00;3,00;3,00;1,00;2,00;2,00;3,00;2,00;1,00;2,00;2,00;1,00;2,00;2,00;1,00;1,00;0,50;1,00;0,50;0,50
2020-07-12;18,00;20,25;6,75;13,50;0,75;6,00;7,00;6,00;5,00;8,00;5,00;8,00;8,00;1,00;2,00;5,00;2,00;4,00;2,00;2,00;4,00;1,00;3,00;2,00;1,00;1,00;1,00;1,00;21,00;0,50;1,00;0,50;1,00
2020-07-19;22,00;19,68;5,79;14,14;0,79;6,29;7,00;6,00;5,00;6,00;6,00;8,00;7,00;2,00;3,00;7,00;2,00;4,00;3,00;2,00;3,00;1,00;3,00;2,00;0,50;2,00;2,00;1,00;7,00;0,50;1,00;0,50;0,50
2020-07-26;22,00;22,00;4,63;15,71;0,79;7,86;6,00;6,00;5,00;9,00;4,00;9,00;8,00;1,00;2,00;6,00;1,00;4,00;2,00;3,00;2,00;1,00;3,00;2,00;0,50;2,00;2,00;1,00;2,00;0,50;0,50;0,50;0,50
2020-08-02;17,00;22,67;5,67;17,00;0,77;6,18;9,00;7,00;4,00;8,00;7,00;9,00;8,00;1,00;3,00;5,00;2,00;4,00;3,00;3,00;4,00;1,00;5,00;2,00;1,00;2,00;1,00;1,00;1,00;0,50;1,00;0,50;1,00
2020-08-09;17,00;26,07;5,67;17,00;0,77;9,27;9,00;6,00;4,00;9,00;6,00;8,00;8,00;1,00;2,00;5,00;2,00;5,00;3,00;3,00;3,00;1,00;3,00;1,00;1,00;4,00;2,00;1,00;1,00;1,00;2,00;0,00;0,50
2020-08-16;19,00;27,94;5,59;12,67;0,79;9,50;9,00;6,00;6,00;8,00;5,00;7,00;12,00;1,00;2,00;5,00;2,00;5,00;2,00;2,00;4,00;1,00;3,00;1,00;1,00;2,00;2,00;1,00;1,00;0,50;1,00;0,50;0,50
2020-08-23;18,00;24,75;3,38;13,09;0,82;8,18;6,00;7,00;6,00;10,00;4,00;7,00;7,00;1,00;2,00;5,00;2,00;4,00;2,00;2,00;3,00;1,00;2,00;2,00;0,50;2,00;2,00;1,00;1,00;0,50;1,00;0,00;0,50
2020-08-30;23,00;25,30;5,75;15,33;0,77;7,67;8,00;7,00;5,00;8,00;5,00;11,00;7,00;1,00;2,00;6,00;2,00;4,00;2,00;2,00;4,00;1,00;2,00;1,00;1,00;2,00;1,00;1,00;1,00;0,50;1,00;0,50;0,50
2020-09-06;19,00;24,59;4,47;13,15;0,73;5,85;12,00;5,00;5,00;9,00;5,00;7,00;6,00;1,00;2,00;5,00;2,00;3,00;2,00;1,00;3,00;1,00;3,00;1,00;1,00;2,00;2,00;1,00;1,00;0,50;1,00;0,00;0,50
2020-09-13;17,00;21,25;4,25;66,45;0,77;6,18;7,00;5,00;5,00;8,00;3,00;6,00;5,00;1,00;2,00;7,00;1,00;3,00;2,00;2,00;4,00;1,00;2,00;1,00;0,50;1,00;1,00;1,00;1,00;0,50;1,00;0,50;0,50
2020-09-20;20,00;24,44;4,44;35,38;0,77;6,15;6,00;5,00;6,00;11,00;10,00;6,00;6,00;1,00;1,00;5,00;1,00;3,00;1,00;3,00;3,00;1,00;2,00;1,00;0,50;1,00;1,00;0,50;1,00;0,50;1,00;0,00;0,50
2020-09-27;21,00;19,89;4,42;15,00;0,75;6,00;6,00;6,00;5,00;9,00;3,00;7,00;5,00;0,50;2,00;5,00;1,00;2,00;1,00;2,00;4,00;1,00;2,00;1,00;0,50;1,00;1,00;1,00;1,00;0,50;0,50;0,50;0,50
2020-10-04;23,00;23,00;4,38;15,33;0,77;6,13;7,00;5,00;5,00;11,00;4,00;12,00;5,00;1,00;2,00;4,00;1,00;3,00;1,00;2,00;4,00;1,00;3,00;1,00;1,00;1,00;2,00;0,50;1,00;0,50;0,50;0,00;0,00
2020-10-11;18,00;23,63;4,50;15,00;0,75;6,00;6,00;5,00;4,00;9,00;4,00;7,00;6,00;1,00;1,00;4,00;1,00;2,00;0,50;2,00;3,00;1,00;2,00;1,00;1,00;1,00;2,00;0,50;1,00;0,50;1,00;0,50;0,50
2020-10-18;18,00;16,88;4,50;12,00;0,75;6,00;5,00;5,00;4,00;10,00;3,00;4,00;5,00;1,00;1,00;4,00;1,00;2,00;1,00;1,00;3,00;1,00;1,00;1,00;0,50;1,00;1,00;0,50;1,00;0,50;1,00;0,50;0,50
2020-10-25;19,00;15,65;3,35;14,25;0,79;4,75;4,00;4,00;4,00;10,00;2,00;5,00;13,00;1,00;1,00;4,00;1,00;2,00;1,00;2,00;4,00;1,00;1,00;1,00;0,50;1,00;0,50;0,50;0,50;0,50;1,00;0,00;0,50
2020-11-01;17,00;21,53;2,27;13,91;0,77;1,55;4,00;5,00;4,00;9,00;3,00;4,00;59,00;0,50;1,00;3,00;0,50;2,00;1,00;1,00;3,00;1,00;0,50;1,00;0,50;1,00;1,00;0,50;0,50;0,50;0,50;0,00;0,50
