Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-11-03;30,00;1,00;6,00;4,00;4,00;4,00;2,00;5,00;1,00;2,50;1,25;1,25;25,00;1,00;0,00;11,00;7,00;2,14;1,07;75,00;0,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;2,00;5,00;5,00;0,00;0,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00
2019-11-10;38,00;2,00;3,00;7,00;5,00;4,00;0,00;1,00;1,00;1,27;0,00;7,60;25,33;0,00;1,00;5,00;6,00;2,11;0,00;67,56;1,06;0,00;5,00;2,00;2,00;0,00;0,00;0,00;1,00;4,00;3,00;2,00;1,00;1,00;1,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;31,00;4,00;1,00;9,00;3,00;2,00;2,00;3,00;0,00;1,29;0,00;2,58;38,75;1,00;0,00;6,00;2,00;2,21;0,00;97,43;0,00;0,00;4,00;0,00;0,00;0,00;1,00;1,00;1,00;4,00;4,00;3,00;3,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;34,00;3,00;2,00;6,00;8,00;5,00;3,00;2,00;0,00;4,86;0,00;2,43;29,14;0,00;0,00;11,00;2,00;1,06;0,00;80,75;0,00;1,00;6,00;1,00;0,00;1,00;0,00;0,00;1,00;3,00;5,00;0,00;2,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00
2019-12-01;31,00;3,00;7,00;14,00;1,00;3,00;0,00;3,00;2,00;0,00;0,00;10,33;25,83;1,00;0,00;8,00;5,00;2,21;0,00;95,21;0,00;1,00;4,00;2,00;3,00;1,00;0,00;2,00;3,00;4,00;4,00;1,00;4,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-12-08;42,00;3,00;3,00;18,00;7,00;4,00;2,00;3,00;2,00;1,24;0,00;2,47;29,65;1,00;0,00;8,00;3,00;2,21;2,21;152,53;2,21;0,00;5,00;1,00;5,00;0,00;1,00;4,00;3,00;5,00;5,00;3,00;1,00;2,00;0,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00
2019-12-15;48,00;7,00;7,00;14,00;4,00;5,00;2,00;2,00;1,00;2,53;0,00;7,58;20,21;2,00;2,00;3,00;4,00;2,18;2,18;141,82;0,00;0,00;8,00;3,00;4,00;1,00;0,00;3,00;3,00;2,00;13,00;1,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2019-12-22;65,00;9,00;6,00;10,00;4,00;3,00;3,00;8,00;1,00;0,00;0,00;7,50;37,50;4,00;0,00;23,00;0,00;0,00;0,00;175,50;0,00;1,00;5,00;3,00;6,00;3,00;0,00;1,00;3,00;5,00;16,00;6,00;4,00;1,00;0,00;0,00;4,00;3,00;1,00;0,00;0,00;0,00
2019-12-29;97,00;4,00;7,00;19,00;7,00;5,00;6,00;6,00;0,00;7,46;1,24;9,95;52,23;1,00;2,00;26,00;6,00;4,31;0,00;215,56;2,16;0,00;12,00;1,00;6,00;4,00;1,00;4,00;2,00;10,00;10,00;4,00;6,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;41,00;7,00;7,00;7,00;6,00;3,00;1,00;10,00;0,00;2,56;2,56;7,69;30,75;1,00;0,00;6,00;3,00;0,00;0,00;94,95;0,00;1,00;11,00;0,00;5,00;1,00;0,00;1,00;0,00;7,00;8,00;0,00;0,00;1,00;0,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00
2020-01-12;43,00;5,00;3,00;10,00;5,00;1,00;0,00;15,00;0,00;1,26;0,00;7,59;30,35;31,00;1,00;8,00;6,00;2,15;0,00;96,75;0,00;1,00;5,00;1,00;7,00;0,00;2,00;1,00;1,00;2,00;10,00;4,00;3,00;1,00;0,00;2,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;35,00;3,00;4,00;7,00;3,00;0,00;2,00;4,00;0,00;2,50;0,00;7,50;30,00;4,00;1,00;6,00;3,00;2,19;0,00;96,25;2,19;1,00;3,00;4,00;6,00;0,00;2,00;1,00;1,00;5,00;10,00;2,00;3,00;3,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;36,00;2,00;6,00;10,00;3,00;2,00;2,00;15,00;1,00;5,14;1,29;7,71;30,86;5,00;1,00;14,00;2,00;4,24;2,12;72,00;1,06;0,00;5,00;1,00;7,00;0,00;1,00;5,00;1,00;3,00;5,00;3,00;4,00;11,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-02-02;34,00;4,00;4,00;13,00;8,00;3,00;1,00;6,00;0,00;1,21;0,00;4,86;29,14;2,00;1,00;7,00;8,00;1,06;0,00;82,88;0,00;0,00;2,00;2,00;7,00;0,00;0,00;1,00;2,00;1,00;6,00;2,00;14,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;68,00;7,00;5,00;12,00;7,00;3,00;2,00;27,00;1,00;0,00;1,26;12,59;27,70;5,00;2,00;4,00;2,00;1,10;1,10;70,19;0,00;1,00;3,00;1,00;3,00;0,00;2,00;1,00;1,00;2,00;5,00;3,00;3,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00
2020-02-16;35,00;4,00;2,00;4,00;5,00;1,00;1,00;2,00;1,00;2,50;1,25;2,50;22,50;1,00;0,00;6,00;6,00;2,19;0,00;74,38;0,00;2,00;4,00;1,00;8,00;2,00;1,00;0,00;3,00;6,00;3,00;1,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;31,00;4,00;5,00;4,00;3,00;0,00;1,00;3,00;1,00;2,58;1,29;7,75;18,08;2,00;0,00;9,00;2,00;2,21;0,00;77,50;1,11;0,00;2,00;1,00;4,00;2,00;0,00;1,00;1,00;2,00;7,00;7,00;0,00;0,00;0,00;1,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;26,00;2,00;2,00;7,00;7,00;0,00;0,00;4,00;1,00;2,60;0,00;2,60;20,80;3,00;0,00;10,00;3,00;1,08;0,00;41,17;0,00;0,00;2,00;1,00;6,00;0,00;0,00;4,00;1,00;2,00;1,00;6,00;1,00;2,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;20,00;3,00;6,00;4,00;7,00;3,00;1,00;0,00;0,00;0,00;0,00;7,50;12,50;0,00;2,00;4,00;0,00;0,00;0,00;28,89;0,00;1,00;5,00;2,00;2,00;2,00;0,00;0,00;2,00;0,00;5,00;2,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-03-15;14,00;3,00;5,00;6,00;10,00;1,00;1,00;2,00;0,00;0,00;0,00;4,67;16,33;1,00;0,00;3,00;5,00;0,00;0,00;25,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;1,00;3,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;15,00;1,00;3,00;2,00;42,00;1,00;0,00;1,00;0,00;1,25;0,00;2,50;10,00;0,00;1,00;2,00;1,00;0,00;0,00;17,14;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;6,00;0,00;3,00;1,00;17,00;1,00;0,00;1,00;0,00;0,00;0,00;1,50;9,00;2,00;0,00;4,00;2,00;0,00;0,00;20,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;2,00;0,00;5,00;4,00;4,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00;6,00;1,00;0,00;0,00;1,00;0,00;0,00;12,00;0,00;0,00;1,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;7,00;0,00;1,00;5,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;1,00;1,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;3,00;1,00;0,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;12,00;1,00;6,00;3,00;4,00;2,00;0,00;0,00;0,00;1,20;0,00;0,00;7,20;0,00;0,00;1,00;0,00;1,20;0,00;16,80;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;6,00;0,00;7,00;10,00;1,00;0,00;0,00;1,00;0,00;0,00;1,00;1,00;6,00;0,00;0,00;2,00;0,00;1,00;0,00;10,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;5,00;0,00;1,00;6,00;2,00;1,00;0,00;0,00;0,00;1,25;0,00;2,50;5,00;0,00;0,00;2,00;2,00;0,00;1,25;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;3,00;0,00;3,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;1,50;1,50;6,00;0,00;0,00;5,00;2,00;0,00;0,00;24,00;1,50;0,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;12,00;0,00;1,00;8,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;2,40;9,60;0,00;0,00;3,00;1,00;0,00;0,00;16,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;6,00;1,00;2,00;5,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00;3,00;15,00;1,00;1,00;1,00;1,00;1,00;0,00;20,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;14,00;0,00;2,00;5,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;2,33;9,33;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;2,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;7,00;0,00;3,00;13,00;1,00;3,00;0,00;3,00;0,00;1,17;0,00;1,17;14,00;1,00;0,00;9,00;0,00;1,17;0,00;25,67;0,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
