Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;54,00;405,00;519,75;0,00;54,00;162,00;2,70;56,70;126,90;190,42;85,26;88,11;34,11;38,57;88,71;13,50;5,79;12,00;3,00;5,00;3,00;38,00;9,00;34,00;6,00;2,00;11,00;1,00;2,00;5,00;1,00;1,00;0,00;5,00;0,50;1,00;1,00;0,00;0,00;0,50;0,00;1,00;0,00
2019-01-13;57,00;370,50;513,00;0,00;49,88;154,71;2,71;57,00;143,86;176,70;94,05;99,75;42,75;31,45;74,69;9,83;5,90;13,00;2,00;8,00;3,00;39,00;10,00;35,00;5,00;2,00;10,00;0,50;2,00;4,00;0,00;1,00;0,00;6,00;0,50;0,50;0,00;0,00;0,50;1,00;0,50;0,50;0,00
2019-01-20;54,00;330,75;425,25;0,00;54,00;118,80;2,70;32,40;129,60;173,37;71,05;85,26;36,95;28,93;73,29;9,64;5,79;12,00;2,00;8,00;3,00;34,00;11,00;34,00;8,00;4,00;8,00;0,00;1,00;4,00;0,00;0,50;0,00;4,00;1,00;1,00;0,00;0,00;0,00;0,00;0,50;0,50;0,00
2019-01-27;49,00;301,00;420,00;0,00;56,00;139,26;2,58;25,79;105,74;147,00;65,33;81,67;40,83;23,52;64,68;9,80;3,92;8,00;2,00;5,00;3,00;28,00;7,00;30,00;8,00;2,00;8,00;0,50;1,00;5,00;1,00;1,00;0,00;5,00;0,50;2,00;1,00;0,00;0,00;0,00;0,50;1,00;0,50
2019-02-03;50,00;328,57;407,14;0,00;57,14;110,53;2,63;31,58;118,42;138,89;69,44;86,11;38,89;28,85;57,69;13,46;7,69;8,00;2,00;6,00;1,00;38,00;5,00;31,00;8,00;2,00;7,00;0,00;2,00;5,00;2,00;1,00;0,00;4,00;0,50;1,00;1,00;0,00;0,00;0,50;0,00;1,00;0,00
2019-02-10;50,00;314,29;428,57;0,00;50,00;97,37;2,63;28,95;102,63;127,78;69,44;83,33;33,33;25,00;53,85;9,62;3,85;8,00;1,00;4,00;2,00;32,00;11,00;32,00;8,00;3,00;9,00;0,00;1,00;3,00;1,00;0,00;0,00;6,00;0,50;1,00;0,00;1,00;0,50;0,00;0,50;0,50;0,00
2019-02-17;53,00;371,00;492,14;0,00;60,57;100,70;2,65;26,50;111,30;147,84;64,16;86,47;39,05;33,37;49,07;15,70;7,85;11,00;2,00;4,00;4,00;38,00;11,00;29,00;7,00;2,00;6,00;0,00;0,50;3,00;2,00;0,50;0,50;6,00;0,50;0,50;1,00;0,50;0,00;0,50;1,00;1,00;0,00
2019-02-24;54,00;303,75;432,00;0,00;40,50;121,50;2,70;29,70;116,10;179,05;68,21;85,26;34,11;27,00;48,21;13,50;5,79;9,00;2,00;6,00;2,00;32,00;9,00;33,00;4,00;1,00;8,00;0,50;2,00;4,00;1,00;1,00;0,50;6,00;1,00;1,00;0,50;0,00;0,00;0,50;0,00;0,50;0,00
2019-03-03;58,00;333,50;420,50;0,00;50,75;108,09;2,64;23,73;105,45;140,86;69,05;91,14;46,95;25,13;50,27;13,53;5,80;9,00;4,00;6,00;2,00;39,00;12,00;33,00;7,00;2,00;6,00;0,50;0,50;5,00;1,00;0,50;1,00;3,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00
2019-03-10;64,00;334,22;426,67;0,00;49,78;109,33;2,67;34,67;106,67;136,35;66,78;89,04;38,96;29,09;56,24;15,52;5,82;10,00;1,00;4,00;2,00;37,00;14,00;34,00;7,00;0,50;9,00;0,50;1,00;3,00;1,00;0,50;0,50;5,00;0,50;1,00;0,50;0,00;0,50;0,50;0,00;1,00;0,00
2019-03-17;60,00;427,50;487,50;0,00;45,00;96,52;2,61;36,52;114,78;162,86;85,71;100,00;45,71;32,90;61,94;11,61;7,74;12,00;2,00;5,00;2,00;38,00;7,00;39,00;9,00;3,00;10,00;0,50;2,00;4,00;2,00;1,00;1,00;5,00;0,50;0,50;1,00;0,00;0,00;0,00;0,00;0,50;0,50
2019-03-24;59,00;427,75;472,00;0,00;44,25;120,57;1,28;28,22;112,87;162,95;81,48;92,71;39,33;37,37;59,00;9,83;5,90;9,00;3,00;6,00;3,00;37,00;16,00;37,00;11,00;2,00;6,00;0,00;2,00;4,00;0,00;0,00;0,00;5,00;0,00;1,00;0,50;0,00;0,00;0,00;0,50;1,00;0,00
2019-03-31;71,00;468,60;440,20;0,00;42,60;123,59;2,63;36,81;136,74;172,04;92,85;120,15;46,42;47,33;59,17;11,83;5,92;10,00;4,00;6,00;3,00;34,00;15,00;40,00;10,00;2,00;8,00;0,50;1,00;5,00;2,00;0,50;0,00;6,00;2,00;1,00;1,00;0,00;0,50;0,50;0,50;1,00;0,00
2019-04-07;82,00;559,09;462,18;3,73;52,18;153,42;2,65;39,68;166,65;200,76;98,97;118,76;48,07;39,05;70,29;17,57;3,90;11,00;2,00;9,00;3,00;51,00;15,00;49,00;10,00;3,00;8,00;0,00;1,00;5,00;2,00;1,00;0,00;6,00;1,00;2,00;1,00;0,00;0,50;0,00;0,50;0,00;0,00
2019-04-14;69,00;517,50;496,80;0,00;41,40;132,69;2,65;45,12;161,88;220,80;107,64;124,20;55,20;43,37;61,11;13,80;3,94;11,00;2,00;5,00;2,00;41,00;14,00;46,00;10,00;6,00;8,00;0,50;1,00;4,00;2,00;0,00;0,50;5,00;0,50;2,00;1,00;0,00;0,00;0,00;0,50;1,00;0,00
2019-04-21;70,00;532,00;532,00;0,00;42,00;161,54;2,69;43,08;188,46;207,20;100,80;117,60;53,20;48,61;75,83;15,56;7,78;11,00;3,00;8,00;4,00;49,00;12,00;51,00;12,00;3,00;7,00;0,50;1,00;6,00;0,50;1,00;0,00;7,00;0,50;1,00;1,00;0,00;0,00;0,50;0,00;1,00;0,00
2019-04-28;66,00;542,67;447,33;0,00;44,00;161,04;2,64;55,44;205,92;206,25;107,25;112,75;57,75;50,47;73,76;21,35;7,76;14,00;3,00;4,00;3,00;43,00;17,00;50,00;8,00;2,00;8,00;0,50;2,00;5,00;2,00;1,00;0,00;9,00;0,50;1,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00
2019-05-05;84,00;525,00;469,00;0,00;35,00;183,75;2,63;47,25;228,38;229,60;100,80;128,80;70,00;50,79;95,72;23,44;5,86;19,00;2,00;8,00;4,00;54,00;13,00;58,00;9,00;4,00;12,00;0,00;0,50;5,00;1,00;2,00;0,00;6,00;1,00;1,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00
2019-05-12;84,00;588,00;483,00;0,00;42,00;210,00;2,63;65,63;262,50;254,80;114,80;137,20;56,00;52,74;125,02;15,63;9,77;12,00;2,00;9,00;5,00;51,00;24,00;51,00;10,00;4,00;10,00;0,50;3,00;5,00;1,00;1,00;0,50;7,00;1,00;1,00;0,50;0,50;0,00;0,50;0,00;1,00;0,00
2019-05-19;87,00;645,25;493,00;0,00;36,25;224,09;2,64;63,27;229,36;224,52;134,71;117,87;61,74;54,13;112,13;19,33;5,80;13,00;3,00;12,00;4,00;47,00;25,00;49,00;11,00;2,00;12,00;0,00;1,00;5,00;1,00;0,50;0,50;10,00;2,00;1,00;1,00;0,50;0,00;1,00;0,00;1,00;0,00
2019-05-26;79,00;646,36;438,09;0,00;35,91;215,93;2,63;52,67;231,73;214,43;121,32;132,61;62,07;67,44;134,88;21,20;9,63;14,00;4,00;8,00;4,00;46,00;16,00;59,00;11,00;4,00;10,00;0,50;1,00;8,00;2,00;1,00;0,00;8,00;0,00;1,00;1,00;0,50;0,00;0,50;0,00;1,00;0,00
2019-06-02;93,00;658,15;457,85;0,00;42,92;241,80;2,66;61,11;217,89;262,09;104,27;124,00;56,36;58,13;129,81;17,44;9,69;17,00;3,00;8,00;5,00;47,00;17,00;52,00;7,00;4,00;13,00;0,00;1,00;7,00;1,00;1,00;0,00;8,00;1,00;2,00;0,00;0,00;0,50;0,00;0,50;3,00;0,00
2019-06-09;89,00;726,83;519,17;0,00;44,50;240,82;2,62;54,97;225,12;278,13;108,47;127,94;55,63;61,91;133,50;27,09;9,67;17,00;4,00;9,00;5,00;54,00;18,00;59,00;10,00;2,00;11,00;1,00;1,00;6,00;1,00;1,00;1,00;9,00;1,00;2,00;1,00;0,50;0,50;0,50;0,50;1,00;0,00
2019-06-16;96,00;701,54;494,77;0,00;51,69;230,92;2,59;57,08;204,97;252,34;106,97;131,66;57,60;64,65;131,27;25,47;11,76;18,00;4,00;8,00;2,00;55,00;22,00;59,00;11,00;4,00;9,00;0,00;1,00;8,00;2,00;2,00;1,00;11,00;1,00;2,00;2,00;0,00;1,00;0,00;0,50;1,00;0,50
2019-06-23;91,00;679,00;476,00;0,00;49,00;226,20;5,20;59,80;205,40;220,61;102,03;124,09;55,15;61,96;123,91;25,17;13,55;15,00;6,00;11,00;6,00;63,00;15,00;56,00;12,00;4,00;11,00;0,00;1,00;9,00;2,00;1,00;0,50;10,00;2,00;2,00;0,50;0,00;0,50;0,00;0,00;2,00;0,00
2019-06-30;82,00;615,00;444,17;3,42;41,00;251,29;2,65;50,26;216,90;229,60;95,67;117,53;46,47;68,33;126,90;23,43;11,71;14,00;4,00;10,00;4,00;52,00;18,00;59,00;9,00;4,00;14,00;1,00;2,00;7,00;1,00;2,00;0,50;11,00;1,00;1,00;2,00;0,00;1,00;0,50;0,00;2,00;0,50
2019-07-07;91,00;637,00;441,00;0,00;42,00;230,18;2,68;56,21;195,38;220,61;102,03;118,58;52,39;58,09;123,91;27,11;13,55;12,00;6,00;10,00;6,00;52,00;19,00;57,00;17,00;3,00;11,00;0,50;2,00;7,00;1,00;2,00;1,00;10,00;1,00;2,00;1,00;0,00;0,00;1,00;0,50;2,00;0,00
2019-07-14;100,00;635,71;457,14;0,00;42,86;247,37;2,63;57,89;226,32;236,11;97,22;116,67;55,56;60,78;123,53;25,49;13,73;19,00;3,00;8,00;5,00;50,00;15,00;53,00;11,00;3,00;8,00;0,00;1,00;8,00;2,00;1,00;0,00;9,00;1,00;2,00;1,00;0,50;1,00;1,00;0,00;2,00;0,50
2019-07-21;88,00;652,67;447,33;0,00;29,33;238,12;2,59;51,76;230,35;239,25;101,75;123,75;57,75;60,62;132,98;31,29;15,64;19,00;4,00;9,00;8,00;56,00;15,00;60,00;10,00;4,00;14,00;0,50;2,00;9,00;1,00;2,00;1,00;8,00;1,00;3,00;3,00;0,00;0,50;1,00;0,50;3,00;0,50
2019-07-28;71,00;617,70;411,80;0,00;49,70;260,33;2,63;47,33;218,26;247,08;96,56;136,32;68,16;57,19;147,92;25,64;9,86;20,00;3,00;6,00;10,00;51,00;17,00;48,00;14,00;5,00;12,00;1,00;3,00;6,00;2,00;2,00;0,50;7,00;1,00;1,00;2,00;0,00;0,50;0,00;0,00;2,00;0,50
2019-08-04;92,00;580,31;396,31;0,00;35,38;223,43;2,63;42,06;215,54;220,24;97,58;131,03;75,27;58,72;125,28;33,28;15,66;19,00;5,00;6,00;9,00;59,00;17,00;57,00;13,00;3,00;13,00;0,00;3,00;9,00;2,00;2,00;1,00;7,00;1,00;2,00;1,00;0,50;0,50;0,50;1,00;1,00;0,00
2019-08-11;77,00;616,00;385,00;0,00;42,00;225,69;2,66;47,79;201,79;214,50;93,50;115,50;52,25;45,41;102,67;33,56;9,87;21,00;5,00;10,00;9,00;46,00;16,00;54,00;15,00;4,00;9,00;0,00;2,00;8,00;1,00;2,00;1,00;7,00;1,00;1,00;1,00;0,50;0,00;1,00;1,00;2,00;0,50
2019-08-18;82,00;581,45;410,00;0,00;44,73;206,32;2,65;50,26;190,45;209,24;98,97;118,76;50,90;52,71;101,52;72,24;13,67;16,00;5,00;7,00;6,00;48,00;13,00;45,00;12,00;7,00;7,00;0,00;2,00;5,00;1,00;2,00;0,50;7,00;1,00;3,00;1,00;0,50;1,00;1,00;0,00;1,00;0,00
2019-08-25;68,00;591,60;367,20;0,00;40,80;214,46;5,23;52,31;198,77;206,72;89,76;103,36;57,12;48,57;110,74;85,49;11,66;13,00;3,00;10,00;7,00;39,00;13,00;53,00;11,00;5,00;7,00;0,50;2,00;8,00;2,00;3,00;1,00;7,00;0,50;2,00;1,00;0,00;0,50;0,00;0,50;1,00;0,50
2019-09-01;82,00;581,45;454,73;0,00;59,64;203,68;5,29;60,84;174,58;185,87;84,73;120,27;54,67;42,95;82,00;23,43;9,76;14,00;4,00;8,00;3,00;52,00;16,00;46,00;16,00;4,00;12,00;0,00;1,00;5,00;2,00;1,00;1,00;7,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-09-08;77,00;630,00;637,00;0,00;49,00;191,17;5,31;66,38;172,59;181,50;88,00;112,75;57,75;44,28;86,63;19,25;7,70;15,00;2,00;14,00;3,00;42,00;15,00;44,00;11,00;2,00;13,00;0,50;1,00;5,00;1,00;1,00;1,00;10,00;0,50;1,00;1,00;0,00;0,00;0,50;0,00;0,50;0,00
2019-09-15;74,00;540,20;569,80;0,00;51,80;185,00;5,29;60,79;169,14;200,07;87,70;128,81;54,81;50,63;87,63;21,42;5,84;8,00;2,00;9,00;6,00;50,00;11,00;41,00;14,00;3,00;10,00;1,00;1,00;6,00;2,00;0,50;1,00;9,00;0,50;1,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2019-09-22;79,00;509,91;474,00;0,00;57,45;168,53;5,27;65,83;165,90;186,21;81,82;107,21;50,79;57,28;63,20;15,80;1,98;11,00;2,00;7,00;4,00;43,00;16,00;42,00;13,00;5,00;11,00;0,50;1,00;4,00;2,00;0,50;0,50;7,00;1,00;1,00;0,50;0,50;0,50;1,00;0,00;0,50;0,00
2019-09-29;64,00;405,33;405,33;0,00;49,78;130,67;5,33;45,33;141,33;141,91;69,57;100,17;47,30;42,67;67,88;19,39;1,94;9,00;1,00;6,00;3,00;31,00;14,00;42,00;11,00;4,00;11,00;0,50;2,00;2,00;1,00;1,00;0,50;6,00;0,50;0,50;1,00;0,00;0,00;0,00;1,00;1,00;0,00
2019-10-06;59,00;383,50;435,13;0,00;44,25;134,09;2,68;40,23;115,32;115,19;56,19;89,90;50,57;37,37;51,13;11,80;3,93;10,00;2,00;5,00;2,00;26,00;11,00;31,00;9,00;2,00;8,00;0,50;2,00;4,00;1,00;1,00;0,50;7,00;1,00;2,00;0,50;0,00;0,00;0,50;0,00;0,50;0,00
2019-10-13;57,00;356,25;399,00;0,00;42,75;95,86;2,59;33,68;93,27;105,45;65,55;79,80;39,90;27,52;49,14;9,83;1,97;10,00;2,00;5,00;3,00;33,00;10,00;31,00;5,00;3,00;8,00;0,50;2,00;2,00;1,00;1,00;1,00;4,00;1,00;1,00;0,00;0,00;1,00;0,00;0,50;0,00;0,00
2019-10-20;51,00;298,71;393,43;0,00;43,71;85,89;5,37;26,84;80,53;99,17;53,83;76,50;36,83;25,50;37,27;11,77;3,92;10,00;1,00;5,00;2,00;31,00;9,00;31,00;7,00;2,00;6,00;0,00;1,00;2,00;1,00;1,00;0,50;6,00;0,00;1,00;0,50;0,00;0,50;0,50;0,00;1,00;0,50
2019-10-27;35,00;182,00;350,00;0,00;35,00;61,92;5,38;21,54;56,54;80,77;45,77;53,85;32,31;17,50;23,33;7,78;1,94;6,00;2,00;4,00;2,00;19,00;9,00;19,00;9,00;2,00;5,00;0,50;2,00;3,00;0,00;1,00;0,50;3,00;0,00;1,00;1,00;0,00;0,00;0,00;0,50;1,00;0,00
2019-11-03;38,00;167,20;319,20;0,00;45,60;50,67;2,53;20,27;58,27;73,29;38,00;48,86;24,43;13,30;28,50;9,50;1,90;8,00;1,00;4,00;1,00;20,00;6,00;17,00;4,00;3,00;4,00;0,00;1,00;2,00;0,50;1,00;0,00;3,00;0,50;0,50;1,00;0,00;0,50;0,00;0,00;0,00;0,00
2019-11-10;35,00;133,00;322,00;0,00;35,00;51,15;5,38;16,15;45,77;59,23;45,77;48,46;26,92;15,56;27,22;7,78;1,94;9,00;2,00;3,00;3,00;23,00;7,00;15,00;4,00;2,00;4,00;1,00;1,00;3,00;1,00;1,00;0,00;4,00;0,50;1,00;0,50;0,00;0,50;0,00;0,00;0,50;0,00
2019-11-17;38,00;121,60;258,40;0,00;38,00;46,14;2,71;13,57;46,14;67,86;43,43;43,43;21,71;16,00;30,00;10,00;2,00;7,00;1,00;4,00;3,00;21,00;6,00;13,00;2,00;1,00;5,00;0,50;1,00;2,00;0,50;1,00;0,50;4,00;1,00;1,00;1,00;0,00;0,00;0,50;0,00;1,00;0,00
2019-11-24;41,00;123,00;218,67;3,42;41,00;43,73;5,47;13,67;54,67;62,87;30,07;49,20;21,87;13,67;25,38;5,86;1,95;4,00;1,00;3,00;3,00;19,00;8,00;13,00;4,00;1,00;3,00;0,00;1,00;2,00;1,00;1,00;0,00;3,00;0,50;1,00;0,50;0,50;0,00;0,50;0,00;1,00;0,00
2019-12-01;34,00;115,60;190,40;0,00;34,00;44,46;2,62;7,85;39,23;68,00;28,33;36,83;28,33;14,00;20,00;8,00;4,00;9,00;1,00;3,00;1,00;19,00;6,00;11,00;3,00;1,00;2,00;0,50;0,00;3,00;0,00;1,00;0,50;2,00;1,00;0,50;0,00;1,00;0,00;0,50;0,00;1,00;0,00
2019-12-08;35,00;119,00;182,00;0,00;35,00;37,69;2,69;8,08;35,00;61,92;32,31;43,08;24,23;11,67;25,28;7,78;1,94;7,00;1,00;3,00;1,00;20,00;6,00;11,00;5,00;1,00;3,00;1,00;1,00;1,00;1,00;0,00;0,00;2,00;0,00;0,50;0,00;1,00;0,50;0,00;0,50;0,00;0,00
2019-12-15;41,00;123,00;191,33;0,00;34,17;48,69;5,13;10,25;38,44;68,33;30,07;46,47;27,33;19,52;29,29;7,81;1,95;9,00;2,00;3,00;4,00;23,00;7,00;20,00;5,00;2,00;5,00;0,00;1,00;3,00;1,00;0,50;0,00;3,00;0,50;1,00;0,50;0,00;0,00;0,00;1,00;0,00;0,00
2019-12-22;48,00;192,00;267,43;0,00;48,00;58,67;5,33;21,33;77,33;93,18;45,18;59,29;33,88;19,20;26,88;13,44;1,92;10,00;3,00;7,00;3,00;35,00;9,00;23,00;4,00;2,00;4,00;0,00;2,00;3,00;2,00;1,00;0,50;4,00;0,50;2,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-12-29;61,00;298,22;372,78;0,00;54,22;111,39;5,30;29,17;127,30;133,09;61,00;77,64;38,82;27,55;51,16;11,81;9,84;11,00;2,00;4,00;3,00;46,00;11,00;35,00;5,00;3,00;10,00;0,00;1,00;4,00;2,00;1,00;1,00;5,00;0,50;1,00;2,00;0,00;1,00;0,50;0,50;1,00;0,00
2020-01-05;68,00;445,78;528,89;0,00;60,44;146,46;5,23;36,62;151,69;172,83;82,17;96,33;51,00;34,97;64,11;17,49;3,89;15,00;3,00;6,00;2,00;54,00;11,00;38,00;8,00;3,00;8,00;0,50;1,00;8,00;2,00;1,00;0,50;6,00;1,00;2,00;1,00;0,00;1,00;0,50;0,50;2,00;0,00
2020-01-12;68,00;445,78;574,22;0,00;60,44;138,62;5,23;44,46;185,69;184,17;90,67;87,83;48,17;31,09;66,06;15,54;5,83;13,00;2,00;8,00;1,00;51,00;12,00;36,00;6,00;5,00;11,00;0,00;1,00;5,00;1,00;1,00;0,00;6,00;1,00;2,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00
2020-01-19;61,00;366,00;508,33;0,00;54,22;137,91;5,30;37,13;156,48;210,73;85,95;85,95;47,14;27,55;66,90;17,71;5,90;11,00;2,00;7,00;5,00;37,00;12,00;35,00;7,00;2,00;11,00;0,00;1,00;6,00;1,00;1,00;0,00;18,00;1,00;2,00;1,00;0,00;0,00;1,00;0,50;1,00;0,00
2020-01-26;61,00;325,33;413,44;0,00;47,44;140,57;2,65;29,17;116,70;152,50;74,86;80,41;36,05;26,69;53,38;11,44;5,72;8,00;3,00;8,00;3,00;40,00;13,00;31,00;7,00;4,00;10,00;0,00;1,00;5,00;2,00;1,00;1,00;12,00;0,00;1,00;1,00;0,00;0,50;0,00;0,00;1,00;0,00
2020-02-02;57,00;320,63;441,75;0,00;57,00;108,82;2,59;28,50;108,82;165,30;79,80;85,50;39,90;27,52;55,03;9,83;5,90;15,00;2,00;6,00;4,00;37,00;14,00;33,00;7,00;4,00;9,00;0,50;1,00;5,00;1,00;1,00;0,00;9,00;0,00;1,00;1,00;0,00;0,00;0,00;0,50;1,00;0,00
