Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2019-01-06;68,00;0,00;284,36;197,82;34,00;57,00
2019-01-13;66,00;6,29;248,29;213,71;22,00;40,00
2019-01-20;76,00;6,33;237,50;228,00;19,00;35,00
2019-01-27;55,00;9,71;242,65;190,88;6,47;30,00
2019-02-03;81,00;0,00;208,73;162,00;3,12;28,00
2019-02-10;90,00;9,31;198,62;158,28;6,21;21,00
2019-02-17;74,00;12,33;215,83;151,08;6,17;26,00
2019-02-24;70,00;6,36;181,36;155,91;3,18;13,00
2019-03-03;59,00;6,21;170,79;118,00;0,00;15,00
2019-03-10;56,00;6,22;183,56;127,56;0,00;20,00
2019-03-17;52,00;6,12;201,88;125,41;6,12;8,00
2019-03-24;42,00;0,00;158,31;129,23;6,46;18,00
2019-03-31;47,00;0,00;162,93;115,93;15,67;26,00
2019-04-07;54,00;15,88;187,41;123,88;12,71;27,00
2019-04-14;72,00;3,13;200,35;150,26;12,52;28,00
2019-04-21;63,00;9,45;185,85;129,15;15,75;39,00
2019-04-28;42,00;6,46;184,15;151,85;19,38;25,00
2019-05-05;55,00;6,11;183,33;134,44;18,33;22,00
2019-05-12;56,00;6,22;161,78;124,44;12,44;20,00
2019-05-19;54,00;3,18;117,53;123,88;6,35;15,00
2019-05-26;30,00;0,00;144,00;102,00;6,00;22,00
2019-06-02;51,00;6,38;175,31;124,31;9,56;18,00
2019-06-09;51,00;3,19;124,31;121,13;25,50;33,00
2019-06-16;45,00;0,00;154,29;122,14;25,71;3,00
2019-06-23;56,00;12,44;140,00;124,44;9,33;25,00
2019-06-30;61,00;9,15;143,35;109,80;9,15;18,00
2019-07-07;50,00;12,50;146,88;128,13;15,63;41,00
2019-07-14;39,00;6,50;234,00;143,00;16,25;26,00
2019-07-21;71,00;12,35;166,70;145,09;18,52;34,00
2019-07-28;86,00;3,19;175,19;168,81;22,30;32,00
2019-08-04;80,00;6,15;166,15;129,23;40,00;32,00
2019-08-11;100,00;9,38;134,38;118,75;21,88;29,00
2019-08-18;52,00;6,12;183,53;165,18;30,59;31,00
2019-08-25;78,00;6,24;187,20;199,68;18,72;26,00
2019-09-01;54,00;9,53;209,65;133,41;19,06;15,00
2019-09-08;54,00;3,18;184,24;152,47;12,71;18,00
2019-09-15;64,00;3,20;144,00;124,80;16,00;15,00
2019-09-22;64,00;6,40;188,80;163,20;16,00;23,00
2019-09-29;69,00;15,68;313,64;181,91;9,41;18,00
2019-10-06;91,00;6,28;207,10;175,72;21,97;31,00
2019-10-13;69,00;3,14;238,36;150,55;18,82;20,00
2019-10-20;69,00;37,64;153,68;119,18;12,55;39,00
2019-10-27;68,00;16,19;226,67;142,48;9,71;26,00
2019-11-03;83,00;6,38;223,46;166,00;25,54;14,00
2019-11-10;69,00;12,55;207,00;141,14;15,68;22,00
2019-11-17;63,00;31,50;182,70;144,90;18,90;34,00
2019-11-24;48,00;6,40;160,00;118,40;19,20;19,00
2019-12-01;42,00;6,46;213,23;119,54;12,92;29,00
2019-12-08;68,00;12,36;191,64;92,73;15,45;14,00
2019-12-15;65,00;6,19;173,33;102,14;15,48;39,00
2019-12-22;65,00;6,19;247,62;136,19;34,05;41,00
2019-12-29;69,00;0,00;257,18;185,05;37,64;37,00
2020-01-05;69,00;3,14;276,00;188,18;28,23;28,00
2020-01-12;58,00;3,22;244,89;212,67;25,78;32,00
2020-01-19;68,00;3,09;231,82;191,64;21,64;21,00
2020-01-26;59,00;9,32;254,63;136,63;18,63;49,00
2020-02-02;54,00;3,18;200,12;139,76;22,24;30,00
2020-02-09;54,00;12,71;247,76;171,53;22,24;25,00
2020-02-16;55,00;6,47;252,35;210,29;16,18;40,00
2020-02-23;22,00;9,43;172,86;154,00;12,57;11,00
2020-03-01;46,00;6,13;119,60;150,27;21,47;11,00
2020-03-08;52,00;3,06;192,71;131,53;9,18;28,00
2020-03-15;26,00;3,25;126,75;61,75;3,25;22,00
2020-03-22;29,00;9,67;93,44;58,00;3,22;14,00
2020-03-29;17,00;10,20;68,00;64,60;3,40;4,00
2020-04-05;51,00;12,75;54,19;66,94;3,19;9,00
2020-04-12;62,00;9,30;86,80;55,80;12,40;11,00
2020-04-19;39,00;6,50;74,75;55,25;0,00;15,00
2020-04-26;50,00;9,38;56,25;34,38;12,50;8,00
2020-05-03;44,00;31,43;53,43;44,00;9,43;11,00
2020-05-10;34,00;12,36;49,45;37,09;3,09;11,00
2020-05-17;23,00;19,71;75,57;62,43;9,86;7,00
2020-05-24;25,00;12,50;75,00;56,25;9,38;2,00
2020-05-31;49,00;3,27;71,87;58,80;13,07;13,00
2020-06-07;34,00;9,27;89,64;55,64;3,09;6,00
2020-06-14;38,00;3,17;76,00;47,50;3,17;11,00
2020-06-21;37,00;15,42;67,83;55,50;6,17;12,00
2020-06-28;39,00;6,50;91,00;45,50;3,25;11,00
2020-07-05;46,00;15,33;46,00;49,07;6,13;5,00
2020-07-12;32,00;12,80;64,00;64,00;6,40;12,00
2020-07-19;41,00;6,31;75,69;63,08;3,15;10,00
2020-07-26;28,00;6,22;77,78;56,00;3,11;13,00
2020-08-02;30,00;0,00;123,33;83,33;6,67;2,00
2020-08-09;38,00;6,33;190,00;63,33;0,00;7,00
2020-08-16;65,00;6,19;95,95;77,38;9,29;18,00
2020-08-23;32,00;3,20;70,40;67,20;6,40;13,00
2020-08-30;25,00;3,13;93,75;87,50;3,13;11,00
2020-09-06;55,00;3,06;70,28;73,33;3,06;18,00
2020-09-13;42,00;3,23;54,92;93,69;9,69;11,00
2020-09-20;31,00;9,30;49,60;52,70;3,10;16,00
2020-09-27;26,00;13,00;58,50;107,25;3,25;9,00
2020-10-04;52,00;0,00;52,00;128,47;6,12;17,00
2020-10-11;49,00;6,13;39,81;113,31;18,38;10,00
2020-10-18;24,00;6,00;36,00;114,00;9,00;9,00
2020-10-25;53,00;6,24;56,12;102,88;3,12;5,00
2020-11-01;22,00;0,00;31,43;116,29;3,14;9,00
2020-11-08;30,00;3,00;39,00;120,00;3,00;19,00
2020-11-15;35,00;0,00;50,91;105,00;22,27;16,00
2020-11-22;39,00;13,00;52,00;68,25;22,75;16,00
2020-11-29;41,00;3,15;50,46;82,00;25,23;9,00
2020-12-06;48,00;0,00;70,40;60,80;28,80;5,00
2020-12-13;38,00;22,17;53,83;85,50;12,67;12,00
2020-12-20;38,00;3,17;60,17;123,50;12,67;11,00
2020-12-27;45,00;3,21;67,50;154,29;16,07;8,00
2021-01-03;56,00;3,11;93,33;105,78;21,78;16,00
2021-01-10;79,00;6,32;56,88;104,28;12,64;5,00
2021-01-17;72,00;6,26;75,13;84,52;31,30;16,00
2021-01-24;69,00;3,14;75,27;72,14;18,82;9,00
2021-01-31;77,00;12,32;83,16;98,56;30,80;14,00
2021-02-07;39,00;6,50;68,25;169,00;29,25;7,00
2021-02-14;9,00;6,00;45,00;72,00;36,00;5,00
2021-02-21;41,00;6,31;78,85;88,31;85,15;0,00
2021-02-28;35,00;12,73;50,91;79,55;31,82;16,00
2021-03-07;46,00;12,27;61,33;64,40;73,60;16,00
2021-03-14;37,00;3,08;46,25;98,67;30,83;11,00
2021-03-21;21,00;3,00;54,00;90,00;42,00;23,00
2021-03-28;23,00;6,57;42,71;101,86;16,43;15,00
2021-04-04;32,00;6,40;54,40;92,80;6,40;0,00
2021-04-11;37,00;9,25;46,25;49,33;15,42;7,00
2021-04-18;57,00;12,67;69,67;91,83;15,83;24,00
2021-04-25;35,00;3,18;50,91;66,82;6,36;7,00
2021-05-02;16,00;12,80;70,40;121,60;6,40;0,00
2021-05-09;50,00;0,00;75,00;168,75;15,63;12,00
2021-05-16;51,00;6,38;47,81;102,00;9,56;9,00
2021-05-23;46,00;3,07;64,40;85,87;12,27;17,00
2021-05-30;36,00;0,00;88,36;91,64;6,55;12,00
2021-06-06;40,00;3,08;46,15;95,38;3,08;14,00
2021-06-13;48,00;6,40;57,60;89,60;9,60;12,00
2021-06-20;38,00;3,17;44,33;82,33;12,67;9,00
2021-06-27;21,00;6,00;51,00;105,00;3,00;19,00
2021-07-04;50,00;9,38;53,13;109,38;15,63;22,00
2021-07-11;33,00;6,00;81,00;129,00;15,00;5,00
2021-07-18;46,00;6,13;79,73;128,80;21,47;11,00
2021-07-25;55,00;9,71;61,47;184,41;16,18;14,00
2021-08-01;60,00;0,00;97,89;195,79;18,95;5,00
2021-08-08;58,00;6,44;145,00;183,67;16,11;8,00
2021-08-15;57,00;0,00;76,00;123,50;19,00;21,00
2021-08-22;43,00;6,14;92,14;141,29;9,21;0,00
2021-08-29;39,00;9,75;87,75;172,25;35,75;0,00
2021-09-05;45,00;3,21;102,86;128,57;25,71;8,00
2021-09-12;49,00;3,06;116,38;153,13;21,44;8,00
2021-09-19;53,00;0,00;124,71;143,41;28,06;10,00
2021-09-26;51,00;3,19;149,81;168,94;22,31;15,00
2021-10-03;55,00;6,47;177,94;184,41;29,12;34,00
2021-10-10;63,00;6,30;160,65;198,45;34,65;24,00
