Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;33,00;95,70;92,40;42,90;112,20;85,11;78,16;173,68;85,11;45,38;49,50;70,13;49,50;79,00;33,00;43,00;69,00;16,00;30,00;16,00;20,00;13,00;13,00;16,00;7,00;23,00;13,00;7,00;7,00;10,00;20,00;10,00;13,00;3,00;7,00;7,00;20,00;3,00;10,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;46,00;95,29;59,14;65,71;85,43;49,54;76,08;123,85;63,69;50,18;48,09;83,64;50,18;56,00;53,00;43,00;56,00;43,00;30,00;17,00;17,00;10,00;10,00;17,00;0,00;33,00;43,00;13,00;13,00;13,00;7,00;13,00;10,00;7,00;10,00;3,00;3,00;7,00;23,00;7,00;3,00;0,00;0,00;0,00
2019-01-20;49,00;88,20;71,87;65,33;55,53;61,25;77,00;52,50;54,25;44,92;49,00;22,46;38,79;78,00;36,00;49,00;23,00;26,00;36,00;32,00;16,00;3,00;45,00;10,00;6,00;10,00;26,00;6,00;16,00;13,00;13,00;16,00;10,00;6,00;3,00;10,00;6,00;13,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;61,00;67,42;99,53;77,05;67,42;48,80;122,00;73,20;73,20;79,30;44,73;40,67;40,67;48,00;32,00;55,00;32,00;22,00;26,00;19,00;35,00;16,00;13,00;22,00;3,00;10,00;16,00;10,00;22,00;19,00;26,00;3,00;6,00;13,00;6,00;6,00;13,00;13,00;3,00;3,00;0,00;0,00;0,00;0,00
2019-02-03;49,00;88,20;68,60;55,53;78,40;33,25;59,50;75,25;42,00;22,46;20,42;55,13;32,67;23,00;43,00;10,00;36,00;39,00;26,00;16,00;13,00;16,00;26,00;13,00;0,00;16,00;20,00;13,00;16,00;10,00;13,00;13,00;3,00;0,00;3,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-02-10;17,00;64,60;47,60;61,20;68,00;35,89;32,11;54,78;43,44;17,00;34,00;34,00;12,75;30,00;23,00;30,00;33,00;30,00;23,00;20,00;17,00;3,00;10,00;20,00;3,00;7,00;10,00;3,00;13,00;7,00;7,00;3,00;3,00;7,00;0,00;3,00;7,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00
2019-02-17;48,00;64,00;89,60;57,60;67,20;28,44;40,89;80,00;48,00;25,04;16,70;31,30;16,70;27,00;14,00;27,00;27,00;10,00;27,00;3,00;20,00;17,00;17,00;24,00;7,00;37,00;27,00;3,00;20,00;10,00;7,00;3,00;0,00;0,00;3,00;3,00;7,00;17,00;0,00;3,00;0,00;0,00;0,00;3,00
2019-02-24;69,00;103,50;112,91;72,14;47,05;69,00;103,50;72,45;69,00;38,56;36,53;36,53;32,47;30,00;40,00;23,00;20,00;26,00;40,00;26,00;23,00;27,00;17,00;23,00;0,00;36,00;30,00;20,00;26,00;17,00;20,00;13,00;7,00;23,00;13,00;7,00;3,00;13,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;81,00;126,36;187,92;77,76;51,84;58,11;66,91;70,43;58,11;37,38;14,54;31,15;14,54;44,00;24,00;27,00;47,00;27,00;34,00;24,00;13,00;13,00;27,00;10,00;7,00;27,00;17,00;17,00;20,00;10,00;7,00;20,00;13,00;7,00;10,00;13,00;7,00;3,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;27,00;57,38;178,88;57,38;60,75;50,40;61,20;68,40;50,40;12,46;22,85;27,00;20,77;56,00;3,00;23,00;20,00;23,00;17,00;13,00;23,00;7,00;20,00;3,00;0,00;7,00;30,00;20,00;27,00;10,00;3,00;13,00;13,00;0,00;7,00;3,00;7,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00
