Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-11-10;37,00;37,00;18,50;18,50;370,00;9,25;9,25;351,50;9,25;7,40;0,00;214,60;118,40;212,75;0,00;37,00;268,25;9,25;9,25;111,00;4,63;3,36;6,73;100,91;47,09;0,00;0,00;5,00;12,00;3,36;3,36;137,91;0,00;88,39;0,00;41,11;0,00;2,00;0,00;2,00;0,00;0,00;0,00
2019-11-17;23,00;23,00;11,50;11,50;253,00;11,50;0,00;414,00;11,50;3,83;3,83;207,00;153,33;207,00;5,75;23,00;379,50;4,60;4,60;128,80;4,60;6,57;6,57;92,00;36,14;0,00;0,00;0,00;5,00;6,57;3,29;131,43;3,29;88,17;0,00;55,58;2,00;5,00;2,00;0,00;0,00;0,00;0,00
2019-11-24;37,00;37,00;18,50;18,50;481,00;9,25;9,25;277,50;9,25;7,40;3,70;236,80;125,80;129,50;4,63;4,63;240,50;9,25;9,25;101,75;0,00;0,00;3,08;58,58;15,42;0,00;2,00;2,00;0,00;3,36;10,09;154,73;0,00;68,16;0,00;50,63;5,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;29,00;29,00;29,00;14,50;377,00;14,50;14,50;667,00;14,50;7,25;3,63;239,25;123,25;222,33;9,67;19,33;280,33;4,83;0,00;149,83;4,83;0,00;0,00;83,78;19,33;0,00;0,00;7,00;7,00;7,25;0,00;166,75;0,00;80,79;0,00;58,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-12-08;38,00;38,00;38,00;19,00;532,00;19,00;9,50;475,00;9,50;7,60;15,20;266,00;144,40;237,50;0,00;9,50;304,00;9,50;9,50;166,25;14,25;3,17;3,17;107,67;25,33;0,00;7,00;2,00;7,00;20,73;3,45;183,09;3,45;68,00;0,00;46,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;36,00;36,00;18,00;18,00;468,00;36,00;18,00;1080,00;36,00;7,20;7,20;244,80;165,60;312,00;6,00;36,00;444,00;4,50;9,00;238,50;9,00;0,00;16,36;124,36;29,45;2,00;7,00;5,00;10,00;50,40;3,60;223,20;0,00;106,00;22,00;78,00;0,00;19,00;2,00;2,00;0,00;0,00;2,00
2019-12-22;71,00;35,50;35,50;17,75;674,50;11,83;11,83;1088,67;23,67;15,78;7,89;504,89;268,22;557,86;10,14;30,43;679,57;4,44;17,75;190,81;4,44;0,00;9,68;183,95;22,59;6,00;0,00;5,00;19,00;7,10;3,55;330,15;0,00;202,86;8,11;174,46;0,00;11,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;62,00;15,50;31,00;15,50;527,00;10,33;10,33;764,67;20,67;15,50;15,50;519,25;271,25;444,33;0,00;20,67;620,00;8,86;4,43;234,71;4,43;0,00;19,58;179,47;22,84;0,00;13,00;0,00;15,00;13,78;6,89;330,67;0,00;173,60;0,00;155,00;3,00;13,00;0,00;0,00;3,00;0,00;3,00
2020-01-05;41,00;41,00;41,00;20,50;615,00;20,50;10,25;820,00;10,25;8,20;16,40;393,60;205,00;440,75;0,00;30,75;604,75;9,11;9,11;164,00;4,56;0,00;9,46;160,85;28,38;0,00;2,00;2,00;11,00;3,42;3,42;211,83;0,00;133,25;0,00;127,10;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;48,00;48,00;24,00;24,00;672,00;24,00;12,00;888,00;24,00;16,00;24,00;280,00;200,00;393,60;4,80;28,80;489,60;8,73;4,36;200,73;2,18;3,20;6,40;153,60;16,00;0,00;2,00;0,00;9,00;6,86;3,43;226,29;0,00;136,00;0,00;76,00;35,00;13,00;2,00;0,00;0,00;0,00;0,00
2020-01-19;54,00;54,00;27,00;54,00;648,00;27,00;13,50;945,00;27,00;15,43;7,71;308,57;169,71;356,40;5,40;21,60;496,80;9,00;13,50;238,50;0,00;0,00;3,18;158,82;19,06;0,00;2,00;0,00;9,00;16,88;0,00;310,50;0,00;128,00;0,00;106,00;7,00;9,00;2,00;0,00;0,00;0,00;0,00
2020-01-26;47,00;47,00;23,50;23,50;658,00;23,50;11,75;869,50;11,75;7,83;15,67;258,50;156,67;310,20;4,70;28,20;404,20;4,27;12,82;123,91;8,55;0,00;3,36;164,50;26,86;2,00;0,00;2,00;11,00;10,85;3,62;249,46;0,00;145,09;2,04;143,04;2,00;2,00;0,00;0,00;2,00;0,00;0,00
2020-02-02;89,00;44,50;22,25;22,25;667,50;11,13;11,13;756,50;22,25;7,42;7,42;356,00;163,17;356,00;0,00;29,67;464,78;8,90;4,45;195,80;4,45;0,00;9,54;117,61;25,43;0,00;2,00;2,00;9,00;13,69;6,85;256,73;0,00;113,27;0,00;139,57;4,00;16,00;2,00;0,00;0,00;0,00;0,00
2020-02-09;85,00;21,25;21,25;42,50;510,00;14,17;28,33;1105,00;14,17;15,45;7,73;270,45;162,27;297,50;10,63;21,25;393,13;8,95;4,47;152,11;4,47;3,27;9,81;111,15;16,35;4,00;2,00;4,00;4,00;7,08;0,00;166,46;3,54;111,31;4,05;76,90;0,00;13,00;2,00;2,00;0,00;0,00;2,00
2020-02-16;61,00;30,50;30,50;15,25;305,00;10,17;10,17;528,67;20,33;7,63;7,63;251,63;152,50;274,50;0,00;30,50;386,33;4,36;13,07;139,43;4,36;3,21;9,63;128,42;28,89;0,00;2,00;0,00;9,00;6,78;3,39;162,67;0,00;111,83;0,00;67,10;5,00;14,00;0,00;2,00;0,00;0,00;2,00
2020-02-23;28,00;28,00;14,00;14,00;252,00;28,00;14,00;840,00;14,00;14,00;7,00;217,00;147,00;252,00;4,67;28,00;345,33;4,67;2,33;154,00;2,33;0,00;9,33;87,11;31,11;0,00;2,00;0,00;2,00;10,50;7,00;196,00;0,00;106,00;2,00;80,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;22,00;22,00;11,00;22,00;308,00;22,00;11,00;594,00;22,00;7,33;7,33;278,67;183,33;308,00;5,50;11,00;528,00;4,40;4,40;154,00;2,20;3,14;9,43;94,29;28,29;0,00;4,00;2,00;15,00;3,67;0,00;172,33;3,67;90,00;2,00;58,00;2,00;11,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;47,00;47,00;47,00;47,00;4700,00;23,50;23,50;1010,50;23,50;7,83;15,67;783,33;266,33;310,20;4,70;28,20;817,80;8,55;4,27;209,36;4,27;3,13;3,13;112,80;78,33;2,00;6,00;4,00;33,00;3,36;3,36;188,00;3,36;110,35;0,00;71,52;2,00;8,00;2,00;0,00;0,00;2,00;2,00
2020-03-15;14,00;14,00;14,00;14,00;1148,00;7,00;7,00;126,00;7,00;3,50;7,00;175,00;98,00;266,00;7,00;14,00;420,00;2,33;4,67;56,00;0,00;0,00;0,00;49,00;3,50;0,00;0,00;0,00;8,00;7,00;3,50;52,50;3,50;28,00;2,00;18,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00
2020-03-22;10,00;10,00;10,00;10,00;540,00;0,00;10,00;80,00;10,00;0,00;0,00;70,00;90,00;60,00;5,00;10,00;200,00;0,00;0,00;65,00;0,00;0,00;0,00;20,00;3,33;0,00;0,00;0,00;2,00;3,33;0,00;13,33;0,00;12,00;0,00;16,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;12,00;12,00;12,00;12,00;480,00;12,00;0,00;96,00;0,00;6,00;0,00;48,00;54,00;72,00;0,00;12,00;108,00;4,00;0,00;64,00;0,00;0,00;3,00;12,00;0,00;0,00;2,00;0,00;0,00;4,00;4,00;40,00;0,00;8,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00
2020-04-05;13,00;13,00;13,00;13,00;364,00;0,00;0,00;39,00;0,00;3,25;3,25;32,50;45,50;52,00;0,00;13,00;91,00;0,00;0,00;95,33;0,00;0,00;3,25;9,75;3,25;0,00;0,00;0,00;0,00;0,00;0,00;26,00;0,00;11,14;0,00;16,71;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;11,00;11,00;11,00;11,00;176,00;11,00;11,00;66,00;11,00;11,00;0,00;55,00;99,00;22,00;5,50;5,50;66,00;2,75;0,00;71,50;0,00;0,00;0,00;18,33;0,00;0,00;0,00;0,00;2,00;3,67;0,00;25,67;0,00;8,80;0,00;4,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;12,00;0,00;12,00;0,00;144,00;6,00;0,00;36,00;6,00;0,00;0,00;18,00;42,00;36,00;0,00;12,00;84,00;0,00;0,00;60,00;0,00;3,00;0,00;3,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;18,00;0,00;16,00;0,00;14,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;14,00;0,00;14,00;0,00;112,00;7,00;7,00;42,00;0,00;3,50;0,00;21,00;70,00;56,00;7,00;7,00;84,00;2,33;9,33;60,67;2,33;0,00;3,50;17,50;3,50;0,00;0,00;0,00;2,00;0,00;3,50;14,00;0,00;14,00;0,00;18,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;12,00;12,00;12,00;12,00;96,00;6,00;6,00;60,00;6,00;0,00;0,00;24,00;48,00;36,00;0,00;12,00;96,00;4,00;0,00;52,00;0,00;0,00;3,00;24,00;0,00;0,00;0,00;0,00;2,00;4,00;0,00;32,00;0,00;14,00;0,00;4,00;0,00;4,00;0,00;2,00;0,00;0,00;0,00
2020-05-10;20,00;10,00;10,00;0,00;120,00;10,00;10,00;100,00;10,00;6,67;0,00;26,67;60,00;60,00;5,00;10,00;90,00;0,00;0,00;52,00;0,00;0,00;0,00;20,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;50,00;0,00;20,00;0,00;16,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;26,00;13,00;13,00;13,00;78,00;13,00;0,00;130,00;0,00;0,00;4,33;52,00;78,00;34,67;0,00;8,67;130,00;2,17;0,00;56,33;0,00;0,00;0,00;52,00;3,25;0,00;0,00;0,00;2,00;3,71;0,00;44,57;0,00;22,00;0,00;16,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;17,00;17,00;17,00;0,00;102,00;0,00;0,00;102,00;8,50;0,00;0,00;51,00;51,00;42,50;0,00;8,50;85,00;2,13;0,00;80,75;0,00;0,00;0,00;40,80;3,40;0,00;0,00;0,00;0,00;0,00;0,00;51,00;3,40;25,50;0,00;8,50;2,00;6,00;2,00;0,00;0,00;0,00;0,00
