Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;16,00;130,67;2,67;13,33;26,67;8,00;12,00;5,00;4,00;6,00;9,00;1,00;1,00
2019-01-13;25,00;122,22;2,78;22,22;22,22;8,00;8,00;7,00;6,00;4,00;4,00;2,00;3,00
2019-01-20;28,00;142,80;2,80;19,60;25,20;9,00;12,00;10,00;3,00;7,00;6,00;1,00;4,00
2019-01-27;16,00;136,00;2,67;21,33;16,00;9,00;9,00;3,00;4,00;4,00;4,00;1,00;2,00
2019-02-03;15,00;159,00;1,50;24,00;21,00;9,00;13,00;1,00;2,00;5,00;2,00;6,00;2,00
2019-02-10;19,00;138,43;2,71;29,86;19,00;15,00;13,00;3,00;4,00;2,00;3,00;5,00;0,00
2019-02-17;24,00;162,00;0,00;21,00;27,00;12,00;9,00;4,00;5,00;5,00;2,00;2,00;3,00
2019-02-24;21,00;171,00;3,00;36,00;30,00;13,00;11,00;7,00;4,00;7,00;9,00;5,00;4,00
2019-03-03;22,00;148,50;2,75;24,75;22,00;9,00;18,00;0,00;2,00;8,00;7,00;4,00;5,00
2019-03-10;26,00;156,00;2,89;26,00;31,78;15,00;13,00;3,00;5,00;4,00;5,00;3,00;3,00
2019-03-17;25,00;144,44;5,56;19,44;22,22;12,00;8,00;1,00;3,00;7,00;8,00;5,00;4,00
2019-03-24;28,00;168,00;2,80;28,00;22,40;18,00;8,00;1,00;2,00;6,00;2,00;4,00;2,00
2019-03-31;36,00;171,00;3,00;33,00;36,00;22,00;14,00;5,00;3,00;8,00;3,00;6,00;6,00
2019-04-07;46,00;192,63;2,88;40,25;51,75;17,00;18,00;8,00;6,00;10,00;4,00;6,00;4,00
2019-04-14;50,00;294,12;5,88;70,59;58,82;20,00;9,00;4,00;3,00;10,00;6,00;8,00;14,00
2019-04-21;39,00;169,93;2,79;52,93;44,57;13,00;18,00;7,00;3,00;7,00;3,00;5,00;5,00
2019-04-28;40,00;148,57;2,86;51,43;22,86;14,00;14,00;5,00;4,00;7,00;4,00;2,00;4,00
2019-05-05;32,00;130,91;2,91;32,00;20,36;12,00;14,00;3,00;6,00;5,00;7,00;5,00;4,00
2019-05-12;34,00;144,50;2,83;34,00;22,67;18,00;10,00;7,00;8,00;6,00;7,00;5,00;1,00
2019-05-19;37,00;162,23;2,85;31,31;39,85;14,00;19,00;9,00;4,00;4,00;6,00;9,00;3,00
2019-05-26;61,00;159,76;1,45;55,19;43,57;12,00;16,00;7,00;7,00;4,00;5,00;3,00;9,00
2019-06-02;36,00;177,00;0,00;24,00;33,00;17,00;20,00;4,00;6,00;5,00;8,00;4,00;6,00
2019-06-09;48,00;138,35;2,82;28,24;31,06;12,00;12,00;11,00;6,00;8,00;5,00;5,00;7,00
2019-06-16;48,00;141,18;5,65;28,24;31,06;22,00;9,00;10,00;4,00;9,00;9,00;6,00;5,00
2019-06-23;41,00;152,29;2,93;26,36;29,29;19,00;12,00;7,00;7,00;9,00;3,00;2,00;3,00
2019-06-30;45,00;149,06;2,81;22,50;36,56;21,00;12,00;5,00;6,00;9,00;7,00;5,00;1,00
2019-07-07;51,00;153,00;2,83;34,00;39,67;20,00;12,00;4,00;7,00;11,00;5,00;2,00;4,00
2019-07-14;54,00;164,84;5,68;34,11;36,95;23,00;14,00;5,00;6,00;16,00;7,00;6,00;2,00
