Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;100,00;96,49;57,89;107,02;0,00;4,00;0,00;15,00;4,00
2019-01-13;27,00;79,20;36,00;102,60;0,00;15,00;8,00;15,00;8,00
2019-01-20;50,00;68,97;34,48;120,69;0,00;8,00;15,00;4,00;19,00
2019-01-27;19,00;67,36;38,00;82,91;0,00;4,00;19,00;27,00;8,00
2019-02-03;40,00;67,83;50,43;121,74;0,00;16,00;0,00;20,00;36,00
2019-02-10;40,00;59,13;19,13;139,13;0,00;12,00;12,00;24,00;12,00
2019-02-17;36,00;54,86;58,29;121,71;0,00;8,00;20,00;16,00;8,00
2019-02-24;24,00;96,00;66,46;112,62;0,00;8,00;12,00;12,00;8,00
2019-03-03;38,00;47,05;23,52;92,29;3,62;4,00;11,00;4,00;8,00
2019-03-10;31,00;31,00;63,72;82,67;0,00;8,00;8,00;35,00;23,00
2019-03-17;36,00;54,00;19,80;81,00;3,60;4,00;8,00;8,00;0,00
2019-03-24;24,00;42,86;12,00;61,71;3,43;12,00;4,00;24,00;8,00
2019-03-31;48,00;40,89;12,44;76,44;16,00;4,00;0,00;4,00;4,00
2019-04-07;19,00;84,64;25,91;81,18;3,45;4,00;26,00;7,00;0,00
2019-04-14;35,00;78,75;8,75;108,50;0,00;4,00;4,00;9,00;0,00
2019-04-21;44,00;61,60;35,20;95,04;0,00;4,00;13,00;4,00;9,00
2019-04-28;69,00;35,38;7,08;65,46;3,54;11,00;8,00;8,00;0,00
2019-05-05;23,00;19,46;23,00;88,46;0,00;0,00;8,00;0,00;11,00
2019-05-12;39,00;47,86;23,05;86,86;0,00;4,00;8,00;0,00;4,00
2019-05-19;27,00;36,00;19,80;82,80;0,00;8,00;4,00;12,00;4,00
2019-05-26;47,00;47,00;21,69;47,00;0,00;4,00;0,00;17,00;4,00
2019-06-02;31,00;46,50;27,56;80,94;0,00;8,00;12,00;4,00;4,00
2019-06-09;43,00;49,88;22,36;77,40;0,00;4,00;4,00;4,00;12,00
2019-06-16;36,00;36,00;39,43;66,86;8,57;0,00;0,00;8,00;0,00
2019-06-23;38,00;20,73;29,36;82,91;0,00;13,00;17,00;13,00;4,00
2019-06-30;37,00;49,33;21,14;98,67;0,00;4,00;16,00;4,00;0,00
2019-07-07;47,00;56,04;21,69;77,73;12,65;17,00;21,00;17,00;4,00
2019-07-14;27,00;61,20;37,80;64,80;0,00;5,00;9,00;18,00;23,00
2019-07-21;48,00;33,78;28,44;115,56;5,33;0,00;24,00;9,00;14,00
2019-07-28;39,00;83,32;39,00;138,27;0,00;0,00;5,00;15,00;5,00
2019-08-04;32,00;55,11;32,00;128,00;0,00;0,00;14,00;9,00;14,00
2019-08-11;66,00;37,46;28,54;158,76;0,00;8,00;21,00;8,00;8,00
2019-08-18;44,00;56,32;22,88;82,72;3,52;8,00;16,00;0,00;16,00
2019-08-25;44,00;84,48;28,16;123,20;3,52;0,00;8,00;4,00;0,00
2019-09-01;30,00;63,53;49,41;82,94;0,00;0,00;15,00;11,00;4,00
2019-09-08;59,00;28,61;28,61;84,03;3,58;12,00;4,00;8,00;0,00
2019-09-15;31,00;77,50;6,89;93,00;3,44;8,00;4,00;8,00;8,00
2019-09-22;62,00;74,40;42,51;93,89;0,00;0,00;12,00;12,00;4,00
2019-09-29;35,00;59,50;38,50;108,50;0,00;0,00;23,00;4,00;8,00
2019-10-06;43,00;34,40;27,52;142,76;6,88;12,00;8,00;4,00;4,00
2019-10-13;19,00;72,55;34,55;101,91;0,00;4,00;4,00;4,00;12,00
2019-10-20;26,00;58,93;19,07;107,47;0,00;4,00;60,00;4,00;8,00
2019-10-27;33,00;69,47;39,95;109,42;0,00;0,00;22,00;15,00;11,00
2019-11-03;52,00;39,87;46,80;128,27;0,00;19,00;7,00;11,00;7,00
2019-11-10;38,00;74,19;23,52;108,57;0,00;4,00;19,00;7,00;7,00
2019-11-17;48,00;33,78;30,22;101,33;3,56;7,00;48,00;7,00;7,00
2019-11-24;37,00;54,62;7,05;72,24;3,52;15,00;7,00;7,00;11,00
2019-12-01;15,00;58,33;21,67;65,00;3,33;8,00;8,00;11,00;8,00
2019-12-08;52,00;55,47;69,33;98,80;6,93;4,00;19,00;22,00;15,00
2019-12-15;68,00;94,15;29,64;101,13;3,49;4,00;8,00;15,00;8,00
2019-12-22;45,00;98,65;79,62;96,92;8,65;18,00;9,00;18,00;18,00
2019-12-29;79,00;87,78;43,89;114,11;0,00;22,00;0,00;22,00;31,00
2020-01-05;62,00;83,26;51,37;113,37;10,63;22,00;4,00;22,00;4,00
2020-01-12;60,00;56,47;38,82;91,76;14,12;14,00;7,00;28,00;11,00
2020-01-19;57,00;69,47;60,56;108,66;0,00;7,00;4,00;14,00;14,00
2020-01-26;39,00;54,95;46,09;101,05;0,00;4,00;14,00;7,00;11,00
2020-02-02;57,00;60,56;71,25;90,84;0,00;4,00;7,00;14,00;32,00
2020-02-09;47,00;77,73;61,46;84,96;0,00;4,00;18,00;14,00;7,00
2020-02-16;33,00;71,21;27,79;81,63;3,47;14,00;11,00;11,00;14,00
2020-02-23;51,00;58,03;24,62;33,41;0,00;3,00;14,00;7,00;3,00
2020-03-01;24,00;44,57;20,57;82,29;3,43;7,00;14,00;17,00;3,00
2020-03-08;30,00;75,88;22,94;82,94;0,00;7,00;7,00;7,00;3,00
2020-03-15;37,00;29,95;15,86;40,52;3,52;0,00;3,00;7,00;10,00
2020-03-22;35,00;38,50;28,00;50,75;3,50;3,00;13,00;3,00;6,00
2020-03-29;33,00;34,83;23,83;31,17;0,00;0,00;16,00;13,00;13,00
2020-04-05;53,00;17,67;7,07;81,27;0,00;4,00;18,00;7,00;11,00
2020-04-12;25,00;46,43;10,71;110,71;0,00;0,00;14,00;4,00;7,00
2020-04-19;23,00;33,62;7,08;60,15;0,00;10,00;10,00;7,00;0,00
2020-04-26;35,00;28,00;8,75;75,25;7,00;3,00;13,00;0,00;3,00
