Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;60,00;62,22;20,00;40,00;4,44;30,00;4,00;24,00;18,00
2019-01-13;44,00;66,00;15,40;28,60;0,00;51,00;7,00;28,00;13,00
2019-01-20;41,00;53,95;23,74;30,21;0,00;31,00;2,00;31,00;10,00
2019-01-27;49,00;44,55;11,14;33,41;0,00;23,00;2,00;27,00;6,00
2019-02-03;51,00;48,78;13,30;26,61;2,22;20,00;6,00;21,00;7,00
2019-02-10;44,00;66,00;15,40;22,00;2,20;12,00;4,00;22,00;12,00
2019-02-17;35,00;30,63;15,31;32,81;2,19;12,00;5,00;24,00;17,00
2019-02-24;46,00;56,95;17,52;21,90;0,00;15,00;11,00;15,00;13,00
2019-03-03;33,00;28,60;8,80;30,80;0,00;14,00;12,00;14,00;11,00
2019-03-10;29,00;33,46;13,38;24,54;2,23;11,00;2,00;25,00;16,00
2019-03-17;41,00;25,06;11,39;38,72;0,00;12,00;10,00;15,00;14,00
2019-03-24;34,00;38,53;18,13;29,47;0,00;16,00;6,00;24,00;15,00
2019-03-31;30,00;23,57;21,43;25,71;2,14;13,00;4,00;11,00;9,00
2019-04-07;39,00;28,17;13,00;21,67;0,00;11,00;8,00;18,00;6,00
2019-04-14;44,00;28,60;15,40;22,00;2,20;11,00;6,00;17,00;13,00
2019-04-21;44,00;17,60;8,80;26,40;2,20;15,00;3,00;19,00;8,00
2019-04-28;60,00;13,33;17,78;26,67;1,11;7,00;2,00;16,00;15,00
2019-05-05;90,00;19,76;10,98;37,32;2,20;13,00;2,00;8,00;11,00
2019-05-12;51,00;28,83;6,65;17,74;2,22;9,00;7,00;7,00;12,00
2019-05-19;53,00;17,67;8,83;22,08;2,21;15,00;4,00;12,00;11,00
2019-05-26;65,00;19,50;4,33;30,33;1,08;14,00;1,00;11,00;10,00
2019-06-02;38,00;24,59;17,88;35,76;2,24;15,00;4,00;9,00;5,00
2019-06-09;33,00;28,60;11,00;37,40;4,40;9,00;2,00;19,00;7,00
2019-06-16;32,00;22,86;20,57;29,71;2,29;12,00;7,00;21,00;7,00
2019-06-23;38,00;26,82;11,18;33,53;2,24;7,00;4,00;12,00;11,00
2019-06-30;39,00;21,67;10,83;21,67;2,17;8,00;0,00;14,00;10,00
2019-07-07;51,00;22,17;13,30;26,61;0,00;12,00;4,00;15,00;8,00
2019-07-14;25,00;20,83;18,75;22,92;2,08;15,00;3,00;21,00;12,00
2019-07-21;45,00;21,43;19,29;25,71;2,14;10,00;5,00;16,00;17,00
2019-07-28;45,00;27,86;10,71;27,86;0,00;14,00;7,00;17,00;12,00
2019-08-04;48,00;24,00;8,73;91,64;2,18;3,00;2,00;15,00;11,00
2019-08-11;59,00;24,04;6,56;30,59;1,09;15,00;1,00;17,00;18,00
2019-08-18;50,00;23,91;8,70;36,96;8,70;21,00;8,00;11,00;9,00
2019-08-25;68,00;32,90;19,74;26,32;0,00;8,00;1,00;11,00;9,00
2019-09-01;40,00;37,78;22,22;33,33;4,44;13,00;4,00;17,00;12,00
2019-09-08;44,00;26,40;19,80;41,80;2,20;10,00;5,00;12,00;13,00
2019-09-15;40,00;33,33;17,78;33,33;4,44;15,00;4,00;14,00;13,00
2019-09-22;35,00;21,88;17,50;28,44;1,09;23,00;6,00;11,00;11,00
2019-09-29;62,00;35,43;15,50;39,86;2,21;14,00;8,00;14,00;12,00
2019-10-06;60,00;28,89;15,56;28,89;4,44;17,00;11,00;30,00;13,00
2019-10-13;34,00;27,63;19,13;19,13;4,25;13,00;9,00;18,00;6,00
2019-10-20;53,00;28,71;22,08;28,71;1,10;17,00;15,00;19,00;17,00
2019-10-27;30,00;30,00;21,43;23,57;4,29;9,00;1,00;11,00;18,00
2019-11-03;36,00;31,50;22,50;121,50;2,25;16,00;6,00;15,00;7,00
2019-11-10;41,00;34,53;19,42;38,84;2,16;19,00;3,00;21,00;5,00
2019-11-17;37,00;32,65;19,59;28,29;0,00;28,00;10,00;28,00;14,00
2019-11-24;37,00;28,29;26,12;26,12;2,18;21,00;8,00;21,00;10,00
2019-12-01;32,00;25,14;25,14;20,57;4,57;20,00;3,00;12,00;12,00
2019-12-08;44,00;26,40;17,60;33,00;0,00;12,00;9,00;22,00;24,00
2019-12-15;41,00;32,37;21,58;28,05;1,08;25,00;5,00;25,00;21,00
2019-12-22;51,00;33,26;19,96;31,04;4,43;46,00;3,00;31,00;26,00
2019-12-29;57,00;54,81;35,08;26,31;4,38;48,00;5,00;28,00;16,00
2020-01-05;68,00;78,97;32,90;39,48;1,10;62,00;10,00;32,00;18,00
2020-01-12;48,00;67,64;21,82;43,64;2,18;27,00;6,00;25,00;11,00
2020-01-19;38,00;71,53;31,29;33,53;2,24;26,00;4,00;25,00;16,00
2020-01-26;25,00;56,82;20,45;27,27;1,14;14,00;9,00;20,00;13,00
2020-02-02;41,00;53,95;15,11;25,89;4,32;22,00;3,00;27,00;10,00
2020-02-09;66,00;63,80;30,80;26,40;4,40;13,00;9,00;28,00;13,00
2020-02-16;29,00;55,77;24,54;26,77;2,23;21,00;8,00;30,00;13,00
2020-02-23;42,00;50,84;24,32;24,32;1,11;18,00;9,00;17,00;14,00
2020-03-01;32,00;34,13;23,47;29,87;6,40;14,00;10,00;14,00;10,00
2020-03-08;44,00;30,80;15,40;39,60;2,20;14,00;5,00;11,00;14,00
2020-03-15;24,00;17,45;24,00;19,64;2,18;18,00;14,00;14,00;5,00
2020-03-22;40,00;24,44;11,11;28,89;2,22;14,00;13,00;10,00;9,00
2020-03-29;47,00;17,90;11,19;26,86;1,12;12,00;12,00;12,00;10,00
2020-04-05;41,00;28,05;8,63;23,74;1,08;13,00;6,00;23,00;13,00
2020-04-12;50,00;23,91;8,70;28,26;2,17;11,00;4,00;15,00;11,00
2020-04-19;41,00;27,33;20,50;22,78;1,14;18,00;12,00;12,00;11,00
2020-04-26;72,00;28,36;13,09;19,64;4,36;7,00;6,00;12,00;12,00
2020-05-03;42,00;26,53;15,47;17,68;2,21;17,00;15,00;10,00;9,00
2020-05-10;43,00;12,90;12,90;17,20;2,15;16,00;11,00;11,00;10,00
2020-05-17;42,00;19,89;13,26;17,68;4,42;14,00;4,00;13,00;8,00
2020-05-24;43,00;24,89;15,84;18,11;1,13;9,00;6,00;7,00;9,00
2020-05-31;56,00;29,12;20,16;22,40;2,24;14,00;7,00;16,00;11,00
2020-06-07;46,00;28,48;17,52;15,33;4,38;14,00;6,00;15,00;7,00
2020-06-14;49,00;28,95;15,59;26,73;4,45;15,00;13,00;17,00;12,00
2020-06-21;53,00;17,67;19,88;15,46;6,63;12,00;8,00;11,00;12,00
2020-06-28;43,00;40,74;24,89;40,74;1,13;18,00;8,00;18,00;20,00
2020-07-05;49,00;31,18;20,05;31,18;1,11;13,00;10,00;17,00;17,00
2020-07-12;45,00;22,50;18,00;27,00;1,13;12,00;6,00;20,00;10,00
2020-07-19;55,00;24,20;13,20;24,20;4,40;17,00;7,00;14,00;15,00
2020-07-26;46,00;28,48;19,71;19,71;6,57;21,00;3,00;18,00;10,00
2020-08-02;52,00;23,83;13,00;26,00;1,08;17,00;7,00;11,00;11,00
2020-08-09;53,00;28,71;17,67;28,71;4,42;19,00;8,00;18,00;15,00
2020-08-16;47,00;29,91;17,09;27,77;1,07;21,00;7,00;8,00;7,00
2020-08-23;48,00;39,27;15,27;21,82;4,36;20,00;2,00;17,00;14,00
2020-08-30;46,00;30,67;19,71;17,52;1,10;10,00;4,00;13,00;8,00
2020-09-06;40,00;26,67;17,78;57,78;4,44;19,00;8,00;7,00;9,00
2020-09-13;67,00;56,19;12,97;25,94;4,32;10,00;8,00;12,00;9,00
2020-09-20;28,00;34,46;10,77;23,69;4,31;19,00;7,00;15,00;7,00
2020-09-27;42,00;37,58;11,05;26,53;4,42;19,00;7,00;9,00;18,00
2020-10-04;44,00;19,80;15,40;26,40;2,20;25,00;4,00;8,00;46,00
2020-10-11;38,00;24,59;11,18;22,35;4,47;18,00;2,00;11,00;10,00
2020-10-18;39,00;19,50;15,17;19,50;1,08;48,00;5,00;15,00;15,00
2020-10-25;54,00;30,24;8,64;21,60;2,16;27,00;4,00;14,00;13,00
2020-11-01;33,00;17,60;13,20;19,80;2,20;22,00;4,00;7,00;8,00
2020-11-08;36,00;18,00;27,00;13,50;6,75;22,00;4,00;11,00;16,00
2020-11-15;33,00;22,00;17,60;15,40;2,20;15,00;6,00;11,00;11,00
2020-11-22;33,00;24,20;15,40;15,40;2,20;16,00;3,00;17,00;6,00
2020-11-29;35,00;48,13;17,50;17,50;1,09;17,00;6,00;12,00;9,00
2020-12-06;27,00;31,50;18,00;13,50;4,50;23,00;5,00;14,00;9,00
2020-12-13;50,00;17,39;15,22;195,65;2,17;21,00;7,00;6,00;12,00
2020-12-20;48,00;28,36;19,64;218,18;2,18;18,00;5,00;8,00;11,00
2020-12-27;48,00;45,82;8,73;100,36;2,18;64,00;7,00;13,00;8,00
2021-01-03;49,00;60,14;11,14;42,32;2,23;30,00;5,00;15,00;10,00
2021-01-10;66,00;52,80;17,60;41,80;4,40;22,00;3,00;7,00;12,00
2021-01-17;31,00;81,93;17,71;37,64;2,21;35,00;5,00;20,00;17,00
2021-01-24;48,00;45,82;8,73;21,82;2,18;14,00;6,00;12,00;9,00
2021-01-31;49,00;53,45;8,91;26,73;2,23;18,00;5,00;13,00;6,00
2021-02-07;34,00;44,63;6,38;23,38;2,13;14,00;5,00;11,00;12,00
2021-02-14;27,00;56,25;11,25;22,50;2,25;16,00;5,00;15,00;13,00
2021-02-21;27,00;38,25;13,50;22,50;1,13;10,00;4,00;9,00;18,00
2021-02-28;25,00;29,55;15,91;18,18;2,27;28,00;4,00;12,00;15,00
2021-03-07;48,00;26,18;10,91;17,45;2,18;14,00;5,00;10,00;12,00
2021-03-14;52,00;29,39;9,04;22,61;2,26;14,00;8,00;17,00;8,00
2021-03-21;36,00;19,06;6,35;25,41;1,06;16,00;3,00;11,00;5,00
2021-03-28;42,00;17,68;8,84;22,11;2,21;9,00;6,00;6,00;11,00
2021-04-04;83,00;24,03;4,37;21,84;4,37;12,00;3,00;7,00;9,00
2021-04-11;30,00;21,43;8,57;23,57;0,00;12,00;5,00;7,00;12,00
2021-04-18;27,00;9,00;6,75;20,25;4,50;9,00;2,00;11,00;9,00
