Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;30,00;24,00;4,00;26,00;7,00;37,89;6,32;3,16;17,37;3,53;68,82;65,29;19,41;3,16;9,47;47,37;3,16;7,50;9,00;15,00;18,00
2019-01-13;35,00;31,00;6,00;25,00;11,00;46,14;6,36;1,59;17,50;5,25;50,75;63,00;15,75;6,09;9,13;62,39;3,04;46,67;7,29;20,42;18,96
2019-01-20;37,00;24,00;8,00;24,00;10,00;45,04;6,43;3,22;19,30;3,52;54,62;63,43;15,86;9,25;10,79;78,63;1,54;23,68;7,40;22,20;22,20
2019-01-27;37,00;23,00;4,00;16,00;5,00;43,43;4,83;3,22;19,30;1,76;74,00;72,24;12,33;4,63;7,71;72,46;4,63;2,96;53,28;7,40;14,80
2019-02-03;41,00;26,00;5,00;14,00;3,00;45,92;8,20;3,28;26,24;3,57;65,96;80,22;12,48;3,15;6,31;59,92;6,31;4,39;45,39;7,32;11,71
2019-02-10;49,00;32,00;6,00;15,00;5,00;45,84;11,06;1,58;25,29;3,50;63,00;85,75;12,25;4,59;7,66;58,19;7,66;2,88;64,85;10,09;14,41
2019-02-17;49,00;30,00;6,00;16,00;6,00;45,84;12,65;3,16;34,77;8,75;66,50;80,50;14,00;3,06;7,66;65,84;4,59;2,97;56,42;5,94;13,36
2019-02-24;60,00;40,00;8,00;15,00;4,00;48,95;9,47;4,74;26,84;5,14;54,86;80,57;10,29;1,54;3,08;56,92;4,62;5,85;45,37;8,78;11,71
2019-03-03;53,00;35,00;7,00;11,00;3,00;48,18;12,85;4,82;22,48;7,07;45,93;77,73;7,07;3,12;4,68;56,12;7,79;4,42;44,17;8,83;17,67
2019-03-10;46,00;28,00;5,00;18,00;3,00;44,36;14,79;4,93;21,36;3,54;44,23;81,38;8,85;3,17;3,17;47,59;4,76;4,45;46,00;10,39;14,84
2019-03-17;58,00;40,00;5,00;20,00;4,00;54,78;11,28;3,22;24,17;12,30;42,18;79,09;10,55;4,70;6,27;58,00;6,27;5,95;47,59;7,44;13,38
2019-03-24;64,00;37,00;4,00;13,00;6,00;46,40;9,60;4,80;22,40;8,65;44,97;86,49;10,38;3,12;3,12;70,24;7,80;2,91;46,55;8,73;16,00
2019-03-31;53,00;39,00;9,00;27,00;13,00;53,00;11,24;4,82;22,48;21,20;51,23;75,97;15,90;4,68;3,12;73,26;6,24;5,89;8,83;20,61;22,08
2019-04-07;63,00;48,00;6,00;32,00;16,00;61,38;14,54;4,85;25,85;14,00;50,75;89,25;29,75;4,61;1,54;75,29;6,15;10,26;7,33;27,84;27,84
2019-04-14;61,00;49,00;10,00;27,00;17,00;67,42;17,66;6,42;28,89;15,69;66,23;92,37;24,40;7,82;3,13;92,28;4,69;11,90;10,41;35,71;28,27
2019-04-21;66,00;53,00;9,00;39,00;20,00;74,05;17,71;6,44;20,93;12,49;62,43;99,89;19,62;6,29;4,71;69,14;6,29;7,50;9,00;36,00;34,50
2019-04-28;66,00;49,00;10,00;36,00;21,00;62,78;14,49;4,83;19,32;7,14;62,43;98,11;23,19;11,00;3,14;73,86;6,29;13,20;11,73;33,73;30,80
2019-05-05;63,00;41,00;9,00;32,00;17,00;61,38;21,00;6,46;29,08;8,75;43,75;85,75;21,00;9,22;4,61;70,68;7,68;7,33;8,79;29,30;26,37
2019-05-12;51,00;38,00;8,00;25,00;19,00;54,19;12,75;4,78;15,94;5,28;45,72;84,41;17,59;9,27;1,55;69,55;6,18;10,20;7,29;30,60;24,77
2019-05-19;61,00;39,00;6,00;28,00;19,00;57,79;17,66;8,03;19,26;6,97;52,29;73,20;17,43;10,95;3,13;70,38;7,82;7,44;10,41;26,78;26,78
2019-05-26;76,00;46,00;12,00;32,00;20,00;77,62;22,64;4,85;29,11;12,37;70,70;95,44;31,81;7,76;3,10;93,06;7,76;10,23;11,69;35,08;32,15
2019-06-02;47,00;28,00;16,00;34,00;18,00;68,07;12,97;4,86;22,69;6,96;59,19;99,22;22,63;10,97;3,13;108,10;6,27;10,28;11,75;32,31;29,38
2019-06-09;65,00;40,00;12,00;32,00;20,00;63,38;11,38;4,88;27,63;8,78;56,22;91,35;15,81;7,74;3,10;78,93;6,19;7,39;10,34;29,55;33,98
2019-06-16;57,00;38,00;10,00;33,00;18,00;71,66;13,03;4,89;29,31;7,13;58,78;101,53;21,38;4,62;1,54;73,95;6,16;9,00;10,50;34,50;36,00
2019-06-23;49,00;31,00;11,00;37,00;21,00;63,23;14,23;3,16;26,87;10,50;59,50;103,25;26,25;6,13;3,06;85,75;4,59;14,41;7,21;31,71;34,59
2019-06-30;58,00;37,00;13,00;33,00;19,00;93,44;17,72;6,44;30,61;7,03;59,76;101,94;24,61;9,41;4,70;105,03;6,27;14,87;11,90;28,26;46,10
2019-07-07;61,00;42,00;12,00;34,00;23,00;94,71;16,05;6,42;32,11;15,69;85,40;113,29;24,40;9,38;4,69;89,15;7,82;11,62;20,33;31,95;56,64
2019-07-14;81,00;51,00;14,00;35,00;23,00;111,78;19,44;8,10;37,26;12,33;73,96;119,74;28,17;10,90;3,12;107,48;10,90;14,73;13,25;32,40;57,44
2019-07-21;67,00;40,00;15,00;42,00;29,00;102,10;15,95;7,98;43,07;14,11;79,34;134,00;28,21;12,47;4,67;110,63;9,35;22,33;14,89;31,27;62,53
2019-07-28;87,00;53,00;16,00;46,00;29,00;114,39;20,94;8,06;48,33;20,88;85,26;140,94;34,80;15,54;7,77;110,30;17,09;14,75;19,17;32,44;64,88
2019-08-04;94,00;69,00;20,00;59,00;43,00;138,61;25,49;9,56;54,17;20,89;81,81;147,96;34,81;16,95;4,62;126,36;10,79;16,16;20,56;27,91;71,97
2019-08-11;97,00;62,00;20,00;46,00;36,00;130,95;24,25;8,08;53,35;24,69;93,47;160,49;38,80;18,77;3,13;118,90;14,08;14,70;23,52;27,92;77,89
2019-08-18;88,00;56,00;13,00;36,00;26,00;96,00;20,80;14,40;56,00;14,08;77,44;130,24;29,92;15,44;6,18;104,98;7,72;14,67;16,13;33,73;58,67
2019-08-25;70,00;41,00;8,00;30,00;17,00;77,95;11,14;4,77;28,64;14,00;64,75;113,75;26,25;12,44;4,67;76,22;4,67;13,13;13,13;32,08;37,92
2019-09-01;58,00;37,00;8,00;32,00;14,00;48,33;12,89;3,22;16,11;7,03;54,48;98,42;19,33;6,27;3,14;76,81;4,70;14,87;10,41;26,77;31,23
2019-09-08;46,00;24,00;12,00;29,00;17,00;47,59;12,69;1,59;12,69;5,31;60,15;104,38;19,46;10,73;3,07;59,80;3,07;17,81;8,90;26,71;23,74
2019-09-15;43,00;29,00;9,00;25,00;16,00;50,96;9,56;3,19;19,11;5,16;55,04;92,88;17,20;9,21;3,07;66,04;4,61;7,41;10,38;34,10;28,17
2019-09-22;45,00;29,00;10,00;20,00;10,00;35,36;4,82;1,61;14,46;7,20;63,00;91,80;18,00;7,76;3,10;76,03;3,10;12,00;6,00;25,50;21,00
2019-09-29;48,00;30,00;8,00;22,00;12,00;35,20;6,40;4,80;12,80;7,11;51,56;88,89;14,22;7,74;1,55;55,74;1,55;10,50;7,50;25,50;25,50
2019-10-06;38,00;26,00;8,00;21,00;14,00;33,04;8,26;3,30;18,17;5,43;52,48;79,62;12,67;7,92;3,17;58,58;4,75;8,77;5,85;27,77;16,08
2019-10-13;35,00;27,00;10,00;30,00;13,00;31,82;9,55;1,59;15,91;7,00;57,75;75,25;12,25;6,36;3,18;66,82;4,77;8,75;4,38;29,17;16,04
2019-10-20;49,00;31,00;11,00;23,00;12,00;39,20;13,07;3,27;19,60;3,50;57,75;78,75;15,75;7,66;3,06;65,84;3,06;8,91;13,36;37,12;23,76
2019-10-27;39,00;28,00;11,00;23,00;13,00;34,13;6,50;3,25;19,50;7,09;58,50;72,68;14,18;6,24;4,68;65,52;3,12;7,22;7,22;21,67;17,33
2019-11-03;30,00;23,00;14,00;17,00;12,00;30,00;9,47;1,58;14,21;5,29;54,71;67,06;12,35;7,89;7,89;52,11;3,16;9,00;12,00;27,00;12,00
2019-11-10;32,00;23,00;9,00;27,00;11,00;36,80;6,40;1,60;16,00;7,11;60,44;62,22;14,22;7,62;6,10;47,24;3,05;4,36;8,73;37,82;11,64
2019-11-17;23,00;15,00;8,00;15,00;11,00;23,00;4,93;1,64;16,43;3,54;51,31;58,38;12,38;4,60;4,60;49,07;4,60;8,63;7,19;25,88;14,38
2019-11-24;25,00;15,00;10,00;14,00;10,00;28,33;5,00;1,67;13,33;5,36;55,36;53,57;12,50;7,81;6,25;51,56;12,50;5,88;8,82;26,47;11,76
2019-12-01;31,00;17,00;6,00;13,00;15,00;24,47;6,53;1,63;16,32;3,44;53,39;51,67;17,22;6,20;7,75;43,40;1,55;5,90;7,38;22,14;11,81
2019-12-08;31,00;18,00;5,00;18,00;12,00;26,11;4,89;1,63;11,42;3,44;68,89;55,11;12,06;7,75;7,75;54,25;0,78;7,38;8,86;23,62;13,29
2019-12-15;44,00;21,00;8,00;14,00;11,00;27,70;3,26;1,63;13,04;1,76;59,84;61,60;12,32;6,29;6,29;47,14;3,14;7,33;10,27;20,53;16,13
2019-12-22;42,00;32,00;9,00;17,00;17,00;32,31;6,46;3,23;21,00;5,25;82,25;71,75;12,25;7,78;6,22;60,67;4,67;8,69;11,59;36,21;13,03
2019-12-29;38,00;30,00;9,00;24,00;16,00;38,00;6,33;1,58;20,58;5,18;70,82;69,09;12,09;6,08;6,08;57,76;3,04;13,15;13,15;30,69;21,92
2020-01-05;24,00;15,00;7,00;20,00;15,00;43,20;6,40;3,20;19,20;5,14;53,14;60,00;15,43;6,40;8,00;57,60;1,60;9,00;7,50;24,00;16,50
2020-01-12;29,00;17,00;7,00;23,00;13,00;46,72;11,28;4,83;24,17;7,25;59,81;65,25;16,31;8,06;8,06;62,83;3,22;7,63;7,63;22,89;12,21
2020-01-19;28,00;18,00;7,00;25,00;9,00;44,47;8,24;3,29;19,76;7,00;64,75;57,75;15,75;7,78;9,33;60,67;3,11;8,84;8,84;25,05;23,58
2020-01-26;35,00;26,00;7,00;26,00;12,00;46,14;9,55;3,18;17,50;8,75;68,25;71,75;17,50;7,61;6,09;60,87;3,04;8,75;11,67;26,25;18,96
