Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;45,00;900,00;7,50;15,00;15,00;21,00;15,00;39,00;7,00;3,00;2,00;4,00;2,00
2019-01-13;45,00;900,00;7,50;15,00;30,00;22,00;19,00;50,00;8,00;6,00;3,00;8,00;1,00
2019-01-20;49,00;931,00;8,17;16,33;32,67;20,00;19,00;41,00;8,00;4,00;5,00;9,00;3,00
2019-01-27;41,00;779,00;6,83;13,67;27,33;18,00;19,00;47,00;9,00;2,00;5,00;5,00;2,00
2019-02-03;51,00;714,00;6,38;12,75;12,75;25,00;14,00;46,00;5,00;4,00;4,00;5,00;1,00
2019-02-10;50,00;700,00;6,25;12,50;12,50;22,00;22,00;40,00;9,00;5,00;4,00;10,00;3,00
2019-02-17;44,00;909,33;7,33;14,67;29,33;23,00;16,00;47,00;7,00;3,00;1,00;13,00;2,00
2019-02-24;49,00;980,00;8,17;16,33;16,33;21,00;19,00;42,00;10,00;6,00;3,00;7,00;2,00
2019-03-03;54,00;904,50;6,75;13,50;27,00;25,00;15,00;42,00;10,00;8,00;4,00;13,00;1,00
2019-03-10;62,00;1054,00;7,75;15,50;15,50;24,00;26,00;55,00;14,00;4,00;3,00;7,00;1,00
2019-03-17;59,00;944,00;7,38;14,75;29,50;25,00;19,00;41,00;6,00;6,00;4,00;11,00;0,50
2019-03-24;59,00;944,00;7,38;14,75;29,50;16,00;20,00;45,00;9,00;7,00;2,00;11,00;2,00
2019-03-31;59,00;914,50;7,38;14,75;29,50;20,00;27,00;49,00;10,00;7,00;7,00;8,00;3,00
2019-04-07;61,00;915,00;7,63;30,50;15,25;22,00;18,00;42,00;10,00;6,00;1,00;11,00;2,00
2019-04-14;61,00;1525,00;7,63;30,50;15,25;29,00;16,00;46,00;12,00;5,00;3,00;10,00;3,00
2019-04-21;55,00;825,00;6,88;13,75;13,75;23,00;20,00;40,00;9,00;5,00;2,00;14,00;2,00
2019-04-28;69,00;814,20;6,90;13,80;27,60;22,00;20,00;53,00;8,00;3,00;5,00;12,00;3,00
2019-05-05;69,00;883,20;6,90;13,80;27,60;21,00;16,00;52,00;12,00;7,00;3,00;7,00;4,00
2019-05-12;66,00;897,60;6,60;13,20;26,40;29,00;23,00;47,00;10,00;6,00;6,00;15,00;4,00
2019-05-19;78,00;1060,80;15,60;31,20;46,80;29,00;25,00;48,00;11,00;4,00;2,00;12,00;4,00
2019-05-26;74,00;1006,40;7,40;29,60;29,60;29,00;21,00;54,00;9,00;11,00;5,00;9,00;1,00
2019-06-02;81,00;931,50;6,75;13,50;27,00;29,00;22,00;54,00;10,00;5,00;5,00;7,00;0,50
2019-06-09;75,00;1035,00;7,50;15,00;30,00;29,00;24,00;60,00;6,00;4,00;4,00;14,00;1,00
2019-06-16;72,00;1036,80;7,20;14,40;28,80;32,00;21,00;54,00;9,00;4,00;5,00;10,00;3,00
2019-06-23;74,00;1169,20;7,40;14,80;29,60;32,00;29,00;55,00;7,00;7,00;4,00;12,00;2,00
2019-06-30;69,00;938,40;6,90;13,80;41,40;34,00;18,00;63,00;9,00;5,00;5,00;9,00;2,00
2019-07-07;71,00;994,00;7,10;28,40;28,40;26,00;17,00;52,00;11,00;6,00;3,00;8,00;2,00
2019-07-14;64,00;1056,00;16,00;16,00;16,00;24,00;19,00;62,00;8,00;7,00;6,00;12,00;4,00
2019-07-21;67,00;884,40;6,70;13,40;13,40;24,00;23,00;72,00;8,00;8,00;5,00;10,00;2,00
2019-07-28;56,00;854,00;7,00;14,00;14,00;25,00;14,00;65,00;10,00;5,00;4,00;9,00;0,50
2019-08-04;61,00;899,75;7,63;15,25;15,25;24,00;20,00;52,00;11,00;4,00;4,00;10,00;2,00
2019-08-11;66,00;778,80;6,60;26,40;13,20;22,00;24,00;55,00;7,00;8,00;3,00;10,00;3,00
2019-08-18;64,00;832,00;6,40;12,80;25,60;21,00;17,00;57,00;11,00;3,00;4,00;9,00;2,00
2019-08-25;56,00;854,00;7,00;28,00;14,00;24,00;17,00;38,00;12,00;9,00;5,00;11,00;4,00
2019-09-01;73,00;919,80;14,60;29,20;29,20;33,00;29,00;57,00;13,00;7,00;9,00;11,00;1,00
2019-09-08;62,00;976,50;7,75;31,00;31,00;26,00;28,00;59,00;12,00;10,00;4,00;11,00;3,00
2019-09-15;74,00;976,80;7,40;29,60;29,60;27,00;22,00;55,00;11,00;7,00;11,00;9,00;3,00
2019-09-22;66,00;897,60;6,60;26,40;26,40;27,00;23,00;44,00;15,00;10,00;4,00;5,00;5,00
2019-09-29;51,00;841,50;12,75;25,50;25,50;26,00;34,00;52,00;10,00;10,00;7,00;8,00;5,00
2019-10-06;54,00;810,00;6,75;27,00;27,00;30,00;22,00;46,00;14,00;10,00;9,00;5,00;3,00
2019-10-13;47,00;940,00;7,83;31,33;31,33;24,00;23,00;46,00;13,00;14,00;8,00;8,00;3,00
2019-10-20;53,00;795,00;6,63;26,50;39,75;31,00;25,00;44,00;8,00;8,00;4,00;3,00;2,00
2019-10-27;46,00;828,00;7,67;30,67;30,67;26,00;25,00;42,00;13,00;10,00;9,00;10,00;4,00
2019-11-03;49,00;980,00;16,33;49,00;32,67;28,00;19,00;44,00;12,00;8,00;9,00;6,00;2,00
2019-11-10;45,00;810,00;15,00;30,00;15,00;20,00;18,00;44,00;8,00;10,00;8,00;5,00;3,00
