Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;23,00;144,57;1,64;39,43;6,57;10,00;6,00;3,00;3,00;3,00;3,00;1,00;1,00
2019-01-13;22,00;141,43;3,14;40,86;6,29;11,00;5,00;5,00;5,00;4,00;2,00;1,00;0,50
2019-01-20;22,00;125,71;3,14;40,86;6,29;8,00;4,00;3,00;4,00;2,00;3,00;2,00;1,00
2019-01-27;18,00;154,80;1,80;50,40;3,60;11,00;7,00;2,00;3,00;4,00;3,00;1,00;1,00
2019-02-03;14,00;140,00;3,50;56,00;7,00;10,00;6,00;2,00;7,00;3,00;3,00;1,00;1,00
2019-02-10;16,00;147,20;3,20;57,60;3,20;9,00;5,00;1,00;6,00;4,00;4,00;1,00;1,00
2019-02-17;18,00;162,00;1,80;61,20;10,80;7,00;7,00;1,00;5,00;3,00;3,00;0,50;1,00
2019-02-24;16,00;150,40;3,20;57,60;6,40;11,00;7,00;2,00;4,00;3,00;4,00;2,00;1,00
2019-03-03;17,00;166,60;3,40;61,20;6,80;7,00;10,00;2,00;4,00;3,00;3,00;2,00;0,50
2019-03-10;20,00;160,00;3,33;63,33;6,67;11,00;6,00;2,00;8,00;3,00;2,00;3,00;1,00
2019-03-17;22,00;150,86;3,14;59,71;6,29;12,00;7,00;2,00;6,00;4,00;4,00;2,00;1,00
2019-03-24;19,00;152,00;3,17;69,67;3,17;11,00;9,00;2,00;6,00;2,00;2,00;3,00;1,00
2019-03-31;24,00;171,43;3,43;68,57;6,86;12,00;8,00;5,00;4,00;3,00;5,00;3,00;1,00
2019-04-07;37,00;205,18;1,68;74,00;10,09;13,00;7,00;4,00;4,00;3,00;4,00;2,00;1,00
2019-04-14;35,00;318,18;3,18;89,09;6,36;15,00;8,00;4,00;4,00;5,00;3,00;1,00;1,00
2019-04-21;35,00;155,91;3,18;76,36;6,36;15,00;13,00;5,00;4,00;4,00;3,00;2,00;1,00
2019-04-28;30,00;156,67;3,33;76,67;6,67;15,00;10,00;5,00;4,00;3,00;3,00;2,00;0,50
2019-05-05;27,00;155,25;3,38;60,75;6,75;14,00;9,00;7,00;6,00;4,00;2,00;2,00;1,00
2019-05-12;32,00;160,00;3,20;70,40;6,40;15,00;7,00;5,00;6,00;3,00;2,00;2,00;1,00
2019-05-19;29,00;167,56;1,61;74,11;12,89;15,00;6,00;5,00;4,00;3,00;3,00;2,00;2,00
2019-05-26;35,00;155,91;3,18;79,55;9,55;15,00;10,00;4,00;6,00;5,00;2,00;3,00;2,00
2019-06-02;39,00;172,25;3,25;74,75;9,75;16,00;10,00;4,00;5,00;4,00;5,00;2,00;1,00
2019-06-09;38,00;177,33;3,17;79,17;6,33;17,00;10,00;6,00;6,00;5,00;4,00;2,00;2,00
2019-06-16;44,00;165,85;3,38;91,38;10,15;16,00;11,00;6,00;5,00;6,00;3,00;3,00;1,00
2019-06-23;37,00;148,00;3,36;60,55;10,09;21,00;12,00;5,00;8,00;5,00;3,00;4,00;2,00
2019-06-30;38,00;142,50;1,58;60,17;9,50;16,00;10,00;4,00;4,00;5,00;4,00;2,00;1,00
2019-07-07;41,00;157,69;3,15;72,54;6,31;15,00;12,00;4,00;6,00;6,00;3,00;4,00;1,00
2019-07-14;42,00;190,62;3,23;84,00;9,69;16,00;10,00;5,00;4,00;7,00;5,00;4,00;1,00
2019-07-21;48,00;156,80;3,20;73,60;9,60;16,00;7,00;6,00;5,00;4,00;4,00;3,00;1,00
2019-07-28;42,00;187,38;3,23;80,77;9,69;15,00;13,00;4,00;5,00;4,00;3,00;2,00;2,00
2019-08-04;39,00;159,25;3,25;87,75;6,50;19,00;12,00;5,00;6,00;5,00;4,00;4,00;3,00
2019-08-11;46,00;167,57;3,29;92,00;13,14;17,00;9,00;5,00;4,00;5,00;4,00;3,00;2,00
2019-08-18;38,00;161,50;3,17;139,33;9,50;17,00;9,00;4,00;3,00;3,00;3,00;2,00;3,00
2019-08-25;37,00;154,73;3,36;211,91;10,09;20,00;11,00;5,00;6,00;7,00;3,00;3,00;1,00
2019-09-01;40,00;156,67;3,33;70,00;10,00;11,00;10,00;5,00;3,00;4,00;4,00;2,00;1,00
2019-09-08;43,00;158,77;3,31;79,38;9,92;14,00;12,00;4,00;6,00;5,00;5,00;2,00;2,00
2019-09-15;37,00;188,36;3,36;77,36;6,73;14,00;11,00;4,00;6,00;3,00;3,00;3,00;2,00
2019-09-22;30,00;183,33;3,33;76,67;6,67;13,00;7,00;6,00;4,00;4,00;2,00;2,00;1,00
2019-09-29;31,00;227,33;3,44;103,33;10,33;14,00;8,00;5,00;5,00;4,00;2,00;2,00;1,00
2019-10-06;25,00;153,13;3,13;75,00;6,25;16,00;7,00;3,00;4,00;3,00;1,00;2,00;1,00
2019-10-13;22,00;169,71;3,14;62,86;6,29;12,00;8,00;4,00;3,00;4,00;3,00;2,00;1,00
2019-10-20;22,00;160,29;3,14;62,86;6,29;10,00;6,00;4,00;5,00;4,00;2,00;1,00;0,50
2019-10-27;19,00;145,67;3,17;85,50;6,33;10,00;6,00;3,00;5,00;2,00;2,00;1,00;1,00
2019-11-03;17,00;149,60;1,70;57,80;6,80;8,00;7,00;5,00;4,00;3,00;2,00;1,00;1,00
2019-11-10;14,00;147,00;1,75;59,50;7,00;9,00;5,00;2,00;3,00;3,00;3,00;0,50;1,00
2019-11-17;15,00;129,00;1,50;57,00;6,00;7,00;3,00;2,00;5,00;2,00;2,00;1,00;1,00
2019-11-24;17,00;136,00;3,40;61,20;6,80;8,00;5,00;3,00;4,00;3,00;2,00;1,00;0,50
2019-12-01;18,00;126,00;1,50;72,00;6,00;7,00;4,00;3,00;5,00;1,00;3,00;1,00;0,50
2019-12-08;13,00;133,25;1,63;71,50;6,50;6,00;6,00;4,00;3,00;2,00;1,00;1,00;0,50
2019-12-15;16,00;147,20;1,60;70,40;6,40;11,00;6,00;2,00;5,00;3,00;3,00;1,00;1,00
