Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;55,00;470,00;15,00;5,00;20,00;14,00;23,00;9,00;20,00;5,00;10,00;5,00;2,00
2019-01-13;57,00;413,25;9,50;9,50;14,25;19,00;22,00;11,00;16,00;9,00;7,00;5,00;2,00
2019-01-20;54,00;392,73;9,82;9,82;19,64;13,00;23,00;11,00;17,00;5,00;17,00;3,00;1,00
2019-01-27;49,00;372,40;14,70;9,80;19,60;17,00;23,00;7,00;14,00;6,00;8,00;5,00;2,00
2019-02-03;50,00;395,00;10,00;10,00;15,00;15,00;25,00;11,00;15,00;9,00;11,00;4,00;2,00
2019-02-10;50,00;400,00;10,00;5,00;15,00;17,00;22,00;6,00;16,00;7,00;9,00;4,00;3,00
2019-02-17;54,00;392,73;9,82;9,82;14,73;16,00;23,00;10,00;19,00;6,00;8,00;7,00;2,00
2019-02-24;54,00;373,09;9,82;4,91;14,73;16,00;22,00;8,00;14,00;7,00;9,00;5,00;2,00
2019-03-03;57,00;370,50;14,25;9,50;14,25;23,00;26,00;9,00;18,00;9,00;11,00;5,00;1,00
2019-03-10;64,00;388,92;9,85;14,77;14,77;17,00;24,00;6,00;15,00;6,00;9,00;2,00;2,00
2019-03-17;60,00;395,00;10,00;10,00;20,00;19,00;24,00;6,00;12,00;8,00;6,00;3,00;2,00
2019-03-24;59,00;339,25;9,83;9,83;14,75;17,00;24,00;10,00;16,00;5,00;6,00;5,00;1,00
2019-03-31;71,00;326,60;9,47;9,47;18,93;16,00;30,00;11,00;15,00;9,00;9,00;6,00;1,00
2019-04-07;81,00;405,00;14,29;9,53;19,06;22,00;22,00;11,00;16,00;12,00;14,00;3,00;2,00
2019-04-14;68,00;422,57;9,71;9,71;19,43;18,00;26,00;10,00;18,00;9,00;10,00;3,00;2,00
2019-04-21;70,00;345,00;10,00;10,00;15,00;21,00;23,00;10,00;16,00;10,00;7,00;6,00;2,00
2019-04-28;66,00;315,86;9,43;9,43;14,14;23,00;24,00;13,00;15,00;6,00;8,00;7,00;1,00
2019-05-05;84,00;350,82;9,88;9,88;19,76;23,00;32,00;18,00;27,00;9,00;8,00;12,00;1,00
2019-05-12;83,00;346,65;9,76;9,76;19,53;20,00;22,00;12,00;17,00;8,00;10,00;5,00;1,00
2019-05-19;87,00;386,67;9,67;9,67;24,17;25,00;27,00;9,00;16,00;10,00;8,00;9,00;1,00
2019-05-26;79,00;390,06;9,88;9,88;19,75;27,00;26,00;11,00;14,00;7,00;13,00;6,00;3,00
2019-06-02;92,00;387,37;9,68;14,53;19,37;28,00;36,00;15,00;23,00;7,00;15,00;9,00;3,00
2019-06-09;90,00;390,00;15,00;10,00;20,00;31,00;29,00;13,00;21,00;7,00;12,00;10,00;2,00
2019-06-16;96,00;427,20;9,60;14,40;19,20;26,00;36,00;11,00;18,00;11,00;12,00;10,00;2,00
2019-06-23;91,00;435,84;9,58;14,37;33,53;27,00;33,00;13,00;27,00;12,00;10,00;9,00;1,00
2019-06-30;83,00;415,00;9,76;9,76;34,18;29,00;31,00;12,00;16,00;12,00;18,00;6,00;2,00
2019-07-07;89,00;435,11;9,89;9,89;19,78;22,00;32,00;14,00;21,00;11,00;12,00;9,00;2,00
2019-07-14;100,00;409,52;14,29;9,52;23,81;30,00;34,00;15,00;20,00;13,00;13,00;9,00;4,00
2019-07-21;87,00;439,83;14,50;9,67;29,00;27,00;33,00;15,00;22,00;10,00;13,00;10,00;3,00
2019-07-28;70,00;465,00;10,00;10,00;20,00;28,00;29,00;16,00;21,00;10,00;15,00;7,00;3,00
2019-08-04;91,00;421,47;9,58;14,37;14,37;27,00;31,00;16,00;25,00;7,00;16,00;6,00;4,00
2019-08-11;77,00;413,88;14,44;9,63;19,25;28,00;31,00;12,00;19,00;13,00;13,00;7,00;2,00
2019-08-18;82,00;390,71;9,65;9,65;24,12;22,00;33,00;9,00;19,00;12,00;10,00;7,00;2,00
2019-08-25;68,00;383,71;19,43;9,71;19,43;21,00;29,00;8,00;16,00;8,00;13,00;6,00;2,00
2019-09-01;82,00;400,35;19,29;9,65;24,12;25,00;27,00;12,00;18,00;10,00;10,00;8,00;4,00
2019-09-08;77,00;423,50;14,44;14,44;24,06;26,00;27,00;13,00;15,00;9,00;10,00;8,00;2,00
