Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;42,00;325,50;31,50;47,25;78,75;51,22;38,93;25,61;37,90;22,00;34,00;6,00;8,00
2019-01-13;40,00;305,00;25,00;50,00;70,00;49,00;38,00;26,00;39,00;22,00;33,00;6,00;8,00
2019-01-20;38,00;342,00;38,00;48,86;81,43;48,00;40,00;29,00;34,00;24,00;32,00;6,00;7,00
2019-01-27;32,00;330,67;26,67;48,00;64,00;46,00;51,00;17,00;35,00;22,00;30,00;6,00;4,00
2019-02-03;31,00;325,50;25,83;46,50;56,83;50,00;37,00;17,00;37,00;22,00;34,00;6,00;6,00
2019-02-10;31,00;341,00;25,83;46,50;56,83;49,00;39,00;17,00;36,00;23,00;34,00;7,00;5,00
2019-02-17;31,00;351,33;25,83;46,50;62,00;56,00;40,00;15,00;38,00;25,00;34,00;8,00;5,00
2019-02-24;33,00;352,00;27,50;49,50;60,50;64,00;39,00;18,00;39,00;26,00;33,00;8,00;4,00
2019-03-03;31,00;335,83;25,83;56,83;67,17;57,00;45,00;16,00;36,00;30,00;36,00;7,00;5,00
2019-03-10;35,00;330,00;20,00;45,00;55,00;52,00;40,00;14,00;38,00;23,00;33,00;7,00;5,00
2019-03-17;29,00;411,80;23,20;52,20;63,80;59,00;40,00;13,00;34,00;24,00;32,00;7,00;5,00
2019-03-24;36,00;339,43;25,71;51,43;56,57;55,00;38,00;15,00;37,00;24,00;32,00;7,00;5,00
2019-03-31;46,00;373,11;30,67;51,11;86,89;63,00;45,00;31,00;36,00;26,00;46,00;9,00;8,00
2019-04-07;51,00;357,00;30,60;51,00;66,30;66,00;42,00;32,00;38,00;28,00;39,00;9,00;8,00
2019-04-14;57,00;518,18;41,45;46,64;72,55;64,00;46,00;32,00;39,00;28,00;46,00;9,00;9,00
2019-04-21;55,00;370,00;30,00;50,00;70,00;64,00;45,00;30,00;37,00;31,00;32,00;10,00;8,00
2019-04-28;52,00;353,60;31,20;46,80;62,40;66,00;41,00;33,00;37,00;26,00;34,00;7,00;9,00
2019-05-05;50,00;350,00;33,33;50,00;66,67;63,27;41,84;31,63;36,73;24,00;31,00;8,00;9,00
2019-05-12;52,00;312,00;26,00;46,80;67,60;58,00;40,00;29,00;34,00;25,00;32,00;8,00;8,00
2019-05-19;50,00;320,00;30,00;45,00;75,00;57,00;42,00;30,00;34,00;25,00;29,00;8,00;8,00
2019-05-26;52,00;364,00;31,20;52,00;72,80;63,00;46,00;31,00;38,00;28,00;31,00;10,00;9,00
2019-06-02;58,00;379,64;31,64;47,45;73,82;65,12;46,81;31,54;38,67;29,00;33,00;10,00;9,00
2019-06-09;60,00;398,18;32,73;54,55;76,36;68,00;46,00;33,00;37,00;29,00;32,00;12,00;8,00
2019-06-16;66,00;390,92;35,54;50,77;71,08;70,06;45,69;27,42;39,60;30,00;34,00;11,00;9,00
2019-06-23;67,00;407,15;30,92;51,54;77,31;75,00;45,00;32,00;39,00;32,00;34,00;12,00;10,00
2019-06-30;66,00;390,92;35,54;50,77;81,23;77,00;45,00;33,00;39,00;31,00;35,00;12,00;12,00
2019-07-07;66,00;385,85;35,54;50,77;76,15;79,00;48,00;32,00;40,00;35,00;34,00;14,00;11,00
2019-07-14;67,00;391,69;36,08;46,38;72,15;80,00;50,00;30,00;40,00;35,00;36,00;15,00;9,00
2019-07-21;72,00;411,43;30,86;51,43;77,14;84,17;54,76;34,48;41,58;37,00;37,00;14,00;8,00
2019-07-28;74,00;412,29;37,00;58,14;79,29;93,00;52,00;34,00;44,00;42,00;42,00;12,00;10,00
2019-08-04;81,00;442,80;37,80;59,40;81,00;95,00;55,00;35,00;46,00;47,00;43,00;12,00;11,00
2019-08-11;85,00;430,31;42,50;58,44;79,69;95,00;63,00;37,00;48,00;52,00;46,00;14,00;10,00
2019-08-18;73,00;385,86;36,50;67,79;73,00;89,22;55,76;34,47;45,63;41,00;36,00;11,00;9,00
2019-08-25;64,00;378,67;42,67;69,33;69,33;73,14;47,75;33,52;40,63;31,00;35,00;11,00;10,00
2019-09-01;66,00;360,46;35,54;55,85;66,00;67,00;46,00;32,00;39,00;31,00;33,00;9,00;9,00
2019-09-08;60,00;387,27;38,18;60,00;76,36;63,00;43,00;31,00;36,00;28,00;33,00;9,00;8,00
2019-09-15;57,00;367,91;31,09;57,00;72,55;63,00;46,00;31,00;40,00;28,00;33,00;9,00;7,00
2019-09-22;53,00;365,70;37,10;53,00;74,20;56,00;47,00;30,00;39,00;26,00;33,00;9,00;9,00
2019-09-29;50,00;365,00;30,00;55,00;65,00;62,00;43,00;30,00;35,00;30,00;31,00;7,00;7,00
2019-10-06;49,00;381,11;32,67;59,89;70,78;56,00;43,00;28,00;36,00;23,00;30,00;8,00;7,00
2019-10-13;53,00;386,90;37,10;63,60;79,50;59,00;45,00;30,00;41,00;25,00;33,00;8,00;8,00
2019-10-20;57,00;393,82;36,27;62,18;77,73;61,00;47,00;29,00;40,00;32,00;37,00;8,00;9,00
2019-10-27;51,00;397,80;35,70;56,10;71,40;87,72;46,92;30,60;39,78;26,00;36,00;8,00;10,00
2019-11-03;47,00;355,11;36,56;57,44;73,11;50,00;42,00;28,00;35,00;25,00;32,00;7,00;9,00
2019-11-10;43,00;344,00;32,25;59,13;75,25;50,00;39,00;29,00;35,00;24,00;29,00;6,00;9,00
2019-11-17;46,00;316,89;30,67;56,22;66,44;44,00;36,00;25,00;34,00;21,00;27,00;5,00;6,00
2019-11-24;43,00;322,50;32,25;86,00;86,00;48,00;36,00;27,00;33,00;22,00;29,00;6,00;7,00
2019-12-01;49,00;337,56;27,22;70,78;70,78;43,00;35,00;28,00;39,00;20,00;29,00;5,00;8,00
2019-12-08;46,00;327,11;35,78;61,33;61,33;48,00;39,00;28,00;35,00;28,00;29,00;5,00;7,00
2019-12-15;55,00;363,00;33,00;71,50;77,00;49,00;46,00;28,00;36,00;24,00;31,00;6,00;8,00
2019-12-22;53,00;392,20;31,80;58,30;79,50;56,06;39,75;28,54;36,69;24,00;33,00;8,00;8,00
2019-12-29;49,00;402,89;32,67;54,44;76,22;53,00;41,00;31,00;40,00;24,00;34,00;7,00;7,00
2020-01-05;46,00;311,78;30,67;46,00;76,67;61,00;43,00;28,00;41,00;23,00;34,00;6,00;7,00
2020-01-12;47,00;339,44;31,33;47,00;73,11;54,00;41,00;27,00;36,00;22,00;37,00;7,00;8,00
2020-01-19;44,00;352,00;33,00;49,50;77,00;53,00;41,00;27,00;41,00;25,00;35,00;6,00;7,00
2020-01-26;44,00;341,00;44,00;55,00;71,50;56,00;37,00;26,00;35,00;22,00;32,00;6,00;7,00
2020-02-02;44,00;352,00;33,00;55,00;77,00;57,00;41,00;30,00;46,00;24,00;35,00;6,00;8,00
2020-02-09;47,00;339,44;36,56;52,22;73,11;60,00;43,00;27,00;39,00;27,00;34,00;8,00;8,00
2020-02-16;50,00;383,33;38,89;55,56;100,00;65,00;43,00;31,00;40,00;29,00;38,00;8,00;9,00
2020-02-23;46,00;337,33;30,67;51,11;71,56;55,00;41,00;26,00;37,00;30,00;32,00;6,00;7,00
2020-03-01;41,00;292,13;25,63;46,13;61,50;48,00;37,00;29,00;30,00;23,00;28,00;7,00;7,00
2020-03-08;58,00;300,55;21,09;42,18;52,73;43,00;30,00;26,00;29,00;20,00;25,00;7,00;7,00
2020-03-15;30,00;150,00;10,00;25,00;25,00;22,00;14,00;15,00;18,00;11,00;13,00;3,00;5,00
2020-03-22;14,00;74,67;4,67;14,00;14,00;14,00;9,00;12,00;9,00;6,00;7,00;2,00;3,00
2020-03-29;13,00;65,00;4,33;13,00;13,00;14,00;9,00;12,00;9,00;6,00;7,00;2,00;3,00
