Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;72,00;6,00;7,00;2,00;8,00;7,00;1,00;15,00;5,00;15,00;13,00;7,00;19,00;0,00;9,00;4,00;9,00;0,00;4,00;7,00;12,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-01-13;77,00;6,00;5,00;4,00;10,00;4,00;5,00;25,00;0,00;13,00;8,00;14,00;27,00;0,00;11,00;1,00;12,00;0,00;4,00;0,00;20,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;65,00;4,00;10,00;4,00;4,00;5,00;0,00;18,00;2,00;15,00;17,00;7,00;20,00;0,00;14,00;0,00;13,00;0,00;2,00;4,00;11,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;69,00;6,00;4,00;5,00;7,00;7,00;5,00;21,00;5,00;22,00;13,00;6,00;16,00;1,00;5,00;1,00;13,00;0,00;5,00;5,00;14,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;75,00;4,00;2,00;1,00;2,00;4,00;2,00;17,00;1,00;10,00;22,00;11,00;17,00;0,00;6,00;5,00;9,00;0,00;6,00;2,00;17,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;79,00;6,00;9,00;1,00;6,00;2,00;2,00;6,00;4,00;10,00;12,00;11,00;20,00;1,00;9,00;5,00;5,00;0,00;2,00;1,00;17,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;69,00;9,00;2,00;0,00;2,00;10,00;4,00;14,00;1,00;12,00;9,00;16,00;11,00;1,00;6,00;2,00;9,00;0,00;4,00;4,00;11,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;63,00;4,00;5,00;2,00;10,00;0,00;5,00;17,00;0,00;9,00;5,00;9,00;10,00;0,00;4,00;4,00;7,00;0,00;5,00;0,00;9,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;53,00;3,00;7,00;2,00;8,00;3,00;2,00;17,00;3,00;7,00;10,00;2,00;5,00;0,00;3,00;2,00;6,00;1,00;0,00;3,00;10,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;77,00;5,00;12,00;1,00;7,00;2,00;0,00;9,00;1,00;6,00;9,00;7,00;6,00;0,00;9,00;1,00;5,00;0,00;2,00;2,00;5,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;61,00;5,00;7,00;2,00;2,00;4,00;2,00;5,00;0,00;9,00;5,00;1,00;10,00;0,00;9,00;0,00;1,00;0,00;1,00;1,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;46,00;4,00;4,00;0,00;5,00;1,00;1,00;6,00;2,00;10,00;5,00;5,00;5,00;1,00;0,00;0,00;6,00;0,00;1,00;4,00;5,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00
2019-03-31;45,00;6,00;4,00;0,00;4,00;2,00;1,00;9,00;0,00;9,00;9,00;4,00;12,00;0,00;4,00;2,00;4,00;0,00;4,00;1,00;9,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;37,00;1,00;1,00;1,00;3,00;2,00;2,00;12,00;1,00;5,00;3,00;5,00;7,00;0,00;3,00;2,00;1,00;0,00;2,00;0,00;3,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00
2019-04-14;49,00;5,00;7,00;3,00;1,00;0,00;0,00;15,00;0,00;3,00;7,00;4,00;1,00;0,00;1,00;0,00;4,00;0,00;3,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;64,00;4,00;4,00;0,00;4,00;0,00;0,00;1,00;1,00;4,00;7,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;34,00;0,00;1,00;0,00;0,00;0,00;1,00;2,00;0,00;1,00;2,00;2,00;2,00;0,00;1,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-05-05;44,00;2,00;2,00;0,00;4,00;1,00;0,00;1,00;0,00;1,00;4,00;5,00;2,00;0,00;0,00;1,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;36,00;6,00;1,00;1,00;1,00;0,00;0,00;2,00;0,00;4,00;8,00;0,00;5,00;0,00;1,00;1,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;34,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;6,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
2019-05-26;56,00;0,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;4,00;10,00;4,00;4,00;0,00;1,00;1,00;4,00;0,00;1,00;1,00;5,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;50,00;0,00;5,00;0,00;0,00;1,00;0,00;1,00;0,00;6,00;4,00;1,00;4,00;0,00;4,00;0,00;6,00;0,00;2,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-06-09;51,00;0,00;1,00;5,00;5,00;0,00;0,00;1,00;0,00;2,00;6,00;1,00;12,00;0,00;0,00;0,00;10,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-06-16;41,00;1,00;1,00;1,00;6,00;2,00;0,00;4,00;1,00;1,00;9,00;4,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;60,00;1,00;4,00;0,00;3,00;0,00;0,00;1,00;0,00;1,00;3,00;4,00;10,00;0,00;0,00;1,00;3,00;1,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;46,00;1,00;1,00;8,00;0,00;0,00;0,00;3,00;0,00;1,00;28,00;6,00;3,00;0,00;1,00;3,00;6,00;1,00;3,00;0,00;4,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;60,00;0,00;0,00;1,00;3,00;1,00;0,00;1,00;1,00;5,00;31,00;4,00;9,00;1,00;1,00;1,00;8,00;0,00;1,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-07-14;82,00;3,00;8,00;3,00;0,00;0,00;0,00;6,00;0,00;3,00;8,00;4,00;3,00;0,00;0,00;3,00;6,00;1,00;0,00;0,00;1,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00
2019-07-21;89,00;9,00;6,00;6,00;12,00;0,00;1,00;3,00;0,00;7,00;10,00;6,00;1,00;0,00;0,00;0,00;3,00;4,00;1,00;1,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-07-28;77,00;0,00;4,00;4,00;4,00;2,00;0,00;6,00;0,00;6,00;6,00;6,00;10,00;0,00;4,00;0,00;4,00;0,00;3,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;77,00;4,00;3,00;1,00;3,00;0,00;0,00;4,00;0,00;4,00;3,00;7,00;3,00;1,00;1,00;1,00;3,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;80,00;4,00;3,00;3,00;3,00;3,00;0,00;6,00;3,00;3,00;8,00;6,00;5,00;0,00;0,00;0,00;3,00;1,00;1,00;1,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;85,00;0,00;5,00;1,00;7,00;2,00;0,00;1,00;0,00;7,00;10,00;10,00;1,00;0,00;2,00;1,00;1,00;1,00;2,00;1,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;74,00;0,00;2,00;0,00;6,00;1,00;0,00;2,00;0,00;6,00;7,00;7,00;9,00;0,00;0,00;0,00;5,00;1,00;0,00;1,00;1,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;74,00;1,00;0,00;0,00;1,00;1,00;0,00;1,00;1,00;2,00;2,00;8,00;3,00;0,00;7,00;1,00;2,00;1,00;0,00;0,00;5,00;0,00;3,00;2,00;0,00;0,00;0,00;0,00
2019-09-08;64,00;2,00;2,00;0,00;2,00;1,00;1,00;6,00;0,00;2,00;1,00;8,00;7,00;0,00;1,00;1,00;2,00;0,00;1,00;2,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;44,00;2,00;7,00;0,00;0,00;1,00;1,00;1,00;1,00;7,00;2,00;4,00;4,00;0,00;4,00;0,00;2,00;0,00;0,00;1,00;4,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-09-22;52,00;2,00;2,00;1,00;5,00;1,00;0,00;2,00;1,00;6,00;1,00;4,00;4,00;0,00;1,00;0,00;5,00;0,00;1,00;1,00;6,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;46,00;4,00;0,00;4,00;2,00;2,00;1,00;1,00;1,00;4,00;2,00;1,00;4,00;0,00;2,00;0,00;2,00;0,00;1,00;1,00;6,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-10-06;52,00;1,00;2,00;1,00;2,00;1,00;0,00;0,00;1,00;6,00;2,00;7,00;2,00;0,00;1,00;1,00;1,00;0,00;2,00;1,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;60,00;5,00;2,00;0,00;2,00;1,00;0,00;1,00;0,00;0,00;5,00;1,00;4,00;0,00;0,00;1,00;4,00;0,00;1,00;1,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;60,00;1,00;3,00;1,00;1,00;2,00;3,00;5,00;0,00;6,00;2,00;2,00;6,00;0,00;5,00;1,00;1,00;0,00;1,00;0,00;10,00;0,00;2,00;0,00;0,00;0,00;1,00;0,00
2019-10-27;58,00;2,00;5,00;1,00;1,00;0,00;1,00;7,00;0,00;2,00;7,00;1,00;1,00;0,00;6,00;0,00;2,00;0,00;0,00;2,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;40,00;7,00;1,00;3,00;5,00;1,00;1,00;3,00;5,00;6,00;6,00;3,00;2,00;0,00;1,00;1,00;5,00;0,00;1,00;1,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;42,00;3,00;1,00;0,00;10,00;2,00;1,00;8,00;2,00;5,00;5,00;5,00;3,00;0,00;2,00;0,00;2,00;0,00;1,00;2,00;8,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-11-17;55,00;6,00;5,00;2,00;3,00;3,00;1,00;3,00;0,00;5,00;6,00;6,00;5,00;0,00;0,00;0,00;1,00;1,00;3,00;1,00;11,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;42,00;4,00;3,00;2,00;7,00;2,00;2,00;11,00;4,00;13,00;6,00;6,00;3,00;1,00;2,00;1,00;2,00;0,00;1,00;1,00;7,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;61,00;6,00;9,00;0,00;5,00;3,00;3,00;8,00;1,00;10,00;7,00;5,00;10,00;1,00;8,00;2,00;7,00;0,00;2,00;3,00;10,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;70,00;5,00;2,00;1,00;8,00;3,00;2,00;18,00;0,00;13,00;5,00;8,00;7,00;0,00;5,00;3,00;6,00;0,00;2,00;5,00;13,00;1,00;3,00;1,00;1,00;0,00;0,00;0,00
2019-12-15;63,00;4,00;2,00;1,00;6,00;1,00;0,00;20,00;4,00;14,00;7,00;5,00;5,00;0,00;5,00;2,00;2,00;0,00;4,00;5,00;14,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;100,00;8,00;3,00;4,00;4,00;4,00;1,00;15,00;1,00;14,00;14,00;4,00;26,00;0,00;15,00;4,00;10,00;0,00;1,00;7,00;21,00;3,00;11,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;89,00;7,00;5,00;1,00;15,00;4,00;3,00;20,00;3,00;23,00;9,00;11,00;24,00;0,00;18,00;1,00;12,00;1,00;3,00;1,00;28,00;0,00;7,00;1,00;0,00;0,00;0,00;0,00
2020-01-05;76,00;4,00;4,00;2,00;2,00;9,00;4,00;20,00;3,00;18,00;9,00;12,00;23,00;0,00;8,00;0,00;7,00;1,00;6,00;4,00;22,00;1,00;6,00;2,00;0,00;0,00;0,00;0,00
2020-01-12;64,00;9,00;2,00;1,00;5,00;5,00;1,00;22,00;1,00;11,00;20,00;10,00;27,00;0,00;4,00;2,00;8,00;2,00;8,00;1,00;20,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00
2020-01-19;48,00;7,00;3,00;1,00;7,00;1,00;2,00;18,00;2,00;18,00;8,00;2,00;23,00;1,00;1,00;2,00;9,00;0,00;3,00;3,00;13,00;0,00;4,00;2,00;0,00;0,00;0,00;0,00
2020-01-26;68,00;10,00;4,00;6,00;9,00;0,00;2,00;11,00;0,00;10,00;12,00;10,00;13,00;0,00;8,00;2,00;7,00;0,00;2,00;1,00;17,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;90,00;10,00;8,00;3,00;10,00;2,00;4,00;17,00;0,00;16,00;17,00;14,00;14,00;0,00;2,00;0,00;7,00;0,00;4,00;1,00;9,00;0,00;4,00;1,00;0,00;0,00;0,00;0,00
2020-02-09;96,00;10,00;3,00;1,00;4,00;5,00;2,00;21,00;0,00;21,00;12,00;16,00;21,00;0,00;13,00;0,00;9,00;2,00;3,00;8,00;25,00;1,00;3,00;0,00;1,00;0,00;0,00;0,00
2020-02-16;61,00;9,00;4,00;3,00;4,00;2,00;1,00;14,00;1,00;11,00;8,00;7,00;10,00;0,00;8,00;1,00;6,00;2,00;1,00;2,00;11,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-02-23;45,00;6,00;7,00;0,00;3,00;4,00;3,00;15,00;1,00;9,00;6,00;7,00;20,00;0,00;8,00;2,00;3,00;0,00;3,00;4,00;11,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;53,00;4,00;4,00;0,00;3,00;1,00;1,00;11,00;1,00;12,00;6,00;6,00;8,00;0,00;8,00;0,00;2,00;1,00;2,00;2,00;10,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00
2020-03-08;43,00;6,00;6,00;1,00;9,00;7,00;2,00;15,00;2,00;7,00;9,00;8,00;14,00;0,00;4,00;1,00;5,00;0,00;7,00;9,00;11,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
