Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;49,00;24,50;7,21;24,50;5,76;19,00;8,00;18,00;1,00;4,00;4,00;4,00;3,00;3,00;1,00;1,00;1,00;1,00;0,50;0,50;1,00
2019-01-13;47,00;22,03;7,34;24,97;7,34;19,00;7,00;21,00;1,00;4,00;4,00;4,00;3,00;4,00;1,00;1,00;1,00;1,00;0,50;0,50;1,00
2019-01-20;45,00;24,68;7,26;26,13;7,26;20,00;7,00;19,00;1,00;3,00;3,00;4,00;2,00;3,00;1,00;1,00;2,00;1,00;0,50;0,50;1,00
2019-01-27;38,00;23,38;8,77;23,38;7,31;17,00;8,00;21,00;2,00;4,00;4,00;5,00;3,00;3,00;1,00;1,00;2,00;1,00;0,50;0,50;1,00
2019-02-03;37,00;26,64;10,36;25,16;7,40;18,00;9,00;22,00;2,00;3,00;4,00;5,00;3,00;4,00;1,00;1,00;2,00;1,00;1,00;1,00;1,00
2019-02-10;36,00;27,36;10,08;30,24;7,20;20,00;9,00;22,00;2,00;4,00;6,00;6,00;3,00;4,00;1,00;2,00;3,00;2,00;1,00;1,00;1,00
2019-02-17;36,00;33,12;12,96;31,68;10,08;22,00;10,00;21,00;2,00;5,00;6,00;5,00;5,00;5,00;1,00;2,00;3,00;3,00;1,00;1,00;2,00
2019-02-24;39,00;31,78;11,56;28,89;10,11;21,00;9,00;22,00;2,00;5,00;6,00;5,00;4,00;6,00;1,00;2,00;3,00;3,00;1,00;1,00;1,00
2019-03-03;37,00;29,60;11,84;28,12;10,36;20,00;10,00;23,00;1,00;5,00;5,00;5,00;4,00;4,00;2,00;1,00;2,00;2,00;0,50;1,00;1,00
2019-03-10;41,00;25,45;9,90;25,45;9,90;22,00;10,00;23,00;2,00;4,00;4,00;5,00;5,00;5,00;1,00;2,00;2,00;2,00;1,00;1,00;1,00
2019-03-17;34,00;31,04;11,83;29,57;8,87;20,00;10,00;22,00;2,00;5,00;6,00;5,00;5,00;6,00;1,00;2,00;3,00;2,00;0,50;1,00;1,00
2019-03-24;42,00;28,97;14,48;26,07;10,14;22,00;10,00;23,00;2,00;5,00;6,00;6,00;5,00;7,00;1,00;2,00;3,00;1,00;0,50;1,00;1,00
2019-03-31;54,00;36,49;14,59;30,65;11,68;24,00;10,00;23,00;2,00;6,00;5,00;7,00;5,00;6,00;2,00;2,00;3,00;3,00;1,00;1,00;2,00
2019-04-07;60,00;33,66;20,49;32,20;14,63;29,00;12,00;26,00;2,00;7,00;6,00;9,00;7,00;6,00;2,00;3,00;3,00;3,00;1,00;1,00;2,00
2019-04-14;67,00;39,91;24,23;39,91;19,96;30,00;12,00;30,00;3,00;8,00;8,00;8,00;8,00;8,00;2,00;4,00;4,00;5,00;1,00;1,00;2,00
2019-04-21;65,00;41,89;23,11;36,11;18,78;31,00;14,00;31,00;2,00;7,00;6,00;10,00;7,00;9,00;2,00;3,00;4,00;6,00;1,00;1,00;2,00
2019-04-28;61,00;39,21;21,79;36,31;15,98;28,00;14,00;27,00;2,00;7,00;7,00;10,00;8,00;9,00;2,00;3,00;4,00;4,00;1,00;1,00;1,00
2019-05-05;58,00;36,25;17,40;29,00;13,05;26,00;12,00;29,00;1,00;6,00;6,00;9,00;6,00;7,00;2,00;2,00;3,00;3,00;1,00;0,50;1,00
2019-05-12;61,00;36,31;15,98;29,05;14,52;27,00;16,00;27,00;2,00;7,00;6,00;11,00;5,00;6,00;2,00;2,00;3,00;3,00;1,00;1,00;1,00
2019-05-19;59,00;37,41;20,15;31,66;20,15;27,00;16,00;27,00;2,00;7,00;5,00;10,00;7,00;8,00;2,00;2,00;4,00;4,00;1,00;1,00;1,00
