Campings;FR;BE;CH;DE;ES;IT;NL;GB;US
2019-08-11;13,00;43,00;25,00;18,00;46,00;33,80;127,40;15,60;18,20
2019-08-18;13,00;54,00;17,00;18,00;35,00;18,20;153,40;23,40;15,60
2019-08-25;7,00;33,00;21,00;14,00;21,00;11,67;100,33;14,00;16,33
2019-09-01;6,00;16,00;12,00;15,00;17,00;12,00;78,00;12,00;15,00
2019-09-08;6,00;14,00;19,00;13,00;9,00;10,00;44,00;6,00;8,00
2019-09-15;5,00;18,00;15,00;10,00;7,00;5,00;55,00;7,50;10,00
2019-09-22;3,00;14,00;16,00;7,00;9,00;6,00;51,00;6,00;12,00
2019-09-29;2,00;13,00;5,00;11,00;6,00;2,00;24,00;6,00;8,00
2019-10-06;2,00;14,00;4,00;7,00;9,00;2,00;28,00;4,00;6,00
2019-10-13;2,00;10,00;9,00;6,00;8,00;2,00;32,00;4,00;6,00
2019-10-20;2,00;9,00;11,00;7,00;6,00;1,00;34,00;4,00;6,00
2019-10-27;2,00;13,00;3,00;6,00;7,00;2,00;24,00;4,00;4,00
2019-11-03;2,00;14,00;5,00;6,00;4,00;2,00;28,00;4,00;4,00
2019-11-10;1,00;13,00;6,00;5,00;3,00;2,00;30,00;2,00;4,00
2019-11-17;1,00;9,00;5,00;6,00;5,00;2,00;24,00;2,00;4,00
2019-11-24;1,00;11,00;3,00;5,00;3,00;1,00;22,00;2,00;4,00
2019-12-01;1,00;9,00;5,00;4,00;6,00;2,00;24,00;2,00;2,00
2019-12-08;1,00;17,00;6,00;4,00;3,00;2,00;26,00;2,00;2,00
2019-12-15;1,00;8,00;5,00;5,00;4,00;1,00;13,00;1,00;1,00
2019-12-22;2,00;18,00;13,00;9,00;5,00;2,00;46,00;4,00;4,00
2019-12-29;4,00;11,00;13,00;8,00;4,00;2,00;62,00;6,00;6,00
2020-01-05;3,00;9,00;13,00;10,00;7,00;6,00;84,00;12,00;9,00
2020-01-12;2,00;18,00;19,00;9,00;7,00;4,00;72,00;6,00;6,00
2020-01-19;3,00;23,00;6,00;10,00;8,00;6,00;90,00;12,00;9,00
2020-01-26;3,00;21,00;5,00;9,00;8,00;6,00;75,00;6,00;9,00
2020-02-02;2,00;16,00;9,00;8,00;8,00;2,00;52,00;6,00;6,00
2020-02-09;2,00;16,00;11,00;7,00;10,00;4,00;44,00;4,00;6,00
2020-02-16;4,00;15,00;13,00;9,00;10,00;4,00;48,00;6,00;6,00
2020-02-23;3,00;14,00;12,00;7,00;11,00;3,00;57,00;9,00;9,00
2020-03-01;3,00;12,00;9,00;8,00;7,00;6,00;57,00;9,00;9,00
2020-03-08;2,00;12,00;10,00;7,00;5,00;1,00;32,00;4,00;8,00
2020-03-15;1,00;7,00;7,00;5,00;2,00;1,00;22,00;2,00;6,00
2020-03-22;1,00;5,00;2,00;3,00;2,00;2,00;40,00;2,00;4,00
2020-03-29;2,00;8,00;5,00;4,00;1,00;1,00;36,00;2,00;4,00
2020-04-05;1,00;9,00;4,00;3,00;2,00;2,00;24,00;2,00;4,00
2020-04-12;2,00;17,00;10,00;4,00;3,00;1,00;30,00;4,00;4,00
2020-04-19;2,00;13,00;8,00;4,00;2,00;2,00;46,00;2,00;6,00
2020-04-26;1,00;8,00;13,00;5,00;2,00;2,00;56,00;2,00;8,00
2020-05-03;2,00;3,00;21,00;10,00;6,00;2,00;102,00;2,00;10,00
2020-05-10;2,00;14,00;16,00;10,00;5,00;2,00;88,00;2,00;12,00
2020-05-17;3,00;18,00;22,00;13,00;8,00;6,00;141,00;6,00;27,00
2020-05-24;3,00;22,00;38,00;18,00;13,00;12,00;141,00;6,00;27,00
2020-05-31;6,00;45,00;31,00;17,00;13,00;15,00;159,00;9,00;27,00
2020-06-07;5,00;51,00;39,00;19,00;17,00;12,50;142,50;7,50;30,00
2020-06-14;5,00;58,00;31,00;22,00;24,00;17,50;177,50;7,50;30,00
2020-06-21;6,00;61,00;32,00;22,00;39,00;18,00;140,00;10,00;24,00
2020-06-28;8,00;77,00;32,00;23,00;36,00;26,67;208,00;16,00;32,00
2020-07-05;10,00;72,00;46,00;23,00;40,00;27,50;235,00;20,00;27,50
2020-07-12;11,00;100,00;49,00;21,00;39,00;27,50;275,00;27,50;30,25
2020-07-19;13,00;83,00;54,00;24,00;41,00;28,60;241,80;26,00;28,60
2020-07-26;10,00;88,00;59,00;26,00;44,00;27,50;247,50;25,00;27,50
2020-08-02;12,00;78,00;40,00;26,00;53,00;24,00;204,00;24,00;24,00
2020-08-09;10,00;73,00;27,00;21,00;50,00;30,00;170,00;20,00;22,50
2020-08-16;8,00;45,00;26,00;21,00;35,00;26,67;154,67;21,33;21,33
2020-08-23;7,00;41,00;20,00;18,00;25,00;14,00;95,67;14,00;16,33
2020-08-30;5,00;35,00;30,00;17,00;20,00;12,50;102,50;12,50;20,00
2020-09-06;4,00;33,00;20,00;16,00;17,00;10,00;78,00;10,00;12,00
2020-09-13;3,00;35,00;17,00;14,00;7,00;9,00;81,00;12,00;15,00
2020-09-20;1,00;10,00;15,00;8,00;6,00;4,00;44,00;4,00;10,00
2020-09-27;1,00;14,00;14,00;8,00;8,00;2,00;34,00;4,00;10,00
2020-10-04;1,00;9,00;13,00;7,00;8,00;2,00;28,00;4,00;10,00
2020-10-11;1,00;9,00;7,00;6,00;6,00;1,00;14,00;2,00;4,00
2020-10-18;1,00;11,00;8,00;5,00;3,00;0,50;12,00;2,00;3,00
2020-10-25;0,50;4,00;4,00;3,00;2,00;0,50;9,00;1,00;3,00
2020-11-01;0,50;8,00;3,00;2,00;2,00;0,50;8,00;0,50;2,00
2020-11-08;0,50;7,00;6,00;3,00;2,00;0,50;7,00;1,00;2,00
2020-11-15;1,00;7,00;3,00;2,00;4,00;1,00;24,00;2,00;4,00
2020-11-22;0,50;9,00;2,00;3,00;2,00;0,00;10,00;1,00;2,00
2020-11-29;1,00;6,00;1,00;2,00;2,00;1,00;20,00;2,00;4,00
2020-12-06;0,50;7,00;4,00;1,00;3,00;0,50;9,00;1,00;2,00
2020-12-13;1,00;7,00;1,00;2,00;3,00;0,50;7,00;1,00;2,00
2020-12-20;0,00;7,00;4,00;2,00;2,00;0,50;12,00;1,00;2,00
2020-12-27;1,00;14,00;2,00;4,00;3,00;2,00;30,00;2,00;6,00
2021-01-03;1,00;9,00;4,00;4,00;3,00;1,00;36,00;2,00;4,00
2021-01-10;1,00;11,00;5,00;3,00;3,00;1,00;38,00;2,00;6,00
2021-01-17;1,00;15,00;7,00;5,00;2,00;2,00;34,00;4,00;6,00
2021-01-24;1,00;11,00;5,00;4,00;3,00;1,00;16,00;2,00;3,00
2021-01-31;1,00;12,00;6,00;3,00;2,00;2,00;32,00;2,00;6,00
2021-02-07;1,00;12,00;7,00;3,00;4,00;2,00;28,00;2,00;6,00
2021-02-14;1,00;20,00;11,00;4,00;3,00;1,00;22,00;1,00;3,00
2021-02-21;2,00;18,00;11,00;4,00;3,00;2,00;54,00;6,00;8,00
2021-02-28;2,00;14,00;9,00;5,00;6,00;2,00;52,00;4,00;8,00
2021-03-07;1,00;21,00;6,00;5,00;8,00;2,00;60,00;4,00;8,00
2021-03-14;2,00;21,00;12,00;5,00;9,00;2,00;44,00;4,00;10,00
2021-03-21;2,00;18,00;10,00;4,00;15,00;2,00;76,00;6,00;10,00
2021-03-28;2,00;23,00;20,00;4,00;15,00;4,00;64,00;4,00;10,00
2021-04-04;1,00;24,00;20,00;4,00;12,00;4,00;68,00;6,00;10,00
2021-04-11;2,00;30,00;13,00;4,00;9,00;4,00;74,00;6,00;10,00
2021-04-18;2,00;37,00;24,00;4,00;11,00;6,00;78,00;6,00;10,00
2021-04-25;4,00;34,00;18,00;5,00;12,00;12,00;192,00;16,00;24,00
2021-05-02;3,00;41,00;18,00;10,00;12,00;6,00;150,00;12,00;18,00
2021-05-09;8,00;32,00;25,00;14,00;17,00;10,67;130,67;10,67;16,00
2021-05-16;5,00;27,00;32,00;15,00;22,00;12,50;107,50;10,00;17,50
2021-05-23;5,00;42,00;32,00;19,00;24,00;15,00;132,50;15,00;20,00
2021-05-30;5,00;45,00;31,00;18,00;26,00;22,50;137,50;15,00;20,00
2021-06-06;8,00;47,00;32,00;18,00;33,00;18,67;173,33;18,67;21,33
2021-06-13;7,00;54,00;27,00;17,00;28,00;21,00;133,00;14,00;18,67
2021-06-20;6,00;53,00;23,00;17,00;33,00;16,00;130,00;12,00;18,00
2021-06-27;7,00;47,00;19,00;18,00;38,00;21,00;144,67;14,00;21,00
2021-07-04;8,00;61,00;30,00;19,00;44,00;21,33;208,00;18,67;24,00
2021-07-11;11,00;63,00;44,00;20,00;43,00;15,40;193,60;15,40;17,60
2021-07-18;10,00;81,00;59,00;23,00;40,00;20,00;245,00;20,00;20,00
2021-07-25;13,00;52,00;27,00;20,00;40,00;20,80;226,20;18,20;18,20
2021-08-01;16,00;72,00;31,00;21,00;46,00;20,57;198,86;16,00;13,71
2021-08-08;16,00;48,00;32,00;24,00;55,00;25,14;192,00;16,00;13,71
2021-08-15;7,00;50,00;26,00;19,00;47,00;28,00;158,67;14,00;14,00
2021-08-22;9,00;23,00;24,00;18,00;36,00;15,75;112,50;13,50;13,50
2021-08-29;6,00;24,00;22,00;17,00;21,00;18,00;135,00;12,00;18,00
2021-09-05;4,00;29,00;18,00;12,00;14,00;10,00;74,00;8,00;10,00
2021-09-12;4,00;22,00;11,00;12,00;12,00;6,00;54,00;6,00;8,00
2021-09-19;4,00;25,00;13,00;10,00;8,00;4,00;50,00;4,00;10,00
2021-09-26;2,00;10,00;15,00;9,00;6,00;4,00;38,00;4,00;8,00
2021-10-03;2,00;15,00;16,00;11,00;12,00;2,00;28,00;4,00;8,00
2021-10-10;2,00;12,00;11,00;8,00;7,00;2,00;34,00;4,00;8,00
