Voyage;FR;BE;CH;DE;ES;IT;NL;GB;US
2019-09-08;50,00;44,00;50,00;45,00;59,00;55,26;39,47;52,63;27,63
2019-09-15;51,00;41,00;60,00;49,00;65,00;47,27;38,56;51,00;28,61
2019-09-22;56,00;50,00;73,00;100,00;65,00;49,49;41,67;53,40;29,95
2019-09-29;51,00;44,00;53,00;52,00;65,00;49,73;40,80;47,18;29,33
2019-10-06;46,00;42,00;61,00;50,00;64,00;48,63;44,69;51,26;28,91
2019-10-13;46,00;40,00;62,00;47,00;68,00;44,82;35,38;44,82;24,77
2019-10-20;48,00;43,00;51,00;47,00;55,00;43,32;31,61;39,80;25,76
2019-10-27;47,00;49,00;50,00;48,00;55,00;43,19;35,57;41,92;25,41
2019-11-03;45,00;54,00;50,00;46,00;61,00;43,82;34,34;39,08;26,05
2019-11-10;48,00;52,00;46,00;45,00;52,00;48,00;35,66;42,51;28,80
2019-11-17;46,00;42,00;46,00;42,00;56,00;47,31;36,80;39,43;27,60
2019-11-24;47,00;41,00;47,00;35,00;57,00;45,66;36,26;41,63;30,89
2019-12-01;41,00;38,00;48,00;37,00;50,00;44,73;33,55;34,79;29,82
2019-12-08;40,00;48,00;50,00;37,00;50,00;40,00;33,94;35,15;26,67
2019-12-15;46,00;45,00;53,00;37,00;49,00;42,27;29,84;43,51;28,59
2019-12-22;53,00;50,00;48,00;50,00;54,00;49,39;39,75;43,36;32,52
2019-12-29;62,00;59,00;60,00;64,00;63,00;50,30;46,79;50,30;33,92
2020-01-05;61,00;61,00;66,00;66,00;67,00;53,53;52,29;62,24;37,35
2020-01-12;60,00;62,00;58,00;63,00;72,00;60,00;54,89;56,17;35,74
2020-01-19;60,00;53,00;58,00;59,00;69,00;56,25;50,00;52,50;37,50
2020-01-26;58,00;45,00;55,00;51,00;68,00;50,75;43,50;53,17;32,63
2020-02-02;58,00;52,00;60,00;47,00;67,00;47,13;39,88;51,96;31,42
2020-02-09;61,00;56,00;51,00;47,00;66,00;47,02;38,13;59,73;34,31
2020-02-16;61,00;54,00;53,00;47,00;66,00;45,45;35,88;50,24;33,49
2020-02-23;59,00;42,00;56,00;48,00;63,00;50,95;38,89;80,45;45,59
2020-03-01;54,00;44,00;51,00;44,00;57,00;48,60;40,50;76,95;47,25
2020-03-08;57,00;56,00;60,00;66,00;63,00;24,61;53,11;129,55;75,14
2020-03-15;26,00;35,00;47,00;49,00;27,00;16,90;35,10;87,10;48,10
2020-03-22;20,00;21,00;21,00;19,00;21,00;11,76;14,12;28,24;21,18
2020-03-29;22,00;20,00;17,00;22,00;20,00;13,75;15,13;23,38;22,00
2020-04-05;19,00;17,00;23,00;26,00;22,00;13,06;14,25;22,56;16,63
2020-04-12;19,00;19,00;24,00;28,00;21,00;17,64;14,93;25,79;19,00
2020-04-19;20,00;15,00;24,00;25,00;21,00;18,57;21,43;25,71;21,43
2020-04-26;17,00;20,00;29,00;33,00;25,00;14,57;15,79;21,86;18,21
2020-05-03;18,00;20,00;24,00;30,00;31,00;16,71;23,14;25,71;21,86
2020-05-10;20,00;21,00;30,00;31,00;32,00;21,43;32,86;37,14;27,14
2020-05-17;20,00;29,00;31,00;36,00;32,00;24,00;26,67;34,67;28,00
2020-05-24;21,00;30,00;40,00;34,00;38,00;22,17;23,33;31,50;23,33
2020-05-31;29,00;38,00;40,00;39,00;38,00;30,26;34,04;32,78;25,22
2020-06-07;30,00;38,00;52,00;41,00;42,00;31,25;30,00;33,75;30,00
2020-06-14;36,00;40,00;42,00;38,00;39,00;37,33;28,00;41,33;33,33
2020-06-21;33,00;38,00;42,00;36,00;36,00;36,67;30,56;40,33;35,44
2020-06-28;39,00;49,00;45,00;39,00;42,00;42,90;41,60;62,40;39,00
2020-07-05;38,00;43,00;41,00;39,00;37,00;43,24;32,76;51,10;38,00
2020-07-12;35,00;41,00;50,00;37,00;35,00;41,25;35,00;50,00;35,00
2020-07-19;35,00;36,00;48,00;37,00;38,00;43,08;33,65;61,92;35,00
2020-07-26;37,00;41,00;37,00;34,00;44,00;47,96;30,15;67,15;38,37
2020-08-02;38,00;38,00;41,00;33,00;43,00;43,43;28,50;57,00;36,64
2020-08-09;37,00;35,00;38,00;32,00;41,00;42,48;30,15;64,41;35,63
2020-08-16;32,00;46,00;37,00;33,00;42,00;32,00;24,62;54,15;28,31
2020-08-23;32,00;40,00;45,00;31,00;37,00;30,61;32,00;55,65;30,61
2020-08-30;31,00;36,00;41,00;30,00;38,00;25,83;23,25;52,96;31,00
2020-09-06;29,00;36,00;41,00;28,00;33,00;22,96;22,96;48,33;27,79
2020-09-13;27,00;35,00;39,00;27,00;29,00;22,09;24,55;42,95;27,00
2020-09-20;27,00;29,00;47,00;27,00;30,00;23,32;20,86;44,18;28,23
2020-09-27;23,00;26,00;40,00;26,00;31,00;19,37;19,37;42,37;26,63
2020-10-04;25,00;30,00;40,00;29,00;30,00;18,75;21,25;41,25;28,75
2020-10-11;27,00;17,00;37,00;25,00;28,00;16,71;21,86;46,29;30,86
2020-10-18;26,00;24,00;25,00;21,00;25,00;15,60;14,30;46,80;31,20
2020-10-25;21,00;23,00;27,00;21,00;28,00;11,81;18,38;44,63;28,88
2020-11-01;15,00;19,00;25,00;14,00;22,00;11,54;16,15;33,46;20,77
2020-11-08;18,00;24,00;34,00;14,00;27,00;12,86;14,14;33,43;33,43
2020-11-15;19,00;20,00;28,00;15,00;28,00;13,93;13,93;32,93;38,00
2020-11-22;25,00;29,00;27,00;16,00;28,00;13,16;18,42;39,47;31,58
2020-11-29;25,00;27,00;26,00;17,00;31,00;18,06;18,06;43,06;34,72
2020-12-06;27,00;25,00;28,00;16,00;33,00;18,00;20,57;46,29;30,86
2020-12-13;31,00;28,00;29,00;18,00;32,00;14,09;19,73;56,36;31,00
2020-12-20;27,00;25,00;36,00;18,00;30,00;18,90;21,60;70,20;29,70
2020-12-27;30,00;27,00;24,00;19,00;31,00;16,80;16,80;39,60;28,80
2021-01-03;33,00;29,00;31,00;18,00;27,00;18,33;18,33;39,11;29,33
2021-01-10;30,00;25,00;31,00;16,00;25,00;15,65;18,26;37,83;33,91
2021-01-17;31,00;31,00;30,00;17,00;25,00;14,88;16,12;31,00;29,76
2021-01-24;25,00;21,00;35,00;17,00;24,00;15,79;17,11;34,21;32,89
2021-01-31;24,00;20,00;35,00;17,00;25,00;18,67;13,33;28,00;32,00
2021-02-07;24,00;22,00;34,00;17,00;25,00;16,00;16,00;32,00;34,67
2021-02-14;28,00;22,00;30,00;18,00;28,00;17,33;17,33;30,67;34,67
2021-02-21;28,00;28,00;36,00;18,00;34,00;16,55;19,09;40,73;34,36
2021-02-28;29,00;28,00;45,00;21,00;34,00;19,84;21,37;41,21;44,26
2021-03-07;31,00;29,00;39,00;23,00;37,00;16,17;20,22;37,74;41,78
2021-03-14;28,00;28,00;42,00;21,00;34,00;18,67;21,33;41,33;41,33
2021-03-21;30,00;24,00;43,00;21,00;35,00;19,09;21,82;49,09;40,91
2021-03-28;24,00;30,00;37,00;16,00;33,00;24,00;18,67;38,67;41,33
2021-04-04;25,00;24,00;44,00;18,00;31,00;23,75;22,50;40,00;40,00
2021-04-11;24,00;39,00;40,00;20,00;35,00;26,53;21,47;41,68;37,89
2021-04-18;32,00;37,00;41,00;23,00;38,00;29,22;22,26;47,30;47,30
2021-04-25;35,00;46,00;49,00;27,00;37,00;25,93;28,52;41,48;40,19
2021-05-02;43,00;44,00;56,00;30,00;44,00;35,83;34,40;81,70;45,87
2021-05-09;47,00;43,00;57,00;41,00;53,00;34,30;39,38;57,16;40,65
2021-05-16;48,00;53,00;57,00;40,00;55,00;40,22;40,22;62,27;44,11
2021-05-23;49,00;61,00;51,00;43,00;63,00;42,19;39,47;61,25;47,64
2021-05-30;53,00;75,00;63,00;44,00;68,00;45,60;40,67;70,26;41,91
2021-06-06;59,00;76,00;66,00;47,00;75,00;49,40;49,40;60,37;48,02
2021-06-13;54,00;81,00;63,00;43,00;70,00;49,09;42,95;57,68;44,18
2021-06-20;54,00;81,00;71,00;45,00;77,00;55,29;50,14;79,71;46,29
2021-06-27;55,00;84,00;80,00;46,00;87,00;52,50;60,00;66,25;45,00
2021-07-04;58,00;96,00;89,00;50,00;81,00;55,42;64,44;83,78;43,82
2021-07-11;58,00;89,00;81,00;46,00;90,00;53,06;78,98;88,85;41,96
2021-07-18;54,00;70,00;73,00;45,00;89,00;56,40;69,60;84,00;40,80
2021-07-25;56,00;74,00;77,00;44,00;82,00;49,78;60,98;89,60;39,82
2021-08-01;54,00;63,00;70,00;45,00;86,00;54,00;60,43;105,43;42,43
2021-08-08;52,00;50,00;56,00;42,00;79,00;53,30;57,20;84,50;40,30
2021-08-15;44,00;59,00;54,00;41,00;75,00;41,68;42,84;74,11;33,58
2021-08-22;45,00;57,00;49,00;42,00;80,00;45,00;47,73;124,09;40,91
2021-08-29;42,00;53,00;58,00;40,00;69,00;39,53;40,76;70,41;40,76
2021-09-05;41,00;53,00;53,00;40,00;62,00;35,88;42,28;73,03;35,88
2021-09-12;41,00;53,00;67,00;39,00;64,00;34,59;42,28;111,47;34,59
2021-09-19;42,00;49,00;62,00;41,00;59,00;34,13;42,00;78,75;35,44
2021-09-26;40,00;46,00;54,00;36,00;60,00;35,00;37,50;63,75;33,75
2021-10-03;40,00;41,00;55,00;39,00;62,00;32,73;36,36;77,58;31,52
2021-10-10;44,00;44,00;56,00;41,00;60,00;37,53;45,29;73,76;36,24
