Train;FR;BE;CH;DE;ES;IT;NL;GB;US
2019-12-29;44,00;15,00;12,00;1,00;2,00;1,83;121,00;82,50;7,33
2020-01-05;51,00;20,00;23,00;5,00;1,00;2,13;119,00;95,63;8,50
2020-01-12;48,00;14,00;7,00;1,00;2,00;5,14;90,86;77,14;5,14
2020-01-19;54,00;11,00;20,00;4,00;1,00;2,00;102,00;86,00;6,00
2020-01-26;53,00;8,00;7,00;1,00;3,00;2,12;118,72;89,04;6,36
2020-02-02;57,00;28,00;20,00;2,00;3,00;1,84;110,32;68,03;5,52
2020-02-09;62,00;25,00;13,00;2,00;3,00;4,13;142,60;82,67;6,20
2020-02-16;68,00;11,00;20,00;4,00;1,00;2,43;189,43;97,14;7,29
2020-02-23;53,00;6,00;13,00;1,00;2,00;1,71;123,10;64,97;5,13
2020-03-01;44,00;11,00;6,00;2,00;1,00;2,00;98,00;70,00;4,00
2020-03-08;43,00;16,00;3,00;3,00;0,00;0,86;56,76;49,88;3,44
2020-03-15;28,00;8,00;0,00;0,00;0,00;2,33;44,33;28,00;2,33
2020-03-22;15,00;5,00;0,00;0,50;1,00;2,14;8,57;12,86;2,14
2020-03-29;8,00;0,00;0,00;0,50;0,00;0,00;12,80;4,80;0,80
2020-04-05;9,00;5,00;0,00;0,00;1,00;0,00;12,60;5,40;1,80
2020-04-12;11,00;3,00;0,00;0,50;0,00;0,92;11,00;5,50;1,83
2020-04-19;8,00;0,00;0,00;0,00;1,00;0,67;8,00;5,33;1,33
2020-04-26;11,00;0,00;3,00;0,50;0,00;1,83;14,67;14,67;3,67
2020-05-03;12,00;0,00;3,00;1,00;0,00;1,71;10,29;10,29;1,71
2020-05-10;19,00;10,00;3,00;0,50;0,00;1,06;19,00;8,44;2,11
2020-05-17;30,00;3,00;0,00;1,00;0,00;1,07;23,57;12,86;2,14
2020-05-24;35,00;8,00;3,00;0,50;0,00;1,03;24,71;14,41;2,06
2020-05-31;54,00;5,00;3,00;1,00;1,00;0,90;27,00;14,40;1,80
2020-06-07;49,00;15,00;12,00;1,00;1,00;1,81;32,67;14,52;3,63
2020-06-14;51,00;12,00;9,00;1,00;0,00;0,00;35,31;17,65;1,96
2020-06-21;76,00;10,00;7,00;2,00;0,00;1,12;44,71;29,06;2,24
2020-06-28;87,00;16,00;10,00;1,00;0,00;2,42;96,67;31,42;4,83
2020-07-05;85,00;19,00;3,00;2,00;1,00;4,47;93,95;33,55;2,24
2020-07-12;77,00;20,00;14,00;3,00;1,00;0,99;71,08;33,56;1,97
2020-07-19;71,00;18,00;7,00;2,00;1,00;3,74;80,34;41,11;1,87
2020-07-26;82,00;12,00;11,00;4,00;2,00;2,00;88,00;50,00;2,00
2020-08-02;90,00;11,00;11,00;0,00;0,00;2,37;73,42;63,95;4,74
2020-08-09;82,00;8,00;14,00;2,00;1,00;2,22;68,70;42,11;4,43
2020-08-16;80,00;16,00;13,00;1,00;1,00;1,03;49,23;51,28;2,05
2020-08-23;61,00;13,00;7,00;2,00;0,00;2,10;65,21;48,38;2,10
2020-08-30;69,00;68,00;7,00;1,00;3,00;0,00;71,56;74,11;5,11
2020-09-06;57,00;33,00;3,00;2,00;1,00;1,73;43,18;34,55;1,73
2020-09-13;53,00;25,00;23,00;1,00;1,00;2,12;57,24;48,76;2,12
2020-09-20;48,00;40,00;6,00;2,00;1,00;2,40;52,80;40,80;2,40
2020-09-27;53,00;16,00;7,00;0,50;0,00;2,04;44,85;36,69;2,04
2020-10-04;51,00;6,00;14,00;1,00;1,00;0,00;22,10;27,20;3,40
2020-10-11;59,00;6,00;10,00;2,00;0,00;0,00;32,78;28,41;4,37
2020-10-18;51,00;0,00;7,00;0,50;1,00;1,82;21,86;29,14;1,82
2020-10-25;45,00;8,00;0,00;0,00;1,00;2,50;20,00;27,50;2,50
2020-11-01;21,00;3,00;0,00;1,00;1,00;0,00;10,50;16,80;2,10
2020-11-08;22,00;0,00;3,00;1,00;0,00;1,38;41,25;24,75;2,75
2020-11-15;21,00;5,00;3,00;2,00;1,00;0,00;9,69;12,92;1,62
2020-11-22;31,00;5,00;0,00;1,00;0,00;0,00;21,31;25,19;1,94
2020-11-29;41,00;0,00;10,00;1,00;0,00;0,98;33,19;25,38;1,95
2020-12-06;36,00;6,00;3,00;1,00;0,00;0,95;17,05;24,63;1,89
2020-12-13;49,00;3,00;7,00;0,50;1,00;0,91;19,96;23,59;1,81
2020-12-20;52,00;12,00;8,00;1,00;1,00;2,17;15,17;15,17;2,17
2020-12-27;51,00;0,00;4,00;0,50;0,00;0,00;16,23;18,55;2,32
2021-01-03;44,00;5,00;3,00;0,50;1,00;1,05;16,76;14,67;2,10
2021-01-10;41,00;5,00;3,00;0,50;1,00;0,98;11,71;13,67;1,95
2021-01-17;49,00;3,00;3,00;1,00;1,00;0,00;14,00;11,67;2,33
2021-01-24;48,00;3,00;6,00;1,00;1,00;0,00;29,33;18,67;2,67
2021-01-31;46,00;8,00;3,00;0,50;0,00;1,00;16,00;12,00;2,00
2021-02-07;48,00;17,00;7,00;0,50;0,00;0,00;16,80;19,20;2,40
2021-02-14;53,00;8,00;7,00;1,00;1,00;0,00;8,03;14,45;3,21
2021-02-21;61,00;6,00;3,00;2,00;1,00;1,27;17,79;22,88;2,54
2021-02-28;50,00;6,00;7,00;2,00;0,00;0,00;12,50;22,50;5,00
2021-03-07;50,00;5,00;7,00;1,00;1,00;1,14;15,91;27,27;4,55
2021-03-14;43,00;5,00;6,00;1,00;0,00;1,65;13,23;16,54;1,65
2021-03-21;32,00;14,00;0,00;2,00;1,00;1,88;20,71;28,24;3,76
2021-03-28;45,00;9,00;0,00;1,00;2,00;0,00;25,71;36,43;4,29
2021-04-04;28,00;6,00;4,00;0,50;0,00;2,15;15,08;32,31;4,31
2021-04-11;38,00;0,00;0,00;0,50;1,00;1,00;24,00;40,00;2,00
2021-04-18;39,00;3,00;14,00;1,00;0,00;0,00;22,29;35,29;3,71
2021-04-25;46,00;0,00;10,00;1,00;0,00;2,00;48,00;48,00;2,00
2021-05-02;63,00;5,00;7,00;2,00;0,00;0,00;43,91;45,82;3,82
2021-05-09;70,00;14,00;14,00;2,00;0,00;1,89;35,95;56,76;3,78
2021-05-16;63,00;0,00;3,00;1,00;2,00;2,10;35,70;63,00;6,30
2021-05-23;73,00;14,00;3,00;3,00;2,00;5,03;47,83;98,17;5,03
2021-05-30;63,00;8,00;10,00;2,00;2,00;2,17;49,97;80,38;4,34
2021-06-06;77,00;6,00;7,00;1,00;0,00;1,04;52,03;74,92;6,24
2021-06-13;69,00;14,00;10,00;2,00;2,00;2,09;37,64;75,27;4,18
2021-06-20;85,00;17,00;7,00;1,00;2,00;4,59;73,51;80,41;6,89
2021-06-27;75,00;9,00;14,00;2,00;1,00;0,00;63,16;69,08;5,92
2021-07-04;91,00;6,00;14,00;0,50;3,00;3,96;55,39;69,24;3,96
2021-07-11;80,00;18,00;11,00;1,00;2,00;1,90;89,52;72,38;5,71
2021-07-18;77,00;7,00;4,00;3,00;2,00;4,16;79,08;101,97;6,24
2021-07-25;74,00;3,00;20,00;3,00;2,00;4,63;104,06;101,75;6,94
2021-08-01;76,00;9,00;16,00;2,00;2,00;1,95;72,10;89,64;5,85
2021-08-08;66,00;6,00;16,00;3,00;4,00;3,47;83,37;93,79;3,47
2021-08-15;77,00;15,00;7,00;2,00;3,00;3,95;104,64;104,64;3,95
2021-08-22;63,00;10,00;8,00;1,00;3,00;3,23;77,54;85,62;1,62
2021-08-29;57,00;16,00;4,00;3,00;3,00;1,97;74,69;88,45;3,93
2021-09-05;66,00;10,00;19,00;1,00;2,00;2,13;76,65;100,06;4,26
2021-09-12;62,00;7,00;7,00;1,00;2,00;4,13;72,33;90,93;4,13
2021-09-19;61,00;20,00;0,00;1,00;3,00;0,00;78,94;77,15;3,59
2021-09-26;62,00;6,00;7,00;0,50;6,00;1,72;58,56;67,17;3,44
2021-10-03;68,00;16,00;26,00;1,00;2,00;1,74;64,51;88,92;3,49
2021-10-10;62,00;8,00;13,00;2,00;1,00;3,35;85,46;70,38;3,35
