Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;90,00;52,00;33,00;43,00;17,00;71,00;35,00;44,00;12,00;36,00;19,00;89,00;31,00;10,00;16,00;29,00;3,00;103,45;5,17;40,34;38,28;0,00;20,00;11,00;2,00;11,00;11,00;1,00;45,00;34,00;13,00;21,00;0,00;4,00;4,00;0,00;2,00;18,00;2,00;1,00;1,00;0,00;1,00;0,00
2019-01-13;100,00;42,00;36,00;36,00;7,00;62,00;38,00;37,00;13,00;23,00;12,00;71,00;29,00;4,00;14,00;28,00;2,00;95,88;5,15;26,80;44,33;1,00;15,00;10,00;1,00;8,00;11,00;1,00;40,00;34,00;12,00;19,00;0,00;2,00;2,00;1,00;1,00;10,00;4,00;2,00;1,00;0,00;0,00;0,00
2019-01-20;79,00;38,00;37,00;29,00;6,00;51,00;31,00;27,00;12,00;22,00;16,00;30,00;30,00;1,00;7,00;28,00;1,00;79,00;6,16;25,65;28,73;1,00;46,00;7,00;2,00;8,00;10,00;1,00;31,00;30,00;9,00;10,00;1,00;4,00;2,00;1,00;2,00;11,00;1,00;1,00;1,00;1,00;1,00;1,00
2019-01-27;80,00;31,00;25,00;31,00;13,00;48,00;34,00;17,00;14,00;26,00;13,00;38,00;21,00;4,00;10,00;31,00;2,00;88,21;7,18;25,64;30,77;0,00;16,00;10,00;0,00;6,00;6,00;2,00;37,00;32,00;5,00;13,00;0,00;1,00;5,00;2,00;0,00;9,00;3,00;2,00;1,00;0,00;1,00;1,00
2019-02-03;89,00;26,00;32,00;22,00;15,00;45,00;28,00;16,00;8,00;19,00;9,00;43,00;21,00;7,00;13,00;23,00;2,00;74,51;6,21;28,98;22,77;0,00;18,00;7,00;2,00;7,00;8,00;2,00;34,00;24,00;8,00;8,00;1,00;2,00;5,00;1,00;0,00;11,00;1,00;2,00;1,00;0,00;1,00;0,00
2019-02-10;71,00;29,00;26,00;26,00;3,00;39,00;25,00;20,00;8,00;12,00;9,00;31,00;25,00;3,00;8,00;27,00;2,00;69,99;6,09;28,40;19,27;3,00;18,00;4,00;1,00;5,00;17,00;0,00;32,00;21,00;6,00;9,00;0,00;4,00;2,00;1,00;0,00;11,00;1,00;1,00;1,00;0,00;0,00;0,00
2019-02-17;67,00;31,00;34,00;30,00;7,00;51,00;21,00;21,00;12,00;15,00;7,00;37,00;36,00;1,00;10,00;24,00;2,00;63,91;6,18;21,65;23,71;1,00;25,00;5,00;1,00;8,00;8,00;0,00;27,00;25,00;6,00;11,00;0,00;2,00;1,00;1,00;1,00;11,00;2,00;1,00;0,00;1,00;1,00;0,00
2019-02-24;65,00;24,00;32,00;23,00;4,00;42,00;36,00;17,00;3,00;16,00;11,00;38,00;19,00;3,00;3,00;21,00;1,00;58,81;3,10;29,92;14,44;1,00;16,00;8,00;1,00;7,00;6,00;1,00;26,00;21,00;8,00;11,00;1,00;2,00;2,00;1,00;1,00;7,00;3,00;1,00;1,00;0,00;0,00;0,00
2019-03-03;64,00;31,00;29,00;23,00;5,00;30,00;25,00;14,00;9,00;15,00;7,00;32,00;22,00;2,00;7,00;27,00;1,00;61,97;4,06;21,33;22,35;1,00;17,00;7,00;1,00;3,00;5,00;0,00;27,00;41,00;5,00;9,00;1,00;2,00;1,00;1,00;1,00;7,00;1,00;1,00;0,00;0,00;1,00;0,00
2019-03-10;55,00;32,00;23,00;27,00;7,00;35,00;28,00;19,00;8,00;11,00;10,00;26,00;23,00;2,00;4,00;26,00;1,00;49,91;1,02;17,31;17,31;1,00;10,00;5,00;1,00;5,00;8,00;0,00;24,00;18,00;4,00;7,00;0,00;1,00;2,00;1,00;1,00;2,00;2,00;0,00;1,00;0,00;0,00;0,00
2019-03-17;51,00;26,00;25,00;21,00;4,00;40,00;17,00;7,00;7,00;19,00;8,00;30,00;25,00;1,00;9,00;17,00;1,00;49,96;1,04;12,49;9,37;0,00;8,00;5,00;0,00;6,00;7,00;0,00;21,00;19,00;6,00;6,00;1,00;1,00;0,00;1,00;0,00;4,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-03-24;48,00;29,00;17,00;14,00;5,00;34,00;16,00;10,00;7,00;16,00;6,00;24,00;20,00;1,00;1,00;18,00;1,00;44,94;5,11;16,34;11,23;1,00;10,00;6,00;0,00;4,00;3,00;0,00;20,00;8,00;6,00;3,00;0,00;1,00;1,00;0,00;0,00;5,00;1,00;0,00;0,00;1,00;0,00;0,00
2019-03-31;38,00;27,00;15,00;11,00;6,00;30,00;17,00;9,00;5,00;11,00;8,00;25,00;18,00;3,00;4,00;16,00;1,00;30,81;3,08;9,24;7,19;0,00;10,00;6,00;0,00;3,00;4,00;1,00;17,00;22,00;5,00;4,00;0,00;0,00;1,00;1,00;0,00;3,00;3,00;1,00;0,00;0,00;0,00;0,00
