Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;33,00;93,00;87,00;39,00;108,00;86,17;77,00;183,33;86,17;43,31;49,50;70,13;47,44;79,00;33,00;43,00;64,00;16,00;30,00;14,00;20,00;13,00;13,00;16,00;7,00;17,00;10,00;7,00;0,00;10,00;20,00;7,00;13,00;3,00;7,00;7,00;17,00;3,00;10,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;46,00;92,00;58,27;64,40;82,80;47,77;69,00;125,62;54,85;50,00;46,00;82,00;40,00;56,00;53,00;43,00;50,00;43,00;30,00;7,00;16,00;13,00;10,00;17,00;0,00;27,00;43,00;13,00;14,00;13,00;7,00;14,00;10,00;7,00;10,00;3,00;3,00;7,00;23,00;0,00;3,00;0,00;0,00;0,00
2019-01-20;48,00;84,00;66,00;63,00;54,00;60,44;76,44;49,78;53,33;44,00;48,00;22,00;40,00;77,00;35,00;48,00;23,00;26,00;35,00;33,00;16,00;3,00;45,00;10,00;6,00;7,00;23,00;6,00;10,00;13,00;13,00;14,00;10,00;6,00;3,00;10,00;7,00;10,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;55,00;70,28;88,61;64,17;61,11;49,50;117,33;75,17;75,17;81,48;44,81;42,78;42,78;48,00;29,00;54,00;33,00;22,00;26,00;17,00;32,00;16,00;13,00;22,00;3,00;10,00;13,00;10,00;10,00;19,00;26,00;0,00;6,00;13,00;6,00;6,00;10,00;13,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;49,00;85,75;64,31;45,94;76,56;32,67;56,26;76,22;41,74;22,46;20,42;57,17;34,71;23,00;43,00;10,00;33,00;39,00;26,00;17,00;13,00;16,00;26,00;13,00;0,00;17,00;20,00;13,00;11,00;10,00;13,00;14,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-02-10;17,00;64,60;51,00;68,00;64,60;30,22;32,11;58,56;41,56;17,00;34,00;34,00;6,38;30,00;23,00;30,00;27,00;30,00;23,00;17,00;17,00;3,00;10,00;20,00;3,00;7,00;10,00;3,00;11,00;7,00;7,00;4,00;3,00;7,00;0,00;3,00;7,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00
2019-02-17;48,00;67,20;92,80;54,40;70,40;27,69;42,46;86,77;48,00;24,00;16,00;30,00;14,00;27,00;14,00;31,00;28,00;10,00;27,00;4,00;20,00;17,00;17,00;24,00;7,00;35,00;27,00;3,00;7,00;10,00;7,00;0,00;0,00;0,00;3,00;3,00;3,00;14,00;0,00;0,00;0,00;0,00;0,00;3,00
2019-02-24;69,00;106,64;116,05;69,00;47,05;65,37;103,50;72,63;69,00;36,53;36,53;36,53;34,50;30,00;40,00;23,00;17,00;26,00;40,00;27,00;23,00;26,00;16,00;23,00;0,00;30,00;30,00;20,00;18,00;17,00;20,00;11,00;7,00;23,00;13,00;7,00;3,00;13,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;81,00;124,62;183,81;84,12;49,85;57,60;64,80;70,20;55,80;36,45;14,18;30,38;14,18;44,00;23,00;27,00;41,00;27,00;34,00;21,00;13,00;13,00;27,00;10,00;7,00;21,00;17,00;17,00;7,00;10,00;7,00;4,00;13,00;7,00;10,00;13,00;7,00;3,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;27,00;51,00;162,00;51,00;57,00;48,60;59,40;72,00;48,60;14,54;22,85;27,00;16,62;56,00;3,00;23,00;17,00;23,00;17,00;14,00;23,00;7,00;20,00;3,00;0,00;7,00;30,00;20,00;22,00;7,00;3,00;14,00;13,00;0,00;7,00;3,00;3,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00
