Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;45,00;59,40;7,20;0,90;5,40;26,00;1,00;2,00;20,00;270,00;18,00;9,00;9,00;7,11;191,84;7,11;1,18;6,00;2,00;8,00;1,00;88,33;8,33;20,00;6,67;0,00;1,00;0,00;1,00;7,00;1,00;0,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,50;0,00;0,00
2019-01-13;45,00;63,00;5,40;0,00;7,20;28,00;0,50;1,00;15,00;270,00;13,50;13,50;9,00;7,11;142,11;7,11;1,18;7,00;4,00;7,00;1,00;101,67;10,00;20,00;3,33;0,50;0,50;0,00;0,00;10,00;2,00;0,00;1,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;48,00;53,33;7,11;0,00;3,56;27,00;3,00;1,00;23,00;288,00;21,82;8,73;8,73;7,20;124,80;7,20;0,00;5,00;2,00;6,00;1,00;92,69;9,93;28,14;4,97;0,50;2,00;0,00;0,50;11,00;2,00;0,50;0,00;1,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00
2019-01-27;40,00;61,82;5,45;0,00;7,27;28,00;1,00;1,00;17,00;257,78;17,78;4,44;8,89;4,71;127,06;7,06;1,18;3,00;1,00;11,00;0,50;96,67;8,33;20,00;3,33;0,00;0,00;0,00;0,50;8,00;1,00;0,00;0,50;1,00;0,50;0,50;0,50;0,50;0,00;0,00;0,00;0,00;0,00
2019-02-03;50,00;55,36;7,14;0,00;8,93;29,00;1,00;1,00;21,00;220,83;12,50;8,33;4,17;9,52;107,14;7,14;2,38;3,00;3,00;5,00;0,50;101,67;8,33;16,67;6,67;0,00;1,00;1,00;0,50;8,00;2,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;50,00;55,36;8,93;0,00;7,14;34,00;2,00;4,00;20,00;216,67;20,83;8,33;4,17;4,76;114,29;9,52;2,38;3,00;2,00;2,00;0,50;98,33;10,00;23,33;5,00;0,00;0,50;0,00;0,00;8,00;2,00;0,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00
2019-02-17;45,00;70,20;7,20;0,00;5,40;30,00;2,00;1,00;28,00;256,50;18,00;13,50;4,50;7,11;113,68;9,47;2,37;6,00;1,00;5,00;0,50;106,67;8,33;23,33;5,00;0,00;2,00;0,00;0,00;10,00;0,00;1,00;0,50;2,00;0,00;1,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00
2019-02-24;47,00;70,50;5,42;0,00;7,23;26,00;1,00;3,00;18,00;252,09;12,82;8,55;4,27;11,75;112,80;9,40;2,35;6,00;1,00;6,00;0,50;109,11;8,39;18,46;6,71;0,00;0,50;0,00;0,50;7,00;1,00;0,00;0,00;0,50;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50
2019-03-03;54,00;66,60;5,40;0,00;9,00;32,00;2,00;2,00;24,00;265,50;13,50;13,50;9,00;7,36;125,18;7,36;1,23;6,00;3,00;8,00;1,00;113,06;15,19;23,63;5,06;0,00;0,00;0,00;2,00;12,00;0,00;0,00;0,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;62,00;109,41;7,29;0,00;9,12;29,00;2,00;2,00;21,00;252,43;22,14;13,29;4,43;9,54;102,54;9,54;2,38;8,00;3,00;7,00;1,00;107,24;10,05;25,14;6,70;0,50;1,00;0,00;1,00;8,00;2,00;0,00;0,50;2,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;58,00;79,75;10,88;0,00;5,44;29,00;1,00;2,00;33,00;276,62;22,31;13,38;8,92;7,25;116,00;12,08;1,21;4,00;2,00;8,00;0,50;102,74;9,94;26,51;3,31;0,50;2,00;0,00;1,00;9,00;0,50;0,00;0,00;2,00;0,50;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;59,00;66,15;5,36;0,00;7,15;27,00;3,00;3,00;26,00;265,50;25,29;12,64;4,21;7,08;108,56;9,44;2,36;6,00;3,00;8,00;0,50;94,40;11,80;26,97;8,43;0,00;1,00;0,00;0,50;8,00;2,00;0,00;0,00;4,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00
