Semaine;Nice (FR);Paris (FR);London (GB);Amsterdam (NL);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-01-06;35,00;420,00;315,00;210,00;157,50;117,25;78,75;87,50;106,75;62,76;78,45;54,31;55,52;77,50;67,50;35,00;25,00;35,00;40,00;20,00;36,00;21,00;27,00;21,00;13,00;17,00;23,00;16,00;7,00;6,00;8,00;4,00;4,00;4,00;3,00;2,00
2019-01-13;33,00;363,00;313,50;198,00;181,50;128,53;86,84;67,74;119,84;61,29;60,11;54,21;55,39;70,71;61,29;30,64;21,21;37,00;65,00;25,00;26,00;25,00;17,00;18,00;22,00;28,00;13,00;14,00;12,00;11,00;4,00;9,00;8,00;0,00;4,00;1,00
2019-01-20;29,00;275,50;232,00;188,50;116,00;119,41;73,35;98,94;117,71;79,75;55,58;56,79;54,38;72,50;65,25;24,17;19,33;39,00;51,00;23,00;22,00;23,00;30,00;23,00;26,00;17,00;22,00;15,00;12,00;7,00;7,00;6,00;5,00;4,00;3,00;1,00
2019-01-27;21,00;220,50;199,50;115,50;105,00;106,62;64,62;82,38;108,23;80,50;58,33;51,33;65,33;70,00;53,67;35,00;28,00;28,00;49,00;24,00;24,00;32,00;22,00;14,00;22,00;15,00;19,00;5,00;8,00;6,00;12,00;5,00;5,00;5,00;0,00;1,00
2019-02-03;17,00;391,00;306,00;221,00;136,00;90,10;59,50;91,80;113,90;66,79;74,07;51,00;72,86;75,29;68,00;19,43;17,00;32,00;61,00;28,00;20,00;29,00;23,00;27,00;20,00;14,00;19,00;4,00;14,00;8,00;14,00;5,00;4,00;5,00;2,00;2,00
2019-02-10;27,00;310,50;256,50;189,00;121,50;119,81;60,75;87,75;97,88;71,61;54,00;44,61;64,57;73,64;68,73;29,45;31,91;37,00;50,00;21,00;25,00;30,00;14,00;16,00;15,00;16,00;15,00;4,00;13,00;10,00;17,00;11,00;10,00;10,00;1,00;3,00
2019-02-17;25,00;262,50;237,50;150,00;112,50;100,00;53,57;98,21;125,00;71,43;50,00;53,57;71,43;62,50;80,00;32,50;22,50;39,00;54,00;35,00;27,00;32,00;23,00;17,00;21,00;26,00;16,00;4,00;9,00;10,00;8,00;7,00;8,00;6,00;2,00;5,00
2019-02-24;28,00;322,00;280,00;168,00;126,00;119,00;66,50;106,75;112,00;75,48;76,70;48,70;73,04;60,67;60,67;16,33;23,33;34,00;45,00;27,00;36,00;30,00;13,00;14,00;12,00;17,00;14,00;2,00;8,00;11,00;11,00;7,00;8,00;7,00;4,00;5,00
2019-03-03;30,00;390,00;270,00;210,00;135,00;128,82;75,88;105,88;109,41;63,60;67,20;51,60;82,80;57,50;70,00;32,50;27,50;30,00;50,00;30,00;29,00;24,00;18,00;22,00;21,00;25,00;18,00;4,00;10,00;9,00;13,00;6,00;9,00;3,00;2,00;3,00
2019-03-10;23,00;276,00;207,00;138,00;103,50;105,14;55,86;88,71;108,43;66,58;58,11;60,53;96,84;43,70;55,20;20,70;23,00;32,00;50,00;23,00;24,00;28,00;26,00;23,00;18,00;17,00;22,00;3,00;7,00;11,00;11,00;9,00;10,00;4,00;2,00;3,00
2019-03-17;27,00;351,00;243,00;175,50;108,00;111,38;52,31;84,38;101,25;46,64;67,50;66,27;76,09;49,09;58,91;24,55;22,09;33,00;49,00;20,00;26,00;24,00;26,00;18,00;13,00;17,00;20,00;5,00;8,00;4,00;16,00;4,00;2,00;4,00;2,00;2,00
2019-03-24;35,00;291,67;221,67;151,67;105,00;108,33;65,00;90,00;111,67;62,76;68,79;53,10;76,03;65,33;67,67;30,33;25,67;29,00;47,00;30,00;39,00;37,00;23,00;17,00;20,00;21,00;12,00;6,00;5,00;9,00;10,00;6,00;17,00;6,00;4,00;3,00
2019-03-31;36,00;300,00;204,00;168,00;144,00;135,43;78,86;96,00;135,43;84,00;73,20;67,20;91,20;76,80;74,40;26,40;19,20;42,00;43,00;20,00;31,00;41,00;23,00;10,00;24,00;23,00;19,00;15,00;17,00;16,00;15,00;11,00;14,00;7,00;9,00;5,00
2019-04-07;46,00;444,67;322,00;230,00;199,33;153,33;102,22;100,52;119,26;78,68;76,26;73,84;62,95;82,32;77,47;29,05;26,63;52,00;50,00;28,00;34,00;32,00;24,00;18,00;15,00;27,00;10,00;12,00;11,00;9,00;13,00;2,00;13,00;7,00;4,00;0,00
2019-04-14;34,00;1700,00;306,00;289,00;204,00;110,50;96,90;85,00;130,90;64,36;69,21;60,71;59,50;70,43;46,14;26,71;41,29;37,00;52,00;25,00;27,00;35,00;11,00;11,00;18,00;32,00;15,00;18,00;10,00;11,00;14,00;10,00;9,00;6,00;7,00;1,00
