Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Flachau (AT);La Clusaz (FR);Zillertal (AT);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-03-17;61,00;4,16;6,93;1,39;37,43;2,14;3,21;2,14;2,14;5,00;0,00;18,00;1,00;7,00;5,00;5,00;1,00;8,00;0,00;7,00;2,00;4,00;0,00;1,00;0,00;1,00;1,00;10,00;2,00;0,00;4,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;43,00;4,16;4,16;0,00;31,90;5,38;1,08;1,08;1,08;4,00;2,00;7,00;1,00;10,00;10,00;2,00;5,00;4,00;1,00;0,00;2,00;0,00;0,00;6,00;0,00;1,00;4,00;5,00;4,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-03-31;45,00;5,63;4,22;0,00;22,50;3,21;2,14;6,43;0,00;6,00;0,00;10,00;0,00;8,00;10,00;7,00;4,00;10,00;0,00;4,00;2,00;0,00;2,00;4,00;0,00;4,00;1,00;9,00;2,00;0,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;37,00;1,42;1,42;1,42;19,92;3,26;0,00;2,18;2,18;10,00;0,00;6,00;0,00;5,00;10,00;4,00;5,00;7,00;0,00;3,00;7,00;0,00;2,00;1,00;0,00;2,00;0,00;3,00;3,00;0,00;1,00;0,00;1,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-04-14;47,00;5,53;6,91;2,76;24,88;1,07;0,00;4,27;0,00;15,00;0,00;19,00;1,00;3,00;7,00;7,00;4,00;1,00;0,00;1,00;0,00;0,00;0,00;4,00;0,00;3,00;1,00;0,00;4,00;1,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;59,00;4,21;4,21;0,00;15,45;4,29;0,00;1,07;0,00;1,00;1,00;11,00;0,00;4,00;13,00;4,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;3,00;0,00;0,00;4,00;1,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;35,00;0,00;1,40;0,00;28,00;0,00;0,00;1,06;1,06;2,00;0,00;7,00;2,00;1,00;4,00;2,00;2,00;2,00;0,00;1,00;4,00;0,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;2,00;1,00;1,00;4,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-05-05;42,00;2,80;2,80;0,00;11,20;3,15;1,05;1,05;0,00;1,00;0,00;7,00;2,00;1,00;7,00;4,00;5,00;1,00;0,00;0,00;1,00;0,00;1,00;2,00;0,00;1,00;0,00;0,00;5,00;0,00;5,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;36,00;5,54;1,38;1,38;5,54;1,06;0,00;4,24;0,00;2,00;0,00;4,00;0,00;4,00;2,00;5,00;0,00;5,00;0,00;1,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;1,00;2,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;32,00;0,00;2,78;0,00;6,96;0,00;0,00;3,20;0,00;0,00;0,00;10,00;1,00;5,00;2,00;6,00;2,00;0,00;0,00;0,00;6,00;0,00;0,00;2,00;0,00;0,00;0,00;6,00;5,00;0,00;1,00;0,00;0,00;4,00;1,00;0,00;0,00;0,00;0,00;1,00
2019-05-26;55,00;0,00;0,00;0,00;4,23;2,16;0,00;2,16;0,00;3,00;0,00;10,00;1,00;4,00;3,00;8,00;4,00;4,00;0,00;1,00;1,00;0,00;1,00;3,00;0,00;0,00;1,00;5,00;6,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;46,00;0,00;4,18;0,00;8,36;0,00;0,00;4,28;0,00;0,00;0,00;5,00;0,00;5,00;8,00;4,00;1,00;3,00;0,00;4,00;2,00;0,00;0,00;6,00;0,00;2,00;1,00;1,00;6,00;0,00;1,00;2,00;1,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-06-09;51,00;0,00;1,42;4,25;9,92;4,34;0,00;1,09;0,00;0,00;0,00;10,00;5,00;2,00;13,00;4,00;1,00;13,00;0,00;0,00;4,00;0,00;0,00;10,00;1,00;0,00;1,00;1,00;7,00;0,00;5,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-06-16;41,00;1,41;1,41;1,41;11,31;6,47;2,16;2,16;0,00;4,00;1,00;7,00;2,00;1,00;6,00;9,00;4,00;5,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;1,00;1,00;5,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;62,00;1,41;4,23;0,00;8,45;2,14;0,00;1,07;0,00;1,00;0,00;7,00;0,00;0,00;7,00;3,00;4,00;10,00;0,00;0,00;4,00;3,00;1,00;3,00;1,00;0,00;0,00;4,00;3,00;0,00;5,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;46,00;1,39;1,39;6,97;9,76;0,00;0,00;1,07;0,00;3,00;0,00;9,00;1,00;1,00;9,00;26,00;6,00;3,00;0,00;1,00;4,00;0,00;3,00;6,00;1,00;3,00;0,00;4,00;5,00;1,00;4,00;3,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;60,00;0,00;0,00;1,40;19,53;2,14;1,07;5,36;0,00;1,00;0,00;17,00;0,00;5,00;12,00;28,00;3,00;8,00;1,00;1,00;0,00;0,00;1,00;8,00;0,00;1,00;0,00;3,00;7,00;0,00;5,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-14;80,00;2,81;8,42;2,81;19,65;0,00;0,00;1,08;0,00;6,00;0,00;17,00;1,00;3,00;13,00;7,00;4,00;3,00;0,00;0,00;4,00;0,00;3,00;6,00;1,00;0,00;0,00;1,00;6,00;0,00;6,00;3,00;3,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-07-21;89,00;8,34;5,56;5,56;23,64;11,80;0,00;3,22;1,07;1,00;0,00;12,00;1,00;7,00;9,00;10,00;6,00;2,00;0,00;0,00;3,00;0,00;0,00;3,00;4,00;1,00;1,00;1,00;10,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-07-28;72,00;0,00;4,24;4,24;24,00;4,30;1,07;6,45;0,00;5,00;0,00;23,00;2,00;6,00;17,00;5,00;6,00;9,00;0,00;4,00;11,00;0,00;0,00;5,00;0,00;3,00;2,00;3,00;9,00;0,00;2,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;77,00;4,20;2,80;1,40;15,40;3,21;0,00;4,28;0,00;4,00;0,00;25,00;0,00;4,00;8,00;3,00;7,00;3,00;1,00;1,00;6,00;0,00;1,00;3,00;1,00;0,00;3,00;0,00;6,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;79,00;4,23;2,82;2,82;19,75;2,14;2,14;7,47;0,00;6,00;3,00;11,00;1,00;3,00;11,00;6,00;6,00;5,00;0,00;0,00;4,00;0,00;0,00;3,00;1,00;1,00;1,00;3,00;10,00;1,00;4,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;82,00;0,00;4,24;1,41;19,79;7,55;2,16;3,24;0,00;1,00;0,00;12,00;1,00;7,00;6,00;9,00;9,00;1,00;0,00;2,00;2,00;0,00;1,00;1,00;1,00;2,00;1,00;5,00;7,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;71,00;0,00;2,78;0,00;12,53;6,45;1,08;1,08;0,00;2,00;0,00;5,00;0,00;6,00;12,00;8,00;6,00;6,00;0,00;0,00;4,00;1,00;0,00;5,00;1,00;0,00;1,00;1,00;5,00;0,00;0,00;2,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;72,00;1,41;0,00;0,00;16,94;1,07;1,07;3,22;0,00;1,00;1,00;10,00;0,00;1,00;9,00;1,00;8,00;2,00;0,00;7,00;2,00;0,00;1,00;2,00;1,00;0,00;0,00;5,00;6,00;0,00;3,00;0,00;3,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-09-08;63,00;2,80;2,80;0,00;14,00;2,17;1,09;2,17;1,09;6,00;0,00;15,00;1,00;2,00;11,00;1,00;9,00;6,00;0,00;1,00;7,00;4,00;1,00;2,00;0,00;1,00;2,00;2,00;1,00;0,00;1,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;42,00;2,80;7,00;0,00;16,80;0,00;1,05;0,00;1,05;1,00;1,00;16,00;1,00;7,00;8,00;2,00;4,00;3,00;0,00;4,00;0,00;0,00;0,00;2,00;0,00;0,00;1,00;4,00;2,00;0,00;2,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-09-22;53,00;2,79;2,79;1,39;15,34;4,33;1,08;6,49;0,00;2,00;1,00;8,00;0,00;6,00;4,00;0,00;4,00;4,00;0,00;1,00;1,00;1,00;0,00;4,00;0,00;1,00;1,00;6,00;8,00;0,00;4,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;46,00;4,18;0,00;4,18;13,94;2,14;2,14;2,14;1,07;1,00;0,00;7,00;1,00;4,00;11,00;2,00;1,00;4,00;0,00;2,00;1,00;1,00;0,00;2,00;0,00;1,00;1,00;6,00;4,00;1,00;6,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-10-06;51,00;1,42;2,83;1,42;17,00;2,13;1,06;0,00;0,00;0,00;1,00;12,00;0,00;6,00;11,00;1,00;7,00;3,00;0,00;1,00;2,00;0,00;0,00;1,00;0,00;2,00;1,00;2,00;6,00;0,00;7,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;60,00;4,19;2,79;0,00;12,56;2,14;1,07;3,21;0,00;1,00;0,00;10,00;1,00;0,00;10,00;5,00;1,00;4,00;0,00;0,00;0,00;0,00;1,00;4,00;0,00;1,00;1,00;4,00;2,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;60,00;1,40;2,79;1,40;18,14;1,07;2,14;4,29;2,14;4,00;0,00;14,00;0,00;5,00;13,00;2,00;2,00;6,00;0,00;5,00;3,00;0,00;1,00;1,00;0,00;1,00;0,00;10,00;5,00;0,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-10-27;53,00;2,79;4,18;1,39;25,11;1,06;0,00;3,18;1,06;7,00;0,00;16,00;1,00;2,00;2,00;7,00;1,00;1,00;0,00;6,00;0,00;0,00;0,00;2,00;0,00;0,00;2,00;7,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;39,00;6,96;1,39;2,79;20,89;3,25;1,08;1,08;1,08;2,00;5,00;14,00;1,00;6,00;7,00;5,00;3,00;2,00;0,00;1,00;2,00;0,00;1,00;3,00;0,00;1,00;1,00;3,00;6,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;37,00;2,85;1,42;0,00;35,58;9,79;2,18;3,26;0,00;8,00;1,00;20,00;0,00;5,00;12,00;5,00;5,00;4,00;0,00;2,00;2,00;2,00;0,00;2,00;0,00;1,00;2,00;8,00;6,00;0,00;1,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;1,00;0,00
2019-11-17;55,00;5,64;4,23;1,41;31,03;3,24;3,24;4,31;1,08;3,00;0,00;18,00;0,00;3,00;3,00;5,00;5,00;5,00;0,00;0,00;1,00;1,00;0,00;1,00;1,00;3,00;1,00;11,00;2,00;1,00;0,00;1,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;40,00;4,14;2,76;2,76;33,10;6,32;2,11;5,26;2,11;10,00;5,00;23,00;1,00;13,00;2,00;6,00;6,00;4,00;1,00;2,00;2,00;1,00;1,00;2,00;0,00;1,00;1,00;7,00;6,00;0,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;58,00;5,52;9,67;0,00;42,81;4,30;3,22;4,30;2,15;7,00;1,00;41,00;1,00;10,00;3,00;4,00;5,00;7,00;1,00;8,00;2,00;1,00;2,00;5,00;0,00;2,00;3,00;11,00;7,00;0,00;0,00;1,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;67,00;4,19;2,79;1,40;25,13;7,44;3,19;6,38;2,13;17,00;0,00;21,00;0,00;11,00;5,00;4,00;7,00;7,00;0,00;5,00;1,00;0,00;2,00;6,00;0,00;2,00;5,00;13,00;6,00;1,00;1,00;1,00;3,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00
2019-12-15;63,00;2,80;2,80;1,40;36,40;5,34;1,07;3,20;0,00;19,00;4,00;23,00;0,00;14,00;5,00;7,00;5,00;4,00;0,00;5,00;2,00;1,00;2,00;2,00;0,00;4,00;5,00;14,00;3,00;0,00;4,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;100,00;8,45;2,82;4,23;43,66;4,30;4,30;6,45;1,08;15,00;1,00;32,00;8,00;14,00;17,00;10,00;3,00;22,00;0,00;15,00;4,00;1,00;3,00;10,00;0,00;1,00;7,00;21,00;1,00;3,00;1,00;1,00;11,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;88,00;6,98;5,59;1,40;37,71;15,02;4,29;5,37;3,22;20,00;3,00;38,00;3,00;23,00;8,00;10,00;11,00;21,00;0,00;18,00;4,00;4,00;1,00;12,00;1,00;3,00;1,00;27,00;7,00;0,00;3,00;0,00;7,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-01-05;72,00;4,15;4,15;2,77;45,69;2,15;7,52;3,22;3,22;19,00;3,00;32,00;1,00;17,00;12,00;8,00;11,00;20,00;0,00;8,00;3,00;4,00;0,00;7,00;1,00;4,00;4,00;22,00;8,00;1,00;7,00;2,00;4,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2020-01-12;62,00;8,45;2,82;1,41;42,27;5,34;5,34;3,21;1,07;20,00;0,00;35,00;35,00;11,00;8,00;19,00;10,00;22,00;0,00;4,00;0,00;1,00;2,00;7,00;2,00;4,00;1,00;17,00;3,00;0,00;1,00;1,00;2,00;0,00;9,00;1,00;0,00;0,00;0,00;0,00
2020-01-19;49,00;7,00;2,80;1,40;32,20;6,39;1,07;7,46;3,20;18,00;2,00;36,00;1,00;18,00;12,00;7,00;2,00;21,00;1,00;1,00;4,00;1,00;1,00;9,00;0,00;3,00;3,00;13,00;21,00;0,00;3,00;1,00;4,00;1,00;4,00;2,00;0,00;0,00;0,00;0,00
2020-01-26;66,00;9,83;4,21;5,62;30,89;8,52;0,00;6,39;1,06;10,00;0,00;21,00;2,00;10,00;8,00;12,00;10,00;13,00;0,00;7,00;2,00;0,00;2,00;7,00;0,00;2,00;1,00;17,00;12,00;1,00;8,00;12,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;86,00;8,32;6,94;2,77;33,29;9,56;2,12;8,49;4,25;18,00;0,00;24,00;4,00;15,00;5,00;16,00;11,00;14,00;0,00;2,00;2,00;1,00;0,00;7,00;0,00;4,00;1,00;9,00;7,00;0,00;7,00;1,00;4,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-02-09;91,00;9,80;2,80;1,40;19,60;4,28;5,35;107,06;2,14;20,00;0,00;34,00;0,00;20,00;7,00;10,00;17,00;17,00;0,00;13,00;2,00;1,00;0,00;9,00;2,00;3,00;8,00;24,00;3,00;1,00;2,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2020-02-16;61,00;8,32;4,16;2,77;33,27;4,28;2,14;6,42;0,00;15,00;1,00;20,00;6,00;11,00;6,00;8,00;7,00;7,00;0,00;7,00;2,00;3,00;1,00;6,00;2,00;1,00;2,00;11,00;7,00;0,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2020-02-23;47,00;5,53;6,91;0,00;30,41;3,20;3,20;5,34;2,14;14,00;1,00;18,00;2,00;9,00;6,00;5,00;7,00;20,00;0,00;8,00;1,00;0,00;2,00;2,00;0,00;3,00;4,00;11,00;3,00;1,00;2,00;1,00;3,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;52,00;4,22;4,22;0,00;25,30;3,25;1,08;7,58;1,08;11,00;1,00;22,00;0,00;12,00;6,00;7,00;7,00;8,00;0,00;8,00;2,00;1,00;0,00;2,00;1,00;2,00;2,00;10,00;3,00;0,00;0,00;0,00;3,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-03-08;42,00;5,60;5,60;1,40;140,00;9,69;7,54;5,38;1,08;13,00;1,00;47,00;2,00;6,00;6,00;8,00;8,00;10,00;0,00;4,00;2,00;4,00;1,00;5,00;0,00;6,00;9,00;11,00;5,00;1,00;2,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00
2020-03-15;18,00;3,00;1,50;0,00;58,50;1,13;0,00;6,75;0,00;2,00;0,00;9,00;0,00;2,00;10,00;2,00;4,00;2,00;0,00;1,00;0,00;0,00;0,00;2,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;6,00;0,00;1,50;0,00;28,50;0,00;0,00;2,40;0,00;0,00;0,00;3,00;0,00;2,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;8,00;1,33;1,33;0,00;26,67;0,00;2,29;1,14;0,00;1,00;0,00;2,00;0,00;1,00;5,00;0,00;0,00;1,00;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;2,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;2,00;1,00;1,00;0,00;12,00;0,00;2,00;0,00;0,00;2,00;0,00;3,00;0,00;2,00;1,00;1,00;0,00;1,00;0,00;1,00;0,00;2,00;0,00;1,00;0,00;0,00;2,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;12,00;0,00;1,33;1,33;9,33;0,00;0,00;1,09;0,00;1,00;0,00;1,00;0,00;2,00;1,00;1,00;0,00;0,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;11,00;1,38;0,00;0,00;9,63;2,20;0,00;1,10;0,00;1,00;0,00;7,00;0,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;3,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;6,00;0,00;1,50;0,00;10,50;3,60;0,00;0,00;0,00;1,00;0,00;4,00;1,00;0,00;3,00;3,00;2,00;4,00;0,00;0,00;0,00;0,00;0,00;2,00;1,00;0,00;0,00;1,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-05-03;9,00;1,29;1,29;0,00;9,00;1,00;0,00;0,00;0,00;1,00;0,00;2,00;0,00;3,00;3,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;13,00;0,00;1,44;1,44;13,00;1,08;0,00;5,42;0,00;1,00;0,00;5,00;1,00;1,00;4,00;1,00;0,00;2,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;15,00;0,00;2,73;1,36;9,55;0,00;1,07;2,14;0,00;0,00;0,00;4,00;1,00;0,00;4,00;1,00;4,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-05-24;19,00;1,36;0,00;0,00;5,43;2,11;0,00;2,11;0,00;0,00;0,00;6,00;1,00;0,00;8,00;1,00;2,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;30,00;1,43;1,43;0,00;5,71;1,07;1,07;3,21;0,00;3,00;0,00;4,00;1,00;4,00;7,00;2,00;3,00;1,00;0,00;0,00;2,00;1,00;1,00;3,00;0,00;1,00;1,00;9,00;2,00;0,00;3,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-06-07;25,00;1,39;0,00;0,00;9,72;0,00;0,00;2,08;0,00;2,00;0,00;8,00;2,00;4,00;6,00;1,00;4,00;1,00;0,00;0,00;5,00;1,00;0,00;3,00;0,00;0,00;0,00;1,00;5,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-14;36,00;2,77;1,38;2,77;8,31;3,18;0,00;5,29;0,00;0,00;1,00;10,00;2,00;1,00;8,00;0,00;1,00;3,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;2,00;5,00;3,00;0,00;2,00;2,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-06-21;32,00;2,78;1,39;0,00;16,70;1,07;0,00;1,07;0,00;1,00;0,00;3,00;0,00;1,00;9,00;6,00;4,00;2,00;0,00;0,00;2,00;0,00;0,00;3,00;0,00;0,00;0,00;7,00;0,00;0,00;4,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-28;63,00;0,00;0,00;0,00;15,40;5,43;0,00;2,17;0,00;1,00;0,00;7,00;0,00;3,00;9,00;2,00;7,00;2,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;1,00;0,00;6,00;3,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-05;62,00;0,00;4,13;0,00;12,40;1,07;4,28;4,28;0,00;3,00;0,00;5,00;0,00;5,00;11,00;6,00;7,00;4,00;0,00;2,00;1,00;0,00;0,00;2,00;0,00;0,00;1,00;7,00;2,00;0,00;0,00;1,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
