Semaine;Nice (FR);Paris (FR);London (GB);Barcelona (ES);Roma (IT);Lille (FR);Madrid (ES);Lisbon (PT);Prague (CZ);Berlin (DE);Milano (IT);stanbul (TR);Budapest (HU);Venezia (IT);Wien (AT);Strasbourg (FR);Athens (GR);Dublin (IE);Lyon (FR);Frankfurt am Main (DE);Marseille (FR);München (DE);Stockholm (SE);Copenhagen (DK);Bordeaux (FR);Genève (CH);Tours (FR);Hamburg (DE);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Monaco (MC);Dijon (FR);Aix en Provence (FR)
2019-04-14;46,00;1533,33;705,33;337,33;250,91;33,45;209,09;200,73;225,82;259,27;129,64;163,09;123,63;135,13;83,38;25,88;82,14;126,50;19,71;69,00;18,69;83,38;47,44;41,69;17,41;16,16;33,57;47,24;8,00;11,00;7,00;7,00;11,00;5,00;0,00
2019-04-21;52,00;832,00;693,33;381,33;216,00;12,00;196,00;260,00;200,00;284,00;112,00;172,00;134,11;142,32;79,37;13,68;53,63;100,75;21,13;84,50;27,44;70,78;59,22;69,33;17,33;28,48;37,14;70,57;7,00;12,00;7,00;9,00;8,00;11,00;5,00
2019-04-28;60,00;795,00;750,00;360,00;244,00;20,00;340,00;240,00;220,00;312,00;104,00;152,00;141,82;128,18;87,27;24,55;77,84;137,84;22,70;63,24;18,57;82,86;77,14;54,29;20,00;31,25;28,75;66,25;12,00;8,00;14,00;7,00;13,00;2,00;3,00
2019-05-05;57,00;527,25;584,25;327,75;215,79;12,21;407,14;244,29;183,21;297,21;101,79;154,71;122,14;108,57;95,00;16,29;104,23;130,29;22,80;81,43;17,10;69,83;47,03;49,88;24,78;27,26;49,57;40,89;19,00;9,00;4,00;4,00;10,00;5,00;1,00
2019-05-12;56,00;560,00;462,00;350,00;244,00;12,00;152,00;220,00;172,00;256,00;116,00;148,00;137,20;106,40;95,20;25,20;65,88;107,06;19,76;62,59;31,59;71,79;64,62;50,26;17,42;19,91;18,67;42,31;10,00;6,00;3,00;8,00;10,00;4,00;4,00
2019-05-19;56,00;588,00;490,00;308,00;208,00;12,00;156,00;200,00;188,00;236,00;112,00;156,00;128,80;98,00;112,00;16,80;79,06;115,29;39,53;62,59;18,67;87,59;60,31;48,82;28,62;26,13;21,16;62,22;9,00;14,00;6,00;6,00;39,00;6,00;0,00
2019-05-26;48,00;704,00;576,00;352,00;248,00;28,00;196,00;212,00;196,00;260,00;120,00;168,00;160,94;107,29;98,82;25,41;94,34;122,48;23,17;48,00;24,73;78,55;53,82;55,27;29,05;22,74;36,63;46,74;10,00;15,00;8,00;8,00;48,00;8,00;3,00
2019-06-02;53,00;830,33;689,00;353,33;216,08;20,38;138,62;228,31;207,92;248,69;138,62;130,46;133,89;278,95;111,58;16,74;69,06;109,21;17,67;80,30;21,49;84,51;42,97;53,00;32,05;25,88;30,81;51,77;13,00;6,00;7,00;5,00;17,00;4,00;2,00
2019-06-09;60,00;585,00;555,00;300,00;212,00;20,00;132,00;212,00;172,00;256,00;80,00;144,00;117,14;145,71;80,00;20,00;53,51;111,89;22,70;61,62;26,34;83,41;55,61;64,39;27,50;21,25;48,75;57,50;13,00;17,00;10,00;7,00;6,00;0,00;2,00
2019-06-16;60,00;600,00;525,00;300,00;188,00;20,00;156,00;200,00;192,00;260,00;108,00;160,00;117,27;109,09;92,73;16,36;94,05;126,49;22,70;71,35;37,14;94,29;51,43;52,86;26,25;32,50;41,25;53,75;12,00;10,00;10,00;4,00;13,00;6,00;0,00
2019-06-23;58,00;565,50;507,50;275,50;165,71;20,71;149,14;186,43;215,43;248,57;116,00;186,43;132,57;104,95;69,05;13,81;70,89;99,89;41,89;59,61;17,40;84,10;49,30;55,10;18,91;26,48;36,57;50,43;24,00;13,00;6,00;6,00;8,00;10,00;3,00
2019-06-30;73,00;627,80;613,20;292,00;182,50;28,39;146,00;170,33;227,11;292,00;117,61;162,22;134,77;109,50;137,58;30,88;79,49;129,78;107,07;76,24;21,90;90,52;64,24;70,08;26,43;27,69;44,05;64,19;14,00;13,00;16,00;15,00;18,00;9,00;5,00
2019-07-07;71,00;724,20;639,00;397,60;242,24;25,06;171,24;250,59;250,59;355,00;150,35;187,94;147,68;144,84;116,44;31,24;88,75;112,95;38,73;79,07;39,12;107,22;76,80;73,90;32,39;32,39;41,11;71,00;22,00;16,00;7,00;9,00;20,00;12,00;3,00
2019-07-14;81,00;891,00;729,00;421,20;243,00;24,30;141,75;214,65;247,05;348,30;133,65;186,30;178,76;170,38;122,90;30,72;95,58;113,40;24,30;103,68;30,38;109,93;66,54;79,55;36,14;29,91;37,38;79,75;20,00;26,00;10,00;8,00;13,00;12,00;4,00
2019-07-21;67,00;887,75;703,50;418,75;259,63;41,88;159,13;226,13;251,25;360,13;184,25;196,81;189,83;173,08;122,83;25,13;81,71;134,00;39,22;135,63;53,89;145,65;81,57;65,54;53,09;42,98;44,25;101,13;17,00;19,00;14,00;6,00;19,00;10,00;1,00
2019-07-28;75,00;975,00;660,00;435,00;229,17;16,67;179,17;237,50;254,17;354,17;150,00;179,17;238,89;163,89;116,67;38,89;92,93;109,24;34,24;136,96;18,75;142,79;79,33;93,75;37,50;45,00;52,50;72,50;25,00;24,00;7,00;17,00;30,00;12,00;3,00
2019-08-04;65,00;910,00;780,00;471,25;207,19;28,44;154,38;231,56;292,50;406,25;150,31;154,38;268,48;183,70;130,00;42,39;121,88;143,00;27,63;69,88;31,78;122,78;89,56;72,22;41,25;26,25;46,25;82,50;15,00;28,00;10,00;8,00;29,00;10,00;9,00
2019-08-11;58,00;710,50;681,50;377,00;219,57;20,71;149,14;219,57;256,86;323,14;124,29;174,00;198,86;124,29;107,71;33,14;77,33;116,00;25,78;77,33;24,05;101,85;46,68;73,56;29,62;39,49;32,09;72,81;12,00;17,00;10,00;5,00;12,00;4,00;7,00
2019-08-18;69,00;724,50;810,75;396,75;211,06;20,29;166,41;239,47;211,06;304,41;125,82;154,24;151,80;99,36;104,88;27,60;94,67;107,51;19,26;70,60;34,50;73,31;64,69;54,63;19,71;23,41;46,82;55,45;12,00;16,00;5,00;5,00;18,00;3,00;0,00
2019-08-25;65,00;601,25;682,50;390,00;182,81;40,63;154,38;219,38;190,94;300,63;113,75;158,44;115,87;84,78;87,61;19,78;81,25;136,50;21,13;73,13;28,89;82,33;50,56;50,56;18,75;22,50;38,75;70,00;12,00;17,00;5,00;3,00;11,00;3,00;3,00
2019-09-01;59,00;575,25;678,50;324,50;223,36;16,86;185,43;273,93;202,29;320,29;134,86;168,57;112,38;143,29;109,57;16,86;88,50;139,31;27,86;70,47;25,90;71,95;74,83;61,88;18,83;32,64;35,15;52,72;9,00;14,00;6,00;2,00;21,00;7,00;0,00
2019-09-08;62,00;682,00;682,00;341,00;202,53;16,53;173,60;206,67;194,27;293,47;119,87;186,00;140,91;107,09;104,27;22,55;97,89;158,26;17,95;60,37;24,51;66,33;67,77;50,47;20,24;34,16;29,10;78,45;16,00;7,00;10,00;10,00;11,00;4,00;0,00
2019-09-15;50,00;733,33;733,33;316,67;208,33;12,50;208,33;229,17;233,33;316,67;91,67;191,67;144,44;105,56;91,67;22,22;93,55;143,55;27,42;59,68;15,71;87,14;55,71;45,71;12,50;31,25;36,25;70,00;6,00;10,00;7,00;4,00;11,00;2,00;2,00
2019-09-22;43,00;587,67;731,00;286,67;211,09;23,45;175,91;246,27;226,73;328,36;109,45;175,91;147,81;104,81;94,06;8,06;97,15;144,93;12,74;68,48;20,07;86,00;61,63;47,30;13,51;18,43;25,80;45,46;5,00;4,00;2,00;4,00;12,00;1,00;2,00
2019-09-29;46,00;690,00;736,00;337,33;225,82;16,73;217,45;225,82;209,09;317,82;108,73;167,27;129,38;97,75;97,75;25,88;83,79;149,50;29,57;54,21;20,13;96,31;35,94;56,06;12,78;33,22;28,11;46,00;18,00;11,00;8,00;1,00;9,00;2,00;4,00
2019-10-06;39,00;637,00;637,00;299,00;214,50;19,50;187,20;230,10;214,50;276,90;109,20;163,80;133,71;97,50;150,43;16,71;86,13;162,50;13,00;52,00;14,44;79,44;67,89;60,67;14,63;19,50;31,69;58,50;11,00;6,00;6,00;4,00;10,00;2,00;2,00
2019-10-13;31,00;759,50;852,50;418,50;201,50;23,25;155,00;220,88;228,63;275,13;108,50;162,75;143,73;87,36;118,36;16,91;70,16;151,74;13,05;57,11;21,14;71,86;52,14;60,59;18,60;23,56;43,40;59,52;8,00;11,00;6,00;2,00;10,00;2,00;0,00
2019-10-20;25,00;600,00;612,50;212,50;212,50;20,83;162,50;200,00;225,00;333,33;108,33;175,00;111,11;94,44;113,89;19,44;62,50;103,13;12,50;46,88;15,28;58,33;38,89;44,44;20,00;18,75;25,00;48,75;10,00;10,00;5,00;4,00;9,00;1,00;0,00
2019-10-27;23,00;805,00;1012,00;368,00;161,00;19,17;138,00;176,33;164,83;218,50;88,17;138,00;115,00;77,63;83,38;14,38;69,00;131,43;21,36;47,64;18,69;61,81;44,56;47,44;11,50;19,17;21,72;57,50;7,00;4,00;5,00;2,00;6,00;1,00;0,00
2019-11-03;19,00;703,00;836,00;285,00;152,00;15,20;133,00;182,40;182,40;247,00;117,80;171,00;103,14;65,14;111,29;16,29;85,50;120,33;9,50;64,92;13,15;64,31;45,31;58,46;12,67;21,53;12,67;54,47;9,00;7,00;2,00;1,00;9,00;2,00;0,00
2019-11-10;20,00;780,00;860,00;320,00;144,00;24,00;144,00;164,00;148,00;252,00;92,00;144,00;142,86;251,43;91,43;17,14;76,67;131,67;13,33;58,33;18,57;62,86;50,00;42,86;13,75;32,50;18,75;50,00;5,00;6,00;2,00;2,00;6,00;5,00;1,00
2019-11-17;29,00;522,00;710,50;188,50;145,00;12,43;178,14;140,86;194,71;211,29;145,00;165,71;133,40;153,70;127,60;20,30;67,67;112,78;12,89;48,33;15,95;53,65;50,75;42,05;10,09;21,43;26,48;50,43;10,00;9,00;2,00;4,00;6,00;2,00;0,00
2019-11-24;25,00;475,00;662,50;137,50;158,33;37,50;129,17;175,00;187,50;237,50;91,67;141,67;100,00;88,89;66,67;19,44;79,69;107,81;12,50;60,94;8,33;56,94;43,06;37,50;12,50;18,75;13,75;45,00;6,00;9,00;3,00;0,00;6,00;1,00;0,00
2019-12-01;22,00;814,00;990,00;286,00;145,20;8,80;158,40;158,40;184,80;246,40;88,00;171,60;137,50;55,00;101,75;16,50;66,00;103,23;13,54;77,85;22,00;46,93;52,80;29,33;9,06;27,18;16,82;45,29;5,00;0,00;5,00;4,00;7,00;4,00;1,00
2019-12-08;19,00;646,00;874,00;266,00;144,40;19,00;129,20;159,60;144,40;220,40;72,20;121,60;116,71;57,00;124,86;21,71;57,00;101,33;22,17;68,08;8,14;69,21;29,86;27,14;14,25;42,75;15,44;42,75;1,00;9,00;6,00;4,00;10,00;1,00;0,00
2019-12-15;45,00;570,00;660,00;225,00;130,91;20,45;143,18;159,55;159,55;237,27;81,82;139,09;87,19;56,25;126,56;19,69;46,61;110,89;16,07;59,46;21,77;78,39;53,71;43,55;13,75;16,25;12,50;50,00;6,00;5,00;5,00;2,00;15,00;0,00;5,00
2019-12-22;43,00;673,67;702,33;215,00;164,18;19,55;140,73;172,00;191,55;269,73;89,91;172,00;134,73;65,93;123,27;17,20;62,85;127,35;16,54;66,15;18,63;88,87;41,57;48,73;19,66;33,17;22,11;49,14;3,00;8,00;3,00;1,00;5,00;1,00;1,00
2019-12-29;29,00;652,50;623,50;246,50;203,00;16,57;161,57;186,43;198,86;273,43;107,71;149,14;137,09;58,00;145,00;10,55;74,11;149,83;17,72;56,39;27,55;92,80;62,35;72,50;12,08;18,13;20,54;39,88;10,00;6,00;2,00;2,00;4,00;4,00;0,00
2020-01-05;42,00;574,00;588,00;308,00;214,20;21,00;163,80;268,80;210,00;256,20;105,00;180,60;117,60;95,20;120,40;11,20;71,08;119,54;17,77;59,77;17,38;76,76;44,90;50,69;15,27;36,91;22,91;50,91;8,00;7,00;7,00;3,00;5,00;1,00;0,00
2020-01-12;44,00;630,67;660,00;322,67;236,00;12,00;156,00;264,00;196,00;300,00;84,00;184,00;154,00;121,00;115,50;16,50;101,04;128,74;21,19;50,52;30,80;89,47;85,07;79,20;20,11;40,23;30,17;60,34;10,00;9,00;7,00;3,00;10,00;8,00;2,00
2020-01-19;42,00;588,00;560,00;280,00;252,00;21,00;142,80;268,80;218,40;252,00;117,60;218,40;128,80;81,20;134,40;16,80;77,54;148,62;16,15;48,46;18,83;97,03;62,28;63,72;9,88;32,12;38,29;43,24;12,00;12,00;9,00;7,00;11,00;1,00;1,00
2020-01-26;40,00;506,67;506,67;240,00;240,00;12,00;136,00;244,00;196,00;248,00;116,00;160,00;120,00;80,00;102,86;11,43;80,00;128,00;20,80;51,20;20,00;78,57;48,57;51,43;16,25;28,75;36,25;46,25;12,00;5,00;7,00;5,00;15,00;5,00;2,00
2020-02-02;53,00;671,33;1272,00;371,00;232,38;16,31;326,15;281,31;203,85;252,77;110,08;256,85;147,84;97,63;111,58;25,11;72,27;122,06;22,48;53,00;17,19;90,24;60,16;50,14;15,14;39,12;27,76;46,69;21,00;10,00;8,00;5,00;14,00;3,00;0,00
2020-02-09;51,00;714,00;867,00;306,00;238,00;12,75;238,00;242,25;212,50;255,00;131,75;195,50;107,67;73,67;102,00;22,67;95,42;136,55;27,97;78,97;30,60;96,17;33,51;72,86;22,39;44,78;22,39;60,95;8,00;11,00;3,00;4,00;9,00;4,00;1,00
2020-02-16;41,00;587,67;683,33;341,67;213,20;20,50;180,40;295,20;205,00;262,40;139,40;196,80;147,60;73,80;109,33;10,93;106,60;124,64;14,76;62,32;26,36;86,39;54,18;48,32;16,15;23,61;21,12;43,48;9,00;11,00;8,00;3,00;5,00;1,00;2,00
2020-02-23;34,00;714,00;714,00;374,00;221,00;17,00;178,50;204,00;204,00;263,50;208,25;208,25;113,33;102,00;82,17;14,17;64,76;118,19;19,43;59,90;21,25;73,67;38,25;53,83;12,59;42,81;23,93;51,63;9,00;9,00;7,00;2,00;7,00;6,00;2,00
2020-03-01;37,00;684,50;684,50;296,00;164,44;8,22;143,89;193,22;160,33;197,33;119,22;152,11;102,46;71,15;68,31;14,23;57,91;106,17;19,30;45,04;19,92;66,88;35,58;42,69;20,97;34,53;19,73;45,63;9,00;19,00;10,00;1,00;11,00;7,00;2,00
2020-03-08;27,00;418,50;432,00;243,00;158,14;3,86;196,71;177,43;135,00;219,86;100,29;131,14;105,30;67,50;56,70;10,80;60,35;87,35;19,06;49,24;11,37;54,00;34,11;35,53;9,82;19,64;23,32;38,05;7,00;10,00;1,00;2,00;4,00;1,00;2,00
2020-03-15;14,00;196,00;266,00;84,00;60,67;9,33;140,00;88,67;46,67;130,67;46,67;88,67;44,80;246,40;28,00;8,40;31,11;45,11;7,78;32,67;14,00;60,20;16,80;8,40;5,09;14,00;7,64;25,45;4,00;2,00;3,00;0,00;5,00;2,00;1,00
2020-03-22;7,00;154,00;182,00;56,00;42,00;3,50;63,00;31,50;28,00;70,00;35,00;49,00;21,00;100,33;16,33;2,33;26,60;28,00;4,20;19,60;5,60;36,40;8,40;15,40;7,00;7,00;8,17;18,67;1,00;2,00;2,00;0,00;7,00;1,00;0,00
2020-03-29;12,00;144,00;132,00;36,00;52,00;2,00;60,00;60,00;36,00;56,00;24,00;48,00;27,00;60,00;18,00;3,00;15,00;25,50;4,50;19,50;6,67;17,33;9,33;9,33;3,60;7,20;13,20;9,60;2,00;3,00;2,00;2,00;3,00;0,00;0,00
2020-04-05;9,00;81,00;90,00;27,00;36,00;4,50;40,50;45,00;22,50;81,00;27,00;49,50;30,00;54,00;18,00;3,00;21,60;32,40;1,80;25,20;3,00;27,00;19,50;15,00;5,14;6,43;6,43;14,14;0,00;1,00;0,00;1,00;3,00;0,00;0,00
2020-04-12;5,00;100,00;90,00;30,00;70,00;5,00;70,00;40,00;40,00;75,00;45,00;55,00;30,00;62,50;15,00;1,25;18,33;28,33;5,00;26,67;2,50;22,50;12,50;10,00;5,00;3,75;12,50;13,75;1,00;3,00;1,00;1,00;3,00;1,00;0,00
2020-04-19;10,00;80,00;80,00;30,00;55,00;5,00;60,00;40,00;45,00;55,00;30,00;55,00;36,67;33,33;26,67;10,00;11,67;21,67;3,33;13,33;2,86;21,43;28,57;10,00;2,50;5,00;8,75;18,75;2,00;1,00;1,00;2,00;4,00;1,00;2,00
2020-04-26;6,00;108,00;108,00;36,00;24,00;1,50;30,00;24,00;33,00;51,00;12,00;27,00;24,00;36,00;27,00;3,00;18,00;24,00;1,50;15,00;6,00;7,50;15,00;10,50;6,00;3,60;8,40;8,40;1,00;2,00;0,00;2,00;2,00;0,00;0,00
2020-05-03;11,00;99,00;99,00;44,00;40,33;3,67;44,00;33,00;33,00;58,67;22,00;51,33;30,25;41,25;22,00;5,50;18,33;29,33;9,17;12,83;7,86;15,71;17,29;11,00;5,50;8,25;8,25;12,38;1,00;4,00;1,00;0,00;3,00;0,00;0,00
2020-05-10;3,00;60,00;72,00;30,00;33,00;3,00;27,00;24,00;18,00;54,00;12,00;36,00;30,00;48,00;24,00;6,00;28,50;21,00;3,00;19,50;1,50;25,50;19,50;15,00;3,00;6,00;7,50;34,50;1,00;0,00;1,00;2,00;5,00;1,00;0,00
2020-05-17;14,00;126,00;154,00;56,00;74,67;4,67;42,00;60,67;32,67;98,00;42,00;79,33;19,60;44,80;19,60;2,80;40,25;24,50;5,25;22,75;4,20;23,80;15,40;15,40;6,36;12,73;12,73;22,91;1,00;2,00;1,00;1,00;3,00;1,00;0,00
2020-05-24;11,00;143,00;121,00;44,00;47,67;3,67;40,33;40,33;36,67;62,33;22,00;44,00;19,25;41,25;27,50;8,25;29,86;23,57;4,71;17,29;11,00;22,00;23,38;16,50;8,56;8,56;8,56;20,78;6,00;5,00;1,00;0,00;6,00;0,00;4,00
2020-05-31;33,00;247,50;181,50;82,50;66,00;8,25;57,75;70,13;41,25;90,75;37,13;74,25;33,00;52,25;27,50;8,25;39,60;31,35;18,15;29,70;22,96;25,83;24,39;15,78;13,44;11,00;12,22;23,22;5,00;10,00;2,00;3,00;8,00;1,00;3,00
2020-06-07;31,00;248,00;186,00;77,50;69,75;11,63;50,38;73,63;34,88;104,63;34,88;81,38;36,64;50,73;31,00;11,27;39,16;27,74;19,58;21,21;16,24;51,67;14,76;10,33;12,40;16,12;12,40;29,76;6,00;8,00;2,00;3,00;17,00;3,00;1,00
2020-06-14;46,00;291,33;168,67;107,33;66,91;16,73;58,55;100,36;58,55;104,55;54,36;58,55;40,25;40,25;40,25;11,50;29,57;27,93;23,00;32,86;21,56;43,13;24,44;21,56;12,43;13,68;13,68;32,32;7,00;8,00;2,00;4,00;12,00;4,00;2,00
2020-06-21;48,00;368,00;208,00;112,00;72,00;4,00;60,00;144,00;72,00;128,00;52,00;68,00;42,35;76,24;39,53;14,12;27,20;40,00;17,60;25,60;26,18;58,18;5,82;29,09;14,77;11,08;12,31;33,23;6,00;15,00;4,00;2,00;13,00;7,00;7,00
2020-06-28;45,00;390,00;165,00;180,00;69,55;8,18;77,73;184,09;94,09;155,45;53,18;77,73;64,69;73,13;56,25;22,50;59,46;32,14;28,93;41,79;26,13;40,65;14,52;29,03;26,25;25,00;10,00;35,00;10,00;11,00;5,00;7,00;13,00;8,00;3,00
2020-07-05;64,00;560,00;272,00;208,00;76,00;24,00;68,00;96,00;80,00;184,00;68,00;100,00;64,00;72,35;61,22;27,83;49,23;32,82;32,82;39,38;36,36;61,09;20,36;27,64;32,63;23,84;23,84;38,90;11,00;21,00;5,00;6,00;13,00;8,00;5,00
2020-07-12;60,00;615,00;240,00;270,00;72,00;16,00;76,00;72,00;128,00;216,00;76,00;88,00;76,36;81,82;62,73;27,27;60,00;29,19;40,54;43,78;25,71;65,71;12,86;31,43;28,75;22,50;15,00;48,75;16,00;19,00;26,00;8,00;14,00;7,00;4,00
2020-07-19;62,00;620,00;232,50;186,00;78,53;12,40;74,40;74,40;111,60;206,67;66,13;124,00;64,82;101,45;56,36;25,36;62,00;42,42;29,37;40,79;28,84;89,40;17,30;20,19;22,32;28,52;19,84;52,08;10,00;7,00;15,00;2,00;22,00;12,00;1,00
2020-07-26;46,00;567,33;184,00;184,00;62,73;16,73;75,27;79,45;92,00;200,73;62,73;104,55;56,82;89,29;48,71;24,35;57,50;49,29;24,64;37,79;33,06;74,75;11,50;38,81;23,62;26,11;12,43;42,27;11,00;12,00;5,00;6,00;18,00;8,00;6,00
2020-08-02;62,00;511,50;217,00;93,00;74,40;16,53;74,40;62,00;95,07;177,73;49,60;103,33;70,45;118,36;53,55;22,55;65,26;34,26;31,00;39,16;24,51;53,35;30,28;28,84;24,80;18,60;17,36;54,56;10,00;12,00;5,00;8,00;13,00;7,00;7,00
2020-08-09;49,00;620,67;228,67;130,67;81,67;12,25;57,17;69,42;81,67;159,25;49,00;81,67;59,89;68,06;43,56;32,67;39,20;37,57;26,13;32,67;30,26;63,41;12,97;28,82;20,83;17,15;15,93;26,95;6,00;13,00;7,00;5,00;15,00;5,00;5,00
2020-08-16;42,00;294,00;154,00;98,00;79,80;12,60;42,00;54,60;88,20;151,20;71,40;79,80;58,80;86,80;39,20;19,60;25,85;32,31;12,92;30,69;18,83;43,45;21,72;20,28;18,53;24,71;7,41;27,18;10,00;13,00;2,00;1,00;10,00;9,00;3,00
2020-08-23;63,00;283,50;409,50;63,00;78,75;15,75;35,44;74,81;74,81;165,38;63,00;82,69;41,09;98,61;57,52;16,43;33,92;35,54;11,31;45,23;12,89;64,43;18,61;27,20;19,76;16,06;22,24;24,71;8,00;8,00;2,00;2,00;12,00;5,00;4,00
2020-08-30;51,00;255,00;306,00;51,00;62,77;7,85;47,08;51,00;78,46;129,46;74,54;54,92;28,33;79,33;53,83;17,00;57,58;51,00;13,16;37,84;5,83;53,91;17,49;27,69;11,20;18,66;12,44;38,56;8,00;8,00;4,00;1,00;6,00;2,00;0,00
2020-09-06;20,00;340,00;280,00;80,00;84,00;12,00;44,00;56,00;96,00;136,00;68,00;76,00;31,43;97,14;45,71;11,43;65,00;45,00;10,00;31,67;11,43;50,00;18,57;32,86;10,00;15,00;10,00;45,00;7,00;4,00;3,00;1,00;7,00;2,00;0,00
2020-09-13;18,00;252,00;234,00;54,00;103,50;4,50;49,50;49,50;76,50;153,00;81,00;90,00;25,71;97,71;66,86;15,43;58,91;36,00;6,55;34,36;16,62;40,15;15,23;30,46;7,20;12,00;2,40;44,40;5,00;7,00;1,00;1,00;5,00;0,00;1,00
2020-09-20;11,00;198,00;143,00;44,00;84,33;3,67;51,33;47,67;44,00;110,00;66,00;77,00;33,00;93,50;49,50;19,25;48,71;29,86;4,71;28,29;6,88;31,63;22,00;16,50;6,11;12,22;8,56;29,33;8,00;5,00;4,00;1,00;4,00;1,00;0,00
2020-09-27;12,00;180,00;108,00;48,00;64,00;4,00;64,00;44,00;32,00;92,00;56,00;84,00;33,00;72,00;30,00;6,00;42,86;32,57;6,86;22,29;4,50;25,50;19,50;10,50;12,00;10,80;8,40;32,40;2,00;3,00;2,00;1,00;3,00;0,00;1,00
