Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;16,00;102,00;8,00;0,00;8,00;31,00;8,00;8,00;22,00;40,00;5,00;5,00;7,00;6,40;30,40;6,40;1,60;2,00;3,00;1,00;3,00;5,00;5,00;7,00;6,00;0,00;1,00;1,00;0,00;3,00;3,00;2,00;1,00;1,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;26,00;96,57;3,71;0,00;11,14;32,00;13,00;5,00;15,00;34,00;7,00;11,00;7,00;4,88;24,38;8,13;4,88;1,00;6,00;2,00;2,00;6,00;3,00;4,00;3,00;0,00;0,00;1,00;1,00;2,00;3,00;0,00;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;27,00;88,71;11,57;0,00;5,79;26,00;13,00;7,00;25,00;32,00;11,00;16,00;5,00;6,75;21,94;1,69;0,84;2,00;5,00;2,00;2,00;11,00;4,00;9,00;2,00;1,00;0,00;1,00;2,00;0,00;3,00;1,00;1,00;2,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;17,00;103,89;5,67;0,00;3,78;23,00;17,00;5,00;21,00;33,00;6,00;10,00;7,00;3,40;18,70;6,80;5,10;2,00;3,00;5,00;0,00;7,00;2,00;7,00;6,00;0,00;0,00;1,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;14,00;100,00;8,00;0,00;8,00;27,00;9,00;9,00;27,00;38,00;9,00;21,00;7,00;7,78;23,33;7,78;1,56;2,00;4,00;4,00;2,00;3,00;5,00;2,00;4,00;0,00;1,00;2,00;0,00;2,00;6,00;2,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00
2019-02-10;19,00;98,80;9,50;0,00;9,50;23,00;14,00;13,00;21,00;34,00;9,00;10,00;3,00;6,33;23,75;9,50;3,17;2,00;4,00;3,00;2,00;10,00;6,00;9,00;3,00;0,00;2,00;2,00;2,00;2,00;2,00;1,00;0,00;0,00;0,00;2,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00
2019-02-17;25,00;90,38;9,62;0,00;7,69;21,00;15,00;10,00;19,00;25,00;10,00;12,00;6,00;3,33;26,67;10,00;3,33;5,00;6,00;0,00;1,00;7,00;2,00;9,00;7,00;0,00;1,00;0,00;1,00;3,00;2,00;1,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;20,00;87,27;5,45;0,00;3,64;24,00;13,00;7,00;23,00;33,00;6,00;6,00;8,00;6,67;31,67;10,00;3,33;4,00;3,00;2,00;3,00;5,00;3,00;8,00;2,00;0,00;0,00;1,00;1,00;2,00;4,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00
2019-03-03;22,00;86,17;5,50;0,00;5,50;25,00;14,00;10,00;27,00;23,00;10,00;12,00;7,00;7,86;26,71;11,00;3,14;3,00;3,00;7,00;2,00;4,00;4,00;5,00;6,00;0,00;0,00;1,00;0,00;4,00;1,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00
2019-03-10;26,00;94,71;7,43;0,00;11,14;14,00;12,00;9,00;20,00;35,00;10,00;4,00;13,00;6,50;34,13;3,25;1,63;5,00;5,00;3,00;4,00;8,00;4,00;5,00;5,00;0,00;2,00;3,00;0,00;5,00;2,00;1,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
