Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-04-07;28,00;14,00;14,00;0,00;168,00;14,00;14,00;168,00;14,00;0,00;7,00;112,00;154,00;65,33;0,00;9,33;186,67;0,00;4,67;84,00;0,00;0,00;0,00;59,11;6,22;0,00;0,00;0,00;5,00;3,50;0,00;73,50;0,00;36,00;0,00;20,00;3,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;22,00;11,00;11,00;11,00;154,00;11,00;11,00;132,00;11,00;3,67;3,67;132,00;117,33;99,00;0,00;22,00;176,00;4,40;0,00;61,60;0,00;0,00;6,29;62,86;3,14;0,00;3,00;0,00;6,00;7,33;3,67;69,67;0,00;46,00;0,00;20,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;35,00;17,50;17,50;0,00;175,00;17,50;17,50;175,00;17,50;3,50;3,50;70,00;98,00;81,67;5,83;11,67;186,67;0,00;4,38;43,75;0,00;0,00;3,18;47,73;3,18;0,00;3,00;0,00;8,00;0,00;0,00;56,00;0,00;32,94;2,06;32,94;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;30,00;15,00;15,00;15,00;150,00;15,00;0,00;180,00;15,00;3,75;0,00;67,50;90,00;60,00;5,00;20,00;190,00;4,29;8,57;77,14;0,00;3,33;0,00;70,00;3,33;0,00;0,00;0,00;3,00;3,33;0,00;66,67;0,00;42,00;0,00;30,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;42,00;21,00;21,00;21,00;126,00;10,50;10,50;147,00;10,50;0,00;0,00;42,00;84,00;73,50;0,00;5,25;199,50;0,00;0,00;33,60;0,00;0,00;3,23;61,38;0,00;0,00;0,00;0,00;0,00;3,50;0,00;63,00;0,00;40,00;2,00;28,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;31,00;15,50;15,50;0,00;62,00;15,50;15,50;217,00;15,50;0,00;0,00;54,25;62,00;51,67;0,00;10,33;186,00;0,00;0,00;48,71;0,00;0,00;0,00;44,78;3,44;0,00;3,00;0,00;0,00;0,00;0,00;68,89;0,00;39,27;0,00;20,67;0,00;3,00;5,00;0,00;0,00;0,00;0,00
2019-05-19;35,00;0,00;17,50;17,50;70,00;17,50;17,50;245,00;17,50;3,50;7,00;56,00;84,00;70,00;0,00;11,67;198,33;0,00;4,38;78,75;0,00;0,00;3,18;41,36;6,36;0,00;0,00;3,00;0,00;3,50;3,50;80,50;3,50;39,12;0,00;24,71;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;36,00;0,00;18,00;0,00;108,00;9,00;9,00;144,00;0,00;0,00;0,00;57,60;79,20;45,00;0,00;9,00;216,00;9,00;4,50;112,50;0,00;3,27;3,27;72,00;3,27;0,00;3,00;3,00;8,00;3,27;0,00;52,36;0,00;58,00;0,00;32,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2019-06-02;55,00;13,75;13,75;13,75;55,00;13,75;13,75;302,50;13,75;3,93;3,93;94,29;94,29;99,00;0,00;11,00;198,00;4,58;0,00;110,00;0,00;0,00;3,24;61,47;3,24;2,00;5,00;0,00;5,00;6,88;3,44;65,31;0,00;24,44;0,00;30,56;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;41,00;20,50;20,50;20,50;82,00;10,25;0,00;205,00;0,00;0,00;0,00;65,60;139,40;112,75;0,00;5,13;297,25;9,11;4,56;82,00;0,00;0,00;3,15;63,08;0,00;0,00;3,00;0,00;3,00;6,83;0,00;95,67;0,00;53,30;0,00;47,15;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;44,00;22,00;22,00;22,00;132,00;0,00;0,00;220,00;0,00;0,00;3,67;95,33;88,00;143,00;0,00;11,00;286,00;8,80;4,40;110,00;0,00;0,00;3,14;84,86;0,00;0,00;0,00;3,00;5,00;6,77;0,00;101,54;0,00;72,00;2,00;36,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;52,00;0,00;26,00;26,00;156,00;0,00;0,00;286,00;13,00;3,71;0,00;89,14;96,57;93,60;5,20;10,40;208,00;8,67;0,00;91,00;4,33;3,25;3,25;48,75;3,25;0,00;0,00;3,00;0,00;0,00;0,00;52,00;0,00;34,00;0,00;36,00;0,00;8,00;3,00;0,00;0,00;0,00;0,00
2019-06-30;38,00;19,00;19,00;19,00;152,00;9,50;9,50;228,00;0,00;0,00;0,00;68,40;83,60;47,50;4,75;9,50;209,00;12,67;4,22;59,11;0,00;0,00;0,00;69,67;0,00;0,00;3,00;0,00;0,00;3,45;0,00;65,64;0,00;74,00;0,00;18,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00
2019-07-07;62,00;15,50;31,00;0,00;124,00;10,33;0,00;310,00;10,33;0,00;3,88;116,25;124,00;134,33;0,00;20,67;341,00;4,43;8,86;132,86;8,86;0,00;0,00;114,21;6,53;0,00;0,00;0,00;5,00;3,44;3,44;75,78;0,00;64,00;0,00;38,00;0,00;3,00;5,00;3,00;0,00;0,00;0,00
2019-07-14;45,00;22,50;45,00;22,50;180,00;11,25;11,25;337,50;11,25;0,00;7,50;127,50;120,00;146,25;0,00;11,25;326,25;13,50;4,50;63,00;13,50;0,00;3,21;90,00;3,21;0,00;0,00;0,00;5,00;0,00;0,00;110,77;0,00;57,27;0,00;38,86;0,00;13,00;3,00;0,00;0,00;0,00;0,00
2019-07-21;100,00;33,33;33,33;16,67;133,33;25,00;12,50;350,00;12,50;0,00;7,69;138,46;215,38;170,00;5,00;10,00;240,00;4,35;4,35;65,22;0,00;0,00;3,23;74,19;0,00;0,00;0,00;22,00;0,00;24,14;3,45;134,48;0,00;84,00;0,00;58,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;56,00;14,00;14,00;14,00;140,00;14,00;0,00;448,00;14,00;0,00;0,00;136,00;160,00;168,00;5,60;11,20;358,40;0,00;4,31;86,15;0,00;0,00;9,88;88,94;0,00;0,00;0,00;0,00;3,00;3,29;3,29;105,41;0,00;58,00;0,00;42,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00
2019-08-04;62,00;15,50;15,50;15,50;155,00;10,33;10,33;330,67;10,33;0,00;7,75;178,25;155,00;155,00;10,33;20,67;341,00;4,43;4,43;97,43;0,00;0,00;0,00;97,89;3,26;0,00;0,00;3,00;0,00;0,00;0,00;113,67;0,00;64,00;0,00;46,00;0,00;11,00;3,00;0,00;0,00;0,00;0,00
2019-08-11;62,00;15,50;15,50;15,50;186,00;10,33;10,33;392,67;10,33;0,00;7,75;131,75;116,25;155,00;0,00;5,17;351,33;8,86;0,00;101,86;4,43;0,00;6,53;101,16;3,26;3,00;0,00;3,00;3,00;0,00;0,00;120,56;0,00;74,00;2,00;56,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;50,00;25,00;25,00;25,00;300,00;12,50;12,50;400,00;0,00;0,00;0,00;142,86;128,57;120,00;5,00;20,00;280,00;4,55;4,55;100,00;0,00;0,00;10,00;73,33;16,67;3,00;0,00;0,00;0,00;13,33;0,00;116,67;0,00;86,00;0,00;60,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;52,00;0,00;26,00;26,00;260,00;13,00;13,00;338,00;0,00;0,00;0,00;126,29;111,43;93,60;0,00;10,40;301,60;4,33;8,67;82,33;0,00;0,00;0,00;97,50;6,50;0,00;3,00;0,00;0,00;3,47;0,00;79,73;0,00;90,00;0,00;30,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;62,00;15,50;15,50;15,50;155,00;0,00;10,33;268,67;10,33;7,75;0,00;100,75;139,50;103,33;0,00;10,33;299,67;0,00;4,43;88,57;0,00;0,00;0,00;91,37;3,26;0,00;2,00;0,00;2,00;3,44;3,44;89,56;0,00;60,00;0,00;42,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;38,00;38,00;19,00;19,00;190,00;9,50;9,50;266,00;9,50;0,00;0,00;129,20;152,00;123,50;4,75;9,50;313,50;12,67;8,44;80,22;4,22;0,00;3,17;136,17;6,33;0,00;3,00;0,00;8,00;3,45;0,00;96,73;0,00;58,00;0,00;56,00;3,00;8,00;3,00;3,00;0,00;0,00;0,00
2019-09-15;46,00;23,00;46,00;23,00;230,00;11,50;11,50;299,00;11,50;3,83;7,67;122,67;115,00;103,50;0,00;11,50;379,50;4,18;0,00;96,18;0,00;0,00;6,57;95,29;3,29;0,00;3,00;0,00;3,00;6,57;3,29;118,29;0,00;56,00;0,00;20,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-09-22;49,00;24,50;24,50;24,50;245,00;12,25;12,25;343,00;12,25;0,00;3,50;91,00;98,00;98,00;4,90;9,80;382,20;8,91;4,45;75,73;0,00;0,00;3,27;101,27;13,07;2,00;0,00;0,00;0,00;3,27;6,53;111,07;0,00;58,80;1,96;41,16;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;40,00;20,00;20,00;20,00;200,00;10,00;10,00;240,00;0,00;8,00;0,00;136,00;136,00;80,00;0,00;10,00;310,00;0,00;0,00;62,22;0,00;0,00;3,33;106,67;6,67;3,00;0,00;0,00;3,00;3,33;0,00;116,67;0,00;68,00;0,00;42,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;12,00;12,00;24,00;12,00;144,00;6,00;0,00;132,00;6,00;3,00;3,00;96,00;78,00;168,00;6,00;12,00;312,00;12,00;4,00;100,00;0,00;0,00;6,00;72,00;9,00;2,00;2,00;0,00;5,00;6,00;0,00;222,00;0,00;66,00;0,00;50,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;27,00;13,50;13,50;13,50;216,00;13,50;13,50;351,00;13,50;6,75;6,75;101,25;87,75;99,00;0,00;18,00;252,00;4,50;0,00;103,50;0,00;0,00;10,13;84,38;6,75;2,00;7,00;0,00;7,00;6,75;3,38;138,38;0,00;60,23;0,00;45,69;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;22,00;11,00;11,00;11,00;132,00;11,00;11,00;286,00;11,00;3,67;7,33;132,00;102,67;176,00;0,00;11,00;275,00;0,00;8,80;70,40;0,00;0,00;0,00;62,86;31,43;0,00;0,00;7,00;5,00;7,33;0,00;124,67;0,00;90,00;2,00;34,00;0,00;5,00;0,00;0,00;0,00;2,00;0,00
2019-10-27;29,00;29,00;14,50;14,50;203,00;14,50;29,00;348,00;14,50;0,00;3,63;137,75;116,00;96,67;0,00;9,67;251,33;4,14;4,14;103,57;0,00;0,00;3,22;61,22;6,44;0,00;0,00;2,00;2,00;3,63;3,63;155,88;0,00;64,21;0,00;35,21;5,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;16,00;16,00;16,00;16,00;288,00;8,00;8,00;224,00;8,00;8,00;0,00;144,00;144,00;104,00;4,00;16,00;224,00;4,00;0,00;100,00;4,00;0,00;3,20;73,60;6,40;0,00;0,00;0,00;12,00;6,40;0,00;108,80;0,00;82,00;0,00;56,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;37,00;18,50;18,50;18,50;370,00;9,25;9,25;351,50;9,25;7,40;0,00;214,60;118,40;212,75;0,00;37,00;268,25;9,25;9,25;111,00;4,63;3,08;9,25;92,50;43,17;0,00;0,00;5,00;12,00;3,36;3,36;144,64;0,00;81,79;0,00;38,95;0,00;2,00;0,00;2,00;0,00;0,00;0,00
2019-11-17;23,00;23,00;11,50;11,50;253,00;11,50;0,00;437,00;11,50;3,83;3,83;207,00;153,33;207,00;5,75;23,00;379,50;4,60;4,60;128,80;0,00;6,57;6,57;95,29;39,43;0,00;0,00;0,00;5,00;6,57;3,29;134,71;3,29;88,17;0,00;51,75;2,00;5,00;2,00;0,00;0,00;0,00;0,00
2019-11-24;37,00;37,00;18,50;18,50;481,00;9,25;9,25;277,50;9,25;7,40;3,70;229,40;125,80;129,50;4,63;4,63;240,50;9,25;9,25;106,38;0,00;0,00;3,08;55,50;15,42;0,00;2,00;2,00;0,00;3,36;10,09;158,09;0,00;75,95;0,00;50,63;5,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;29,00;29,00;29,00;14,50;377,00;14,50;14,50;667,00;14,50;7,25;3,63;239,25;123,25;222,33;9,67;9,67;299,67;4,83;0,00;154,67;0,00;0,00;0,00;80,56;19,33;0,00;0,00;7,00;7,00;7,25;0,00;170,38;0,00;80,79;0,00;62,14;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-12-08;40,00;40,00;20,00;20,00;560,00;20,00;10,00;500,00;10,00;8,00;16,00;280,00;160,00;250,00;0,00;10,00;330,00;8,89;8,89;160,00;8,89;3,33;3,33;110,00;26,67;0,00;5,00;2,00;7,00;20,00;3,33;183,33;3,33;68,00;0,00;46,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;38,00;38,00;19,00;19,00;494,00;19,00;9,50;589,00;19,00;7,60;7,60;258,40;174,80;247,00;4,75;28,50;351,50;4,22;8,44;228,00;4,22;0,00;15,83;120,33;22,17;2,00;7,00;5,00;10,00;48,36;3,45;221,09;0,00;106,00;22,00;78,00;0,00;19,00;2,00;2,00;0,00;0,00;2,00
2019-12-22;71,00;35,50;17,75;17,75;674,50;11,83;11,83;1088,67;23,67;15,78;7,89;520,67;268,22;568,00;10,14;30,43;669,43;4,44;13,31;190,81;4,44;0,00;9,68;183,95;22,59;6,00;0,00;6,00;19,00;6,76;3,38;317,81;0,00;202,86;8,11;172,43;0,00;11,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;62,00;15,50;31,00;15,50;527,00;10,33;10,33;764,67;20,67;15,50;15,50;511,50;271,25;454,67;0,00;20,67;620,00;8,86;4,43;234,71;4,43;0,00;19,58;182,74;22,84;0,00;13,00;0,00;15,00;13,78;6,89;334,11;0,00;166,00;0,00;152,00;3,00;13,00;0,00;0,00;3,00;0,00;3,00
2020-01-05;39,00;39,00;39,00;19,50;585,00;19,50;9,75;760,50;9,75;7,80;15,60;382,20;195,00;419,25;0,00;29,25;585,00;8,67;8,67;156,00;4,33;0,00;9,75;169,00;29,25;0,00;2,00;2,00;11,00;3,55;3,55;223,36;0,00;135,47;0,00;127,26;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;48,00;48,00;24,00;24,00;672,00;24,00;12,00;912,00;24,00;16,00;24,00;280,00;200,00;393,60;4,80;28,80;499,20;13,09;4,36;209,45;4,36;3,20;6,40;153,60;16,00;0,00;2,00;0,00;9,00;6,86;3,43;229,71;0,00;142,00;0,00;76,00;35,00;13,00;2,00;0,00;0,00;0,00;0,00
2020-01-19;54,00;54,00;27,00;54,00;648,00;27,00;13,50;972,00;27,00;15,43;7,71;300,86;169,71;356,40;5,40;21,60;496,80;9,00;13,50;238,50;0,00;0,00;3,18;158,82;15,88;0,00;2,00;0,00;9,00;16,88;0,00;317,25;0,00;130,00;0,00;104,00;7,00;9,00;2,00;0,00;0,00;0,00;0,00
2020-01-26;47,00;47,00;23,50;23,50;658,00;23,50;11,75;846,00;11,75;7,83;15,67;258,50;156,67;310,20;4,70;28,20;413,60;4,27;12,82;119,64;4,27;0,00;3,36;167,86;23,50;2,00;0,00;2,00;11,00;10,07;3,36;241,71;0,00;151,22;2,04;145,09;2,00;2,00;0,00;0,00;2,00;0,00;0,00
2020-02-02;87,00;43,50;21,75;21,75;609,00;10,88;10,88;739,50;21,75;7,25;7,25;355,25;159,50;391,50;0,00;32,63;511,13;8,70;4,35;200,10;4,35;0,00;9,67;119,22;25,78;0,00;2,00;2,00;9,00;13,38;6,69;261,00;0,00;115,33;0,00;137,58;4,00;16,00;2,00;0,00;0,00;0,00;0,00
2020-02-09;85,00;21,25;21,25;42,50;510,00;14,17;28,33;1105,00;14,17;15,45;7,73;270,45;162,27;297,50;5,31;21,25;393,13;8,95;4,47;156,58;4,47;3,27;9,81;117,69;16,35;4,00;2,00;4,00;4,00;10,20;0,00;163,20;3,40;111,31;4,05;76,90;0,00;13,00;4,00;2,00;0,00;0,00;2,00
2020-02-16;61,00;30,50;15,25;15,25;305,00;10,17;10,17;508,33;20,33;7,63;7,63;251,63;160,13;264,33;0,00;30,50;396,50;4,36;13,07;139,43;0,00;3,21;9,63;128,42;28,89;2,00;2,00;0,00;9,00;6,78;3,39;166,06;0,00;119,97;0,00;67,10;5,00;11,00;0,00;2,00;0,00;0,00;2,00
2020-02-23;29,00;29,00;14,50;14,50;261,00;29,00;14,50;870,00;14,50;14,50;7,25;224,75;159,50;261,00;4,83;19,33;357,67;4,83;4,83;159,50;4,83;0,00;9,67;90,22;32,22;0,00;2,00;0,00;2,00;10,88;7,25;210,25;0,00;113,93;2,07;82,86;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;22,00;22,00;11,00;22,00;308,00;22,00;11,00;594,00;22,00;7,33;7,33;271,33;183,33;308,00;5,50;11,00;517,00;4,40;4,40;154,00;4,40;3,14;9,43;94,29;28,29;0,00;4,00;2,00;15,00;3,67;0,00;176,00;3,67;94,00;2,00;58,00;2,00;11,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;47,00;47,00;47,00;47,00;4700,00;23,50;23,50;987,00;23,50;7,83;15,67;783,33;266,33;300,80;4,70;18,80;817,80;8,55;4,27;213,64;8,55;3,13;3,13;115,93;78,33;4,00;6,00;4,00;33,00;3,36;3,36;194,71;3,36;105,75;0,00;68,54;2,00;8,00;2,00;0,00;0,00;0,00;2,00
2020-03-15;14,00;14,00;14,00;14,00;1176,00;7,00;7,00;126,00;7,00;3,50;7,00;175,00;98,00;252,00;7,00;14,00;434,00;2,33;4,67;56,00;0,00;0,00;0,00;49,00;3,50;0,00;0,00;0,00;8,00;7,00;3,50;56,00;3,50;30,00;2,00;18,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00
2020-03-22;10,00;10,00;10,00;10,00;560,00;0,00;10,00;80,00;10,00;0,00;0,00;70,00;80,00;60,00;5,00;10,00;200,00;0,00;0,00;65,00;0,00;0,00;0,00;20,00;3,33;0,00;0,00;0,00;2,00;3,33;0,00;13,33;0,00;12,00;0,00;16,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;12,00;12,00;12,00;12,00;480,00;12,00;0,00;96,00;0,00;6,00;0,00;48,00;60,00;72,00;0,00;12,00;96,00;4,00;0,00;64,00;0,00;0,00;3,00;12,00;0,00;0,00;2,00;0,00;0,00;3,00;3,00;33,00;0,00;8,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00
2020-04-05;13,00;13,00;13,00;13,00;364,00;0,00;0,00;39,00;0,00;3,25;3,25;32,50;39,00;52,00;0,00;6,50;91,00;0,00;0,00;99,67;0,00;0,00;3,25;9,75;3,25;0,00;0,00;0,00;0,00;0,00;0,00;29,25;0,00;11,14;0,00;16,71;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;11,00;11,00;11,00;11,00;176,00;11,00;11,00;66,00;11,00;11,00;0,00;55,00;99,00;33,00;0,00;5,50;66,00;2,75;0,00;77,00;0,00;0,00;0,00;18,33;0,00;0,00;0,00;0,00;2,00;3,67;0,00;25,67;0,00;8,80;0,00;4,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;12,00;0,00;12,00;0,00;144,00;6,00;0,00;36,00;6,00;0,00;0,00;18,00;42,00;36,00;0,00;12,00;84,00;0,00;0,00;60,00;0,00;3,00;0,00;3,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;18,00;0,00;16,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;14,00;0,00;14,00;0,00;112,00;7,00;7,00;42,00;0,00;3,50;0,00;21,00;70,00;56,00;7,00;7,00;84,00;2,33;9,33;60,67;0,00;0,00;3,50;17,50;3,50;0,00;0,00;0,00;2,00;0,00;3,50;14,00;0,00;14,00;0,00;18,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;12,00;12,00;12,00;12,00;96,00;6,00;6,00;60,00;6,00;0,00;0,00;24,00;48,00;36,00;0,00;12,00;96,00;4,00;0,00;52,00;0,00;0,00;3,00;24,00;0,00;0,00;0,00;0,00;2,00;3,00;0,00;24,00;0,00;14,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;20,00;10,00;10,00;0,00;120,00;10,00;10,00;100,00;10,00;6,67;0,00;26,67;60,00;60,00;5,00;10,00;100,00;0,00;0,00;52,00;0,00;0,00;0,00;20,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;50,00;0,00;20,00;0,00;16,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;26,00;13,00;13,00;13,00;78,00;13,00;0,00;130,00;0,00;0,00;4,33;52,00;78,00;34,67;0,00;8,67;130,00;2,17;0,00;56,33;0,00;0,00;0,00;52,00;3,25;0,00;0,00;0,00;2,00;3,25;0,00;39,00;0,00;22,00;0,00;16,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;17,00;17,00;17,00;0,00;102,00;0,00;0,00;102,00;8,50;0,00;0,00;51,00;51,00;42,50;0,00;8,50;85,00;2,13;0,00;85,00;0,00;0,00;0,00;40,80;3,40;0,00;0,00;0,00;0,00;0,00;0,00;47,60;3,40;25,50;0,00;8,50;2,00;6,00;2,00;0,00;0,00;0,00;0,00
