Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-03-17;19,00;1,00;0,00;5,00;9,00;1,00;1,00;4,00;1,00;0,00;0,00;2,71;21,71;1,00;0,00;4,00;3,00;4,75;0,00;47,50;2,38;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;3,00;7,00;1,00;0,00;1,00;0,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00
2019-03-24;24,00;3,00;5,00;8,00;4,00;4,00;0,00;1,00;0,00;2,67;0,00;10,67;32,00;1,00;1,00;4,00;0,00;0,00;2,40;57,60;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;5,00;1,00;1,00;0,00;0,00;1,00;3,00;0,00;0,00;0,00;1,00;0,00
2019-03-31;37,00;1,00;0,00;4,00;4,00;1,00;1,00;4,00;0,00;0,00;0,00;8,54;34,15;1,00;0,00;3,00;0,00;2,47;0,00;46,87;0,00;0,00;7,00;0,00;3,00;0,00;0,00;3,00;1,00;3,00;1,00;1,00;5,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-04-07;28,00;3,00;3,00;21,00;3,00;1,00;0,00;1,00;0,00;1,40;0,00;5,60;22,40;1,00;0,00;3,00;4,00;0,00;0,00;44,33;2,33;0,00;1,00;3,00;1,00;1,00;1,00;4,00;4,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;35,00;4,00;3,00;4,00;5,00;3,00;0,00;3,00;0,00;0,00;1,35;2,69;24,23;1,00;0,00;0,00;0,00;2,33;0,00;37,33;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;7,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;34,00;6,00;4,00;14,00;4,00;0,00;1,00;3,00;0,00;2,83;5,67;2,83;25,50;1,00;0,00;3,00;6,00;0,00;0,00;63,14;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;1,00;7,00;1,00;6,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-04-28;34,00;4,00;1,00;5,00;3,00;3,00;1,00;3,00;0,00;1,42;0,00;2,83;14,17;0,00;0,00;1,00;5,00;0,00;0,00;55,86;2,43;0,00;0,00;0,00;3,00;0,00;0,00;1,00;0,00;1,00;1,00;0,00;4,00;0,00;0,00;1,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;16,00;1,00;0,00;12,00;1,00;3,00;1,00;4,00;0,00;1,33;0,00;1,33;18,67;1,00;0,00;4,00;3,00;0,00;0,00;50,29;2,29;0,00;1,00;3,00;1,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-05-12;21,00;1,00;6,00;8,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;13,13;0,00;0,00;3,00;4,00;2,33;0,00;39,67;2,33;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;4,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;11,00;0,00;1,00;9,00;1,00;2,00;1,00;4,00;0,00;0,00;0,00;5,50;16,50;4,00;0,00;1,00;5,00;0,00;0,00;38,50;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;18,00;0,00;2,00;7,00;2,00;2,00;0,00;4,00;0,00;0,00;1,29;0,00;12,86;0,00;0,00;5,00;4,00;0,00;0,00;31,50;0,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;22,00;0,00;7,00;5,00;0,00;5,00;0,00;0,00;0,00;1,38;0,00;2,75;19,25;0,00;1,00;4,00;5,00;4,89;0,00;41,56;0,00;0,00;0,00;5,00;1,00;1,00;0,00;0,00;0,00;1,00;4,00;1,00;1,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;24,00;1,00;5,00;13,00;3,00;5,00;1,00;4,00;0,00;2,67;1,33;2,67;29,33;5,00;0,00;0,00;8,00;2,40;0,00;43,20;0,00;0,00;5,00;0,00;0,00;1,00;1,00;0,00;1,00;1,00;5,00;0,00;4,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;35,00;0,00;8,00;33,00;4,00;4,00;0,00;5,00;0,00;0,00;0,00;8,08;24,23;1,00;0,00;1,00;5,00;2,33;0,00;56,00;2,33;0,00;7,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;8,00;0,00;5,00;0,00;0,00;5,00;1,00;3,00;0,00;0,00;0,00;0,00
2019-06-23;33,00;1,00;8,00;23,00;1,00;4,00;0,00;9,00;0,00;0,00;0,00;2,75;30,25;0,00;0,00;5,00;5,00;4,71;0,00;58,93;2,36;0,00;1,00;3,00;0,00;3,00;1,00;0,00;1,00;1,00;3,00;0,00;5,00;3,00;0,00;1,00;3,00;4,00;1,00;0,00;0,00;0,00
2019-06-30;36,00;4,00;5,00;32,00;1,00;1,00;1,00;3,00;0,00;1,38;0,00;13,85;33,23;3,00;3,00;4,00;7,00;2,40;2,40;69,60;0,00;0,00;3,00;1,00;3,00;0,00;1,00;1,00;1,00;1,00;7,00;0,00;12,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;51,00;0,00;10,00;18,00;3,00;9,00;0,00;5,00;0,00;0,00;0,00;2,83;39,67;4,00;0,00;8,00;6,00;7,29;0,00;55,86;7,29;0,00;1,00;1,00;3,00;0,00;0,00;1,00;1,00;3,00;4,00;0,00;8,00;3,00;0,00;3,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-07-14;56,00;0,00;9,00;26,00;5,00;5,00;3,00;8,00;0,00;2,80;0,00;5,60;44,80;4,00;0,00;11,00;12,00;2,43;0,00;80,35;2,43;0,00;1,00;7,00;1,00;0,00;0,00;0,00;3,00;0,00;8,00;0,00;5,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-21;41,00;15,00;17,00;20,00;3,00;22,00;1,00;5,00;1,00;0,00;0,00;2,73;273,33;3,00;0,00;3,00;12,00;2,41;4,82;91,65;2,41;0,00;0,00;4,00;7,00;0,00;1,00;3,00;12,00;3,00;9,00;4,00;7,00;3,00;0,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;56,00;3,00;4,00;25,00;4,00;3,00;3,00;3,00;0,00;0,00;0,00;11,20;100,80;0,00;4,00;8,00;7,00;2,43;2,43;90,09;2,43;0,00;1,00;1,00;1,00;0,00;1,00;3,00;1,00;1,00;14,00;0,00;7,00;4,00;0,00;5,00;3,00;1,00;0,00;0,00;0,00;0,00
2019-08-04;85,00;0,00;1,00;28,00;6,00;7,00;0,00;10,00;0,00;0,00;2,83;11,33;51,00;3,00;1,00;3,00;14,00;2,43;0,00;97,14;4,86;0,00;0,00;6,00;4,00;3,00;0,00;1,00;0,00;10,00;7,00;4,00;6,00;0,00;1,00;6,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-08-11;74,00;2,00;6,00;18,00;6,00;7,00;0,00;10,00;1,00;2,74;2,74;8,22;63,04;6,00;2,00;5,00;11,00;2,39;0,00;126,52;2,39;0,00;0,00;4,00;3,00;3,00;1,00;3,00;1,00;5,00;3,00;1,00;3,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;71,00;1,00;4,00;7,00;1,00;4,00;1,00;3,00;0,00;0,00;0,00;5,46;46,42;1,00;1,00;8,00;7,00;2,45;2,45;107,72;0,00;0,00;0,00;5,00;3,00;0,00;4,00;3,00;5,00;3,00;12,00;1,00;3,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;51,00;0,00;1,00;13,00;3,00;3,00;0,00;9,00;0,00;2,83;0,00;5,67;36,83;3,00;1,00;4,00;5,00;0,00;0,00;114,14;0,00;0,00;1,00;1,00;1,00;0,00;0,00;1,00;0,00;3,00;4,00;1,00;5,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;36,00;1,00;1,00;2,00;4,00;4,00;1,00;4,00;0,00;0,00;0,00;2,77;27,69;1,00;0,00;6,00;8,00;0,00;0,00;67,20;0,00;0,00;0,00;1,00;0,00;1,00;0,00;2,00;1,00;1,00;1,00;1,00;4,00;0,00;0,00;1,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;40,00;4,00;0,00;6,00;5,00;2,00;0,00;6,00;2,00;0,00;2,86;5,71;22,86;1,00;0,00;8,00;5,00;4,71;0,00;58,82;0,00;0,00;0,00;2,00;2,00;1,00;0,00;0,00;2,00;4,00;5,00;0,00;5,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;32,00;1,00;10,00;9,00;2,00;0,00;0,00;4,00;1,00;2,91;0,00;8,73;26,18;2,00;0,00;0,00;7,00;2,46;0,00;51,69;0,00;0,00;2,00;0,00;2,00;0,00;0,00;2,00;0,00;4,00;4,00;0,00;4,00;0,00;0,00;1,00;4,00;1,00;0,00;0,00;0,00;0,00
2019-09-22;35,00;5,00;5,00;7,00;4,00;2,00;1,00;1,00;1,00;1,35;0,00;5,38;32,31;5,00;1,00;4,00;4,00;7,00;2,33;74,67;0,00;0,00;1,00;2,00;4,00;0,00;1,00;1,00;2,00;2,00;0,00;1,00;6,00;1,00;1,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;29,00;1,00;1,00;5,00;7,00;2,00;0,00;4,00;0,00;2,90;0,00;2,90;17,40;1,00;0,00;5,00;7,00;2,42;0,00;62,83;0,00;0,00;1,00;1,00;4,00;2,00;0,00;1,00;2,00;0,00;7,00;1,00;5,00;2,00;0,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00
2019-10-06;43,00;1,00;2,00;6,00;4,00;0,00;1,00;5,00;0,00;0,00;0,00;2,87;25,80;0,00;0,00;9,00;8,00;4,78;0,00;50,17;2,39;0,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;4,00;12,00;0,00;8,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;37,00;6,00;0,00;9,00;4,00;6,00;0,00;4,00;2,00;1,42;1,42;5,69;17,08;1,00;0,00;1,00;4,00;2,31;0,00;48,56;0,00;0,00;1,00;2,00;1,00;0,00;0,00;2,00;2,00;0,00;2,00;1,00;3,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-10-20;35,00;4,00;4,00;13,00;1,00;2,00;1,00;7,00;0,00;0,00;1,35;1,35;26,92;1,00;3,00;2,00;6,00;2,33;0,00;53,67;2,33;0,00;1,00;2,00;4,00;1,00;2,00;1,00;4,00;2,00;7,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-10-27;42,00;1,00;0,00;10,00;2,00;4,00;0,00;1,00;1,00;1,40;0,00;2,80;28,00;1,00;0,00;6,00;1,00;4,94;0,00;74,12;0,00;0,00;6,00;2,00;4,00;0,00;2,00;1,00;1,00;5,00;5,00;0,00;1,00;0,00;0,00;4,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;29,00;1,00;7,00;5,00;5,00;5,00;2,00;6,00;1,00;2,90;1,45;1,45;31,90;0,00;0,00;12,00;8,00;2,42;1,21;87,00;0,00;0,00;4,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;2,00;6,00;5,00;0,00;0,00;0,00;4,00;0,00;1,00;0,00;0,00;0,00
2019-11-10;39,00;2,00;4,00;6,00;6,00;5,00;0,00;1,00;1,00;1,39;0,00;5,57;25,07;0,00;1,00;6,00;6,00;2,44;0,00;80,44;1,22;0,00;6,00;2,00;2,00;0,00;0,00;0,00;1,00;4,00;2,00;2,00;1,00;1,00;1,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;34,00;5,00;1,00;10,00;4,00;2,00;1,00;4,00;0,00;1,42;0,00;2,83;42,50;1,00;0,00;7,00;2,00;2,43;0,00;109,29;0,00;0,00;5,00;0,00;0,00;0,00;1,00;1,00;1,00;5,00;5,00;4,00;4,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;29,00;4,00;2,00;7,00;9,00;6,00;2,00;2,00;0,00;5,80;0,00;2,90;31,90;0,00;0,00;13,00;2,00;1,21;0,00;94,25;0,00;1,00;7,00;1,00;0,00;1,00;0,00;0,00;1,00;2,00;6,00;0,00;1,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00
2019-12-01;37,00;1,00;7,00;12,00;1,00;4,00;0,00;4,00;2,00;0,00;0,00;8,54;28,46;1,00;0,00;6,00;5,00;4,93;0,00;103,60;0,00;1,00;4,00;2,00;4,00;1,00;0,00;2,00;4,00;5,00;5,00;1,00;4,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00
2019-12-08;43,00;4,00;4,00;19,00;7,00;5,00;2,00;4,00;2,00;1,43;0,00;2,87;34,40;1,00;0,00;8,00;4,00;2,39;2,39;167,22;2,39;0,00;6,00;1,00;6,00;0,00;1,00;5,00;4,00;6,00;6,00;4,00;1,00;2,00;0,00;0,00;4,00;0,00;1,00;0,00;0,00;0,00
2019-12-15;44,00;7,00;7,00;15,00;5,00;6,00;2,00;2,00;1,00;2,75;0,00;8,25;22,00;1,00;1,00;3,00;5,00;2,44;2,44;158,89;0,00;0,00;7,00;4,00;5,00;1,00;0,00;4,00;5,00;2,00;15,00;1,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;69,00;7,00;6,00;12,00;4,00;3,00;3,00;9,00;1,00;0,00;0,00;8,28;41,40;4,00;0,00;27,00;0,00;0,00;0,00;192,72;0,00;1,00;6,00;3,00;7,00;3,00;0,00;1,00;3,00;6,00;17,00;7,00;3,00;1,00;0,00;0,00;6,00;3,00;1,00;0,00;0,00;0,00
2019-12-29;100,00;4,00;8,00;22,00;8,00;5,00;5,00;7,00;0,00;5,56;1,39;11,11;58,33;1,00;3,00;26,00;7,00;4,76;0,00;238,10;2,38;0,00;13,00;1,00;7,00;4,00;1,00;4,00;3,00;9,00;11,00;4,00;7,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;45,00;8,00;8,00;8,00;7,00;4,00;1,00;11,00;0,00;2,81;2,81;8,44;33,75;1,00;0,00;7,00;4,00;0,00;0,00;106,58;0,00;1,00;11,00;0,00;6,00;0,00;0,00;1,00;0,00;8,00;10,00;0,00;0,00;1,00;0,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00
2020-01-12;45,00;6,00;3,00;11,00;6,00;1,00;0,00;17,00;0,00;1,41;0,00;5,63;33,75;32,00;1,00;9,00;7,00;2,37;0,00;106,58;0,00;1,00;6,00;1,00;7,00;0,00;2,00;1,00;1,00;2,00;11,00;5,00;3,00;1,00;0,00;2,00;6,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;34,00;1,00;5,00;8,00;3,00;0,00;2,00;5,00;0,00;2,83;0,00;8,50;34,00;5,00;1,00;5,00;3,00;2,43;0,00;109,29;2,43;1,00;3,00;5,00;7,00;0,00;1,00;1,00;1,00;6,00;12,00;2,00;2,00;3,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;37,00;2,00;7,00;11,00;3,00;2,00;2,00;17,00;1,00;5,69;1,42;8,54;34,15;6,00;1,00;15,00;2,00;4,93;2,47;86,33;1,23;0,00;6,00;0,00;8,00;0,00;1,00;6,00;1,00;3,00;5,00;3,00;3,00;12,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-02-02;34,00;5,00;4,00;14,00;9,00;3,00;1,00;7,00;0,00;1,42;0,00;5,67;34,00;2,00;0,00;7,00;8,00;1,21;0,00;92,29;0,00;0,00;2,00;2,00;8,00;0,00;0,00;1,00;2,00;1,00;7,00;2,00;15,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;67,00;8,00;6,00;12,00;8,00;3,00;2,00;30,00;1,00;0,00;0,00;11,17;30,71;6,00;1,00;4,00;2,00;1,20;1,20;76,57;0,00;1,00;3,00;1,00;3,00;0,00;1,00;1,00;1,00;2,00;6,00;3,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00
2020-02-16;38,00;5,00;2,00;5,00;6,00;1,00;1,00;2,00;1,00;2,71;1,36;2,71;24,43;1,00;0,00;6,00;7,00;2,38;0,00;80,75;0,00;2,00;5,00;1,00;9,00;1,00;1,00;0,00;3,00;7,00;3,00;1,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;34,00;4,00;5,00;3,00;3,00;0,00;1,00;3,00;1,00;2,83;1,42;5,67;19,83;1,00;0,00;9,00;1,00;2,43;0,00;85,00;1,21;0,00;2,00;1,00;4,00;2,00;0,00;1,00;1,00;2,00;8,00;8,00;0,00;0,00;0,00;1,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;24,00;2,00;2,00;8,00;7,00;0,00;0,00;4,00;1,00;2,67;0,00;2,67;21,33;2,00;0,00;4,00;3,00;1,20;0,00;43,20;0,00;0,00;2,00;1,00;6,00;0,00;0,00;4,00;1,00;1,00;1,00;6,00;1,00;2,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;20,00;3,00;6,00;4,00;7,00;3,00;1,00;0,00;0,00;0,00;0,00;5,71;14,29;0,00;2,00;4,00;0,00;0,00;0,00;32,50;0,00;1,00;5,00;2,00;2,00;2,00;0,00;0,00;2,00;0,00;5,00;2,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-03-15;17,00;3,00;5,00;6,00;11,00;1,00;1,00;2,00;0,00;0,00;0,00;2,83;19,83;0,00;0,00;2,00;5,00;0,00;0,00;26,71;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;3,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;17,00;1,00;4,00;2,00;49,00;1,00;0,00;1,00;0,00;1,42;0,00;2,83;11,33;0,00;1,00;2,00;1,00;0,00;0,00;19,43;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;6,00;0,00;3,00;1,00;19,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;9,00;2,00;0,00;5,00;2,00;0,00;0,00;20,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;2,00;0,00;5,00;3,00;5,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00;6,00;1,00;0,00;0,00;1,00;0,00;0,00;14,00;0,00;0,00;1,00;0,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;7,00;0,00;1,00;5,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;10,50;0,00;0,00;1,00;1,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;11,00;1,00;7,00;3,00;4,00;2,00;0,00;0,00;0,00;1,38;0,00;0,00;8,25;0,00;0,00;1,00;0,00;1,10;0,00;17,60;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;8,00;0,00;7,00;10,00;1,00;0,00;0,00;1,00;0,00;0,00;1,33;1,33;8,00;0,00;0,00;2,00;0,00;1,33;0,00;16,00;1,33;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;2,00;0,00;1,00;6,00;2,00;1,00;0,00;0,00;0,00;1,00;0,00;1,00;4,00;0,00;0,00;2,00;2,00;0,00;1,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;3,00;0,00;3,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;1,50;1,50;6,00;0,00;0,00;5,00;2,00;0,00;0,00;24,00;1,50;0,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;13,00;0,00;1,00;9,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;2,60;10,40;0,00;0,00;3,00;1,00;0,00;0,00;20,80;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;6,00;1,00;2,00;5,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00;1,50;15,00;1,00;1,00;1,00;1,00;1,50;0,00;33,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;16,00;0,00;2,00;5,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;2,67;10,67;0,00;0,00;0,00;0,00;0,00;0,00;20,57;0,00;0,00;2,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;7,00;0,00;3,00;15,00;1,00;3,00;0,00;3,00;0,00;1,75;0,00;1,75;21,00;1,00;0,00;8,00;0,00;1,17;0,00;25,67;0,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
