Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-01-06;54,00;405,00;519,75;0,00;54,00;156,60;2,70;56,70;129,60;183,60;81,00;83,70;32,40;38,00;90,00;14,00;6,00;12,00;2,00;5,00;3,00;38,00;9,00;34,00;6,00;2,00;11,00;1,00;2,00;5,00;1,00;1,00;0,00;4,00;0,50;1,00;1,00;0,00;0,00;0,50;0,00;1,00;0,00
2019-01-13;57,00;384,75;505,88;0,00;49,88;154,71;2,71;57,00;141,14;168,29;89,57;100,43;43,43;31,45;74,69;9,83;5,90;13,00;2,00;8,00;3,00;40,00;10,00;34,00;5,00;2,00;10,00;0,50;2,00;4,00;0,00;1,00;0,00;7,00;0,50;0,50;0,00;0,00;0,00;1,00;0,50;0,50;0,00
2019-01-20;54,00;378,00;486,00;0,00;61,71;121,50;2,70;32,40;129,60;176,21;73,89;82,42;36,95;30,00;74,00;10,00;6,00;12,00;1,00;8,00;1,00;36,00;11,00;33,00;8,00;4,00;7,00;0,00;1,00;4,00;0,00;0,00;0,00;4,00;1,00;1,00;0,00;0,00;0,00;0,00;0,50;0,50;0,00
2019-01-27;50,00;314,29;428,57;0,00;57,14;142,11;2,63;28,95;105,26;152,78;66,67;86,11;41,67;24,00;64,00;12,00;4,00;8,00;2,00;4,00;3,00;27,00;7,00;30,00;8,00;2,00;9,00;0,50;1,00;5,00;1,00;1,00;0,00;5,00;0,50;2,00;1,00;0,00;0,00;0,00;0,00;1,00;0,50
2019-02-03;51,00;335,14;415,29;0,00;51,00;115,42;2,68;32,21;118,11;141,67;73,67;87,83;39,67;29,42;56,88;13,73;5,88;8,00;2,00;6,00;1,00;37,00;6,00;31,00;9,00;2,00;7,00;0,00;2,00;5,00;1,00;1,00;0,00;3,00;0,50;1,00;1,00;0,00;0,00;0,50;0,00;1,00;0,00
2019-02-10;52,00;326,86;445,71;0,00;52,00;98,53;2,74;30,11;109,47;125,89;68,42;82,11;32,84;26,00;54,00;10,00;4,00;8,00;1,00;4,00;2,00;33,00;11,00;31,00;8,00;3,00;9,00;0,00;1,00;4,00;1,00;0,00;0,00;6,00;0,50;1,00;0,00;1,00;0,50;0,00;0,50;0,50;0,00
2019-02-17;55,00;343,75;440,00;0,00;48,13;96,90;2,62;23,57;107,38;143,00;63,25;85,25;38,50;33,39;49,11;13,75;7,86;11,00;2,00;4,00;4,00;38,00;10,00;30,00;7,00;2,00;6,00;0,00;0,50;3,00;2,00;0,50;0,50;6,00;0,50;0,50;0,50;0,50;0,00;0,50;0,50;1,00;0,00
2019-02-24;53,00;333,14;484,57;0,00;45,43;119,25;2,65;26,50;113,95;175,74;64,16;83,68;33,47;25,52;49,07;13,74;5,89;9,00;2,00;6,00;1,00;34,00;9,00;34,00;4,00;1,00;8,00;0,50;2,00;4,00;1,00;1,00;0,50;6,00;1,00;1,00;0,50;0,00;0,00;0,50;0,00;0,50;0,00
2019-03-03;57,00;327,75;413,25;0,00;49,88;106,23;2,59;23,32;103,64;141,14;70,57;92,29;46,14;25,55;49,14;11,79;3,93;9,00;2,00;7,00;2,00;39,00;12,00;33,00;7,00;2,00;6,00;0,50;0,50;5,00;1,00;0,50;1,00;3,00;0,00;1,00;1,00;0,00;0,50;0,00;0,00;1,00;0,00
2019-03-10;64,00;341,33;426,67;0,00;49,78;106,67;2,67;32,00;106,67;139,13;66,78;89,04;41,74;30,00;58,00;16,00;6,00;10,00;1,00;4,00;1,00;37,00;15,00;34,00;7,00;0,50;9,00;0,50;1,00;3,00;1,00;0,50;0,50;5,00;0,50;1,00;0,50;0,00;0,50;0,50;0,00;1,00;0,00
