Tout_inclus;FR;BE;CH;DE;ES;IT;NL;GB;US
2020-08-23;27,00;8,00;10,00;14,00;8,00;10,13;30,38;55,69;30,38
2020-08-30;25,00;17,00;14,00;13,00;6,00;12,50;23,21;51,79;33,93
2020-09-06;22,00;10,00;4,00;15,00;4,00;5,08;18,62;40,62;35,54
2020-09-13;17,00;5,00;12,00;10,00;3,00;5,10;23,80;45,90;34,00
2020-09-20;19,00;5,00;22,00;11,00;3,00;3,45;15,55;38,00;38,00
2020-09-27;11,00;10,00;23,00;11,00;4,00;5,50;12,83;44,00;38,50
2020-10-04;16,00;0,00;15,00;9,00;4,00;3,56;8,89;42,67;39,11
2020-10-11;14,00;4,00;11,00;6,00;4,00;1,75;5,25;47,25;38,50
2020-10-18;13,00;5,00;6,00;6,00;2,00;1,86;11,14;42,71;42,71
2020-10-25;8,00;5,00;8,00;6,00;0,50;1,60;4,80;38,40;28,80
2020-11-01;8,00;5,00;12,00;3,00;2,00;1,60;9,60;24,00;28,80
2020-11-08;10,00;15,00;4,00;7,00;2,00;1,67;13,33;40,00;36,67
2020-11-15;12,00;3,00;8,00;6,00;2,00;1,71;12,00;39,43;34,29
2020-11-22;13,00;13,00;16,00;4,00;2,00;3,71;11,14;42,71;35,29
2020-11-29;14,00;8,00;8,00;6,00;3,00;1,75;14,00;38,50;35,00
2020-12-06;14,00;8,00;4,00;4,00;4,00;3,50;12,25;35,00;38,50
2020-12-13;17,00;12,00;6,00;5,00;2,00;3,40;8,50;34,00;35,70
2020-12-20;17,00;5,00;7,00;6,00;2,00;3,40;11,90;30,60;39,10
2020-12-27;26,00;16,00;10,00;10,00;1,00;5,20;12,13;39,87;52,00
2021-01-03;29,00;15,00;21,00;7,00;1,00;3,41;17,06;39,24;61,41
2021-01-10;22,00;5,00;17,00;7,00;1,00;3,38;16,92;35,54;55,85
2021-01-17;20,00;18,00;18,00;7,00;2,00;5,00;8,33;35,00;51,67
2021-01-24;13,00;10,00;16,00;10,00;2,00;4,88;8,13;27,63;43,88
2021-01-31;11,00;5,00;14,00;8,00;2,00;3,67;9,17;25,67;49,50
2021-02-07;16,00;17,00;16,00;6,00;2,00;5,33;3,56;28,44;49,78
2021-02-14;17,00;10,00;15,00;6,00;4,00;6,80;15,30;27,20;59,50
2021-02-21;17,00;14,00;11,00;10,00;3,00;6,80;15,30;42,50;62,90
2021-02-28;17,00;10,00;12,00;8,00;3,00;3,40;20,40;32,30;68,00
2021-03-07;19,00;8,00;8,00;9,00;4,00;5,18;15,55;36,27;72,55
2021-03-14;19,00;6,00;29,00;10,00;6,00;5,18;22,45;44,91;74,27
2021-03-21;18,00;7,00;15,00;5,00;4,00;9,00;16,20;25,20;77,40
2021-03-28;15,00;7,00;18,00;7,00;6,00;6,67;15,00;21,67;68,33
2021-04-04;17,00;5,00;17,00;10,00;3,00;10,20;13,60;25,50;73,10
2021-04-11;17,00;15,00;12,00;6,00;5,00;13,60;18,70;18,70;73,10
2021-04-18;27,00;16,00;13,00;9,00;5,00;12,60;14,40;28,80;75,60
2021-04-25;20,00;24,00;14,00;11,00;5,00;15,00;18,33;21,67;65,00
2021-05-02;34,00;28,00;10,00;12,00;7,00;13,60;20,40;30,60;69,70
2021-05-09;44,00;19,00;23,00;16,00;14,00;13,54;25,38;32,15;67,69
2021-05-16;33,00;38,00;18,00;25,00;9,00;24,32;24,32;33,00;66,00
2021-05-23;45,00;38,00;24,00;33,00;9,00;25,96;22,50;24,23;65,77
2021-05-30;49,00;51,00;34,00;33,00;10,00;35,00;47,25;31,50;73,50
2021-06-06;49,00;47,00;23,00;37,00;13,00;31,50;49,00;29,75;73,50
2021-06-13;51,00;44,00;30,00;38,00;13,00;36,93;35,17;28,14;77,38
2021-06-20;62,00;29,00;44,00;44,00;14,00;36,17;53,39;41,33;72,33
2021-06-27;51,00;28,00;36,00;35,00;14,00;38,69;63,31;35,17;70,34
2021-07-04;46,00;47,00;42,00;37,00;14,00;42,59;47,70;44,30;71,56
2021-07-11;40,00;34,00;45,00;33,00;11,00;33,04;46,96;48,70;69,57
2021-07-18;37,00;55,00;30,00;35,00;14,00;35,32;48,77;43,73;62,23
2021-07-25;41,00;45,00;27,00;29,00;14,00;23,92;59,79;47,83;61,50
2021-08-01;46,00;23,00;34,00;28,00;17,00;35,78;59,63;61,33;52,81
2021-08-08;52,00;42,00;27,00;33,00;15,00;32,93;58,93;55,47;46,80
2021-08-15;45,00;44,00;20,00;30,00;16,00;32,88;65,77;57,12;45,00
2021-08-22;44,00;46,00;31,00;27,00;14,00;22,00;57,54;60,92;42,31
2021-08-29;44,00;24,00;21,00;27,00;10,00;14,08;40,48;52,80;45,76
2021-09-05;38,00;36,00;23,00;24,00;6,00;8,64;46,64;53,55;44,91
2021-09-12;43,00;28,00;27,00;25,00;9,00;10,32;34,40;61,92;43,00
2021-09-19;40,00;20,00;25,00;24,00;10,00;5,22;41,74;60,87;43,48
2021-09-26;34,00;30,00;32,00;24,00;8,00;10,74;42,95;60,84;48,32
2021-10-03;29,00;20,00;16,00;23,00;4,00;5,12;34,12;63,12;47,76
2021-10-10;30,00;34,00;24,00;25,00;10,00;8,82;35,29;60,00;47,65
2021-10-17;37,00;10,00;30,00;23,00;4,00;8,81;33,48;49,33;47,57
2021-10-24;27,00;24,00;30,00;24,00;5,00;10,80;34,20;54,00;52,20
