Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;24,00;0,00;0,00;0,00;6,00;0,00;4,00;6,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;32,00;0,00;4,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;2,00;8,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;34,00;2,00;0,00;2,00;0,00;2,00;2,00;2,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;14,00;0,00;0,00;6,00;0,00;4,00;2,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00
2019-02-03;16,00;2,00;0,00;0,00;0,00;0,00;8,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;14,00;0,00;2,00;2,00;4,00;4,00;2,00;4,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;10,00;4,00;0,00;0,00;2,00;2,00;8,00;4,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;14,00;2,00;0,00;2,00;0,00;0,00;10,00;12,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;17,00;2,00;0,00;0,00;6,00;0,00;2,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;18,00;4,00;0,00;0,00;4,00;8,00;2,00;8,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;17,00;4,00;0,00;2,00;4,00;2,00;4,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;27,00;8,00;0,00;0,00;4,00;4,00;15,00;2,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;30,00;0,00;2,00;8,00;6,00;0,00;14,00;10,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;39,00;2,00;0,00;4,00;2,00;6,00;10,00;10,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-14;49,00;0,00;0,00;2,00;2,00;4,00;16,00;18,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00
2019-04-21;63,00;4,00;2,00;0,00;6,00;2,00;11,00;19,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;39,00;6,00;4,00;0,00;8,00;2,00;4,00;6,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;37,00;0,00;0,00;2,00;10,00;0,00;10,00;6,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;31,00;2,00;0,00;0,00;4,00;0,00;15,00;11,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00
2019-05-19;38,00;0,00;2,00;0,00;8,00;2,00;4,00;6,00;2,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;35,00;2,00;4,00;4,00;4,00;2,00;7,00;9,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;38,00;4,00;0,00;0,00;8,00;0,00;14,00;16,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;50,00;0,00;4,00;2,00;4,00;6,00;10,00;10,00;0,00;0,00;2,00;30,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;44,00;4,00;4,00;0,00;8,00;2,00;6,00;20,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;53,00;2,00;8,00;2,00;4,00;0,00;31,00;12,00;0,00;0,00;0,00;12,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;43,00;4,00;0,00;0,00;6,00;6,00;14,00;10,00;0,00;0,00;2,00;14,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;51,00;4,00;2,00;4,00;4,00;2,00;18,00;16,00;0,00;0,00;0,00;21,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-07-14;52,00;6,00;0,00;2,00;10,00;4,00;8,00;14,00;0,00;0,00;0,00;10,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-07-21;49,00;8,00;6,00;8,00;14,00;4,00;18,00;20,00;0,00;0,00;2,00;14,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-28;65,00;2,00;2,00;4,00;17,00;4,00;19,00;25,00;0,00;0,00;2,00;10,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-08-04;71,00;2,00;0,00;2,00;11,00;0,00;24,00;30,00;0,00;0,00;0,00;28,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;2,00
2019-08-11;100,00;7,00;5,00;11,00;11,00;2,00;16,00;14,00;0,00;0,00;0,00;18,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00
2019-08-18;53,00;15,00;0,00;2,00;6,00;4,00;11,00;11,00;0,00;0,00;0,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-25;84,00;33,00;4,00;0,00;12,00;0,00;10,00;10,00;0,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00
