Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;24,00;192,00;19,20;33,60;52,80;12,00;12,00;0,00;0,00;0,00;0,00;6,00;0,00
2019-01-13;18,00;216,00;0,00;27,00;27,00;36,00;18,00;12,00;6,00;0,00;0,00;6,00;0,00
2019-01-20;12,00;312,00;18,00;48,00;42,00;6,00;30,00;6,00;6,00;12,00;12,00;0,00;6,00
2019-01-27;12,00;306,00;6,00;30,00;78,00;6,00;18,00;6,00;0,00;6,00;12,00;0,00;6,00
2019-02-03;25,00;275,00;0,00;20,00;35,00;13,00;19,00;0,00;6,00;6,00;0,00;6,00;0,00
2019-02-10;45,00;285,00;0,00;65,00;20,00;13,00;32,00;6,00;0,00;0,00;6,00;13,00;0,00
2019-02-17;38,00;285,00;0,00;28,50;38,00;25,00;6,00;0,00;6,00;0,00;6,00;0,00;13,00
2019-02-24;44,00;254,22;4,89;9,78;44,00;6,00;12,00;0,00;6,00;12,00;6,00;12,00;6,00
2019-03-03;48,00;384,00;0,00;32,00;32,00;6,00;18,00;12,00;0,00;0,00;12,00;6,00;0,00
2019-03-10;25,00;245,00;0,00;20,00;35,00;18,00;49,00;6,00;12,00;6,00;0,00;6,00;6,00
2019-03-17;51,00;265,20;0,00;25,50;45,90;38,00;6,00;0,00;6,00;19,00;6,00;0,00;6,00
2019-03-24;32,00;266,67;5,33;58,67;53,33;13,00;44,00;0,00;13,00;25,00;13,00;0,00;19,00
2019-03-31;49,00;401,80;0,00;78,40;24,50;24,00;12,00;6,00;18,00;12,00;18,00;0,00;0,00
2019-04-07;35,00;355,00;0,00;40,00;60,00;6,00;53,00;12,00;18,00;6,00;12,00;6,00;0,00
2019-04-14;41,00;512,50;0,00;148,63;102,50;40,00;41,00;7,00;20,00;27,00;7,00;0,00;20,00
2019-04-21;81,00;379,69;5,06;45,56;45,56;40,00;20,00;27,00;0,00;14,00;14,00;0,00;13,00
2019-04-28;36,00;246,86;10,29;41,14;36,00;18,00;12,00;0,00;0,00;12,00;12,00;0,00;6,00
2019-05-05;36,00;190,29;10,29;56,57;46,29;24,00;12,00;6,00;12,00;0,00;0,00;0,00;0,00
2019-05-12;60,00;250,00;10,00;40,00;50,00;6,00;18,00;0,00;12,00;30,00;18,00;0,00;6,00
2019-05-19;66,00;264,00;0,00;30,46;71,08;24,00;30,00;6,00;0,00;12,00;30,00;0,00;12,00
2019-05-26;26,00;244,40;0,00;78,00;46,80;13,00;6,00;13,00;19,00;19,00;0,00;6,00;6,00
2019-06-02;31,00;294,50;5,17;62,00;20,67;30,00;24,00;12,00;24,00;12,00;12,00;0,00;6,00
2019-06-09;18,00;261,00;4,50;18,00;49,50;24,00;24,00;6,00;0,00;18,00;6,00;0,00;18,00
2019-06-16;25,00;140,00;5,00;30,00;50,00;31,00;19,00;6,00;0,00;19,00;6,00;0,00;0,00
2019-06-23;72,00;272,57;15,43;61,71;46,29;26,00;20,00;0,00;0,00;13,00;7,00;20,00;0,00
2019-06-30;58,00;232,00;15,82;31,64;73,82;13,00;32,00;6,00;13,00;0,00;6,00;13,00;13,00
2019-07-07;39,00;273,00;0,00;29,25;53,63;13,00;32,00;0,00;19,00;26,00;6,00;19,00;6,00
2019-07-14;70,00;270,00;0,00;20,00;60,00;49,00;28,00;0,00;14,00;7,00;28,00;0,00;0,00
2019-07-21;45,00;240,00;0,00;20,00;20,00;37,00;59,00;15,00;7,00;7,00;7,00;15,00;7,00
2019-07-28;82,00;322,88;15,38;92,25;46,13;22,00;22,00;15,00;0,00;22,00;7,00;0,00;15,00
2019-08-04;76,00;207,73;0,00;40,53;50,67;21,00;7,00;7,00;0,00;14,00;0,00;0,00;0,00
2019-08-11;70,00;220,00;0,00;70,00;20,00;19,00;13,00;0,00;0,00;6,00;13,00;13,00;0,00
2019-08-18;24,00;225,60;4,80;52,80;28,80;36,00;6,00;6,00;12,00;12,00;6,00;0,00;12,00
2019-08-25;30,00;190,00;0,00;50,00;35,00;72,00;12,00;6,00;0,00;18,00;6,00;6,00;6,00
2019-09-01;58,00;342,73;0,00;89,64;79,09;40,00;29,00;6,00;0,00;0,00;6,00;12,00;6,00
2019-09-08;36,00;396,00;10,29;46,29;36,00;12,00;24,00;0,00;6,00;6,00;12,00;6,00;0,00
2019-09-15;54,00;382,91;0,00;88,36;29,45;18,00;6,00;18,00;12,00;6,00;0,00;18,00;0,00
2019-09-22;30,00;250,00;5,00;65,00;55,00;6,00;24,00;6,00;12,00;18,00;6,00;12,00;6,00
2019-09-29;55,00;340,00;10,00;80,00;70,00;12,00;18,00;18,00;12,00;6,00;6,00;18,00;12,00
2019-10-06;49,00;294,00;0,00;83,30;63,70;18,00;18,00;6,00;0,00;6,00;6,00;6,00;6,00
2019-10-13;12,00;336,00;6,00;36,00;102,00;48,00;6,00;0,00;18,00;12,00;18,00;6,00;0,00
2019-10-20;29,00;270,67;4,83;24,17;101,50;0,00;12,00;0,00;12,00;17,00;6,00;0,00;17,00
2019-10-27;40,00;225,00;0,00;75,00;50,00;11,00;17,00;0,00;6,00;11,00;0,00;0,00;11,00
2019-11-03;0,00;44,00;0,00;12,00;10,00;23,00;0,00;6,00;6,00;0,00;0,00;6,00;6,00
2019-11-10;34,00;242,86;0,00;34,00;48,57;11,00;0,00;0,00;11,00;0,00;6,00;0,00;6,00
2019-11-17;11,00;297,00;5,50;82,50;49,50;23,00;6,00;0,00;0,00;0,00;6,00;0,00;6,00
2019-11-24;11,00;253,00;0,00;121,00;49,50;0,00;0,00;11,00;11,00;6,00;11,00;0,00;0,00
2019-12-01;12,00;294,00;6,00;114,00;66,00;17,00;23,00;12,00;0,00;0,00;6,00;6,00;6,00
2019-12-08;28,00;261,33;0,00;88,67;42,00;0,00;23,00;11,00;11,00;11,00;0,00;0,00;6,00
2019-12-15;23,00;202,40;0,00;59,80;73,60;6,00;23,00;6,00;6,00;6,00;18,00;0,00;23,00
2019-12-22;41,00;312,63;0,00;20,50;25,63;0,00;7,00;7,00;7,00;7,00;21,00;0,00;7,00
2019-12-29;33,00;275,00;0,00;33,00;77,00;13,00;20,00;0,00;7,00;7,00;13,00;0,00;20,00
2020-01-05;22,00;242,00;5,50;66,00;38,50;11,00;28,00;11,00;11,00;0,00;0,00;0,00;17,00
2020-01-12;27,00;248,40;0,00;32,40;48,60;22,00;27,00;16,00;5,00;0,00;16,00;0,00;5,00
2020-01-19;22,00;308,00;0,00;22,00;38,50;17,00;22,00;0,00;6,00;6,00;11,00;0,00;0,00
2020-01-26;33,00;275,00;0,00;27,50;22,00;22,00;11,00;0,00;5,00;5,00;5,00;16,00;5,00
2020-02-02;33,00;308,00;16,50;49,50;33,00;22,00;0,00;0,00;16,00;0,00;5,00;0,00;5,00
2020-02-09;44,00;249,33;4,89;48,89;53,78;50,00;11,00;6,00;0,00;17,00;11,00;0,00;6,00
2020-02-16;33,00;245,14;4,71;4,71;37,71;17,00;6,00;17,00;0,00;6,00;11,00;0,00;17,00
2020-02-23;21,00;283,50;5,25;10,50;42,00;11,00;16,00;0,00;0,00;5,00;5,00;5,00;5,00
2020-03-01;5,00;230,00;0,00;25,00;35,00;5,00;11,00;0,00;0,00;21,00;5,00;0,00;0,00
2020-03-08;10,00;205,00;5,00;35,00;15,00;5,00;10,00;0,00;15,00;5,00;0,00;0,00;0,00
2020-03-15;0,00;19,00;0,00;3,00;5,00;16,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;10,00;75,00;5,00;10,00;15,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00
2020-03-29;5,00;105,00;0,00;25,00;10,00;10,00;5,00;0,00;0,00;5,00;5,00;0,00;0,00
2020-04-05;0,00;9,00;0,00;1,00;2,00;6,00;6,00;0,00;11,00;0,00;6,00;0,00;0,00
2020-04-12;0,00;18,00;1,00;0,00;1,00;11,00;11,00;0,00;0,00;0,00;0,00;5,00;0,00
2020-04-19;5,00;35,00;0,00;0,00;15,00;10,00;5,00;0,00;5,00;5,00;0,00;0,00;0,00
2020-04-26;5,00;70,00;5,00;5,00;5,00;10,00;5,00;5,00;0,00;0,00;0,00;5,00;0,00
2020-05-03;0,00;12,00;0,00;1,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;5,00;80,00;0,00;0,00;15,00;10,00;10,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;17,00;56,67;0,00;0,00;5,67;11,00;0,00;6,00;0,00;0,00;0,00;5,00;0,00
