Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;52,00;31,20;41,60;0,00;20,80;0,00;10,00;0,00;0,00
2019-01-13;81,00;20,62;30,93;10,31;0,00;0,00;10,00;10,00;31,00
2019-01-20;39,00;18,78;18,78;0,00;28,89;0,00;10,00;0,00;29,00
2019-01-27;30,00;40,50;30,00;30,00;19,50;10,00;0,00;50,00;0,00
2019-02-03;10,00;38,57;20,00;20,00;0,00;10,00;0,00;51,00;71,00
2019-02-10;71,00;20,71;20,71;10,35;10,35;0,00;10,00;10,00;10,00
2019-02-17;31,00;20,67;10,33;10,33;0,00;11,00;11,00;11,00;11,00
2019-02-24;62,00;20,67;62,00;10,33;0,00;0,00;0,00;21,00;0,00
2019-03-03;11,00;11,00;11,00;0,00;0,00;11,00;0,00;0,00;11,00
2019-03-10;52,00;0,00;20,22;20,22;0,00;11,00;11,00;32,00;11,00
2019-03-17;64,00;21,82;21,82;21,82;21,82;0,00;0,00;11,00;43,00
2019-03-24;0,00;0,00;7,00;29,00;36,00;0,00;0,00;11,00;0,00
2019-03-31;10,00;0,00;10,00;20,00;10,00;10,00;10,00;21,00;10,00
2019-04-07;30,00;30,00;21,00;30,00;0,00;10,00;0,00;10,00;0,00
2019-04-14;42,00;20,28;30,41;10,14;20,28;0,00;11,00;21,00;21,00
2019-04-21;76,00;21,92;21,92;32,15;10,23;0,00;0,00;22,00;0,00
2019-04-28;61,00;50,59;10,41;20,83;0,00;10,00;10,00;10,00;10,00
2019-05-05;50,00;19,12;39,71;10,29;0,00;20,00;0,00;10,00;0,00
2019-05-12;10,00;85,71;0,00;10,00;0,00;10,00;10,00;0,00;10,00
2019-05-19;20,00;153,85;10,77;30,77;0,00;0,00;20,00;0,00;20,00
2019-05-26;38,00;27,77;19,00;19,00;0,00;0,00;0,00;19,00;9,00
2019-06-02;41,00;20,50;0,00;20,50;0,00;0,00;0,00;0,00;0,00
2019-06-09;21,00;31,50;42,00;0,00;31,50;10,00;0,00;0,00;21,00
2019-06-16;61,00;31,24;52,07;0,00;0,00;10,00;0,00;41,00;10,00
2019-06-23;95,00;10,39;10,39;31,17;0,00;0,00;0,00;0,00;95,00
2019-06-30;74,00;10,36;32,56;10,36;0,00;0,00;21,00;21,00;11,00
2019-07-07;60,00;10,24;29,27;0,00;20,49;10,00;0,00;0,00;20,00
2019-07-14;62,00;10,33;10,33;10,33;20,67;10,00;10,00;0,00;21,00
2019-07-21;53,00;20,61;20,61;10,31;30,92;0,00;11,00;0,00;32,00
2019-07-28;32,00;0,00;42,18;20,36;0,00;0,00;11,00;11,00;0,00
2019-08-04;33,00;33,00;45,00;90,00;10,50;0,00;0,00;11,00;0,00
2019-08-11;82,00;23,85;11,93;47,71;23,85;0,00;0,00;35,00;23,00
2019-08-18;77,00;66,63;32,58;32,58;0,00;33,00;0,00;11,00;33,00
2019-08-25;70,00;20,85;10,43;29,79;0,00;0,00;0,00;0,00;20,00
2019-09-01;37,00;28,12;19,24;56,24;8,88;19,00;9,00;38,00;9,00
2019-09-08;19,00;0,00;19,00;10,23;0,00;0,00;0,00;0,00;0,00
2019-09-15;47,00;8,81;8,81;55,81;0,00;0,00;0,00;0,00;9,00
2019-09-22;9,00;28,50;19,50;28,50;0,00;0,00;19,00;19,00;9,00
2019-09-29;39,00;30,00;10,50;19,50;0,00;0,00;0,00;29,00;10,00
2019-10-06;20,00;40,00;20,00;40,00;10,77;0,00;0,00;10,00;20,00
2019-10-13;10,00;0,00;0,00;10,00;11,67;0,00;10,00;0,00;19,00
2019-10-20;37,00;8,88;8,88;47,36;8,88;0,00;9,00;19,00;9,00
2019-10-27;47,00;8,81;0,00;0,00;8,81;9,00;0,00;9,00;9,00
2019-11-03;9,00;0,00;28,50;57,00;9,00;9,00;0,00;0,00;0,00
2019-11-10;19,00;55,54;8,77;19,00;0,00;9,00;9,00;19,00;0,00
2019-11-17;28,00;28,00;8,84;8,84;0,00;0,00;0,00;9,00;9,00
2019-11-24;0,00;6,00;13,00;0,00;6,00;9,00;0,00;0,00;0,00
2019-12-01;29,00;9,16;39,68;0,00;0,00;0,00;0,00;57,00;29,00
2019-12-08;19,00;29,23;0,00;10,23;0,00;0,00;10,00;29,00;39,00
2019-12-15;29,00;37,70;37,70;0,00;10,15;0,00;0,00;39,00;0,00
2019-12-22;22,00;32,27;22,00;22,00;0,00;11,00;11,00;33,00;0,00
2019-12-29;21,00;54,00;75,00;43,50;0,00;0,00;0,00;42,00;0,00
2020-01-05;28,00;28,00;19,16;19,16;0,00;0,00;0,00;19,00;38,00
2020-01-12;44,00;26,40;8,80;17,60;8,80;18,00;0,00;9,00;53,00
2020-01-19;18,00;9,00;57,00;9,00;9,00;0,00;9,00;55,00;18,00
2020-01-26;35,00;26,25;26,25;0,00;8,75;0,00;9,00;18,00;0,00
2020-02-02;44,00;35,20;26,40;17,60;44,00;0,00;9,00;0,00;35,00
2020-02-09;9,00;9,00;9,00;9,00;9,00;0,00;0,00;0,00;27,00
2020-02-16;27,00;27,00;36,00;36,00;0,00;0,00;0,00;0,00;27,00
2020-02-23;33,00;15,78;33,00;33,00;0,00;0,00;0,00;17,00;0,00
2020-03-01;25,00;50,00;42,65;16,18;16,18;0,00;0,00;8,00;0,00
2020-03-08;8,00;8,00;52,00;22,67;0,00;8,00;8,00;33,00;16,00
2020-03-15;8,00;8,00;8,00;8,00;8,00;0,00;0,00;8,00;0,00
2020-03-22;38,00;7,31;0,00;23,38;7,31;0,00;15,00;0,00;23,00
2020-03-29;47,00;23,50;30,84;7,34;16,16;0,00;8,00;8,00;0,00
2020-04-05;17,00;0,00;0,00;34,00;26,27;0,00;0,00;0,00;8,00
2020-04-12;8,00;0,00;0,00;14,67;14,67;8,00;8,00;8,00;17,00
2020-04-19;39,00;15,89;15,89;15,89;7,22;0,00;8,00;24,00;0,00
2020-04-26;41,00;0,00;8,79;24,89;0,00;0,00;0,00;24,00;0,00
2020-05-03;33,00;16,50;0,00;25,50;9,00;0,00;8,00;25,00;0,00
2020-05-10;32,00;0,00;7,27;23,27;23,27;0,00;0,00;16,00;0,00
2020-05-17;17,00;26,27;0,00;0,00;9,27;0,00;8,00;0,00;8,00
2020-05-24;17,00;0,00;0,00;9,27;9,27;8,00;8,00;8,00;0,00
2020-05-31;34,00;8,87;8,87;8,87;25,13;0,00;8,00;0,00;51,00
2020-06-07;42,00;0,00;9,00;16,50;9,00;8,00;0,00;17,00;50,00
2020-06-14;0,00;6,00;0,00;12,00;12,00;0,00;0,00;9,00;9,00
2020-06-21;28,00;28,00;0,00;0,00;17,68;0,00;18,00;37,00;18,00
2020-06-28;36,00;0,00;9,00;18,00;36,00;18,00;0,00;0,00;9,00
