Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;93,00;40,00;31,00;40,00;62,00;62,00;25,00;19,00;31,00;24,72;117,72;11,77;34,14;0,00;15,00;9,00;9,00;3,00;34,00;31,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;100,00;36,00;39,00;36,00;39,00;45,00;9,00;27,00;15,00;11,76;75,29;9,41;24,71;0,00;12,00;12,00;6,00;3,00;57,00;24,00;6,00;3,00;9,00;3,00;0,00;0,00;0,00;0,00
2019-01-20;94,00;33,00;33,00;42,00;57,00;42,00;3,00;21,00;6,00;11,75;66,98;3,53;17,63;0,00;27,00;12,00;3,00;0,00;39,00;27,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;66,00;42,00;59,00;18,00;36,00;33,00;12,00;9,00;12,00;9,43;60,11;5,89;27,11;3,00;12,00;9,00;6,00;0,00;33,00;21,00;3,00;0,00;6,00;0,00;3,00;0,00;0,00;3,00
2019-02-03;75,00;15,00;51,00;42,00;62,00;39,00;6,00;21,00;18,00;11,72;80,86;3,52;29,30;6,00;21,00;9,00;9,00;0,00;12,00;12,00;9,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;64,00;39,00;27,00;42,00;64,00;36,00;3,00;21,00;9,00;3,49;68,65;3,49;17,45;0,00;24,00;9,00;12,00;0,00;30,00;21,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;44,00;19,00;25,00;22,00;43,00;44,00;3,00;31,00;12,00;5,95;72,54;9,51;24,97;0,00;12,00;3,00;6,00;0,00;34,00;12,00;6,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2019-02-24;71,00;37,00;40,00;25,00;37,00;34,00;0,00;16,00;6,00;15,13;48,89;3,49;12,80;0,00;15,00;9,00;3,00;0,00;22,00;28,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;58,00;21,00;24,00;27,00;52,00;18,00;3,00;15,00;0,00;3,55;40,24;0,00;21,31;3,00;3,00;3,00;9,00;0,00;18,00;21,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;48,00;21,00;27,00;6,00;45,00;15,00;12,00;15,00;12,00;9,37;26,93;3,51;11,71;3,00;6,00;6,00;9,00;0,00;18,00;15,00;9,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;44,00;25,00;34,00;34,00;47,00;28,00;9,00;34,00;6,00;5,95;34,49;3,57;13,08;0,00;12,00;3,00;9,00;0,00;16,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
