Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;19,00;20,00;4,00;17,00;13,00;53,20;5,07;2,53;13,93;2,92;36,54;39,46;20,46;5,07;7,60;30,40;2,53;7,92;9,50;22,17;19,00
2019-01-13;41,00;36,00;4,00;22,00;1,00;43,56;6,41;1,28;23,06;4,10;55,35;71,75;12,30;6,21;4,97;42,24;2,48;49,20;10,25;24,60;24,60
2019-01-20;22,00;22,00;5,00;30,00;10,00;36,24;9,06;2,59;14,24;2,75;35,75;38,50;12,38;11,65;9,06;58,24;6,47;19,07;8,80;20,53;10,27
2019-01-27;35,00;17,50;5,00;22,50;5,00;41,36;7,95;3,18;20,68;2,00;39,00;38,00;2,00;3,04;7,61;62,39;6,09;2,06;22,65;5,15;6,18
2019-02-03;42,00;26,00;2,00;17,00;2,00;33,09;8,91;5,09;19,09;6,63;92,84;86,21;13,26;3,71;4,94;55,59;1,24;2,33;58,33;4,67;11,67
2019-02-10;40,00;23,00;4,00;14,00;4,00;34,84;7,74;3,87;29,68;3,87;52,90;54,19;2,58;3,75;6,25;38,75;5,00;1,33;37,33;8,00;8,00
2019-02-17;47,00;35,00;3,00;21,00;3,00;40,47;15,67;1,31;18,28;2,85;61,24;51,27;4,27;6,35;2,54;48,27;5,08;2,94;51,41;5,88;13,22
2019-02-24;49,00;38,00;0,00;17,00;3,00;19,86;3,97;2,65;19,86;6,45;30,95;47,71;7,74;3,77;2,51;45,23;3,77;1,32;34,43;9,27;7,95
2019-03-03;52,00;31,00;1,00;11,00;1,00;26,00;14,30;3,90;20,80;2,89;36,11;44,78;8,67;1,27;0,00;58,34;5,07;0,00;29,71;2,97;8,91
2019-03-10;43,00;29,00;3,00;13,00;1,00;37,79;7,82;5,21;10,42;5,06;18,97;55,65;11,38;2,46;1,23;29,49;4,91;1,34;22,84;9,41;9,41
2019-03-17;57,00;31,00;4,00;7,00;3,00;40,16;9,07;3,89;18,14;11,69;39,46;71,62;8,77;6,20;0,00;45,85;3,72;3,08;38,51;9,24;12,32
2019-03-24;64,00;44,00;3,00;12,00;1,00;33,96;10,45;5,22;23,51;9,41;43,29;80,94;9,41;6,27;1,25;48,94;13,80;3,88;27,15;11,64;11,64
2019-03-31;55,00;45,00;7,00;22,00;7,00;39,29;7,86;5,24;17,02;25,78;30,94;80,78;10,31;5,00;1,25;48,75;1,25;5,32;8,87;17,74;17,74
2019-04-07;48,00;32,00;5,00;29,00;10,00;55,78;10,38;2,59;25,95;10,80;30,00;46,80;14,40;3,79;2,53;53,05;8,84;4,92;3,69;25,85;24,62
2019-04-14;50,00;39,00;4,00;26,00;12,00;51,28;16,67;1,28;21,79;3,85;35,90;58,97;8,97;5,00;1,25;53,75;7,50;5,26;3,95;22,37;15,79
2019-04-21;43,00;38,00;3,00;30,00;13,00;62,55;24,76;2,61;22,15;4,91;24,57;56,51;11,06;3,79;1,26;59,44;6,32;3,79;0,00;22,76;22,76
2019-04-28;61,00;51,00;11,00;48,00;11,00;45,43;9,09;2,60;14,28;9,89;54,41;82,43;11,54;6,22;2,49;53,53;1,24;6,97;5,23;31,37;26,14
2019-05-05;46,00;39,00;8,00;34,00;11,00;49,94;19,71;2,63;22,34;4,45;28,19;51,94;7,42;9,95;1,24;64,65;3,73;6,13;6,13;21,47;18,40
2019-05-12;53,00;37,00;4,00;25,00;14,00;38,78;9,05;6,46;15,51;2,41;43,36;108,41;19,27;11,36;1,26;58,05;2,52;12,62;7,57;40,38;50,48
2019-05-19;61,00;36,00;5,00;23,00;10,00;59,70;11,68;1,30;25,96;7,39;61,00;85,03;12,94;10,17;3,81;58,46;0,00;7,63;9,53;36,22;32,41
2019-05-26;49,00;28,95;18,93;27,84;18,93;67,74;24,50;5,76;30,26;5,00;27,00;49,00;13,00;8,40;5,60;71,40;5,60;7,15;7,15;24,50;25,52
2019-06-02;53,00;35,00;7,00;30,00;17,00;47,83;7,76;1,29;18,10;1,83;51,17;80,41;18,28;10,10;3,79;78,24;3,79;5,68;9,46;35,96;26,50
2019-06-09;58,00;33,00;12,00;22,00;15,00;44,82;6,59;1,32;25,05;8,29;58,00;87,00;16,57;5,04;1,26;79,43;5,04;14,50;14,50;33,14;33,14
2019-06-16;57,00;37,00;7,00;31,00;13,00;54,35;7,95;3,98;13,26;3,45;48,36;88,09;15,55;5,07;1,27;53,20;5,07;7,35;9,19;27,58;53,32
2019-06-23;39,00;22,00;8,00;23,00;21,00;53,30;7,80;2,60;27,30;5,32;74,45;101,05;14,18;6,29;3,77;74,23;12,58;7,43;13,00;27,86;42,71
2019-06-30;57,00;32,00;11,00;27,00;21,00;72,55;10,36;5,18;28,50;6,91;57,00;91,55;20,73;1,24;3,72;68,15;9,91;7,13;10,69;32,06;42,75
2019-07-07;65,00;41,00;11,00;21,00;21,00;79,30;14,30;2,60;28,60;17,21;80,29;101,32;28,68;7,50;2,50;77,50;2,50;11,82;11,82;33,48;27,58
2019-07-14;67,00;49,00;14,00;34,00;18,00;95,90;18,39;9,20;44,67;10,91;51,42;79,47;34,28;12,64;2,53;102,40;7,58;11,17;19,14;22,33;62,21
2019-07-21;60,00;40,00;8,00;36,00;24,00;76,96;20,87;10,43;24,78;18,62;86,90;117,93;39,31;11,25;7,50;85,00;6,25;25,71;27,86;19,29;66,43
2019-07-28;67,00;43,00;12,00;31,00;23,00;105,10;26,27;9,20;49,92;14,36;68,60;86,14;27,12;7,58;5,06;94,81;5,06;11,44;8,17;27,78;49,02
2019-08-04;86,00;60,00;14,00;40,00;37,00;114,67;11,73;3,91;37,79;25,67;64,18;77,01;34,66;13,71;7,48;94,72;11,22;9,26;9,26;18,52;66,15
2019-08-11;97,00;64,00;13,00;43,00;22,00;112,73;13,11;9,18;39,32;17,51;68,71;98,35;22,90;8,82;6,30;78,10;10,08;6,93;19,40;19,40;59,59
2019-08-18;72,00;60,00;8,00;27,00;34,00;87,71;13,09;15,71;40,58;12,23;57,06;88,30;28,53;8,84;5,05;64,42;3,79;12,71;8,47;26,82;42,35
2019-08-25;56,00;29,00;9,00;17,00;17,00;71,63;15,63;2,60;27,35;7,57;36,32;69,62;12,11;13,69;3,73;54,76;3,73;4,67;12,44;26,44;32,67
2019-09-01;41,00;21,00;7,00;21,00;11,00;43,56;6,41;2,56;8,97;4,82;34,97;59,09;14,47;4,97;8,70;52,18;4,97;11,18;1,24;11,18;21,12
