Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;62,00;62,00;49,60;12,40;0,00;62,00;31,00;31,00;62,00;0,00;0,00;0,00;0,00;12,40;12,40;0,00;0,00;12,40;49,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;47,00;24,00;12,00;35,00;12,00;11,00;22,00;11,00;0,00;0,00;47,00;0,00;0,00;0,00;0,00;24,00;0,00;24,00;0,00;24,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;61,00;40,09;20,91;40,09;0,00;30,50;61,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20,91;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;62,00;12,40;12,40;24,80;12,40;31,00;62,00;62,00;31,00;12,00;12,00;0,00;0,00;0,00;0,00;0,00;12,40;12,40;24,80;0,00;37,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;46,00;46,00;46,00;0,00;22,08;11,00;11,00;0,00;11,00;0,00;23,92;23,92;0,00;0,00;0,00;0,00;0,00;22,08;0,00;22,08;0,00;22,08;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;35,00;35,00;67,31;35,00;134,62;0,00;0,00;12,00;12,00;0,00;35,00;35,00;35,00;35,00;35,00;0,00;0,00;0,00;35,00;67,31;35,00;0,00;35,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;0,00;0,00;0,00;13,00;13,00;23,00;0,00;0,00;12,00;0,00;0,00;35,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;13,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00
2019-02-24;59,00;177,00;0,00;0,00;59,00;0,00;12,00;0,00;12,00;0,00;19,18;19,18;0,00;0,00;59,00;59,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;68,00;0,00;22,05;45,95;90,05;0,00;11,00;0,00;23,00;0,00;0,00;13,81;0,00;22,05;22,05;0,00;22,05;0,00;0,00;45,95;22,05;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;57,00;84,36;84,36;84,36;57,00;11,00;11,00;11,00;34,00;0,00;29,64;29,64;29,64;0,00;0,00;27,36;0,00;0,00;27,36;57,00;0,00;0,00;0,00;57,00;0,00;0,00;0,00;0,00
