Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-01-06;0,00;25,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;32,00;32,00;32,00;0,00;0,00;0,00;32,00;0,00;0,00;16,00;0,00;0,00
2019-01-13;40,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;0,00;0,00;0,00;0,00;124,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;0,00;23,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;77,14;47,14;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;46,00;88,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;31,36;46,00;0,00;0,00;0,00;62,87;0,00;0,00;0,00;0,00;0,00
2019-02-03;32,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;32,00;0,00;0,00;0,00;0,00;16,76;0,00;0,00;0,00;16,00;0,00
2019-02-10;48,00;23,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;64,70;0,00;0,00;0,00;64,50;0,00;0,00;0,00;0,00;0,00
2019-02-17;41,00;41,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;43,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;49,00;49,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;32,67;49,00;0,00;0,00;0,00;33,69;0,00;0,00;0,00;0,00;16,00
2019-03-03;21,00;40,38;0,00;21,00;0,00;0,00;0,00;0,00;0,00;21,00;42,00;126,00;0,00;0,00;0,00;42,00;0,00;0,00;0,00;0,00;0,00
2019-03-10;21,00;63,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;63,00;0,00;0,00;0,00;42,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;21,00;61,38;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;8,00;39,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;16,00
2019-03-24;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;50,00;100,00;0,00;0,00;0,00;33,33;0,00;0,00;0,00;0,00;0,00
2019-03-31;59,00;59,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,77;0,00;59,00;0,00;0,00;0,00;78,03;19,03;0,00;0,00;0,00;39,76
2019-04-07;0,00;12,00;0,00;0,00;0,00;20,00;0,00;0,00;0,00;0,00;14,00;14,00;0,00;0,00;0,00;91,50;0,00;0,00;0,00;0,00;0,00
2019-04-14;0,00;25,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;142,00;0,00;0,00;0,00;78,55;16,00;0,00;0,00;0,00;0,00
2019-04-21;47,00;94,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;47,00;77,65;0,00;0,00;0,00;94,00;0,00;0,00;0,00;0,00;0,00
2019-04-28;100,00;80,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;53,33;200,00;53,33;0,00;0,00;0,00;100,00;0,00;0,00;0,00;0,00;0,00
2019-05-05;31,00;121,42;0,00;0,00;31,00;0,00;0,00;0,00;0,00;0,00;14,47;45,47;0,00;0,00;0,00;106,29;0,00;16,00;0,00;0,00;16,00
2019-05-12;79,00;39,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;148,13;296,25;0,00;0,00;0,00;165,90;0,00;79,00;0,00;0,00;0,00
2019-05-19;31,00;0,00;31,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,47;14,47;0,00;0,00;15,50;0,00;0,00;0,00;0,00;15,00
2019-05-26;57,00;57,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;179,14;358,29;0,00;0,00;57,00;228,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;75,00;125,74;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,58;45,83;120,83;0,00;0,00;0,00;135,00;0,00;0,00;0,00;15,00;0,00
2019-06-09;38,00;18,17;0,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00;119,43;0,00;38,00;0,00;114,00;0,00;0,00;0,00;0,00;76,00
2019-06-16;32,00;64,00;0,00;0,00;0,00;32,00;0,00;0,00;0,00;0,00;17,07;32,00;0,00;0,00;0,00;32,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;82,00;82,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,82;31,54;31,54;0,00;0,00;0,00;82,00;0,00;16,40;0,00;0,00;0,00
2019-06-30;32,00;32,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17,07;66,13;66,13;0,00;0,00;0,00;114,29;0,00;0,00;0,00;0,00;0,00
2019-07-07;93,00;46,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;62,00;93,00;0,00;0,00;0,00;93,00;0,00;0,00;0,00;0,00;16,00
2019-07-14;0,00;50,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;62,00;54,00;0,00;0,00;0,00;53,00;11,00;0,00;16,00;0,00;16,00
2019-07-21;49,00;25,48;0,00;0,00;0,00;0,00;0,00;0,00;49,00;0,00;95,96;32,67;0,00;0,00;0,00;65,33;0,00;0,00;0,00;0,00;33,00
2019-07-28;34,00;102,00;0,00;34,00;0,00;0,00;0,00;0,00;0,00;0,00;121,13;104,13;0,00;0,00;0,00;52,55;0,00;0,00;0,00;0,00;17,00
2019-08-04;85,00;21,25;0,00;0,00;21,25;43,00;0,00;0,00;0,00;0,00;63,75;85,00;0,00;0,00;0,00;193,18;0,00;0,00;21,57;0,00;0,00
2019-08-11;64,00;126,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;96,00;96,00;0,00;0,00;0,00;64,00;0,00;0,00;32,00;0,00;64,00
2019-08-18;82,00;164,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;164,00;82,00;0,00;0,00;0,00;109,33;0,00;0,00;0,00;0,00;54,12
2019-08-25;46,00;138,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;62,73;94,09;0,00;0,00;0,00;14,84;14,84;0,00;0,00;0,00;0,00
2019-09-01;58,00;38,11;19,89;0,00;0,00;0,00;0,00;0,00;0,00;19,33;58,00;118,76;0,00;0,00;0,00;40,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;29,00;29,00;0,00;29,00;0,00;0,00;0,00;0,00;0,00;0,00;87,00;14,50;0,00;0,00;0,00;15,26;0,00;0,00;0,00;0,00;15,00
2019-09-15;18,00;36,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;42,00;14,00;0,00;0,00;0,00;29,00;10,00;0,00;15,00;0,00;15,00
2019-09-22;55,00;17,79;17,79;0,00;0,00;0,00;0,00;0,00;0,00;0,00;165,00;220,00;0,00;0,00;0,00;55,00;0,00;0,00;0,00;0,00;58,93
2019-09-29;37,00;54,70;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;74,00;148,00;0,00;0,00;0,00;181,30;0,00;0,00;37,00;0,00;37,00
2019-10-06;18,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;90,00;36,00;0,00;0,00;0,00;34,20;0,00;0,00;18,00;0,00;0,00
2019-10-13;43,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;57,33;14,33;0,00;0,00;0,00;56,34;0,00;0,00;0,00;0,00;29,00
2019-10-20;18,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;28,00;14,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;14,00
2019-10-27;0,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;18,00;0,00;42,00;14,00;0,00;0,00;0,00;29,56;0,00;0,00;0,00;0,00;0,00
2019-11-03;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;41,00;0,00;0,00;0,00;0,00;37,00;0,00;0,00;0,00;14,00;14,00
2019-11-10;0,00;0,00;0,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00;20,00;0,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;14,00;0,00
2019-11-17;36,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;55,38;0,00;0,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;40,00;13,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;37,00;75,68;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;222,00;37,00;0,00;0,00;0,00;70,30;0,00;0,00;0,00;0,00;0,00
2019-12-08;56,00;37,88;0,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;228,00;28,00;0,00;0,00;0,00;56,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;36,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,00;69,43;36,00;0,00;0,00;0,00;17,05;0,00;0,00;0,00;0,00;0,00
2019-12-22;0,00;24,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;76,00;46,00;0,00;0,00;0,00;33,60;0,00;0,00;0,00;0,00;0,00
2019-12-29;0,00;24,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;93,00;62,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
