Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;49,00;28,00;43,17;35,00;35,00;37,33;18,67;23,33;14,00;42,00;17,00;11,00;13,00;1,00;12,00;11,00;11,00;6,00;13,00;11,00;12,00;5,83;10,50;18,67;19,83;0,00;10,50;11,67
2019-01-13;51,00;32,45;51,00;37,09;33,61;31,30;24,34;16,23;13,91;30,00;17,00;8,00;15,00;1,00;15,00;14,00;21,00;7,00;12,00;4,00;15,00;15,07;5,80;20,86;15,07;3,48;11,59;9,27
2019-01-20;46,00;26,00;38,00;36,00;27,00;29,00;16,00;18,00;13,00;31,69;16,36;11,24;14,31;1,02;21,47;17,38;14,31;8,18;9,20;11,24;9,20;12,00;5,00;30,00;26,00;4,00;16,00;17,00
2019-01-27;57,00;24,28;33,78;50,67;38,00;35,89;22,17;23,22;14,78;35,00;18,00;9,00;12,00;7,00;10,00;25,00;14,00;9,00;14,00;14,00;8,00;8,44;7,39;34,83;20,06;3,17;13,72;15,83
2019-02-03;44,00;23,05;46,10;39,81;32,48;39,81;22,00;18,86;13,62;29,00;19,00;9,00;17,00;9,00;13,00;20,00;13,00;7,00;9,00;8,00;7,00;3,14;5,24;27,24;15,71;3,14;11,52;10,48
2019-02-10;53,00;22,08;55,21;26,50;27,60;40,85;19,88;15,46;13,25;25,00;14,00;11,00;14,00;6,00;19,00;32,00;16,00;9,00;15,00;7,00;15,00;3,31;6,63;16,56;15,46;2,21;12,15;6,63
2019-02-17;55,00;20,00;49,00;34,00;24,00;42,00;23,00;17,00;15,00;36,67;17,25;15,10;14,02;7,55;16,18;51,76;11,86;7,55;14,02;10,78;18,33;2,00;9,00;21,00;17,00;2,00;7,00;6,00
2019-02-24;60,00;25,26;57,89;29,47;27,37;32,63;33,68;16,84;10,53;29,00;17,00;17,00;23,00;5,00;15,00;25,00;15,00;8,00;17,00;13,00;15,00;2,11;8,42;20,00;15,79;1,05;5,26;9,47
2019-03-03;57,00;25,00;45,00;34,00;28,00;30,00;23,00;15,00;14,00;16,76;21,24;12,29;8,94;5,59;14,53;20,12;17,88;8,94;19,00;7,82;8,94;5,00;3,00;19,00;10,00;1,00;7,00;5,00
2019-03-10;50,00;25,00;45,83;36,46;28,13;31,25;20,83;17,71;9,38;20,00;12,00;9,00;7,00;5,00;13,00;15,00;12,00;5,00;9,00;6,00;13,00;2,08;5,21;9,38;12,50;1,04;9,38;6,25
2019-03-17;43,00;18,00;29,00;22,00;24,00;22,00;14,00;9,00;10,00;18,88;11,54;9,44;9,44;4,20;9,44;11,54;11,54;6,29;11,54;4,20;8,39;1,00;3,00;10,00;8,00;1,00;9,00;3,00
2019-03-24;36,00;19,06;27,53;21,18;22,24;24,35;7,41;9,53;5,29;15,00;10,00;5,00;8,00;2,00;7,00;4,00;7,00;4,00;2,00;5,00;9,00;1,06;2,12;4,24;4,24;1,06;3,18;3,18
