Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;57,00;16,89;63,33;95,00;8,44;0,00;0,00;0,00;0,00
2019-01-13;35,00;51,33;67,67;86,33;16,33;0,00;0,00;7,00;14,00
2019-01-20;21,00;30,80;30,80;67,20;0,00;0,00;14,00;7,00;7,00
2019-01-27;29,00;37,92;25,65;42,38;4,46;0,00;0,00;50,00;0,00
2019-02-03;51,00;114,75;97,75;161,50;0,00;0,00;22,00;22,00;7,00
2019-02-10;30,00;86,25;101,25;101,25;0,00;0,00;15,00;22,00;0,00
2019-02-17;37,00;30,83;37,00;55,50;6,17;0,00;0,00;60,00;0,00
2019-02-24;12,00;8,00;28,00;12,00;8,00;0,00;22,50;57,00;0,00
2019-03-03;29,00;14,50;41,69;48,94;0,00;7,00;7,00;44,00;15,00
2019-03-10;0,00;31,00;19,00;19,00;4,00;7,00;0,00;44,00;0,00
2019-03-17;23,00;57,50;57,50;115,00;0,00;8,00;15,00;38,00;15,00
2019-03-24;38,00;101,33;63,33;126,67;0,00;15,00;0,00;15,00;15,00
2019-03-31;15,00;38,75;25,00;38,75;0,00;0,00;0,00;22,00;0,00
2019-04-07;15,00;71,25;41,25;142,50;15,00;7,00;0,00;15,00;0,00
2019-04-14;8,00;18,00;42,00;86,00;8,00;0,00;8,00;0,00;8,00
2019-04-21;38,00;25,33;66,50;142,50;0,00;0,00;8,00;0,00;8,00
2019-04-28;22,00;33,73;22,00;67,47;0,00;0,00;14,00;22,00;7,00
2019-05-05;42,00;26,73;57,27;229,09;0,00;0,00;7,00;21,00;7,00
2019-05-12;19,00;15,00;12,00;74,00;0,00;0,00;8,87;19,00;0,00
2019-05-19;14,00;52,50;66,50;171,50;0,00;0,00;0,00;0,00;7,00
2019-05-26;44,00;67,47;55,73;102,67;11,73;0,00;15,00;0,00;0,00
2019-06-02;43,00;18,11;24,89;113,16;0,00;0,00;0,00;7,00;14,00
2019-06-09;22,00;16,50;22,00;48,13;5,50;0,00;0,00;15,00;7,00
2019-06-16;27,00;4,00;8,00;47,00;0,00;8,59;18,41;18,41;0,00
2019-06-23;30,00;25,00;10,00;25,00;0,00;0,00;0,00;7,00;0,00
2019-06-30;65,00;124,58;21,67;254,58;0,00;0,00;22,00;22,00;15,00
2019-07-07;15,00;34,00;8,00;42,00;4,00;15,00;0,00;30,00;15,00
2019-07-14;15,00;25,00;0,00;70,00;0,00;8,00;0,00;15,00;8,00
2019-07-21;55,00;28,60;17,60;110,00;0,00;16,00;16,00;16,00;0,00
2019-07-28;39,00;9,75;19,50;148,69;0,00;0,00;0,00;8,00;8,00
2019-08-04;23,00;34,50;23,00;117,88;0,00;0,00;0,00;15,00;0,00
2019-08-11;8,00;12,00;20,00;35,00;4,00;0,00;0,00;17,14;8,00
2019-08-18;15,00;30,00;0,00;112,50;7,50;7,00;7,00;22,00;15,00
2019-08-25;52,00;26,84;13,42;97,29;0,00;7,00;7,00;22,00;0,00
2019-09-01;15,00;15,00;4,00;41,00;0,00;15,00;60,00;15,00;30,00
2019-09-08;14,00;33,25;52,50;59,50;0,00;7,00;7,00;14,00;7,00
2019-09-15;44,00;30,96;6,52;30,96;6,52;7,00;7,00;7,00;0,00
2019-09-22;35,00;35,00;20,26;62,63;0,00;0,00;7,00;0,00;7,00
2019-09-29;15,00;15,00;15,00;48,00;0,00;0,00;15,00;0,00;0,00
2019-10-06;43,00;101,64;15,64;132,91;15,64;0,00;14,00;14,00;7,00
2019-10-13;15,00;30,00;19,00;30,00;0,00;0,00;7,50;15,00;7,50
2019-10-20;28,00;44,00;72,00;176,00;0,00;0,00;28,00;7,00;0,00
2019-10-27;41,00;67,09;52,18;134,18;14,91;0,00;0,00;7,00;14,00
2019-11-03;20,00;32,73;50,91;101,82;0,00;0,00;7,00;13,00;7,00
2019-11-10;20,00;125,00;75,00;180,00;0,00;0,00;7,00;0,00;0,00
2019-11-17;34,00;34,00;68,00;102,00;9,71;7,00;7,00;7,00;0,00
2019-11-24;7,00;21,00;4,00;35,00;0,00;0,00;13,00;7,00;13,00
2019-12-01;14,00;49,00;38,50;150,50;14,00;0,00;0,00;20,00;7,00
2019-12-08;40,00;65,45;80,00;156,36;0,00;0,00;0,00;7,00;7,00
2019-12-15;35,00;16,33;25,67;77,00;0,00;0,00;7,00;0,00;0,00
2019-12-22;16,00;38,67;28,00;133,33;0,00;24,00;16,00;16,00;8,00
2019-12-29;27,00;35,00;31,00;46,00;0,00;8,59;0,00;0,00;17,18
2020-01-05;52,00;115,14;37,14;100,29;0,00;19,00;0,00;19,00;13,00
2020-01-12;44,00;37,48;32,59;92,89;0,00;13,00;13,00;6,00;13,00
2020-01-19;32,00;32,00;36,57;126,48;4,57;6,00;6,00;19,00;0,00
2020-01-26;17,00;20,00;14,00;51,00;0,00;13,00;13,00;19,00;0,00
2020-02-02;32,00;54,86;32,00;61,71;6,86;0,00;6,00;6,00;6,00
2020-02-09;50,00;43,48;6,52;56,52;0,00;0,00;0,00;6,00;6,00
2020-02-16;27,00;45,00;14,00;27,00;0,00;0,00;0,00;0,00;6,23
2020-02-23;19,00;62,70;38,00;76,00;0,00;6,00;25,00;0,00;0,00
2020-03-01;25,00;28,75;32,50;32,50;0,00;6,00;0,00;6,00;0,00
2020-03-08;6,00;19,00;13,00;41,00;3,00;0,00;0,00;12,00;6,00
2020-03-15;12,00;18,00;0,00;18,00;0,00;6,00;6,00;6,00;0,00
2020-03-22;35,00;0,00;17,50;26,25;0,00;0,00;0,00;12,00;12,00
2020-03-29;29,00;14,50;0,00;58,00;0,00;6,00;17,00;0,00;12,00
2020-04-05;13,00;60,67;13,00;104,00;0,00;6,00;13,00;0,00;0,00
2020-04-12;18,00;39,00;30,00;39,00;0,00;12,00;0,00;18,00;6,00
2020-04-19;18,00;78,00;54,00;150,00;0,00;12,00;12,00;12,00;12,00
2020-04-26;23,00;23,00;23,00;23,00;0,00;0,00;12,00;0,00;23,00
2020-05-03;29,00;0,00;0,00;270,67;29,00;0,00;6,00;0,00;0,00
2020-05-10;18,00;9,00;18,00;93,00;0,00;6,00;35,00;0,00;0,00
