Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;8,00;408,00;0,00;8,00;16,00;39,00;43,00;4,00;12,00;8,00;10,67;2,67;0,00
2019-01-13;33,00;572,00;5,50;22,00;33,00;30,00;56,00;7,00;26,00;2,75;22,00;2,75;0,00
2019-01-20;14,00;700,00;7,00;28,00;14,00;46,00;32,00;7,00;32,00;11,20;14,00;2,80;0,00
2019-01-27;25,00;700,00;0,00;12,50;12,50;36,00;33,00;4,00;29,00;8,33;11,11;0,00;2,78
2019-02-03;15,00;840,00;15,00;7,50;15,00;27,00;31,00;0,00;50,00;9,00;27,00;9,00;0,00
2019-02-10;8,00;408,00;4,00;16,00;16,00;42,00;19,00;8,00;34,00;8,00;8,00;0,00;0,00
2019-02-17;8,00;448,00;8,00;16,00;72,00;42,00;27,00;8,00;27,00;8,00;32,00;8,00;2,67
2019-02-24;27,00;580,50;6,75;27,00;27,00;15,00;19,00;0,00;39,00;10,80;27,00;0,00;0,00
2019-03-03;20,00;480,00;0,00;10,00;40,00;32,00;12,00;12,00;32,00;8,57;8,57;2,86;0,00
2019-03-10;24,00;744,00;6,00;24,00;24,00;28,00;36,00;16,00;40,00;0,00;24,00;9,00;0,00
2019-03-17;16,00;816,00;8,00;16,00;64,00;43,00;16,00;16,00;27,00;16,00;16,00;3,20;0,00
2019-03-24;8,00;488,00;4,00;16,00;16,00;28,00;52,00;8,00;44,00;8,00;34,67;8,00;0,00
2019-03-31;26,00;676,00;6,50;13,00;39,00;40,00;29,00;7,00;26,00;2,89;34,67;2,89;0,00
2019-04-07;33,00;462,00;11,00;11,00;22,00;36,00;73,00;4,00;51,00;18,00;27,00;9,00;0,00
2019-04-14;51,00;1275,00;0,00;25,50;38,25;51,00;98,00;12,00;47,00;8,50;28,33;8,50;2,83
2019-04-21;18,00;684,00;18,00;18,00;36,00;11,00;26,00;7,00;33,00;21,00;30,00;3,00;3,00
2019-04-28;22,00;396,00;11,00;11,00;33,00;30,00;45,00;15,00;23,00;11,00;30,25;0,00;2,75
2019-05-05;22,00;528,00;5,50;11,00;33,00;33,00;52,00;7,00;29,00;2,75;27,50;8,25;0,00
