Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;40,00;293,33;31,11;35,56;62,22;48,00;35,00;20,00;32,00;21,18;34,12;4,71;7,06
2019-01-13;38,00;289,75;33,25;47,50;57,00;45,00;31,00;18,00;43,00;19,00;32,06;4,75;5,94
2019-01-20;33,00;287,57;37,71;37,71;75,43;49,00;37,00;22,00;37,00;27,11;29,46;4,71;7,07
2019-01-27;34,00;301,14;29,14;38,86;58,29;42,00;54,00;15,00;31,00;22,28;30,48;5,86;4,69
2019-02-03;26,00;290,33;26,00;39,00;52,00;49,00;35,00;14,00;40,00;17,73;35,45;5,91;5,91
2019-02-10;32,00;306,29;22,86;41,14;64,00;45,00;38,00;16,00;39,00;20,15;32,00;8,30;4,74
2019-02-17;31,00;318,86;26,57;35,43;57,57;51,00;37,00;12,00;39,00;26,23;38,15;7,15;4,77
2019-02-24;31,00;296,71;22,14;39,86;48,71;62,00;38,00;12,00;38,00;25,04;32,19;5,96;4,77
2019-03-03;30,00;287,14;25,71;42,86;55,71;52,00;37,00;11,00;34,00;22,80;36,00;6,00;6,00
2019-03-10;34,00;325,43;24,29;43,71;53,43;52,00;37,00;13,00;42,00;24,29;29,14;7,29;6,07
2019-03-17;30,00;287,14;25,71;38,57;55,71;54,00;34,00;12,00;32,00;21,92;32,31;6,92;5,77
2019-03-24;34,00;340,00;29,14;48,57;63,14;55,00;39,00;13,00;34,00;22,28;34,00;7,03;5,86
2019-03-31;45,00;342,00;31,50;45,00;67,50;60,00;39,00;20,00;37,00;18,95;47,37;9,47;8,29
2019-04-07;46,00;326,60;32,20;50,60;73,60;59,00;41,00;26,00;38,00;27,13;35,38;7,08;5,90
2019-04-14;50,00;454,55;36,36;50,00;63,64;61,00;43,00;26,00;40,00;27,38;41,67;8,33;7,14
2019-04-21;56,00;336,00;32,67;46,67;70,00;58,00;44,00;30,00;38,00;27,40;30,98;7,15;10,72
2019-04-28;44,00;294,80;30,80;44,00;61,60;63,00;43,00;29,00;34,00;28,54;33,30;8,32;7,14
2019-05-05;47,00;286,70;32,90;37,60;56,40;52,00;42,00;19,00;35,00;21,15;34,08;5,88;8,23
2019-05-12;48,00;307,20;38,40;43,20;62,40;53,00;41,00;23,00;37,00;22,80;32,40;7,20;9,60
2019-05-19;53,00;278,25;30,92;39,75;75,08;53,00;40,00;24,00;36,00;20,02;29,44;8,24;9,42
2019-05-26;52,00;345,09;37,82;47,27;70,91;55,00;47,00;24,00;32,00;24,82;29,55;8,27;9,45
2019-06-02;52,00;326,18;33,09;47,27;66,18;59,00;44,00;22,00;37,00;24,82;33,09;8,27;7,09
2019-06-09;55,00;325,42;32,08;41,25;68,75;63,00;44,00;23,00;32,00;32,28;32,28;13,15;8,37
2019-06-16;55,00;352,92;36,67;50,42;73,33;67,00;43,00;25,00;36,00;25,74;35,11;9,36;9,36
2019-06-23;64,00;361,14;32,00;45,71;68,57;71,00;47,00;22,00;34,00;28,44;30,81;9,48;8,30
2019-06-30;64,00;356,57;36,57;50,29;77,71;72,00;44,00;27,00;39,00;28,44;30,81;11,85;10,67
2019-07-07;63,00;355,50;31,50;49,50;76,50;74,00;45,00;25,00;38,00;36,85;36,85;13,08;9,51
2019-07-14;61,00;356,62;32,85;42,23;75,08;68,00;40,00;23,00;40,00;34,02;39,88;12,90;7,04
