Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;52,00;16,60;7,74;28,77;8,85;23,23;9,96;21,02;1,11;3,32;4,43;3,32;4,43;3,00;1,00;1,00;1,00;1,00;0,00;0,50;1,00
2019-01-13;49,00;14,60;8,34;23,98;10,43;22,94;8,34;22,94;2,09;3,13;4,17;4,17;3,13;3,00;2,00;2,00;1,00;2,00;0,00;1,00;1,00
2019-01-20;43,00;17,40;12,29;23,55;8,19;22,52;6,14;22,52;2,05;4,10;3,07;3,07;2,05;4,00;1,00;2,00;2,00;2,00;0,00;0,50;0,50
2019-01-27;44,00;18,42;12,28;23,53;7,16;24,56;9,21;26,60;2,05;5,12;4,09;5,12;3,07;4,00;1,00;2,00;2,00;2,00;0,50;1,00;1,00
2019-02-03;36,00;18,00;11,00;25,00;9,00;21,00;9,00;24,00;1,00;4,00;5,00;3,00;3,00;4,36;1,09;2,18;2,18;1,09;0,55;0,55;2,18
2019-02-10;42,00;23,21;15,47;38,68;8,84;25,42;11,05;28,74;2,21;5,53;4,42;3,32;4,42;3,00;1,00;3,00;2,00;3,00;1,00;1,00;1,00
2019-02-17;43,00;27,00;16,00;37,00;13,00;22,00;9,00;29,00;3,00;4,00;7,00;5,00;4,00;5,38;2,15;2,15;4,30;3,23;0,00;0,54;0,54
2019-02-24;44,00;23,00;16,00;29,00;13,00;25,00;11,00;21,00;1,00;6,00;7,00;4,00;6,00;5,50;0,55;2,20;4,40;3,30;0,55;1,10;2,20
2019-03-03;41,00;20,00;14,00;32,00;15,00;22,00;10,00;24,00;3,00;4,00;7,00;3,00;4,00;5,26;1,05;2,10;2,10;3,15;0,00;0,53;1,05
2019-03-10;45,00;20,00;13,00;25,00;9,00;20,00;9,00;24,00;1,00;4,00;5,00;3,00;4,00;4,19;1,05;2,09;4,19;2,09;0,52;0,52;0,52
2019-03-17;40,00;22,00;17,00;29,00;14,00;23,00;16,00;21,00;0,50;7,00;5,00;5,00;5,00;8,21;1,03;2,05;3,08;0,51;0,51;0,51;0,51
2019-03-24;46,00;21,00;16,00;28,00;13,00;26,00;9,00;24,00;3,00;4,00;4,00;5,00;6,00;6,27;2,09;1,05;2,09;2,09;2,09;0,52;1,05
2019-03-31;58,00;33,00;19,00;31,00;16,00;29,00;11,00;31,00;1,00;5,00;4,00;4,00;4,00;6,00;3,00;2,00;2,00;2,00;0,00;0,50;1,00
2019-04-07;59,00;24,41;26,45;37,64;19,33;41,71;15,26;35,60;2,03;5,09;5,09;10,17;5,09;5,00;1,00;3,00;4,00;4,00;1,00;1,00;1,00
2019-04-14;65,00;29,45;29,45;39,61;25,39;35,55;11,17;29,45;3,05;10,16;9,14;9,14;9,14;7,00;4,00;4,00;4,00;5,00;1,00;1,00;2,00
2019-04-21;72,00;32,82;26,47;39,18;23,29;41,29;15,88;39,18;3,18;6,35;6,35;7,41;6,35;9,00;3,00;3,00;3,00;6,00;1,00;1,00;2,00
2019-04-28;60,00;29,00;22,00;40,00;17,00;35,00;13,00;30,00;2,00;5,00;8,00;9,00;6,00;6,32;2,11;3,16;4,21;6,32;1,05;2,11;2,11
2019-05-05;66,00;26,00;19,00;37,00;20,00;31,00;12,00;29,00;2,00;5,00;5,00;9,00;6,00;7,57;2,16;3,25;3,25;5,41;2,16;1,08;1,08
