Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-01-06;33,00;26,00;15,00;29,00;0,00;67,57;11,00;45,57;11,00
2019-01-13;49,00;70,56;0,00;41,16;7,84;21,00;14,00;21,00;7,00
2019-01-20;71,00;105,28;26,93;9,79;0,00;14,00;0,00;28,00;0,00
2019-01-27;28,00;43,56;10,89;32,67;6,22;14,00;14,00;21,00;7,00
2019-02-03;32,00;11,00;7,00;7,00;0,00;8,00;0,00;16,00;8,00
2019-02-10;25,00;22,00;11,00;7,00;0,00;25,00;8,33;25,00;8,33
2019-02-17;44,00;64,53;20,53;11,73;0,00;15,00;0,00;7,00;15,00
2019-02-24;51,00;60,27;60,27;16,23;9,27;22,00;7,00;22,00;7,00
2019-03-03;28,00;20,16;7,84;7,84;0,00;21,00;0,00;21,00;7,00
2019-03-10;21,00;13,36;13,36;21,00;7,64;0,00;0,00;14,00;7,00
2019-03-17;44,00;20,53;11,73;32,27;0,00;0,00;0,00;22,00;0,00
2019-03-24;29,00;18,45;29,00;18,45;0,00;15,00;0,00;29,00;0,00
2019-03-31;44,00;44,00;44,00;0,00;16,00;7,00;7,00;15,00;7,00
2019-04-07;100,00;100,00;18,18;31,82;18,18;7,00;0,00;29,00;0,00
2019-04-14;38,00;0,00;0,00;38,00;0,00;0,00;15,00;8,00;0,00
2019-04-21;66,00;29,12;13,59;42,71;0,00;15,00;7,00;7,00;15,00
2019-04-28;28,00;22,00;0,00;14,00;0,00;14,00;0,00;28,00;0,00
2019-05-05;100,00;21,21;12,12;45,45;0,00;7,00;7,00;36,00;7,00
2019-05-12;44,00;9,26;16,21;16,21;9,26;7,00;15,00;0,00;0,00
2019-05-19;43,00;11,58;11,58;11,58;0,00;14,00;14,00;7,00;0,00
2019-05-26;85,00;19,89;12,66;12,66;0,00;21,00;0,00;35,00;7,00
2019-06-02;27,00;15,88;15,88;22,24;0,00;27,00;0,00;20,00;0,00
2019-06-09;42,00;21,00;11,00;7,00;4,00;14,00;14,00;96,00;0,00
2019-06-16;64,00;16,37;26,79;5,95;0,00;0,00;0,00;21,00;0,00
2019-06-23;72,00;56,57;36,00;36,00;0,00;14,00;0,00;22,00;7,00
2019-06-30;43,00;14,33;9,12;5,21;0,00;0,00;0,00;7,00;0,00
2019-07-07;21,00;8,17;8,17;4,67;0,00;14,00;14,00;21,00;0,00
2019-07-14;36,00;14,00;8,00;14,00;0,00;0,00;0,00;14,00;7,00
2019-07-21;30,00;4,00;4,00;7,00;4,00;0,00;9,55;39,55;9,55
2019-07-28;44,00;20,00;20,00;5,33;5,33;0,00;0,00;22,00;0,00
2019-08-04;29,00;11,00;4,00;57,00;4,00;14,50;0,00;58,00;0,00
2019-08-11;49,00;13,72;27,44;13,72;13,72;7,00;0,00;28,00;0,00
2019-08-18;94,00;43,08;7,83;56,79;0,00;7,00;0,00;14,00;7,00
2019-08-25;86,00;38,70;38,70;55,90;8,60;14,00;0,00;14,00;0,00
2019-09-01;62,00;103,33;29,52;20,67;8,86;34,00;28,00;28,00;7,00
2019-09-08;27,00;18,00;5,14;18,00;0,00;0,00;14,00;14,00;0,00
2019-09-15;41,00;20,50;4,39;35,14;4,39;7,00;21,00;7,00;14,00
2019-09-22;66,00;28,09;4,21;23,87;9,83;26,00;7,00;13,00;7,00
2019-09-29;53,00;27,48;13,74;27,48;5,89;7,00;0,00;40,00;40,00
2019-10-06;46,00;20,00;34,00;20,00;0,00;20,00;7,00;39,00;20,00
2019-10-13;27,00;10,00;14,00;14,00;0,00;13,50;0,00;20,77;13,50
2019-10-20;46,00;20,13;20,13;86,25;0,00;13,00;20,00;26,00;0,00
2019-10-27;39,00;111,43;55,71;72,43;0,00;13,00;0,00;32,00;19,00
2019-11-03;38,00;46,77;64,31;93,54;0,00;13,00;19,00;32,00;13,00
2019-11-10;38,00;23,75;45,13;30,88;0,00;0,00;0,00;32,00;0,00
2019-11-17;51,00;28,14;0,00;17,59;0,00;6,00;0,00;38,00;19,00
2019-11-24;55,00;110,00;174,17;110,00;55,00;0,00;12,00;31,00;6,00
2019-12-01;13,00;21,67;28,17;28,17;0,00;0,00;6,00;26,00;6,00
2019-12-08;45,00;27,27;13,64;13,64;4,09;19,00;13,00;39,00;32,00
2019-12-15;33,00;12,22;12,22;17,11;0,00;13,00;13,00;20,00;33,00
2019-12-22;37,00;43,73;43,73;37,00;0,00;44,00;7,00;29,00;29,00
2019-12-29;40,00;29,57;29,57;40,00;5,22;33,00;0,00;53,00;0,00
2020-01-05;49,00;49,00;33,25;38,50;0,00;79,00;0,00;30,00;30,00
2020-01-12;97,00;49,63;27,07;56,40;0,00;18,00;12,00;24,00;6,00
2020-01-19;50,00;92,11;57,89;50,00;7,89;13,00;6,00;38,00;13,00
2020-01-26;56,00;44,80;20,80;20,80;0,00;43,00;12,00;56,00;19,00
2020-02-02;63,00;26,60;22,40;40,60;0,00;25,00;6,00;19,00;0,00
2020-02-09;54,00;90,82;46,64;36,82;7,36;0,00;12,00;30,00;12,00
2020-02-16;61,00;23,61;23,61;35,42;0,00;0,00;18,00;18,00;6,00
2020-02-23;41,00;25,63;10,25;30,75;0,00;12,00;0,00;18,00;6,00
2020-03-01;41,00;35,88;15,38;15,38;0,00;6,00;12,00;18,00;18,00
2020-03-08;57,00;137,75;28,50;71,25;0,00;11,00;17,00;29,00;6,00
2020-03-15;17,00;17,00;12,00;14,00;0,00;31,17;31,17;82,17;82,17
2020-03-22;54,00;25,41;54,00;15,88;9,53;0,00;11,00;27,00;11,00
2020-03-29;44,00;16,00;16,00;28,00;6,00;0,00;11,00;16,00;16,00
