Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;52,00;7,28;7,28;13,52;0,00;3,12;3,12;3,12;1,04;1,04;0,00;1,04;1,04;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2019-01-13;58,00;18,32;4,58;13,74;0,00;9,16;1,53;10,68;1,53;0,00;0,00;0,00;1,53;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2019-01-20;45,00;4,00;4,00;6,00;3,00;1,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,05;0,00;0,00;0,00;0,00;0,00
2019-01-27;46,00;8,05;6,90;6,90;0,00;0,00;23,00;4,60;1,15;0,00;1,15;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-02-03;59,00;4,00;6,00;9,00;3,00;3,00;9,00;6,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00;3,28;0,00;2,19;0,00;0,00;0,00
2019-02-10;63,00;8,32;10,70;4,75;0,00;3,57;11,89;7,13;0,00;0,00;0,00;1,19;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;58,00;7,96;1,14;7,96;3,41;3,41;10,24;6,82;1,14;0,00;1,14;0,00;1,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;59,00;1,09;9,83;7,65;4,37;6,56;17,48;3,28;0,00;0,00;1,09;0,00;1,09;0,00;2,00;2,00;0,00;0,00;0,00;0,00;2,00
2019-03-03;51,00;10,00;6,00;6,00;3,00;0,00;9,00;4,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;2,13;0,00;0,00;0,00;0,00;0,00
2019-03-10;67,00;6,00;6,00;6,00;3,00;3,00;9,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;2,53;0,00;0,00;0,00;0,00;0,00
2019-03-17;61,00;10,76;8,37;10,76;3,59;7,18;7,18;8,37;3,59;0,00;0,00;0,00;1,20;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;69,00;5,00;6,00;8,00;3,00;6,00;3,00;12,00;0,00;0,00;0,00;0,00;2,00;0,00;2,71;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-31;71,00;12,02;6,55;9,83;3,28;2,18;9,83;8,74;2,18;0,00;3,28;0,00;2,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;66,00;10,24;13,66;13,66;4,55;3,41;14,79;7,97;0,00;0,00;0,00;0,00;3,41;0,00;0,00;2,00;0,00;0,00;2,00;0,00;2,00
2019-04-14;79,00;6,97;12,78;5,81;2,32;0,00;12,78;3,49;2,32;0,00;2,32;3,49;2,32;0,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00
2019-04-21;67,00;12,00;3,00;8,00;3,00;2,00;6,00;6,00;5,00;0,00;0,00;0,00;0,00;0,00;2,16;0,00;3,24;0,00;0,00;0,00;0,00
2019-04-28;68,00;7,00;17,00;6,00;1,00;4,00;6,00;7,00;4,00;0,00;1,00;0,00;0,00;0,00;2,16;2,16;0,00;0,00;0,00;0,00;0,00
2019-05-05;71,00;12,00;6,00;13,00;7,00;3,00;18,00;10,00;3,00;1,00;0,00;1,00;0,00;2,45;0,00;0,00;2,45;0,00;0,00;0,00;0,00
2019-05-12;75,00;11,62;6,34;14,79;2,11;2,11;27,46;8,45;3,17;0,00;2,11;3,17;0,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00
2019-05-19;77,00;20,61;9,76;14,10;3,25;10,85;14,10;9,76;7,59;0,00;1,08;3,25;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-26;83,00;9,00;10,00;15,00;6,00;6,00;15,00;6,00;6,00;0,00;3,00;1,00;3,00;0,00;0,00;2,02;0,00;0,00;2,02;2,02;0,00
