Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-01-06;52,00;434,91;14,18;9,45;18,91;23,00;22,00;3,00;14,00;5,00;6,00;6,00;0,00
2019-01-13;58,00;415,67;9,67;4,83;24,17;12,00;20,00;9,00;23,00;8,00;12,00;6,00;3,00
2019-01-20;44,00;381,33;9,78;9,78;9,78;20,00;27,00;9,00;24,00;6,00;5,00;3,00;0,00
2019-01-27;46,00;362,89;15,33;10,22;20,44;19,00;13,00;7,00;18,00;15,00;9,00;6,00;1,00
2019-02-03;54,00;348,55;4,91;4,91;9,82;17,00;26,00;6,00;33,00;8,00;15,00;5,00;0,00
2019-02-10;63,00;305,31;9,69;2,42;24,23;14,00;11,00;3,00;20,00;5,00;12,00;3,00;0,00
2019-02-17;58,00;362,50;14,50;14,50;29,00;16,00;14,00;3,00;9,00;5,00;6,00;3,00;0,00
2019-02-24;59,00;368,75;9,83;9,83;24,58;20,00;16,00;13,00;22,00;14,00;11,00;3,00;3,00
2019-03-03;48,00;422,40;14,40;4,80;19,20;23,00;23,00;9,00;17,00;3,00;5,00;6,00;0,00
2019-03-10;53,00;332,45;9,64;4,82;28,91;21,00;23,00;6,00;24,00;6,00;8,00;8,00;0,00
2019-03-17;61,00;337,85;18,77;9,38;14,08;19,00;22,00;9,00;13,00;8,00;5,00;6,00;0,00
2019-03-24;51,00;316,20;10,20;10,20;15,30;10,00;11,00;8,00;11,00;3,00;8,00;6,00;0,00
2019-03-31;71,00;331,33;23,67;9,47;9,47;24,00;27,00;14,00;13,00;5,00;8,00;3,00;3,00
2019-04-07;66,00;353,57;14,14;14,14;9,43;20,00;23,00;5,00;23,00;5,00;3,00;2,00;5,00
2019-04-14;79,00;429,56;14,81;14,81;9,88;32,00;23,00;8,00;10,00;13,00;7,00;3,00;2,00
2019-04-21;62,00;290,92;14,31;2,38;14,31;22,00;22,00;11,00;18,00;8,00;16,00;2,00;2,00
2019-04-28;63,00;315,00;14,54;9,69;19,38;23,00;28,00;3,00;12,00;9,00;6,00;3,00;2,00
2019-05-05;58,00;362,50;14,50;14,50;19,33;22,00;20,00;6,00;18,00;5,00;11,00;3,00;3,00
2019-05-12;75,00;340,00;10,00;5,00;15,00;24,00;21,00;10,00;21,00;11,00;21,00;10,00;0,00
2019-05-19;77,00;341,69;9,63;14,44;14,44;14,00;34,00;6,00;23,00;5,00;9,00;6,00;0,00
2019-05-26;82,00;361,76;19,29;14,47;9,65;28,00;38,00;11,00;18,00;8,00;8,00;3,00;2,00
2019-06-02;68,00;340,00;14,57;4,86;19,43;22,00;41,00;13,00;17,00;13,00;15,00;10,00;1,00
2019-06-09;100,00;357,14;9,52;4,76;19,05;27,00;18,00;19,00;21,00;6,00;7,00;12,00;6,00
2019-06-16;92,00;397,05;9,68;9,68;14,53;38,00;18,00;14,00;18,00;9,00;11,00;6,00;5,00
2019-06-23;75,00;465,00;5,00;10,00;30,00;20,00;31,00;16,00;27,00;9,00;14,00;3,00;3,00
2019-06-30;72,00;379,20;9,60;9,60;28,80;32,00;25,00;12,00;21,00;11,00;18,00;8,00;5,00
2019-07-07;79,00;395,00;4,94;9,88;14,81;26,00;17,00;3,00;20,00;6,00;12,00;5,00;2,00
2019-07-14;68,00;383,71;9,71;4,86;19,43;26,00;29,00;5,00;22,00;9,00;15,00;5,00;3,00
2019-07-21;89,00;440,06;19,78;14,83;19,78;32,00;48,00;9,00;25,00;9,00;21,00;8,00;3,00
2019-07-28;67,00;454,64;14,36;9,57;14,36;16,00;41,00;8,00;17,00;13,00;9,00;2,00;6,00
2019-08-04;78,00;448,50;4,88;4,88;24,38;37,00;35,00;9,00;28,00;5,00;9,00;8,00;5,00
2019-08-11;77,00;394,63;19,25;9,63;24,06;21,00;35,00;8,00;21,00;14,00;11,00;9,00;0,00
2019-08-18;76,00;413,25;9,50;4,75;19,00;25,00;25,00;9,00;23,00;9,00;12,00;14,00;0,00
