Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;52,00;7,03;22,49;15,46;7,03;22,00;15,00;7,00;7,00;0,00;15,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;37,00;15,07;6,85;21,93;6,85;7,00;7,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;21,00;0,00;7,00;14,00;21,00;0,00;14,00;7,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;29,00;13,81;29,00;6,90;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;7,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;23,00;0,00;15,81;0,00;7,19;7,00;15,00;8,00;0,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;8,00;0,00;0,00
2019-02-10;53,00;15,34;0,00;22,32;37,66;0,00;15,00;38,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00
2019-02-17;31,00;15,50;22,55;22,55;7,05;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00
2019-02-24;30,00;7,14;15,71;0,00;15,71;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;85,00;15,33;45,98;15,33;0,00;15,00;0,00;23,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00
2019-03-10;30,00;22,86;22,86;7,14;7,14;15,00;15,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-17;69,00;22,53;15,49;7,04;15,49;8,00;15,00;0,00;8,00;23,00;8,00;8,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;93,00;22,55;15,50;15,50;15,50;23,00;8,00;0,00;8,00;8,00;0,00;0,00;0,00;0,00;8,00;0,00;8,00;0,00;0,00;0,00;8,00
2019-03-31;15,00;21,82;6,82;0,00;6,82;0,00;15,00;0,00;7,00;0,00;0,00;0,00;22,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-04-07;62,00;8,27;23,42;38,58;8,27;31,00;0,00;16,00;8,00;0,00;0,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00
2019-04-14;40,00;0,00;15,17;15,17;8,28;24,00;8,00;16,00;8,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00
2019-04-21;38,00;29,86;6,79;6,79;0,00;23,00;8,00;0,00;15,00;0,00;8,00;8,00;8,00;0,00;0,00;15,00;8,00;8,00;0,00;0,00;0,00
2019-04-28;50,00;20,83;20,83;6,94;20,83;21,00;7,00;21,00;7,00;28,00;14,00;7,00;0,00;0,00;7,00;0,00;0,00;0,00;7,00;0,00;0,00
2019-05-05;63,00;0,00;14,00;0,00;35,00;7,00;7,00;0,00;0,00;7,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-12;88,00;0,00;22,35;29,33;22,35;29,00;7,00;0,00;7,00;0,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;72,00;7,06;57,88;7,06;28,24;14,00;29,00;7,00;7,00;7,00;0,00;14,00;14,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00
2019-05-26;65,00;6,91;29,04;42,87;20,74;14,00;22,00;7,00;7,00;7,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;47,00;13,82;40,09;13,82;19,35;13,00;13,00;7,00;13,00;13,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-06-09;62,00;0,00;14,09;14,09;28,18;34,00;7,00;14,00;0,00;0,00;14,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;88,00;22,35;22,35;29,33;13,97;15,00;7,00;0,00;0,00;15,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;7,00;7,00;0,00;7,00
2019-06-23;68,00;6,94;22,20;22,20;22,20;15,00;8,00;15,00;15,00;8,00;0,00;8,00;8,00;0,00;8,00;0,00;8,00;0,00;0,00;8,00;0,00
2019-06-30;78,00;30,64;69,64;15,32;39,00;93,00;16,00;16,00;23,00;8,00;8,00;8,00;8,00;8,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;92,00;22,30;37,64;6,97;59,94;76,00;8,00;23,00;8,00;15,00;8,00;0,00;0,00;0,00;8,00;0,00;15,00;0,00;0,00;0,00;0,00
2019-07-14;72,00;15,53;63,53;39,53;87,53;55,00;24,00;16,00;24,00;24,00;0,00;16,00;8,00;8,00;0,00;16,00;8,00;0,00;0,00;0,00;0,00
2019-07-21;58,00;8,49;33,95;16,98;49,51;90,00;41,00;17,00;17,00;17,00;0,00;17,00;8,00;8,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00
2019-07-28;48,00;40,94;48,00;48,00;72,00;24,00;24,00;32,00;24,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;80,00;8,42;39,30;56,14;32,28;63,00;16,00;8,00;0,00;16,00;8,00;0,00;8,00;8,00;0,00;0,00;8,00;16,00;0,00;8,00;8,00
2019-08-11;84,00;30,80;53,20;37,80;15,40;23,00;8,00;15,00;23,00;0,00;15,00;23,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;8,00
2019-08-18;78,00;45,96;69,64;23,68;23,68;39,00;0,00;23,00;0,00;8,00;0,00;8,00;16,00;0,00;8,00;0,00;0,00;8,00;0,00;8,00;0,00
2019-08-25;60,00;44,65;15,35;15,35;22,33;29,00;22,00;7,00;0,00;7,00;0,00;22,00;7,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-09-01;73,00;36,50;22,46;14,04;14,04;43,00;22,00;0,00;14,00;7,00;7,00;22,00;7,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00
2019-09-08;94,00;14,03;28,06;14,03;21,04;7,00;7,00;7,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;51,00;14,17;0,00;7,08;14,17;7,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00
2019-09-22;77,00;7,00;7,00;7,00;7,00;14,00;0,00;0,00;0,00;0,00;7,00;7,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;35,00;0,00;0,00;14,00;14,00;0,00;14,00;7,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;35,00;14,00;7,00;0,00;14,00;0,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;41,00;14,14;0,00;7,07;7,07;14,00;0,00;0,00;7,00;7,00;7,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;21,00;0,00;7,00;7,00;14,00;21,00;21,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-27;7,00;14,00;7,00;21,00;35,00;0,00;7,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;14,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;7,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00
2019-11-10;56,00;7,00;21,00;7,00;28,00;7,00;0,00;0,00;0,00;7,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;55,00;14,10;14,10;14,10;14,10;7,00;0,00;0,00;0,00;7,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;7,00;7,00;0,00
2019-11-24;27,00;7,11;0,00;0,00;7,11;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
