Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-01-06;100,00;100,00;82,86;131,43;114,29;185,19;33,33;0,00;16,67;0,00;17,14;50,00;32,86;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;28,00;73,82;117,09;117,09;43,27;84,00;42,00;42,00;56,00;42,61;28,00;0,00;28,00;0,00;0,00;28,00;0,00;0,00;0,00;28,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-20;0,00;11,00;51,00;11,00;17,00;62,00;44,00;18,00;18,00;11,00;23,00;23,00;11,00;23,00;46,00;0,00;11,00;23,00;46,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-27;46,00;34,00;78,00;68,00;22,00;105,14;57,83;35,49;46,00;57,00;11,00;0,00;11,00;0,00;23,00;0,00;0,00;0,00;23,00;0,00;0,00;23,00;23,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;36,00;58,00;106,00;46,00;58,00;83,57;23,14;24,43;47,57;0,00;0,00;36,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;0,00;18,00;12,00;30,00;12,00;19,00;19,00;9,00;9,00;0,00;24,00;36,00;12,00;0,00;24,00;12,00;0,00;0,00;24,00;12,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;59,00;59,00;236,00;236,00;0,00;59,00;112,10;0,00;0,00;59,00;122,92;0,00;0,00;0,00;59,00;0,00;0,00;0,00;59,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00
2019-02-24;70,00;34,00;34,00;128,00;34,00;58,55;70,00;22,91;22,91;0,00;0,00;23,00;12,00;0,00;35,00;12,00;0,00;0,00;35,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-03-03;25,00;37,50;75,00;87,50;62,50;75,00;25,00;100,00;50,00;25,00;12,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;15,00;0,00;0,00;0,00;0,00
2019-03-10;0,00;24,00;100,00;18,00;29,00;19,00;19,00;19,00;19,00;0,00;36,00;12,00;0,00;12,00;0,00;0,00;12,00;12,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
