Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;40,00;13,00;0,00;0,00;7,00;7,00;7,00;0,00;0,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-01-13;40,00;0,00;0,00;13,00;0,00;7,00;0,00;7,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;13,33;0,00;0,00;0,00;0,00;0,00
2019-01-20;27,00;0,00;7,00;0,00;13,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,50;0,00;0,00;0,00;0,00;0,00
2019-01-27;12,00;0,00;22,29;12,00;0,00;0,00;0,00;0,00;0,00;22,29;0,00;12,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-03;48,00;0,00;7,00;0,00;0,00;7,00;21,00;0,00;0,00;7,00;7,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-10;50,00;0,00;14,00;7,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;6,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-17;56,00;7,00;7,00;7,00;14,00;7,00;14,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-02-24;63,00;21,00;0,00;7,00;21,00;0,00;7,00;14,00;0,00;0,00;7,00;0,00;0,00;8,59;0,00;0,00;0,00;0,00;8,59;0,00;0,00
2019-03-03;60,00;0,00;7,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;20,00;0,00;7,50;0,00;0,00;7,50;0,00;0,00;0,00;0,00
2019-03-10;34,00;7,00;14,00;0,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,16;0,00;0,00;0,00;0,00
2019-03-17;51,00;34,00;17,00;17,00;102,00;0,00;17,00;17,00;0,00;0,00;0,00;17,00;17,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-03-24;32,00;0,00;24,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00
2019-03-31;49,00;23,59;0,00;23,59;12,70;0,00;23,59;0,00;0,00;0,00;0,00;23,59;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00
2019-04-07;65,00;20,00;13,00;13,00;7,00;13,00;13,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,14;0,00;0,00;0,00;0,00;0,00
2019-04-14;60,00;22,00;0,00;15,00;22,00;7,00;7,00;15,00;0,00;0,00;7,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-04-21;81,00;16,20;0,00;8,64;24,84;8,64;23,76;7,56;0,00;0,00;8,64;0,00;16,20;7,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00
2019-04-28;46,00;7,00;0,00;7,00;0,00;20,00;0,00;13,00;0,00;7,00;0,00;13,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;7,67;0,00
2019-05-05;73,00;13,00;7,00;0,00;7,00;0,00;20,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,17;0,00;0,00;0,00
2019-05-12;60,00;0,00;0,00;15,56;28,89;0,00;60,00;28,89;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-05-19;94,00;20,00;7,00;7,00;34,00;7,00;40,00;20,00;0,00;7,00;0,00;13,00;0,00;0,00;0,00;0,00;17,09;0,00;0,00;0,00;0,00
2019-05-26;29,00;29,00;7,00;7,00;22,00;14,00;14,00;21,00;0,00;0,00;0,00;7,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-02;34,00;14,00;20,00;7,00;7,00;7,00;34,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,16
2019-06-09;34,00;13,00;0,00;7,00;13,00;27,00;13,00;13,00;0,00;0,00;0,00;7,00;0,00;11,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-16;56,00;14,00;7,00;7,00;28,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-23;72,00;11,45;11,45;36,00;47,45;11,45;24,55;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-06-30;58,00;39,12;28,33;0,00;9,44;18,88;28,33;18,88;0,00;0,00;0,00;9,44;9,44;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-07-07;86,00;29,00;14,00;0,00;7,00;14,00;7,00;7,00;0,00;0,00;0,00;7,00;0,00;0,00;13,23;0,00;0,00;28,67;0,00;0,00;0,00
2019-07-14;70,00;23,00;0,00;8,00;55,00;23,00;23,00;16,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00
2019-07-21;65,00;16,00;24,00;16,00;41,00;16,00;24,00;24,00;0,00;0,00;8,00;8,00;8,00;0,00;0,00;0,00;10,11;21,67;0,00;0,00;0,00
2019-07-28;82,00;9,79;9,79;20,81;20,81;20,81;9,79;9,79;0,00;0,00;9,79;9,79;0,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-08-04;76,00;28,19;18,39;18,39;18,39;9,81;9,81;18,39;0,00;0,00;0,00;18,39;9,81;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00
2019-08-11;70,00;70,00;0,00;23,33;70,00;11,67;11,67;0,00;0,00;0,00;0,00;11,67;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2019-08-18;27,00;68,00;0,00;0,00;7,00;14,00;20,00;14,00;0,00;0,00;7,00;14,00;0,00;0,00;0,00;0,00;6,75;0,00;0,00;0,00;0,00
2019-08-25;40,00;20,00;13,00;7,00;27,00;7,00;7,00;13,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;8,00;8,00;0,00;0,00;0,00
2019-09-01;71,00;26,00;0,00;0,00;6,00;0,00;19,00;13,00;0,00;0,00;0,00;13,00;6,00;0,00;0,00;0,00;7,34;7,34;0,00;0,00;0,00
2019-09-08;46,00;7,00;7,00;13,00;13,00;7,00;13,00;20,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;7,67;0,00;0,00;0,00;0,00
2019-09-15;54,00;13,25;13,25;20,38;20,38;7,13;20,38;7,13;0,00;7,13;0,00;13,25;0,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00
2019-09-22;30,00;7,78;7,78;30,00;30,00;0,00;30,00;0,00;0,00;0,00;0,00;7,78;0,00;12,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00
2019-09-29;55,00;7,13;7,13;0,00;7,13;0,00;13,24;7,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;49,00;32,27;23,90;0,00;16,73;23,90;15,54;15,54;0,00;8,37;8,37;0,00;8,37;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;12,00;44,57;0,00;22,29;0,00;12,00;12,00;34,29;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;32,00;6,00;6,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-27;40,00;40,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,46;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;0,00;6,00;6,00;6,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;51,00;6,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;9,00
2019-11-17;26,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;31,00;0,00;0,00;13,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,91;0,00;0,00;0,00
2019-12-01;26,00;0,00;0,00;6,00;0,00;6,00;6,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;28,00;8,84;0,00;0,00;19,16;0,00;0,00;0,00;0,00;0,00;0,00;8,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;33,00;20,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,61;0,00;0,00;0,00;0,00;0,00
2019-12-22;41,00;0,00;20,50;0,00;31,43;0,00;10,93;10,93;0,00;0,00;0,00;10,93;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;7,00
2019-12-29;33,00;63,80;15,40;0,00;0,00;15,40;33,00;15,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00
2020-01-05;25,00;0,00;0,00;0,00;0,00;6,00;6,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;27,00;6,75;0,00;13,50;0,00;6,75;13,50;0,00;0,00;0,00;0,00;0,00;6,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;22,00;7,33;0,00;0,00;14,67;0,00;7,33;7,33;0,00;0,00;0,00;14,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;43,00;0,00;6,00;12,00;6,00;0,00;6,00;6,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;33,00;12,77;12,77;19,16;0,00;0,00;19,16;0,00;0,00;12,77;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00
2020-02-09;44,00;17,03;0,00;0,00;8,52;8,52;0,00;0,00;0,00;0,00;0,00;8,52;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-16;33,00;6,39;12,77;6,39;12,77;0,00;0,00;6,39;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;29,00;6,00;17,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;22,10;6,90;0,00;0,00;0,00;0,00
2020-03-01;29,00;6,00;0,00;12,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;29,00;0,00;0,00
2020-03-08;17,00;6,00;6,00;0,00;0,00;6,00;6,00;6,00;0,00;0,00;6,00;6,00;0,00;8,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;6,00;0,00;6,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;22,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;6,00;0,00;0,00;6,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;0,00;6,00;6,00;0,00;18,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;0,00;6,00;0,00;0,00;11,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
